"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604";"9984.74604"
"4am";"2299.8867";"2132.3646";"3153.2869";"3324.7903";"1374.1408";"2741.2657";"1483.2986";"1887.1426";"2322.2532";"2613.6929";" 832.0363";"2657.2833";"2780.5529";"2119.7386";"1728.6476";"2155.4762";"3978.4771";"1263.3317";"2561.9959";"1990.6428";"1135.5287";" 871.9705";" 869.4753";"1198.0010";"1599.4290";" 927.6284";" 981.9823";"1105.0462"
"5am";"2299.8867";"2180.6288";"3153.2869";"3324.7903";"1374.1408";"2741.2657";"1435.0344";"1887.1426";"2322.2532";"2613.6929";" 789.0675";"2657.2833";"2780.5529";"2119.7386";"1728.6476";"2155.4762";"3978.4771";"1263.3317";"2561.9959";"1990.6428";"1135.5287";" 871.9705";" 869.4753";"1198.0010";"1599.4290";" 927.6284";" 981.9823";"1105.0462"
"6am";"2299.8867";"2132.3646";"3153.2869";"3324.7903";"1374.1408";"2741.2657";"1483.2986";"1887.1426";"2322.2532";"2504.7093";" 785.5162";"2703.8034";"2780.5529";"2119.7386";"1728.6476";"2155.4762";"3978.4771";"1263.3317";"2561.9959";"1990.6428";"1135.5287";" 871.9705";" 869.4753";"1198.0010";"1599.4290";" 927.6284";" 981.9823";"1105.0462"
"7am";"2393.5396";"2083.2950";"3174.5592";"3243.7238";"1374.1408";"2791.3193";"1435.0344";"1935.4068";"2322.2532";"2696.7547";" 785.5162";"2614.8223";"2648.2608";"2119.7386";"1696.6950";"2155.4762";"3978.4771";"1267.9786";"2561.9959";"1990.6428";"1135.5287";" 850.4615";" 856.1531";"1198.0010";"1542.6804";" 888.2551";" 981.9823";"1105.0462"
"8am";"2483.8177";"1931.4185";"3260.3584";"3239.9586";"1397.7259";"2958.4972";"1555.1724";"1879.4347";"2175.6490";"2534.5646";" 753.7082";"2544.6511";"2541.0842";"1988.0758";"1689.5902";"2265.8104";"4143.9567";"1234.4697";"2607.7502";"1901.6255";" 953.7056";" 836.6920";" 795.1721";"1093.7219";"1482.2868";" 834.9943";" 958.7206";"1055.1879"
"9am";"3077.1900";"1565.4691";"3337.2513";"3176.1652";"1318.3979";"2997.8845";"1662.8670";"1953.9667";"2031.0823";"2478.9412";" 643.0371";"2490.4306";"2193.3821";"1860.7918";"1764.6174";"1940.6978";"4218.0675";"1055.8198";"2447.0320";"1819.8539";"1000.2353";" 850.4615";" 815.0732";" 961.2273";"1430.7745";" 753.5634";" 922.6489";"1017.4032"
"10am";"2817.8761";"1684.3615";"3342.8134";"3567.0539";"1221.5167";"2421.8585";"1513.5182";"1851.8926";"2209.8591";"2440.7700";"1260.3063";"2434.4673";"2340.3621";"1789.5311";"1912.6254";"2005.0068";"3729.1921";"1160.1521";"2322.7293";"1773.7293";"1069.5484";" 766.5651";" 727.7090";"1080.6722";"1401.5234";" 777.2423";" 848.1558";" 998.7589"
"11am";"3058.2925";"2168.3571";"3258.4685";"3231.3097";"1210.9601";"2326.9369";"1506.4471";"1798.9046";"2111.4418";"2705.5596";" 809.1513";"2665.8396";"2345.9633";"1964.2229";"1504.3329";"2105.9639";"3739.6492";"1167.9775";"2505.0084";"1717.5690";"1062.1034";" 754.7358";" 723.1346";"1181.6497";"1338.8999";" 850.7953";" 884.9459";"1020.8328"
