"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387";"19551.387"
"4am";"17581.315";"15915.134";"11630.186";" 8405.301";"10782.805";"11661.804";"11518.700";"11654.338";"10181.844";" 8340.063";" 6124.336";"10813.390";"   49.510";"    0.000";"   66.913";"    0.000";"  359.004";"  279.054";"    0.000";"    0.000";"    0.000";"   65.530";"    0.000";"  111.483";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"   98.418";"    0.000";"    0.000";"    0.000";"   55.062";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"   63.170";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000"
"5am";"17433.111";"15689.690";"11922.128";" 8294.673";"10426.322";"11412.490";"11289.858";"11411.107";"10061.252";" 8272.369";" 5993.050";"10686.506";"   49.510";"    0.000";"  199.356";"    0.000";"  751.480";"  417.834";"    0.000";"    0.000";"   57.571";"   65.530";"    0.000";"  111.483";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"   98.418";"    0.000";"    0.000";"    0.000";"   55.062";"    0.000";"    0.000";"    0.000";"    0.000";"  481.407";"    0.000";"   63.170";"    0.000";"    0.000";"    0.000";"   55.062";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000"
"6am";"16991.254";"15000.221";"11273.623";" 7985.989";"10361.123";"11169.424";"11014.260";"11278.054";" 9721.139";" 7828.882";" 6040.892";"10958.671";"   49.510";"  295.958";"  132.443";"    0.000";" 1210.809";"  669.842";"    0.000";"    0.000";"  188.109";"  123.209";"    0.000";"  111.483";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"   98.418";"    0.000";"    0.000";"    0.000";"   55.062";"    0.000";"    0.000";"    0.000";"    0.000";"  548.320";"    0.000";"   63.170";"    0.000";"    0.000";"    0.000";"   55.062";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000"
"7am";"16113.910";"14899.665";"10282.286";" 7357.146";" 9324.454";"10907.748";"10950.353";"10217.249";" 8594.482";" 7666.121";" 6068.770";"10060.646";"  249.806";"  585.961";"  374.161";"    0.000";" 2337.557";" 1232.161";"   57.679";"   54.468";"  249.349";"  428.617";"    0.000";"  277.118";"  165.553";"    0.000";"    0.000";"    0.000";"    0.000";"  349.951";"    0.000";"    0.000";"    0.000";"  210.115";"    0.000";"    0.000";"    0.000";"    0.000";"  868.228";"   44.472";"  134.117";"    0.000";"   65.090";"    0.000";"   55.062";"  197.036";"   46.077";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000"
"8am";"16928.141";"14147.518";" 9006.477";" 6772.472";" 8698.273";"11087.698";"11486.073";" 9144.854";" 9147.381";" 6927.673";" 5731.345";"10143.960";"  493.833";"  824.278";"  734.017";"    0.000";" 3261.951";" 1777.994";"   57.679";"   54.468";"  249.349";"  638.623";"    0.000";"  277.118";"  286.351";"    0.000";"   50.164";"    0.000";"    0.000";"  349.951";"    0.000";"  108.309";"    0.000";"  312.899";"    0.000";"    0.000";"    0.000";"    0.000";"  922.258";"   44.472";"  340.285";"    0.000";"   65.090";"    0.000";"   55.062";"  400.252";"   90.549";"  124.356";"    0.000";"    0.000";"    0.000";"    0.000"
"9am";"17653.979";"14657.231";" 8237.686";" 6246.551";" 8715.631";"10453.201";"12027.130";" 9165.856";" 8711.797";" 6275.159";" 5464.158";"10108.925";"  664.631";"  837.706";"  904.440";"    0.000";" 3935.354";" 1697.743";"  123.209";"   54.468";"  308.967";"  772.449";"    0.000";"  301.623";"  353.148";"    0.000";"   50.164";"    0.000";"    0.000";"  349.951";"    0.000";"  189.272";"    0.000";"  349.524";"    0.000";"    0.000";"    0.000";"    0.000";" 1110.114";"   79.652";"  384.757";"    0.000";"   65.090";"    0.000";"   55.062";"  400.252";"  157.373";"  124.356";"    0.000";"    0.000";"    0.000";"    0.000"
"10am";"18167.026";"14151.088";" 8035.268";" 6095.371";" 8771.477";"10120.574";"12196.906";" 9289.697";" 8625.526";" 6118.098";" 4892.711";"10523.111";"  698.150";"  868.586";"  950.517";"    0.000";" 3948.717";" 1658.595";"  123.209";"   54.468";"  308.967";"  772.449";"    0.000";"  301.623";"  353.148";"    0.000";"   50.164";"    0.000";"    0.000";"  251.533";"    0.000";"  189.272";"    0.000";"  349.524";"    0.000";"    0.000";"    0.000";"    0.000";"  976.288";"   44.472";"  652.616";"    0.000";"   65.090";"    0.000";"  110.124";"  400.252";"  157.373";"  124.356";"   66.913";"    0.000";"    0.000";"    0.000"
"11am";"17199.548";"14202.651";" 8909.267";" 6713.571";" 8624.898";"10564.202";"11941.800";" 9184.106";" 8098.042";" 6835.564";" 5345.534";" 9708.781";"  558.731";"  885.003";"  852.099";"   60.399";" 3153.397";" 1846.823";"  100.880";"   54.468";"  249.349";"  772.449";"    0.000";"  301.623";"  232.350";"    0.000";"   50.164";"    0.000";"    0.000";"  355.132";"    0.000";"  189.272";"    0.000";"  312.899";"  111.406";"    0.000";"    0.000";"    0.000";"  932.145";"   88.944";"  541.210";"  110.124";"   65.090";"    0.000";"  110.124";"  400.252";"  255.791";"  124.356";"   66.913";"    0.000";"    0.000";"    0.000"
