"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951";"6455.85951"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"966.5519";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"0";"  0.0000";"0";"  0.0000";"0";"0";"0";"  0.0000"
"6am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1046.5125";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";" 797.1668";"   0.0000";" 919.7359";"1162.1905";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000"
"7am";"1019.1542";"1405.7544";"2509.6808";"1511.5015";" 790.6412";"2366.8142";" 990.2250";"   0.0000";"1035.2238";"1855.1560";"   0.0000";"2520.7410";"1127.7981";"2776.6555";"3071.0258";"1465.4777";"1250.7878";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"5126.9606";"3242.1579";"6236.1134";"3669.2927";"2610.8965";"4432.5731";"1503.5950";" 988.4657";"1264.0432";"3438.9688";" 845.7934";"5600.2454";"1882.8649";"3554.1061";"5060.3017";"2620.8490";"2269.6682";"   0.0000";" 961.3120";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"5325.117";"3651.518";"6455.860";"3813.862";"2988.029";"4875.391";"1522.065";"1297.457";"1381.939";"4067.284";"1113.113";"6101.324";"1976.238";"3403.493";"5460.106";"3084.023";"2426.579";"   0.000";"1013.973";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"5706.485";"3696.840";"6252.563";"4183.071";"3004.118";"5275.092";"1519.656";"1201.171";"1622.635";"4179.427";"1179.015";"6067.332";"1873.898";"3415.609";"5495.296";"3084.831";"2423.443";"   0.000";"1013.973";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"5801.025";"3622.723";"6202.911";"3748.697";"2748.337";"5023.994";"1604.356";"1156.138";"1484.789";"3939.655";"1295.252";"5623.301";"1706.955";"3477.481";"4958.108";"3056.815";"2194.121";"   0.000";"1013.973";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"3857.4916";"2821.3635";"4522.3264";"2527.5114";"2090.3360";"4507.6131";"1213.0692";" 976.4786";" 745.9801";"2906.2981";"1133.3268";"4024.1235";"1134.9910";"2933.2061";"3402.9763";"2060.3113";"1689.9409";"   0.0000";" 872.1833";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";"5623.8867";"3415.1914";"5578.3615";"3461.1118";"2797.6610";"5194.0606";"1298.9846";"1072.2185";"1248.8424";"3896.1264";"1419.4824";"5371.8671";"1380.8912";"3197.5017";"4443.6301";"2826.6955";"2208.2851";"   0.0000";" 869.2788";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"2pm";"5396.2597";"3143.1938";"5738.0663";"3647.6485";"2907.7231";"5123.3986";"1466.6653";"1297.8522";"1512.8692";"3962.8632";"1481.2161";"5688.6852";"1508.9630";"3374.0056";"4519.3784";"2802.0863";"2438.1173";"   0.0000";" 865.0571";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"3pm";"5329.4458";"3233.7482";"5355.6320";"3779.4610";"2563.1785";"4752.4730";"1483.6207";"1181.1634";"1503.8778";"3825.8311";"1282.0227";"5319.6068";"1338.8231";"2981.8547";"4291.1352";"2549.9897";"2674.0776";"   0.0000";" 986.8801";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"4pm";"4782.9913";"2809.3623";"3959.4523";"3163.1312";"2203.4753";"3876.2384";"1129.8865";" 970.7584";"1184.8476";"2761.0934";"1165.2480";"3919.3152";"   0.0000";"2602.3578";"3227.6209";"1960.7498";"2065.7864";"   0.0000";" 770.8752";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5pm";"3535.9053";"1784.7165";"1847.4267";"2197.5788";"1329.1730";"1911.8970";"   0.0000";"   0.0000";" 801.6598";"1075.1940";"   0.0000";"2159.7458";"   0.0000";"1872.2567";"1749.6957";" 797.1066";" 988.3826";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6pm";"1795.7392";" 830.4353";" 886.6652";" 913.2890";"   0.0000";"1043.6070";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1302.0431";"   0.0000";" 984.5186";" 811.2477";"   0.0000";" 713.6224";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"7pm";"914.1359";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
