"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041"
"4am";" 8.326370";"14.150137";"11.502542";"13.177547";"14.421002";" 9.750571";"16.724553";" 9.971508";"13.363657";"10.929697";" 5.373218";" 7.839423";" 6.338305";" 9.384166";" 5.954519";" 9.678107";"12.571870";" 5.635494";"11.024434";" 8.375248";"12.866672";" 9.580556";"13.475520";"10.844128";"15.863179";"10.551494";" 9.477718";"16.101014";"12.612952";"10.748109"
"5am";" 8.323144";"14.109329";"11.552159";"13.240976";"14.505372";" 9.832868";"16.400761";"10.058384";"13.405618";"11.657906";" 5.281634";" 7.605016";" 6.302262";"10.762007";" 5.838012";" 9.283764";"12.679899";" 5.011697";"10.655118";" 8.360967";"13.385272";"10.035107";"13.613959";"11.011295";"16.215802";"10.483111";" 9.511522";"15.925927";"12.903291";"10.717847"
"6am";" 8.342690";"14.440529";"11.839792";"13.709330";"14.805586";"10.050004";"17.741719";"10.274196";"12.526314";"11.695251";" 5.144378";" 7.716831";" 6.325701";"10.885272";" 5.655372";" 9.283142";"13.151859";" 5.047856";"11.911833";" 8.276322";"13.868106";" 9.882474";"14.157094";"10.997772";"16.520041";"10.483111";"11.198467";"16.437956";"12.071912";"10.465007"
"7am";" 8.993141";"16.158491";"12.020784";"13.117707";"17.117151";"10.705215";"17.812328";"11.591596";"11.495015";"13.552448";" 4.610585";" 7.270649";" 5.590772";"11.310508";" 5.477564";" 8.193530";"13.082414";" 4.979009";"13.126591";" 9.496084";"13.327196";"10.738524";"15.587459";"11.621316";"17.054758";"11.590226";"12.161808";"17.443169";"13.614072";"10.835986"
"8am";" 9.017714";"17.424842";"11.246629";"12.286459";"18.674006";"11.699032";"19.020313";"13.180665";"11.034190";"15.661010";" 4.468520";" 7.541378";" 5.954716";"12.309482";" 4.266334";" 6.436766";"14.709319";" 4.830612";"13.228062";" 9.781191";"14.085783";"10.349834";"16.365755";"13.366430";"16.797332";"12.931145";"12.951284";"17.446308";"15.536574";"12.087988"
"9am";" 9.432271";"15.442163";"11.661455";"13.643942";"15.813508";"13.587320";"17.634376";"13.156212";"10.936028";"16.151375";" 4.278858";" 6.968270";" 6.634001";"12.029463";" 4.767994";" 6.423409";"13.997933";" 3.623435";"14.357493";" 8.204598";"15.224450";" 9.714992";"18.884832";"12.189608";"16.556358";"12.804895";"13.736064";"16.984366";"15.475398";"11.426309"
"10am";" 8.985078";"14.932003";"10.871588";"14.307369";"17.515816";"13.916215";"18.541094";"13.249011";"10.779472";"17.431071";" 4.091766";" 7.405531";" 6.829076";"12.042025";" 5.076539";" 5.284312";"15.079914";" 3.987777";"12.638848";"10.722582";"12.888213";"10.478380";"19.104110";"11.364840";"18.351522";"13.428907";"12.754187";"17.283592";"15.114666";"12.507001"
"11am";" 8.922348";"14.815050";"11.303974";"12.743579";"17.660259";"12.892571";"17.867713";"13.472053";"10.849414";"15.916455";" 3.623645";" 6.175325";" 7.096927";"10.423854";" 6.326507";" 5.832408";"14.975503";" 4.736025";"13.230584";" 9.434145";"12.585598";"12.904086";"18.272431";"10.387469";"17.887942";"13.060438";"14.331771";"17.396373";"14.764140";"11.669445"
