"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.366537146732824,0.446727077573183,0.135527962885017,0.0309181765922382,0.0118140588751598
"5am",0.376012531285938,0.434058737620581,0.142880727737199,0.0272069363734565,0.0146236260956429
"6am",0.345984552396145,0.41730745664629,0.150652457760926,0.0537708460142364,0.0196709113780034
"7am",0.249649080804379,0.336759978598677,0.0466634527877462,0.070716906659147,0.0273222428988434
"8am",0.140295820453238,0.331042733532879,0.0248526037629119,0.123676210052366,0.0710051020359925
"9am",0.164129749678227,0.299857261861281,0.0509355954266409,0.155277243043884,0.0712012937162649
"10am",0.219591302017956,0.312620492208401,0.0265437686342491,0.177171064379333,0.0816309972993773
"11am",0.15712162421406,0.264978164287017,0.0419430157635468,0.145061331687133,0.0349196528795556
"12am",0.152619659018725,0.310042294385463,0.0400970916327173,0.115218783020944,0.0166041557734004
"1pm",0.13421199075547,0.322045106258875,0.0183276956802484,0.141992669556565,0.0269602147191663
"2pm",0.167348565345062,0.360319833986556,0.0106022357035054,0.188277034797582,0.0239505243073905
"3pm",0.13771121217702,0.384629360865701,0.00112483434327815,0.0899581627775156,0.0468392327048388
"4pm",0.302903288379675,0.341798930062274,0.0234193808988784,0.0321217204945892,0.081338796467182
"5pm",0.333798832554811,0.393048335747703,0.133110877613245,0.0487113020271416,0.0185571490187218
"6pm",0.336838491075264,0.411298196842228,0.131234288964087,0.0498206327041674,-0.00822144241833125
"7pm",0.318535436736318,0.390654293979421,0.0832514334309745,0.0464857031816193,-0.0254948521495286
"8pm",0.339181446869401,0.362418920878737,0.0985166080295493,0.0540584809332875,0.00203445435919766
"9pm",0.321187115264878,0.36559518079066,0.0934699885658958,0.0505742832805234,0.0150542835676544
"10pm",0.327552589437785,0.406594846501331,0.095360097860155,0.0498156547365559,0.0161282267246438
"11pm",0.339327371829231,0.381134607966444,0.101274296877282,0.0338165163238374,0.00879131051629945
"12pm",0.348706621747159,0.388838946529852,0.100620723128987,0.0520894760176241,0.00692947016341649
"1am",0.353054308075061,0.402319026755619,0.107737177049834,0.0643610780499993,0.00794588552162177
"2am",0.35331419084088,0.400191581634449,0.108069233771662,0.0632286003727465,0.00847662296927501
"3am",0.350000745718273,0.39518053816383,0.10794907018769,0.0652776347582595,0.00661878640442883
