"hour","cs1","cs2","cs3","cs4","cs5"
"4am",0.0943989982869802,0.0546246072205657,0.131645421166639,0.133761988875091,0.0165168256629087
"5am",0.0804915712632664,0.0466175810068235,0.135654253904688,0.12302138364088,0.000374607903660404
"6am",0.088101557959857,0.0453917855478338,0.11880704411107,0.122086743530596,0.0106059975493918
"7am",0.0667128196671545,0.0511958518751022,0.145266493874216,0.0852250389364851,-0.00378868254834311
"8am",0.0853680616629972,0.110381591194569,0.155444074683107,0.0812915416306801,0.0813908728407558
"9am",0.0469789603230107,0.0821613333156107,0.0487874337040819,0.0631597609298093,0.13415525397907
"10am",0.0544155456863392,0.102178973599487,0.0687277499424116,0.0699521108498285,0.148185666894793
"11am",0.0148732816794067,0.10711882818798,0.0536037896581037,0.0643901068987935,0.146213449795943
"12am",0.0368300009070201,0.0889325696691128,0.126100053313753,0.0518104614833609,0.147403223962905
"1pm",0.0219527905294996,0.0860526497463569,0.125488369900194,0.0200092379808286,0.120893544434599
"2pm",0.0718942209157583,0.142703169347274,0.153176543351895,0.0447485845916591,0.0712937661595085
"3pm",0.0768014457893563,0.114754410047924,0.183867942601884,0.0477905521670693,0.0547493738540345
"4pm",0.0700647801166024,0.134316823386967,0.121753301562812,0.0459839142845598,0.016354218698651
"5pm",0.0774026699462504,0.0991511254445035,0.0706618862808532,0.0357568552995043,0.110555320566059
"6pm",0.0865504476620474,0.0638607969168477,0.0728575099864998,0.0964440929006651,0.0200780854844952
"7pm",0.0769849456889142,0.0781530706240291,0.0960292721743298,0.0969075281942024,-0.0275112031308812
"8pm",0.0978098782127316,0.0943006415815064,0.102321440275831,0.141923193931488,0.00261954533743225
"9pm",0.101270647995664,0.108470403995347,0.0750151552223525,0.138468208260657,-0.00305494722476821
"10pm",0.0974235724682064,0.0804396166023362,0.065141962094235,0.142631537437741,-0.00610149471329072
"11pm",0.0903094385779717,0.0933481103662117,0.0736249958734105,0.140248210121449,-0.000902163451495125
"12pm",0.0901296592276646,0.0910190856925498,0.0748465914288922,0.145507258918267,0.00159101635490476
"1am",0.0894924696679886,0.0980004518830891,0.080508351799078,0.144978839549008,0.0135145138026192
"2am",0.0904998869191538,0.0939743856717173,0.0805696066469422,0.141340196554494,0.0122682951652534
"3am",0.0892047441666037,0.0928532037648156,0.0841612555709418,0.143840937611767,0.0101596861788313
