"hour","educmen1","educmen2","educmen3","educmen4"
"4am",0.0129903384762005,0.108785715496363,0.11671183777421,0.12933353823624
"5am",-0.00256667629946656,0.100320236533945,0.115941061910681,0.138996153814645
"6am",0.00725507020356988,0.0712251573514366,0.102749541061942,0.138880323716285
"7am",0.055018650611967,0.0736716854093439,0.159595747554488,0.21584209499021
"8am",0.0585797769233668,0.129695257036477,0.14673755229651,0.342235325369659
"9am",0.0837350492261453,0.162545883663941,0.141748779086817,0.355503065605482
"10am",0.087423305773943,0.147408593802177,0.112913412184303,0.358197156663314
"11am",0.053038622604937,0.0978854988536119,0.0521070755308968,0.358619353666244
"12am",0.0327480712376951,0.0614009677119107,0.0992688607754894,0.29552823795921
"1pm",0.0755096688418816,0.0825215309537894,0.196800071687085,0.260716218154323
"2pm",0.128609007154438,0.141853300739786,0.146346709263444,0.3211777012807
"3pm",0.100370436200136,0.132712768017841,0.141881761778945,0.293829987311255
"4pm",0.0972074318337755,0.111780926569492,0.18953833023712,0.24207074552276
"5pm",0.0315053065074222,0.124452687408248,0.110008425449119,0.180234211458779
"6pm",0.0167267793346971,0.103408587855473,0.158991925687622,0.173577944233186
"7pm",0.00732808055862716,0.0740593084871339,0.129551252060804,0.138671313933034
"8pm",-0.00739433971487908,0.088912077216438,0.134400032682587,0.150424385040454
"9pm",-0.0006837683080168,0.0738810336985675,0.125507076377563,0.143069300950031
"10pm",-0.0050627587895513,0.0641879903483766,0.0955455625097844,0.144770097987152
"11pm",0.00171276024578475,0.0778805555208745,0.114540610339406,0.132491471926014
"12pm",0.00373004960389913,0.0789322550762363,0.109922827765104,0.122029256687224
"1am",0.00511913322053777,0.0771931971288039,0.122980742535435,0.12025445317052
"2am",0.00491487132208702,0.0800498963799149,0.123408747673093,0.118656725547086
"3am",0.00136273444739555,0.0860932988841649,0.130089456296275,0.116575478615725
