"hour","act1","act2","act3","act4","act5"
"4am",0.176157167887572,0.169841748382059,-0.0415113090159155,0,0.19493216629643
"5am",0.106545551440315,0.0943108764294164,-0.0386692464563025,-0.0323167014244778,0.134393410954239
"6am",0.0941712318729901,0.0823578406803573,0.0752251724117662,0.0169860726939285,0.0655854132497843
"7am",0.126900583975426,0.11745199754602,0.156210654804429,-0.06772063564295,0.0281402850940654
"8am",0.238117672694227,0.21262628081575,0.230379041809411,-0.0873603615413789,0.00637279137027809
"9am",0.267756798597361,0.283650319299065,0.24059943822877,-0.0156691085485055,-0.0504849885338411
"10am",0.288548021323302,0.262089829288689,0.248977967845756,-0.0620861126424857,-0.0441741401004616
"11am",0.283597269900008,0.259902869649782,0.211007433358665,0.00516077972850412,0.0197139937769699
"12am",0.3234110054822,0.278426750553275,0.217869502994282,0.0374214465092502,-0.000132023718456625
"1pm",0.267076033060415,0.29477790650319,0.247858471846493,-0.0502183290620603,-0.0100911542791491
"2pm",0.257472395478539,0.35760734812159,0.277942974534606,0.0480286664203339,0.0066974472185147
"3pm",0.269978145345843,0.286531612514066,0.311717005567707,0.0605775045068329,0.0543915665459115
"4pm",0.283791842736988,0.31238901889603,0.25674838534175,0.0614692893260048,-0.00500274339086082
"5pm",0.209519637529304,0.322878946046935,0.17187610651378,0.00511816569514656,-0.0719700993529438
"6pm",0.222608141256343,0.234540137122551,0.204806212991536,-0.00436410655051193,0.105376779274157
"7pm",0.188652825445629,0.108342038378177,0.0479269185888516,-0.0769362957959084,0.18357024705069
"8pm",0.100519241763582,0.0838629264096987,0.0458763863392507,0.100419200720759,0.0611539826632169
"9pm",0.0990821722411801,0.142980302736373,-0.0253369272237197,0.0938363353278808,0.0670291344599684
"10pm",0.0908989739990741,0.0871817740823324,-0.0253369272237197,-0.0209119496855346,0.0625120807403741
"11pm",0.0260008512208005,0.0894652930369378,-0.0253369272237197,0,-0.05107062126104
"12pm",0.0273627609266229,0.068778005747444,-0.0253369272237197,0,0.00929348796602211
"1am",-0.00724192535599334,0.0453442528119714,-0.0253369272237197,0,-0.0125222133863676
"2am",0.00586206174274957,0.0419572988592926,-0.0253369272237197,0,0.00750815926529481
"3am",-0.0129627796883652,0.0643996804091583,-0.0253369272237197,0,-0.0509125344114683
