"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.156267081901994,0.0908648763254996,0.0821082927922628,0.0424529421451875,-0.0200054459256633
"5am",0.134170889762808,0.0950489924930087,0.0732342287260196,0.0367246327925601,-0.0256338273950138
"6am",0.135231988095388,0.0537002430684645,0.0441241536996746,0.055861992659581,-0.0262384775917119
"7am",0.15117398708255,0.103958114715695,0.206989526755514,0.0543562435451843,-0.0181795650332126
"8am",0.113746459873469,0.138730984858829,0.21116989578876,0.056565110920045,0.163572835305595
"9am",0.109494472914853,0.119244292162492,0.132346980653247,0.0623141544755706,0.162041958848086
"10am",0.0956532827230545,0.1053466586204,0.126142738243087,0.083803853712873,0.0996838593340397
"11am",0.0880250887532113,0.123872202071119,0.077489514252401,0.0501501667249549,0.163535692608191
"12am",0.130325281344761,0.0911028108622749,0.130525507036802,0.0104827964965903,0.0697358117074465
"1pm",0.0881666945428774,0.113803216777195,0.0387123258679083,-0.00136765036436569,0.145097444494142
"2pm",0.149026844878262,0.157279870556391,0.0799603649790864,0.044722729208527,0.0723824083287124
"3pm",0.135708769650324,0.133617250079773,0.173033468295954,0.0576528450113482,0.192070827119443
"4pm",0.123581952535037,0.15184625796878,0.166280309213507,0.073598297674358,0.0922113283947693
"5pm",0.135456547468072,0.0900656385854657,0.0908848771797475,0.0373552895994705,0.113892648744685
"6pm",0.154971939780099,0.0666414800032943,0.0802878911898397,0.00432175144712269,0.028734704904994
"7pm",0.148072090163404,0.0391689746777577,0.0658198218524426,-0.00188251266176432,-0.0460220249830826
"8pm",0.147615875819192,0.0598884518721087,0.0715128673080502,0.0401356164559383,-0.0358503601458734
"9pm",0.155136962797288,0.0979092594059983,0.0918890508846072,0.0429310028236384,-0.0531637081252292
"10pm",0.146537895608983,0.0726454494887369,0.0714222796303978,0.0379830598550319,-0.0518383368276148
"11pm",0.139914616336856,0.0821473878069975,0.0823779800889564,0.0442171531762564,-0.0482017473337218
"12pm",0.139359061003362,0.0868609165748009,0.0707557502620193,0.0430685772593172,-0.0416649438241019
"1am",0.139169288750035,0.0897794917063618,0.0789058145992064,0.0451441574564838,-0.0368056863161333
"2am",0.140398022859963,0.08714005506398,0.0773210277520976,0.0418367843185528,-0.0378700232176232
"3am",0.139086580677528,0.0858166557371916,0.0732401773708041,0.0440073633661333,-0.0399104629050191
