"hour","cleduc1","cleduc2","cleduc3","cleduc4"
"4am",0.0384288317314177,-0.0472437214276665,0.127538597812737,0.007857130212488
"5am",0.021646370875962,-0.0478481137519798,0.13376116403391,0.0137147949939199
"6am",0.0288336228687553,-0.0254313856321866,0.185489410406849,0.0279245719110331
"7am",0.0675011489468293,-0.0583566628222018,0.265270432027454,0.0563556399582299
"8am",0.0963028399068546,0.070568931802482,0.279469177753505,0.202520986058355
"9am",0.120102607435318,0.0613487270849509,0.255454951949259,0.231334826411146
"10am",0.117195662862504,0.086713705499201,0.203104215733484,0.217681101982628
"11am",0.100911996205818,0.0481254206898386,0.149813366615513,0.19952491691187
"12am",0.0655147306705547,0.00875174961729958,0.10847367947837,0.171313093548963
"1pm",0.111572463036317,0.0506610493453935,0.154840778087931,0.20773265812026
"2pm",0.0961690278977743,0.114453248725838,0.130570776011952,0.223402623360652
"3pm",0.0919706064508507,0.0822006120056741,0.10425297675333,0.170148074261048
"4pm",0.112317873662188,0.061467189366632,0.119693405116725,0.119384585284401
"5pm",0.0967180564373979,0.0442032380042047,0.0501189253060159,0.0801302040998014
"6pm",0.0443298456518126,0.0219128089853347,0.127159668608921,0.0381943509227525
"7pm",0.0273208089706892,-0.0554938128436215,0.118512242132085,-0.0196876367484275
"8pm",0.0180060861691598,-0.0631851011274555,0.103572706527943,-0.000521599373281414
"9pm",0.0281657918894957,-0.0560592914727827,0.11459147560236,-0.0000756566595160993
"10pm",0.0238491276964051,-0.0745675788944026,0.089926270871125,-0.000931657920093703
"11pm",0.0346672930453743,-0.0629062357796557,0.117980687542991,0.011127301527116
"12pm",0.0389212697814199,-0.0590421849148945,0.121163131920235,0.0165219527972614
"1am",0.0397820069051288,-0.052868452535851,0.120293164460596,0.0185697060744818
"2am",0.0370175603122831,-0.050601060529351,0.122001140321954,0.01594273147954
"3am",0.0315841509427224,-0.049115950442176,0.11918160206991,0.0146197387590975
