"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401";"1.62866449511401"
"max";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267";"59.9830795262267"
"4am";"12.13675";"18.24104";"17.47159";"17.38066";"18.98734";"22.91326";"26.30979";"25.48726";"25.66138";"13.45178";"27.59067";"23.38462";"33.16062";"29.72583";"29.40341";"31.20000";"34.53997";"29.77625";"29.21053";"31.22172";"30.51852";"34.21053";"34.06433";"35.68147";"32.87671";"28.35596";"28.81220";"27.44526";"23.20261"
"5am";"12.22411";"18.35749";"17.92319";"17.35941";"19.26164";"22.22222";"26.56073";"25.90361";"24.93261";"13.55932";"27.66497";"23.15574";"33.41935";"29.36858";"29.65116";"31.50057";"34.35583";"29.84293";"29.11051";"31.09756";"29.95529";"33.88060";"33.68741";"35.52426";"32.35294";"28.15385";"29.01135";"28.10651";"23.40426"
"6am";"12.97837";"18.91447";"17.93400";"17.46217";"18.82160";"21.41593";"26.55556";"25.90361";"24.33566";"13.32781";"28.57143";"23.52362";"32.76316";"29.73396";"29.79719";"31.00121";"35.22727";"30.21978";"29.87198";"31.68317";"30.52464";"33.65231";"33.22204";"35.66553";"31.11831";"27.46365";"28.83834";"27.98165";"27.87234"
"7am";"16.09354";"19.79866";"17.70045";"20.00000";"19.83122";"22.64875";"24.89796";"26.59733";"24.18301";"15.34508";"27.18232";"25.15337";"32.17391";"30.59701";"30.38229";"29.83508";"37.72819";"33.18182";"33.09735";"30.83004";"28.87789";"32.64151";"30.98859";"34.20000";"29.98172";"28.96679";"28.65306";"28.44828";"27.66917"
"8am";"18.84211";"19.50791";"17.74194";"22.56729";"23.73247";"22.13280";"24.68660";"28.51003";"23.56115";"16.37193";"27.61266";"26.05233";"30.01145";"28.25553";"32.82828";"29.74359";"39.70588";"31.65266";"35.72985";"30.33708";"28.59504";"31.61290";"30.64516";"35.18124";"29.26829";"28.66521";"27.86885";"29.17505";"27.02381"
"9am";"19.73415";"18.61314";"17.17172";"23.32301";"23.16562";"22.22222";"25.23364";"28.69318";"24.13793";"17.20430";"28.34783";"25.14286";"29.68237";"28.98172";"31.33515";"30.01745";"39.79849";"31.50289";"36.90205";"28.60636";"29.04841";"32.27273";"29.29293";"36.44444";"28.84211";"28.57143";"27.70062";"28.84211";"26.13883"
"10am";"20.73171";"19.31408";"17.63699";"23.27044";"23.65145";"21.36929";"25.21246";"28.28283";"24.15842";"17.30048";"28.74896";"26.66667";"29.83015";"29.01554";"31.07345";"27.77778";"41.47583";"31.72205";"35.90909";"30.04926";"27.50424";"31.16279";"30.18480";"36.21495";"28.05907";"28.87324";"27.40683";"28.90792";"25.44503"
"11am";"20.44990";"19.09910";"17.84512";"22.99578";"23.89937";"22.47899";"25.62863";"27.89700";"24.09178";"17.43618";"28.52512";"26.86734";"29.83957";"29.59184";"30.28571";"28.23315";"40.87404";"31.08504";"36.69725";"28.95377";"28.14570";"30.92551";"29.63710";"35.49884";"29.46058";"29.97658";"27.46479";"28.54123";"26.37022"
"12am";"20.92275";"18.49913";"17.29452";"22.70833";"23.43584";"22.15190";"26.32085";"28.24207";"24.85876";"17.13191";"26.13909";"26.84032";"30.49947";"29.51654";"29.97275";"27.95139";"40.46997";"32.84457";"36.26126";"28.78049";"27.93388";"31.93833";"30.83333";"34.77273";"29.93763";"30.67916";"27.62739";"26.94737";"26.33745"
"1pm";"20.61224";"18.21306";"17.42809";"22.86902";"24.39024";"21.95652";"26.14068";"28.11594";"24.81343";"17.03865";"25.95778";"27.67654";"29.36259";"28.34646";"31.17978";"28.72340";"40.37940";"31.36095";"37.50000";"29.49640";"27.00855";"32.66219";"32.35908";"36.24161";"30.00000";"30.47619";"27.42317";"28.53982";"26.61208"
"2pm";"20.56367";"18.32192";"17.52922";"23.05328";"23.75398";"22.58065";"26.23427";"28.11594";"24.67290";"17.38411";"26.06941";"27.48603";"28.98396";"29.30591";"30.68493";"29.46274";"40.47619";"31.73653";"36.76149";"29.32692";"27.93103";"32.82609";"31.28834";"35.02203";"31.45833";"29.00232";"28.52640";"27.31278";"26.05485"
"3pm";"20.19334";"19.36027";"18.09045";"23.19749";"22.85396";"23.64017";"26.26363";"27.06767";"24.64539";"16.87500";"26.57046";"27.63761";"29.60089";"30.40380";"32.50000";"29.65404";"37.93911";"27.80899";"35.86498";"29.14798";"29.06977";"32.99180";"31.02119";"32.84211";"32.31707";"27.08804";"29.48022";"28.15735";"25.12821"
"4pm";"15.22029";"19.22428";"18.84298";"20.89041";"21.42857";"23.06238";"27.23312";"26.85185";"25.21008";"14.71802";"27.84926";"26.01537";"30.49738";"30.18519";"30.98592";"30.94290";"36.47059";"29.15718";"32.52595";"30.11811";"29.61165";"32.85199";"32.36364";"34.52830";"33.45455";"26.81018";"28.49026";"28.24156";"21.53846"
"5pm";"15.06024";"18.21366";"20.06221";"19.18465";"19.97167";"22.80702";"26.29263";"26.91706";"24.92401";"14.24219";"27.83920";"25.15924";"32.69720";"28.07309";"30.39049";"31.30329";"35.21368";"30.73770";"30.35714";"31.88153";"29.89045";"32.82313";"33.56048";"35.30435";"32.53012";"28.59619";"27.71285";"26.89211";"19.18919"
"6pm";"15.31034";"17.42958";"20.03035";"18.23671";"20.35763";"23.02285";"27.37686";"26.06061";"25.56391";"14.04451";"28.43652";"25.36842";"32.24115";"28.47682";"29.17369";"32.13038";"36.33333";"29.82107";"30.89312";"29.56081";"29.10217";"32.39669";"34.15842";"36.02058";"33.10580";"29.19463";"28.82883";"25.74103";"19.29825"
"7pm";"14.88178";"18.26241";"19.03323";"17.85714";"19.74965";"22.26087";"27.18999";"25.71001";"25.59880";"14.35294";"27.99576";"25.52521";"33.86667";"28.17133";"29.06977";"32.45413";"35.37964";"29.61538";"30.08721";"29.62357";"29.49309";"33.38843";"33.16993";"36.36364";"33.50340";"28.14570";"29.07743";"25.93168";"18.57585"
"8pm";"15.02086";"18.29268";"18.84273";"17.40741";"19.85714";"22.50859";"26.88787";"25.15152";"25.83942";"14.13902";"27.66204";"24.71204";"32.97730";"29.29936";"29.76378";"32.04545";"35.48387";"29.71963";"29.70297";"30.52464";"29.55590";"33.92857";"34.49367";"36.04651";"33.38870";"28.13505";"28.89073";"25.64885";"18.79195"
"9pm";"13.10241";"18.67365";"18.45688";"16.91542";"19.24242";"22.92020";"26.14679";"24.92447";"25.65881";"14.14713";"27.88104";"25.07903";"32.80423";"29.64670";"28.87218";"31.74971";"35.32182";"29.42238";"30.25780";"30.80495";"29.40276";"34.21462";"34.77589";"35.79454";"32.85486";"28.27804";"28.96494";"26.26866";"18.00766"
