"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155";"6836.06155"
"4am";"3747.0657";"3176.8862";"3467.0826";"4442.9905";" 821.3116";"2948.2326";" 936.7725";"2015.1071";"1740.8097";" 276.9999";"2612.1814";"3743.5257";"3325.1775";"1326.6054";"1312.9039";"1312.8720";"1299.2343";"2859.6331";"3083.3966";"2527.7697";"1046.3330";" 583.9932";" 452.6600";" 974.6639";" 993.1745";" 460.9332";" 652.9049";"1081.4379"
"5am";"3644.4049";"3176.8862";"3467.0826";"4442.9905";" 821.3116";"2948.2326";" 936.7725";"2015.1071";"1691.8242";" 413.1265";"2612.1814";"3743.5257";"3361.1263";"1326.6054";"1276.9551";"1361.3371";"1299.2343";"2784.2370";"3083.3966";"2527.7697";"1046.3330";" 583.9932";" 452.6600";" 974.6639";" 960.2290";" 460.9332";" 652.9049";"1081.4379"
"6am";"3388.5182";"3176.8862";"3487.1834";"4221.5988";" 722.9275";"2857.4353";" 936.7725";"1831.9107";"1691.8242";" 565.3009";"2612.1814";"3822.7052";"3297.7996";"1326.6054";"1351.0503";"1385.2893";"1299.2343";"2663.7120";"3083.3966";"2443.0872";" 973.2840";" 583.9932";" 440.2466";" 892.9075";" 994.3199";" 522.3893";" 557.3579";"1051.9598"
"7am";"3455.4890";"3244.8807";"3704.8665";"3868.0360";"1057.1513";"3544.3255";" 796.9778";"1580.5568";"1652.6218";" 821.2229";"2382.8618";"3409.5169";"2750.6078";"1268.8829";"1185.6525";"1174.9454";"1064.3950";"1772.1102";"2531.7167";"1517.0801";" 912.8757";" 416.1170";" 304.1049";" 868.5707";" 926.0551";" 365.4981";" 392.5200";" 732.7672"
"8am";"3946.0598";"3176.6064";"4424.4357";"3958.4145";"1929.5616";"3724.9712";" 697.7196";"1641.8913";"1114.8628";"1626.2238";"1488.5664";"3799.4666";"2114.9137";"1483.9640";"1665.1482";" 711.1186";"1358.2630";"1241.4398";"2466.5279";"1310.5302";" 740.2457";" 364.0846";" 182.0887";" 757.8283";" 907.7495";" 362.6627";" 523.5009";" 681.3957"
"9am";"4253.1716";"2993.4867";"4690.4754";"3713.0433";"2227.1977";"4087.5026";" 579.1939";"1804.1800";"1114.1074";"1598.7935";"1237.7075";"3370.6551";"1905.6815";"1255.5525";"1724.0285";"1120.4923";"1166.5314";"1158.8510";"2308.3020";"1291.2191";" 763.9252";" 356.9915";" 182.0887";" 714.2055";" 895.9853";" 347.5864";" 544.0025";" 596.3442"
"10am";"4128.3716";"2767.7357";"4481.0987";"3983.1129";"2128.1824";"4425.9578";" 578.7261";"1726.5603";" 993.4186";"1668.0108";"1718.1572";"3435.7562";"1843.2812";"1095.5201";"1771.5098";"1038.6729";"1187.7531";"1139.7050";"2208.7695";"1206.5366";" 790.2202";" 326.2063";" 164.1922";" 714.2055";" 844.7341";" 362.6627";" 561.5898";" 544.6822"
"11am";"4676.6618";"3183.7054";"4380.8401";"3732.6210";"2133.5374";"3794.1015";" 507.2265";"1571.6273";"1248.6447";"1593.0515";"1536.7993";"3277.9491";"1914.6431";"1265.1633";"1692.1138";"1134.2551";"1118.8836";"1241.4398";"2306.9277";"1206.5366";" 767.1456";" 322.9601";" 182.0887";" 714.2055";" 863.0397";" 362.6627";" 523.5009";" 628.0079"
"12am";"4577.5202";"3099.7387";"4097.1364";"3596.8411";"1708.4705";"3072.7677";" 844.6483";"1921.3999";"1209.5968";"1668.6000";"2258.6681";"3024.3261";"2205.4594";"1273.0989";"1224.9500";" 869.3920";"1349.8350";"1425.8769";"2507.4340";"1323.4532";" 822.8682";" 339.9758";" 183.7764";" 892.4294";" 923.1095";" 339.9418";" 539.5024";" 648.1008"
"1pm";"4837.0890";"2692.1676";"4019.8858";"3660.5552";"2194.9579";"3297.2302";" 730.2518";"1641.3194";" 996.8759";"1504.0151";"1249.5601";"3434.9440";"1900.8106";"1263.1480";"1574.8624";"1164.2857";"1315.0489";"1349.3626";"2444.8285";"1255.1346";" 708.5032";" 356.9915";" 218.8660";" 817.0405";" 941.4151";" 324.8655";" 567.3697";" 596.0351"
"2pm";"4860.0556";"2171.0462";"4048.6885";"4095.2960";"1902.0916";"3831.3131";" 486.0770";"1854.8806";" 975.8074";"1225.9328";"1428.5909";"3822.5643";"1784.4814";"1273.0046";"1765.7041";"1164.2857";"1278.1641";"1208.7242";"2311.8047";"1217.9372";" 730.6951";" 335.8324";" 169.3417";" 848.8784";" 914.2909";" 404.8897";" 505.9136";" 578.9774"
"3pm";"5077.3355";"2681.9251";"3556.4711";"4314.3454";"2022.8154";"3650.7807";" 441.0197";"1843.2507";" 965.9410";"1374.6136";"1343.2431";"3029.2642";"1697.1168";"1184.5498";"2154.5994";"1059.7532";"1075.3296";"1010.2947";"2197.9424";"1238.8937";" 696.3951";" 297.3077";" 146.6655";" 780.8450";" 851.1447";" 440.6475";" 467.5756";" 487.1189"
"4pm";"5314.1613";"2896.1350";"2751.4967";"4252.1234";"1832.1083";"3234.2021";" 784.7094";"2112.4334";"1123.7769";"1360.0954";"1333.1211";"3492.0245";"1636.5634";"1342.0704";"1871.6602";" 955.0975";"1126.1305";"1172.7356";"2187.1822";"1423.4923";" 747.9352";" 340.2143";" 227.0771";" 786.2060";" 735.8454";" 482.8050";" 522.2527";" 583.0449"
"5pm";"4299.4326";"2836.9665";"3541.3534";"4262.4960";"1650.7781";"2582.5738";" 500.6560";"2192.8418";"1292.3672";" 726.3767";"1337.1955";"3153.0990";"2470.4381";"1312.4886";"1894.2440";"1207.1039";" 840.5698";"1475.1582";"2567.1580";"1654.1430";" 789.2511";" 383.5148";" 421.0322";" 827.3884";" 846.3402";" 500.5883";" 574.3593";" 810.0247"
"6pm";"4530.8940";"2789.2217";"3991.2775";"3477.3221";"1180.4369";"2376.7517";" 900.3222";"2675.6260";"1607.3774";" 466.8503";"1795.5731";"3433.7279";"2594.7615";"1292.9258";"1589.7985";"1335.8365";" 851.8779";"1988.8162";"2962.5612";"1860.2365";" 851.1908";" 487.8636";" 438.9287";" 952.4857";" 945.2150";" 491.7076";" 453.7349";" 867.0795"
"7pm";"4476.1637";"3137.7444";"3292.1419";"4331.6335";"1038.5549";"2220.9544";"1056.8233";"2187.8282";"1643.7830";" 325.6100";"2086.5578";"3395.9123";"3233.9813";" 974.5285";"1502.1302";"1494.2561";"1056.6166";"2782.8330";"3360.8970";"2161.7967";" 913.4953";" 487.8636";" 452.6600";"1235.8667";"1248.3023";" 429.7844";" 606.2937";"1042.1680"
"8pm";"3913.0407";"2937.1216";"3511.0229";"4525.3600";" 853.9140";"2648.0044";" 875.7809";"1804.5405";"1671.4101";" 276.9999";"2559.8211";"3465.0913";"3164.7768";"1005.7100";"1524.7685";"1370.4519";" 986.9189";"2985.6360";"3122.6121";"2444.0712";" 955.4379";" 550.2003";" 452.6600";"1251.2477";"1446.1635";" 429.7844";" 652.9049";"1046.3032"
"9pm";"4149.9568";"3101.1254";"3655.2621";"4248.3930";" 965.6365";"2805.9844";" 875.7809";"1878.6357";"1671.4101";" 452.4215";"2288.7705";"3585.8482";"3164.7768";"1207.7532";"1476.1583";"1313.1997";" 933.1817";"2874.3271";"3102.7634";"2512.3897";" 955.4379";" 550.2003";" 452.6600";"1251.2477";"1446.1635";" 429.7844";" 652.9049";"1046.3032"
"10pm";"4005.9919";"2903.6065";"3563.0091";"4613.3760";"1021.4977";"2585.0503";" 875.7809";"1992.3556";"1621.9571";" 276.9999";"2643.3638";"3551.8357";"3164.7768";"1207.7532";"1306.7810";"1247.9404";"1099.0482";"3095.6828";"2927.0860";"2512.3897";" 955.4379";" 550.2003";" 452.6600";"1067.6668";"1446.1635";" 448.3525";" 652.9049";"1081.4379"
"11pm";"3952.2548";"2957.3436";"3617.2048";"4796.9569";"1021.4977";"2585.0503";" 936.7725";"1989.1958";"1766.5769";" 276.9999";"2643.3638";"3570.4684";"3255.9602";"1145.9539";"1306.7810";"1186.9488";"1099.0482";"2990.6836";"3070.6612";"2527.7697";"1005.0171";" 583.9932";" 452.6600";"1067.6668";"1446.1635";" 460.9332";" 652.9049";"1081.4379"
"12pm";"3808.4480";"3155.1652";"3829.8801";"4796.9569";" 821.3116";"2760.4719";" 936.7725";"1989.1958";"1880.3923";" 276.9999";"2467.9422";"3570.4684";"3255.9602";"1145.9539";"1306.7810";"1327.0852";"1299.2343";"2990.6836";"3070.6612";"2527.7697";"1005.0171";" 583.9932";" 452.6600";"1067.6668";" 993.1745";" 460.9332";" 652.9049";"1081.4379"
"1am";"3882.5565";"3221.2568";"3545.4408";"4796.9569";" 821.3116";"2760.4719";" 936.7725";"1989.1958";"1880.3923";" 276.9999";"2612.1814";"3570.4684";"3255.9602";"1145.9539";"1306.7810";"1327.0852";"1299.2343";"2990.6836";"3070.6612";"2527.7697";"1005.0171";" 583.9932";" 452.6600";"1089.8450";" 993.1745";" 460.9332";" 652.9049";"1081.4379"
