"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449";"6501.98449"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"6am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"890.7116";"  0.0000";"920.2324";"923.6119";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000"
"7am";"1002.0698";"1157.4794";"2669.6151";"1167.0084";"1330.9186";"2696.8308";" 979.9993";"   0.0000";"1014.6084";"1915.9612";"   0.0000";"2601.3681";" 915.7362";"3478.4839";"2845.9943";"1727.1645";"1248.9549";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"3261.398";"3331.364";"5350.611";"3179.526";"4480.848";"4568.164";"1683.503";"1478.886";"1356.272";"3682.280";"1008.931";"5651.725";"1896.132";"4172.171";"4783.147";"2924.207";"2490.617";"   0.000";"1102.439";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"4371.086";"3826.169";"5839.372";"3812.744";"5093.914";"5485.684";"1743.170";"1968.319";"1628.913";"4671.826";"1052.481";"6329.215";"2117.007";"3983.915";"5292.086";"3309.877";"3220.229";"   0.000";"1155.100";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"4804.4101";"3893.7827";"5972.6271";"3912.3357";"5008.2609";"6073.2171";"1646.0616";"2087.0219";"1910.7558";"4860.4090";"1651.0723";"6234.7641";"2081.7627";"3914.2510";"5698.7259";"3227.7520";"2717.4164";"   0.0000";"1155.0998";" 644.3895";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"4547.296";"4208.499";"5852.748";"3308.390";"4834.967";"5736.672";"1730.560";"1890.059";"1754.650";"4750.624";"1458.136";"6287.608";"1619.339";"4002.737";"4928.333";"3302.755";"2332.535";"   0.000";"1165.578";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"3418.4948";"2814.6575";"3715.0827";"2162.3988";"3308.7618";"4460.2205";"1671.1413";"1945.8972";"1212.6338";"3846.8588";"1704.8302";"4991.3034";"1267.7519";"3210.7672";"3421.3564";"2396.1124";"2025.3841";"   0.0000";" 872.1833";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";"3059.2377";"3068.8110";"4995.5819";"2650.1159";"4286.9874";"5366.5730";"2036.7367";"1708.8772";"1242.9574";"4535.6280";"1376.2522";"5951.6072";"1536.1650";"3468.4389";"4686.3856";"3145.8556";"2450.5451";"   0.0000";" 893.7184";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
