"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942";"6260.30942"
"4am";"1051.6499";" 592.5748";"1475.1296";"1066.6762";" 901.0949";"1312.6570";" 671.1477";"1094.2587";"1280.9995";" 596.1912";"1839.6839";"1082.6765";" 895.4358";"1856.9449";"1479.4977";"1595.5451";"1581.7182";" 632.8713";"1328.3360";"2923.6356";"1011.0401";" 958.5399";" 842.1044";" 275.4183";" 860.2247";" 729.1779";" 427.2292";" 993.8501";" 663.8757";"1371.6755"
"5am";"1011.3017";" 592.5748";"1475.1296";"1066.6762";" 901.0949";"1312.6570";" 671.1477";"1094.2587";"1280.9995";" 596.1912";"1839.6839";"1082.6765";" 895.4358";"1042.0241";"1479.4977";"1595.5451";"1581.7182";"1447.7921";"1328.3360";"2923.6356";"1011.0401";" 958.5399";" 842.1044";" 275.4183";" 860.2247";" 729.1779";" 427.2292";" 993.8501";" 663.8757";"1371.6755"
"6am";"1011.3017";" 592.5748";"1485.2240";"1066.6762";" 901.0949";"1259.2874";" 671.1477";" 967.8614";"1244.9647";" 596.1912";"1895.5740";"1082.6765";" 931.4706";"1042.0241";"1442.3796";"1595.5451";"1383.5461";"1447.7921";"1073.8458";"2885.2758";"1011.0401";" 958.5399";" 842.1044";" 275.4183";" 860.2247";" 729.1779";" 427.2292";" 840.2287";" 600.3455";"1371.6755"
"7am";" 756.0030";" 466.5593";"1437.4910";"1253.9988";" 619.3566";"1083.9607";" 582.8677";" 815.6642";"1440.5935";" 541.2115";"2465.0241";" 961.7084";"1188.6072";"1191.3646";"1234.4007";"1966.0559";" 962.1455";"1229.1135";" 907.3706";"1960.8282";"1518.6368";" 510.0242";" 669.0837";" 231.8640";" 629.2125";" 669.5474";" 331.7135";" 840.2287";" 611.4085";"1162.2263"
"8am";" 895.6012";" 574.5444";"1414.7225";"1231.4916";" 538.2058";" 769.5437";" 916.9766";" 768.3697";"1723.0680";" 497.7452";"2212.2917";"1061.1646";"1305.8585";"1316.3005";"1639.4679";"1643.7141";" 925.7456";"1327.1309";" 699.5807";"2028.9021";"1011.5638";" 632.9099";" 455.7304";" 265.3158";" 620.4849";" 669.1983";" 293.5144";" 782.0433";" 603.8134";" 961.2916"
"9am";" 789.6969";" 959.0735";"1519.3792";" 845.7124";" 413.6508";" 818.5125";" 916.9766";" 768.3697";"1735.3837";" 497.7452";"2464.9986";"1169.3008";"1266.9810";"1279.3978";"1687.8507";"2078.3932";" 820.8594";"1248.0543";" 498.9449";"1987.0037";" 915.4512";" 597.5858";" 455.7304";" 265.3158";" 602.5407";" 669.1983";" 293.5144";" 766.3051";" 576.9193";"1088.1694"
"10am";" 908.7210";" 803.5955";"1459.2633";" 904.7624";" 364.6819";" 510.7697";" 852.7099";" 697.4479";"1786.8243";" 415.5833";"2646.1447";"1019.2853";"1235.2504";"1183.2663";"1716.1765";"2294.8128";" 992.3650";"1248.0543";" 581.2922";"2066.2618";"1052.4618";" 303.5456";" 392.8138";" 265.3158";" 685.9019";" 619.7429";" 320.4086";" 718.2567";" 576.9193";"1011.7090"
"11am";" 841.5149";" 902.5079";"1311.3488";" 794.6429";" 315.7131";" 795.4535";" 852.7099";" 697.4479";"1844.6751";" 369.3235";"2675.4055";"1910.2409";"1271.3188";"1168.4091";" 884.9004";"2004.3809";" 966.8586";"1230.4091";" 563.6693";"2205.9859";"1037.8687";" 516.4753";" 455.7304";" 265.3158";" 472.9722";" 669.1983";" 223.0310";" 718.2567";" 603.8134";" 975.7887"
