"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909"
"max";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094"
"4am";" 4815.706";" 9406.503";"11070.071";" 6659.246";" 8491.763";" 7366.263";" 6551.704";" 9671.399";" 8037.162";" 6811.554";" 7836.662";" 2975.866";"11360.041";" 3392.731";" 7552.539";" 8443.787";" 3086.824";" 2945.235";" 5954.892";" 8737.500";" 6557.599";" 7480.987";" 8376.133";" 8863.220";" 3078.333";" 3521.094";" 5899.725";" 4803.742";" 4884.889";"10110.406";" 5464.053";" 6505.659";" 4891.194";" 5375.336";" 6175.529";"10234.242";" 5263.577";" 7910.862";" 3873.466";" 5554.317";" 8306.268";" 4379.668";" 8372.517";" 4591.532";" 4975.826";" 4847.306";" 6199.991";" 3370.682";" 5775.457";" 9423.502";"10018.530";" 7996.747";" 7306.711";"11643.310";" 6996.868";" 4341.212";" 7110.198";" 5020.453";" 6937.762";" 6035.505";" 8264.061";"10040.666";" 2687.330";" 8911.816";" 5965.778";" 8046.239"
"5am";" 4815.706";" 9484.150";"11070.071";" 6659.246";" 8491.763";" 7450.559";" 6551.704";" 9624.576";" 7952.053";" 6811.554";" 7759.673";" 2975.866";"11360.041";" 3392.731";" 7552.539";" 8590.442";" 3035.341";" 2945.235";" 5872.451";" 8649.013";" 6548.040";" 7480.987";" 8376.133";" 8943.374";" 3080.571";" 3476.659";" 5675.423";" 4903.203";" 4884.889";"10092.574";" 5464.053";" 6520.532";" 4953.296";" 5314.397";" 6465.291";"10234.242";" 5263.577";" 8013.072";" 3873.466";" 5554.317";" 8377.213";" 4308.724";" 8195.064";" 4496.010";" 4975.826";" 4835.097";" 6199.991";" 3370.682";" 5775.457";" 9344.080";"10018.530";" 7996.747";" 7306.711";"11498.908";" 6996.868";" 4429.698";" 7110.198";" 5020.453";" 6769.716";" 6035.505";" 7935.409";"10040.666";" 2687.330";" 8911.816";" 5965.778";" 8247.127"
"6am";" 4798.412";" 9620.782";"11005.900";" 6947.290";" 8440.942";" 7417.024";" 6478.320";" 9562.838";" 7622.038";" 6918.357";" 7565.140";" 2953.332";"11564.327";" 3355.070";" 7614.877";" 8284.073";" 3283.569";" 3426.847";" 5602.260";" 8212.734";" 6355.315";" 7315.037";" 8145.408";" 9332.702";" 3205.586";" 3432.224";" 5571.609";" 4942.232";" 5400.651";"10191.016";" 5319.652";" 6661.172";" 4763.472";" 5614.849";" 6254.428";" 9797.360";" 5184.748";" 7933.629";" 3873.466";" 5707.649";" 8289.328";" 4089.594";" 7621.794";" 4701.453";" 4821.841";" 4549.749";" 6042.927";" 3370.682";" 5934.160";" 8981.175";" 9086.029";" 7542.164";" 7129.674";"10621.170";" 6451.320";" 4329.046";" 6615.835";" 4597.914";" 6371.544";" 5628.764";" 7855.157";" 9759.828";" 2451.166";" 8395.518";" 5849.166";" 7881.707"
"7am";" 5046.992";"13648.248";"10756.953";" 7778.229";" 7609.553";" 7228.258";" 6585.494";" 7917.944";" 8163.121";" 6051.093";" 7190.093";" 2482.866";"11699.015";" 3174.688";" 6677.050";" 8835.776";" 3252.598";" 3076.780";" 5221.115";" 8581.537";" 6667.341";" 7079.034";" 8184.262";"10496.529";" 3650.461";" 2956.863";" 5394.801";" 7149.162";" 6248.645";"10135.627";" 4765.256";" 5926.566";" 4501.565";" 5323.784";" 5770.341";" 7524.417";" 5669.756";" 7991.980";" 3422.304";" 5448.743";" 6803.030";" 3754.627";" 5902.498";" 3991.814";" 4005.607";" 4866.566";" 5647.400";" 2926.610";" 5876.533";" 7430.193";" 7528.494";" 6355.620";" 6105.789";" 9914.278";" 5680.630";" 3765.644";" 4337.614";" 3382.275";" 4915.684";" 4688.816";" 6339.173";" 8731.163";" 2050.150";" 7252.947";" 4978.791";" 7124.312"
"8am";" 6936.467";"18369.546";"11876.180";" 9737.179";" 7416.535";" 7161.368";" 6769.214";" 7667.453";" 8245.260";" 5236.592";" 5649.022";" 2676.071";"11257.231";" 3018.374";" 5721.318";" 7652.273";" 5426.857";" 3032.859";" 4888.030";" 7802.239";" 6947.658";" 5671.566";"10473.322";"12325.055";" 5936.593";" 2409.106";" 6092.174";"12425.951";" 8703.123";"12411.452";" 4077.601";" 6728.322";" 4565.121";" 5469.746";" 5864.414";" 6168.262";" 5484.094";" 9334.612";" 2889.025";" 4716.980";" 7204.667";" 3450.192";" 5386.488";" 3846.252";" 3835.081";" 6256.865";" 6103.364";" 2277.496";" 5394.000";" 7167.535";" 6887.305";" 5596.058";" 5527.408";"11351.269";" 4207.406";" 3744.897";" 4091.402";" 2531.055";" 3740.019";" 3861.104";" 4716.740";" 7650.824";" 1675.610";" 6907.728";" 4530.001";" 6189.063"
"9am";" 6852.812";"22454.118";"11945.261";"10447.307";" 7654.351";" 7364.725";" 5859.840";" 7462.031";" 7533.040";" 5578.422";" 4395.985";" 2676.258";"11694.997";" 3009.284";" 5394.083";" 7731.257";" 5650.447";" 3322.308";" 4581.353";" 7272.218";" 7317.616";" 5494.217";"12378.831";"12702.167";" 6547.974";" 2078.322";" 6248.614";"14553.278";" 9320.305";"15402.763";" 3640.924";" 6696.272";" 4666.636";" 5179.245";" 5464.722";" 6039.628";" 5471.774";" 8796.793";" 2923.473";" 4525.347";" 8126.383";" 3460.548";" 5257.045";" 3791.181";" 3762.418";" 6856.054";" 5858.087";" 2223.216";" 5623.699";" 7162.081";" 6455.393";" 5421.212";" 5256.476";"10919.414";" 3809.597";" 4243.644";" 4010.539";" 2371.864";" 3961.662";" 3858.072";" 5129.243";" 7288.011";" 1450.542";" 6059.400";" 4174.966";" 5302.401"
"10am";" 7204.657";"25117.484";"12073.356";"10510.529";" 7474.882";" 7028.194";" 5400.186";" 7185.922";" 6937.517";" 5008.679";" 4685.291";" 2568.780";"12269.165";" 2654.992";" 4881.655";" 7534.964";" 6306.038";" 3127.981";" 4362.430";" 7190.307";" 7851.721";" 4808.485";"12706.493";"12804.501";" 6631.596";" 1775.703";" 6339.707";"15516.590";" 9217.978";"15801.437";" 3995.353";" 6894.623";" 4886.353";" 4760.662";" 5103.735";" 5932.772";" 5306.538";" 9007.817";" 3041.360";" 4163.607";" 7763.145";" 3163.451";" 4582.028";" 4082.418";" 3438.700";" 7708.274";" 6110.936";" 1920.334";" 7400.704";" 6472.191";" 6616.395";" 5862.561";" 5175.521";"10424.441";" 3404.835";" 4415.343";" 3451.496";" 1928.719";" 3838.052";" 3615.371";" 5022.890";" 7556.406";" 1495.581";" 5720.501";" 3997.136";" 5384.326"
"11am";" 6749.188";"25518.609";"12254.683";" 9731.522";" 7210.857";" 6435.532";" 5950.434";" 6635.285";" 7376.628";" 5363.367";" 5501.453";" 2216.287";"11822.958";" 3014.411";" 5453.668";" 7349.248";" 6153.930";" 3310.129";" 4375.697";" 6972.202";" 7613.950";" 5073.822";"12523.671";"12681.142";" 6261.150";" 2007.868";" 5879.786";"15478.289";" 8965.522";"16084.156";" 4247.439";" 7194.283";" 4962.670";" 5047.717";" 5175.468";" 5559.481";" 5627.466";" 8621.460";" 2884.654";" 4282.252";" 6937.733";" 2804.029";" 4851.020";" 4097.829";" 3510.425";" 7463.378";" 6280.175";" 1736.714";" 7225.167";" 7030.786";" 6983.535";" 5892.904";" 4693.671";"11250.287";" 3977.680";" 3581.269";" 3241.204";" 1884.927";" 3726.183";" 3500.879";" 5309.092";" 7043.827";" 1578.177";" 6230.799";" 4171.387";" 5623.190"
