"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512";"24637.0512"
"4am";" 9122.518";"15698.831";"20033.422";"13239.059";"15951.720";"14798.553";"12810.223";"16385.541";"14878.383";"13346.796";"16764.495";" 5752.958";"16803.398";" 5399.657";"13769.048";"15691.641";" 5689.788";" 6055.841";"11324.637";"18367.293";"10917.953";"12971.994";"15910.097";"19825.433";" 5615.203";" 6652.499";"10693.297";" 9757.666";" 9599.973";"17198.976";"10047.854";"11646.939";" 9005.931";"10459.076";"11973.316";"20341.240";"10986.582";"15029.944";" 7453.468";"10967.803";"14952.702";" 8247.795";"15071.787";" 7882.383";" 9729.158";" 9541.834";"11850.000";" 6235.503";"10304.203";"19513.579";"19176.023";"13590.035";"14050.497";"19173.630";"13102.093";" 8370.382";"14823.211";" 9272.322";"13437.617";"11608.891";"15709.039";"17704.327";" 5167.823";"16084.669";"11034.866";"14154.833"
"5am";" 9122.518";"15784.761";"20033.422";"13186.576";"15765.685";"14638.894";"12606.544";"16172.717";"14793.274";"13346.796";"16569.961";" 5724.757";"16803.398";" 5399.657";"13612.960";"15691.641";" 5544.906";" 6012.551";"11242.196";"18190.320";"10483.872";"12908.322";"15579.327";"19825.433";" 5469.384";" 6652.499";"10468.996";" 9581.191";" 9479.570";"16761.559";"10009.885";"11486.631";" 8999.448";"10154.792";"11973.316";"20228.445";"10924.549";"14905.735";" 7414.000";"10723.336";"14952.702";" 7888.088";"14520.236";" 7559.192";" 9729.158";" 9482.031";"11767.019";" 6125.377";"10228.453";"19289.756";"19176.023";"13590.035";"13793.014";"18893.320";"13102.093";" 8309.488";"14627.444";" 9220.405";"13269.571";"11354.862";"15158.754";"17704.327";" 5134.733";"16084.669";"10976.560";"13907.636"
"6am";" 8741.179";"15612.901";"19812.382";"12982.147";"15418.653";"14457.111";"11765.835";"15145.981";"14227.798";"13189.476";"16153.503";" 5571.382";"16314.819";" 5208.717";"13161.595";"14979.564";" 5279.863";" 5653.025";"10266.956";"16996.600";" 9969.921";"12351.051";"15046.585";"19502.462";" 5175.162";" 6446.226";" 9976.244";" 8909.588";" 9144.989";"16481.314";" 9496.449";"11007.384";" 8515.712";" 9834.534";"11359.271";"18772.443";"10348.444";"14331.437";" 7162.518";"10359.421";"14270.408";" 7081.798";"12682.280";" 7451.695";" 9188.815";" 8778.147";"10844.909";" 5981.942";" 9698.706";"16914.004";"17034.637";"12460.978";"12525.815";"17436.365";"11334.249";" 7488.959";"13345.709";" 8148.713";"11623.268";"10017.620";"13383.514";"15808.830";" 4629.059";"14369.762";"10366.373";"12618.060"
"7am";" 7172.307";"13110.449";"15350.270";"10294.626";"11306.723";"11940.604";" 9007.726";"12402.856";"11911.297";"10706.132";"13306.072";" 4454.192";"13551.633";" 4520.611";"11235.614";"11414.143";" 3651.818";" 4175.805";" 8351.348";"13446.532";" 8482.235";"10361.014";"12006.547";"11918.300";" 4146.835";" 5022.647";" 7993.968";" 8060.987";" 7908.382";"11955.511";" 7735.062";" 7991.152";" 6221.694";" 7810.005";" 8107.825";"12758.888";" 7648.368";"11556.195";" 5003.832";" 8276.836";"10650.757";" 5679.565";" 8904.876";" 5965.838";" 6846.855";" 5900.436";" 7883.595";" 4719.808";" 7787.275";"12662.568";"11423.164";" 9071.414";" 8961.181";"14513.138";" 8945.035";" 6152.293";" 8236.368";" 6083.494";" 8034.691";" 7749.506";"10751.530";"11579.079";" 3430.642";"11422.716";" 7605.910";" 9593.589"
"8am";" 5128.389";" 9750.835";"10198.829";" 7498.098";" 8255.726";" 7924.904";" 6779.604";" 9260.528";" 8357.886";" 8089.901";" 9920.188";" 3849.767";"10057.197";" 3423.082";" 9102.852";" 6824.136";" 2608.338";" 2751.093";" 6707.487";" 9973.020";" 6385.063";" 7593.360";" 8553.368";" 7266.570";" 3173.181";" 3732.390";" 6691.351";" 6097.319";" 5412.439";" 8439.165";" 5752.269";" 6686.077";" 4915.099";" 5377.957";" 6250.301";" 9309.274";" 4297.074";" 8821.858";" 3384.759";" 5465.240";" 8438.101";" 4120.711";" 6350.596";" 4613.329";" 4414.165";" 4090.573";" 4616.311";" 3195.171";" 5856.056";" 9569.050";" 9277.775";" 5950.578";" 7245.636";"11566.881";" 5362.558";" 4358.982";" 5938.544";" 3385.430";" 5503.890";" 5773.436";" 7605.803";" 8230.798";" 2788.164";" 8434.892";" 5578.518";" 5923.452"
"9am";"3955.660";"7502.077";"8494.266";"6009.035";"7404.653";"6786.940";"5497.527";"7708.091";"6921.717";"6947.825";"7370.463";"3306.247";"8972.776";"2707.440";"7532.918";"5493.950";"2131.944";"2371.585";"5908.979";"8569.438";"5750.440";"6506.103";"7653.567";"5508.184";"2910.928";"2932.404";"5883.434";"5164.828";"4688.767";"7201.252";"4676.666";"5700.163";"3780.982";"4185.501";"5309.399";"7328.433";"3961.798";"7120.095";"3042.252";"5230.105";"7275.030";"3548.139";"5996.425";"4441.637";"3781.175";"3531.570";"3953.822";"2725.379";"5232.222";"8395.964";"8159.721";"5063.424";"6080.543";"9720.068";"4824.974";"4027.284";"5052.896";"3055.243";"5047.453";"5326.855";"8239.073";"7429.142";"2308.052";"7658.810";"4869.789";"5113.256"
"10am";"3766.941";"6309.140";"8378.467";"5156.623";"6325.120";"6269.628";"4899.820";"6491.163";"5892.442";"6422.075";"7111.200";"2929.443";"8005.054";"2342.677";"5944.477";"4538.557";"1870.968";"1841.683";"5525.389";"7919.552";"4996.071";"5530.599";"6852.126";"5014.377";"2658.903";"2708.390";"5473.882";"4559.849";"4024.251";"6506.894";"4891.841";"5222.070";"3441.674";"3843.490";"4657.984";"6923.815";"3686.437";"6663.195";"2494.195";"4991.534";"6612.539";"3238.560";"5719.511";"4104.864";"3338.823";"3238.335";"3898.387";"2178.953";"4933.651";"7991.659";"8117.892";"6211.158";"5493.559";"8421.281";"4337.770";"3530.325";"4650.966";"2484.259";"4442.779";"4958.191";"7759.267";"7346.154";"2254.085";"6891.480";"4552.958";"4780.427"
"11am";" 3815.888";" 7561.963";" 8892.429";" 5498.869";" 7232.529";" 6166.093";" 5696.968";" 6438.835";" 6649.986";" 6783.850";" 8284.856";" 2964.028";" 8289.240";" 2740.140";" 7065.038";" 5325.327";" 1970.304";" 2258.154";" 5816.568";" 8883.223";" 5416.906";" 5951.344";" 7095.997";" 5206.895";" 3031.301";" 2925.814";" 6267.506";" 5141.016";" 4719.248";" 6588.144";" 4912.847";" 6193.205";" 3821.001";" 4199.015";" 5404.191";" 7573.349";" 3797.692";" 7220.162";" 2973.960";" 5092.030";" 6879.578";" 3308.820";" 6541.672";" 4100.682";" 3453.317";" 3621.363";" 4363.665";" 2353.102";" 5395.011";" 8380.804";" 8128.182";" 6106.895";" 5267.868";"10014.310";" 4535.559";" 3302.168";" 4676.177";" 2488.062";" 4963.117";" 4730.798";" 8049.121";" 7182.229";" 2364.450";" 7599.742";" 4651.500";" 5510.977"
