"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416"
"max";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368"
"4am";"43.32760";"38.86258";"48.31799";"47.27884";"42.70442";"49.99139";"45.06781";"41.52346";"43.28911";"39.70153";"38.98896";"43.49770";"39.45382";"44.46102";"42.54271";"49.82990";"43.42279";"42.18968"
"5am";"43.94368";"38.86258";"48.35791";"48.26240";"42.03075";"50.60456";"45.30614";"41.01856";"43.73831";"38.66915";"38.39902";"43.45288";"39.45382";"44.70929";"42.10081";"49.54312";"43.09308";"41.57084"
"6am";"45.00570";"39.21244";"47.84568";"48.11510";"41.96360";"51.93417";"45.20552";"41.11692";"46.64364";"39.94424";"38.65697";"43.75596";"41.06956";"45.93101";"41.93812";"48.71861";"43.13527";"41.14832"
"7am";"44.86696";"42.98476";"50.04990";"48.89807";"40.54632";"47.21064";"44.62992";"39.16836";"46.03722";"42.24445";"41.52947";"43.83541";"41.21117";"44.37888";"47.10364";"47.91555";"42.04357";"39.69872"
"8am";"48.99163";"45.85266";"48.83715";"48.43706";"41.11871";"38.81760";"43.62327";"39.53614";"50.31566";"40.60123";"43.35175";"42.63700";"40.81688";"41.02612";"43.56470";"49.72883";"48.25466";"43.09079"
"9am";"45.53859";"48.85957";"48.24169";"47.90129";"42.27960";"39.21001";"42.96183";"40.01983";"50.03491";"43.64173";"42.21268";"45.26176";"41.53151";"38.60263";"42.83579";"52.35225";"46.57203";"46.02519"
"10am";"45.00155";"42.64728";"50.27281";"46.68052";"47.75997";"37.48600";"46.02779";"36.18648";"48.47708";"42.61773";"43.09619";"48.08474";"38.01795";"40.20788";"42.15396";"56.36041";"47.40379";"46.64414"
"11am";"46.78195";"42.80075";"48.14312";"48.62151";"45.36158";"40.78280";"46.22896";"37.43302";"50.24862";"39.88678";"44.50761";"45.77907";"38.91430";"40.96285";"44.22048";"55.09293";"44.60003";"47.68421"
"12am";"45.09005";"48.10151";"44.81910";"49.02891";"46.64444";"44.17431";"52.02541";"38.68713";"50.08161";"39.37827";"40.98452";"45.96361";"39.18279";"42.88833";"40.13551";"49.25576";"44.01282";"43.45611"
"1pm";"44.81569";"46.67613";"46.56474";"46.78952";"41.82974";"45.51182";"45.11469";"37.76745";"49.61892";"41.28661";"42.61619";"48.40381";"40.13074";"42.30052";"39.10328";"48.50602";"44.61747";"47.92885"
"2pm";"43.18409";"47.38713";"46.81449";"48.07832";"37.12501";"43.82785";"44.85196";"38.40520";"47.93995";"43.80405";"46.10979";"52.15070";"39.26606";"41.37523";"38.53306";"49.96635";"42.87653";"47.99270"
"3pm";"47.57413";"47.44014";"51.87667";"50.49337";"42.09113";"43.47155";"46.22963";"39.55571";"44.20052";"43.74517";"39.49529";"48.39432";"38.19352";"41.19356";"34.89204";"53.55884";"42.10400";"50.24828"
"4pm";"44.77217";"48.32658";"45.56289";"49.08830";"47.99619";"43.55451";"45.46906";"39.57398";"43.88806";"47.72513";"40.28168";"49.67625";"38.78599";"40.68637";"33.84761";"53.51013";"44.71952";"51.14418"
"5pm";"42.44617";"43.53730";"47.23450";"47.44868";"46.26199";"48.15839";"43.68725";"41.12446";"46.26500";"43.51201";"39.13743";"46.98917";"36.99803";"43.89067";"41.03730";"51.67079";"50.08069";"45.90638"
"6pm";"42.33844";"40.43538";"44.27563";"48.58798";"42.32050";"52.97255";"45.24758";"41.02926";"39.96595";"41.88821";"38.91811";"47.97108";"41.48398";"41.02013";"43.23563";"51.71390";"46.01164";"46.93085"
"7pm";"38.37139";"38.24227";"50.27735";"49.17945";"41.93572";"51.14688";"46.47125";"42.43661";"40.53664";"42.65044";"39.87841";"43.60788";"38.34323";"42.02290";"43.09320";"51.25533";"45.59931";"41.83319"
"8pm";"38.72073";"37.69059";"51.43461";"48.81515";"42.98808";"49.06621";"45.69056";"41.57923";"41.04570";"42.52566";"39.96052";"42.96398";"39.12720";"44.70511";"42.33433";"49.11056";"45.06610";"39.84522"
"9pm";"38.08460";"38.38742";"50.18503";"46.90259";"43.53569";"50.15092";"45.66241";"41.04811";"41.54949";"40.31743";"40.11098";"42.34250";"38.94207";"44.98659";"41.60325";"50.62744";"45.60461";"39.90766"
"10pm";"37.31386";"40.38581";"49.05893";"46.56138";"42.52035";"49.84073";"44.25160";"42.33334";"43.81114";"39.99206";"41.43406";"41.36528";"38.32667";"45.43327";"42.06604";"50.32857";"45.04192";"40.01334"
"11pm";"38.11110";"38.81046";"47.87839";"46.21460";"42.06231";"50.55133";"45.22851";"42.40196";"43.82237";"41.94563";"40.89373";"41.92078";"38.03257";"45.72709";"42.06604";"49.70388";"43.88831";"41.24315"
"12pm";"41.00269";"37.08030";"48.02153";"45.89116";"42.66507";"50.22151";"44.64845";"42.62836";"44.07735";"40.40972";"40.47122";"42.16212";"38.59822";"46.53686";"41.78288";"48.93955";"43.18009";"41.00041"
"1am";"40.65346";"37.08030";"48.02153";"45.89116";"43.67529";"50.07607";"44.64845";"42.41148";"44.34702";"40.40972";"40.47122";"42.16212";"38.01599";"46.53686";"41.50350";"49.46631";"43.18009";"42.09046"
"2am";"40.80436";"36.96146";"48.02153";"45.89116";"43.20153";"50.07607";"44.64845";"42.41148";"44.34702";"40.59413";"40.47122";"42.16212";"38.01599";"46.53686";"41.50350";"49.46631";"43.18009";"42.09046"
"3am";"40.80436";"36.96146";"48.02153";"45.89116";"42.51517";"50.07607";"44.64845";"42.41148";"44.34702";"40.79022";"40.47122";"42.16212";"38.01599";"46.53686";"41.84454";"49.46631";"43.18009";"42.09046"
