"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418"
"4am";"1563.370";"1178.424";"3185.546";"1062.967";" 718.061";"1780.338";"1237.736";"2031.376";" 956.814";" 815.601";" 826.193";"1461.811";"1388.997";" 699.958";" 658.705"
"5am";"1563.370";"1178.424";"3185.546";"1062.967";" 718.061";"1780.338";"1237.736";"2031.376";" 956.814";" 815.601";" 826.193";"1461.811";"1388.997";" 699.958";" 658.705"
"6am";"1585.294";"1178.424";"3134.072";"1069.537";" 718.061";"1780.338";"1289.210";"2031.376";" 956.814";" 815.601";" 815.700";"1461.811";"1399.490";" 656.259";" 658.705"
"7am";"1572.665";"1171.152";"3115.376";"1069.537";" 697.297";"1697.952";"1219.066";"2069.369";"1009.524";" 823.542";" 818.299";"1461.811";"1370.682";" 662.978";" 632.077"
"8am";"1591.177";"1250.183";"2960.652";"1065.687";" 706.868";"1796.185";"1294.477";"1947.804";" 932.578";" 726.996";" 837.202";"1401.941";"1376.032";" 671.911";" 542.181"
"9am";"1716.904";"1128.142";"2882.874";"1175.077";" 635.935";"1598.788";"1251.181";"2036.879";" 790.813";" 673.353";" 868.992";"1460.343";"1275.951";" 690.571";" 501.506"
"10am";"1878.265";"1090.539";"2602.577";"1062.826";" 622.691";"1854.621";"1213.480";"2005.122";" 814.978";" 681.704";" 837.084";"1474.420";"1294.916";" 630.609";" 511.584"
"11am";"1638.620";"1084.552";"2724.874";"1047.557";" 678.418";"1750.687";"1256.779";"1918.382";" 880.213";" 709.493";" 780.613";"1508.385";"1240.530";" 655.473";" 538.945"
"12am";"1500.859";"1127.644";"2868.157";"1043.449";" 697.345";"1689.443";"1270.596";"1882.826";" 919.304";" 751.156";" 792.774";"1442.927";"1387.128";" 717.371";" 568.571"
"1pm";"1557.130";"1150.070";"2807.952";" 989.749";" 688.926";"1707.996";"1298.189";"1803.753";" 887.148";" 769.815";" 794.215";"1341.845";"1338.314";" 705.325";" 541.968"
"2pm";"1794.400";"1199.281";"2645.925";" 948.255";" 673.192";"1771.218";"1133.368";"1746.158";" 793.900";" 782.876";" 744.237";"1321.171";"1238.497";" 701.288";" 500.560"
"3pm";"1907.802";"1188.577";"2413.027";"1004.798";" 718.867";"1871.543";"1051.830";"1702.204";" 692.880";" 754.627";" 821.106";"1190.743";"1190.030";" 725.620";" 553.802"
"4pm";"1753.743";"1140.110";"2315.020";" 929.925";" 738.025";"1942.824";"1035.381";"1848.858";" 711.853";" 760.383";" 820.015";"1290.883";"1204.262";" 726.727";" 499.827"
"5pm";"1600.537";"1182.787";"2668.833";"1075.452";" 712.108";"1831.548";"1191.200";"1949.956";" 801.153";" 744.108";" 801.087";"1447.279";"1281.878";" 677.006";" 563.763"
"6pm";"1510.728";"1134.294";"3034.730";"1118.712";" 739.734";"1950.127";"1156.595";"1857.749";" 984.586";" 742.699";" 825.457";"1495.489";"1306.301";" 675.279";" 616.220"
"7pm";"1567.281";"1195.532";"3164.834";"1048.136";" 698.795";"1882.418";"1183.445";"2036.571";" 956.814";" 792.077";" 825.430";"1408.701";"1350.242";" 690.484";" 667.944"
"8pm";"1642.011";"1284.224";"3147.513";"1013.786";" 699.473";"1867.569";"1210.487";"1954.505";" 913.679";" 821.410";" 815.067";"1379.821";"1363.543";" 690.484";" 642.848"
"9pm";"1642.011";"1212.168";"3196.446";"1027.881";" 707.207";"1849.568";"1210.487";"1967.846";" 932.649";" 821.410";" 796.097";"1451.877";"1377.475";" 690.484";" 642.848"
"10pm";"1623.207";"1216.925";"3179.574";"1050.699";" 730.271";"1821.164";"1200.317";"2014.905";" 932.649";" 821.410";" 796.097";"1431.860";"1388.997";" 699.958";" 656.895"
"11pm";"1563.370";"1214.426";"3185.546";"1049.425";" 752.657";"1870.981";"1250.828";"2004.103";" 932.649";" 821.410";" 822.052";"1461.811";"1388.997";" 699.958";" 667.944"
"12pm";"1563.370";"1214.426";"3185.546";"1049.425";" 752.657";"1870.981";"1250.828";"2004.103";" 956.814";" 806.362";" 837.100";"1461.811";"1388.997";" 699.958";" 667.944"
"1am";"1563.370";"1214.426";"3185.546";"1062.967";" 752.657";"1870.981";"1250.828";"2004.103";" 956.814";" 806.362";" 837.100";"1461.811";"1388.997";" 699.958";" 667.944"
"2am";"1563.370";"1214.426";"3185.546";"1062.967";" 752.657";"1870.981";"1250.828";"2031.376";" 956.814";" 806.362";" 837.100";"1461.811";"1388.997";" 699.958";" 667.944"
"3am";"1563.370";"1214.426";"3185.546";"1062.967";" 752.657";"1870.981";"1250.828";"2031.376";" 956.814";" 806.362";" 837.100";"1461.811";"1388.997";" 699.958";" 667.944"
