"district","hour","age1","age2","age3","age4"
"001","4am",13.247863,9.116809,50.14245,27.49288
"002","4am",6.935484,5.645161,45.32258,42.09677
"003","4am",9.291339,8.188976,48.8189,33.70079
"004","4am",13.573407,7.479224,53.4626,25.48476
"005","4am",7.979626,8.658744,50.25467,33.10696
"006","4am",14.102564,10.968661,55.27066,19.65812
"007","4am",10.714286,9.285714,51.85714,28.14286
"008","4am",12.717537,8.032129,54.88621,24.36412
"009","4am",13.14741,10.756972,54.98008,21.11554
"010","4am",10.590015,12.859304,44.62935,31.92133
"011","4am",11.982882,9.700428,50.07133,28.24536
"012","4am",13.103448,9.241379,57.24138,20.41379
"013","4am",9.441233,7.129094,54.91329,28.51638
"014","4am",12.406015,14.411028,54.63659,18.54637
"015","4am",13.573407,8.310249,55.81717,22.29917
"016","4am",10.62069,13.793103,49.93103,25.65517
"017","4am",10.271903,11.933535,58.91239,18.88218
"018","4am",10.978836,8.597884,55.95238,24.4709
"019","4am",8.532934,9.580838,53.89222,27.99401
"020","4am",11.111111,12.026144,57.64706,19.21569
"021","4am",10.830861,6.52819,54.00593,28.63501
"001","5am",12.99435,9.180791,50.42373,27.40113
"002","5am",6.891026,5.769231,45.67308,41.66667
"003","5am",9.27673,7.861635,49.21384,33.6478
"004","5am",13.573407,7.479224,53.3241,25.62327
"005","5am",8.277027,8.445946,50.33784,32.93919
"006","5am",14.164306,11.331445,55.09915,19.4051
"007","5am",10.948905,9.343066,50.94891,28.75912
"008","5am",12.803235,7.816712,54.85175,24.5283
"009","5am",13.112583,10.860927,54.96689,21.0596
"010","5am",10.486322,13.069909,44.3769,32.06687
"011","5am",11.832612,9.66811,49.92785,28.57143
"012","5am",13.073713,9.179416,57.30181,20.44506
"013","5am",9.70297,6.930693,54.05941,29.30693
"014","5am",12.530414,13.868613,55.59611,18.00487
"015","5am",13.380282,8.450704,55.6338,22.53521
"016","5am",10.66482,13.434903,50.1385,25.76177
"017","5am",10.403727,11.490683,58.69565,19.40994
"018","5am",10.918775,8.521971,55.79228,24.76698
"019","5am",8.858859,9.60961,53.45345,28.07808
"020","5am",10.962567,12.299465,57.21925,19.51872
"021","5am",10.992366,6.717557,52.9771,29.31298
"001","6am",12.881806,9.163347,51.66003,26.29482
"002","6am",6.687403,5.754277,46.96734,40.59098
"003","6am",9.815951,7.97546,49.3865,32.82209
"004","6am",13.528591,7.252441,53.83543,25.38354
"005","6am",8.006536,8.496732,51.30719,32.18954
"006","6am",14.225941,11.994421,54.81172,18.96792
"007","6am",11.128049,9.29878,49.54268,30.03049
"008","6am",12.466844,8.090186,55.30504,24.13793
"009","6am",13.806971,11.126005,53.75335,21.31367
"010","6am",10.138249,12.749616,44.85407,32.25806
"011","6am",12.030075,8.87218,49.17293,29.92481
"012","6am",13.609467,8.579882,56.50888,21.30178
"013","6am",9.684211,6.526316,52.84211,30.94737
"014","6am",11.751412,14.689266,57.06215,16.49718
"015","6am",14.112291,8.345979,53.71775,23.82398
"016","6am",11.19403,12.835821,48.35821,27.61194
"017","6am",11.111111,10.942761,57.23906,20.70707
"018","6am",10.540541,8.648649,56.08108,24.72973
"019","6am",9.247649,9.090909,52.3511,29.31034
"020","6am",11.20944,12.094395,55.60472,21.09145
"021","6am",10.855263,6.578947,51.31579,31.25
"001","7am",20.09434,9.90566,49.43396,20.56604
"002","7am",5.065359,5.228758,47.05882,42.64706
"003","7am",14.551084,7.739938,44.73684,32.97214
"004","7am",10.194175,8.576052,53.07443,28.15534
"005","7am",6.924101,10.652463,56.59121,25.83222
"006","7am",9.985935,12.798875,57.66526,19.54993
"007","7am",10.756303,8.907563,47.89916,32.43697
"008","7am",13.07578,6.53789,54.08618,26.30015
"009","7am",17.412935,11.19403,51.74129,19.65174
"010","7am",8.345753,11.773472,49.18033,30.70045
"011","7am",12.048193,9.487952,47.74096,30.72289
"012","7am",14.003591,7.540395,53.5009,24.95512
"013","7am",7.673861,6.235012,52.03837,34.05276
"014","7am",8.651911,15.392354,61.46881,14.48692
"015","7am",11.926606,8.073394,51.37615,28.62385
"016","7am",10.806175,11.492281,46.65523,31.04631
"017","7am",11.198428,8.251473,56.778,23.7721
"018","7am",9.447674,7.412791,56.8314,26.30814
"019","7am",8.362369,8.013937,51.0453,32.5784
"020","7am",10.801964,11.292962,54.82815,23.07692
"021","7am",9.765625,6.640625,47.85156,35.74219
"001","8am",22.083333,10.333333,48.16667,19.41667
"002","8am",4.103343,7.142857,46.65653,42.09726
"003","8am",17.524339,9.179416,42.42003,30.87622
"004","8am",8.462867,8.80829,54.40415,28.3247
"005","8am",6.220096,10.167464,59.92823,23.68421
"006","8am",7.769784,12.374101,59.56835,20.28777
"007","8am",10.889292,8.529946,46.27949,34.30127
"008","8am",12.171053,6.414474,54.11184,27.30263
"009","8am",20.092915,10.452962,51.10337,18.35075
"010","8am",7.536232,12.028986,50.57971,29.85507
"011","8am",10.300429,9.871245,49.78541,30.04292
"012","8am",12.320329,8.008214,51.95072,27.72074
"013","8am",8.226221,6.169666,50.89974,34.70437
"014","8am",6.693307,14.485514,63.53646,15.28472
"015","8am",11.914062,7.617188,50,30.46875
"016","8am",10.091743,9.541284,47.33945,33.02752
"017","8am",11.25,8.333333,56.45833,23.95833
"018","8am",8.208955,7.014925,58.50746,26.26866
"019","8am",8.208955,7.835821,51.1194,32.83582
"020","8am",10.175439,11.22807,54.91228,23.68421
"021","8am",9.730849,6.832298,48.65424,34.78261
"001","9am",23.282134,10.751819,47.04931,18.91673
"002","9am",4.471545,6.639566,48.50949,40.3794
"003","9am",17.724868,9.656085,42.72487,29.89418
"004","9am",8.258528,8.797127,54.93716,28.00718
"005","9am",6.329114,10.356732,59.72382,23.59033
"006","9am",7.715134,11.721068,59.94065,20.62315
"007","9am",10.857143,8.761905,45.90476,34.47619
"008","9am",12.086093,6.953642,53.80795,27.15232
"009","9am",20.022624,10.180995,51.35747,18.43891
"010","9am",6.726457,12.556054,50.22422,30.49327
"011","9am",9.876543,9.465021,50.06859,30.58985
"012","9am",12.389381,8.849558,50.66372,28.09735
"013","9am",8.108108,5.945946,51.35135,34.59459
"014","9am",6.511176,14.285714,63.65403,15.54908
"015","9am",12.164948,7.216495,48.45361,32.16495
"016","9am",10.357815,9.227872,48.58757,31.82674
"017","9am",10.840708,8.849558,57.52212,22.78761
"018","9am",8.066971,6.697108,57.99087,27.24505
"019","9am",8.05501,8.05501,51.27701,32.61297
