"district","hour","mode1","mode2","mode3"
"001","4am",0,96.32493,0
"002","4am",0,0,0
"003","4am",0,0,0
"004","4am",0,0,0
"005","4am",0,0,0
"006","4am",0,0,0
"007","4am",0,0,0
"008","4am",0,0,0
"009","4am",0,0,0
"010","4am",0,0,0
"011","4am",0,0,0
"012","4am",0,0,0
"013","4am",0,0,0
"014","4am",0,151.36774,0
"015","4am",0,0,0
"016","4am",0,0,0
"017","4am",0,0,0
"018","4am",0,0,0
"019","4am",0,0,0
"020","4am",0,0,0
"021","4am",0,0,0
"001","5am",0,185.7695,0
"002","5am",0,0,0
"003","5am",0,116.96598,0
"004","5am",0,96.32493,0
"005","5am",0,110.08563,0
"006","5am",0,213.29091,0
"007","5am",0,0,0
"008","5am",0,0,0
"009","5am",0,158.2481,0
"010","5am",0,0,0
"011","5am",0,0,0
"012","5am",0,0,0
"013","5am",0,0,0
"014","5am",0,399.06042,0
"015","5am",0,0,0
"016","5am",0,0,0
"017","5am",0,0,0
"018","5am",0,0,0
"019","5am",0,0,0
"020","5am",0,0,0
"021","5am",0,0,0
"001","6am",0,639.87274,0
"002","6am",0,282.09443,0
"003","6am",0,282.09443,0
"004","6am",0,330.2569,0
"005","6am",0,378.41936,0
"006","6am",0,667.39414,0
"007","6am",0,165.12845,0
"008","6am",0,364.65866,0
"009","6am",0,440.34253,0
"010","6am",0,240.81232,0
"011","6am",0,172.0088,0
"012","6am",0,0,0
"013","6am",0,0,0
"014","6am",0,1252.22406,0
"015","6am",0,89.44458,0
"016","6am",0,96.32493,0
"017","6am",0,0,0
"018","6am",0,316.49619,0
"019","6am",0,151.36774,0
"020","6am",0,158.2481,0
"021","6am",0,0,0
"001","7am",130.7267,3302.56896,0
"002","7am",0,743.07802,0
"003","7am",206.4106,908.20646,0
"004","7am",0,729.31731,0
"005","7am",0,1768.25046,0
"006","7am",0,1451.75427,0
"007","7am",0,509.14605,0
"008","7am",0,915.08682,0
"009","7am",0,1651.28448,0
"010","7am",0,977.00998,0
"011","7am",0,756.83872,0
"012","7am",0,172.0088,0
"013","7am",0,0,0
"014","7am",0,2896.62819,0
"015","7am",0,295.85514,0
"016","7am",0,385.29971,0
"017","7am",0,0,0
"018","7am",0,626.11203,0
"019","7am",0,405.94077,0
"020","7am",0,282.09443,0
"021","7am",0,89.44458,0
"001","8am",227.05162,4499.75021,0
"002","8am",0,1389.8311,0
"003","8am",405.94077,1561.8399,0
"004","8am",0,983.89034,0
"005","8am",82.56422,2607.65341,0
"006","8am",0,1823.29328,0
"007","8am",0,715.55661,0
"008","8am",0,1142.13843,0
"009","8am",89.44458,2435.64461,0
"010","8am",0,1465.51498,0
"011","8am",0,1369.19005,0
"012","8am",0,247.69267,0
"013","8am",0,0,0
"014","8am",0,3467.69741,0
"015","8am",0,447.22288,0
"016","8am",0,564.18886,0
"017","8am",0,89.44458,0
"018","8am",0,846.2833,0
"019","8am",0,495.38534,0
"020","8am",0,378.41936,0
"021","8am",0,137.60704,0
"001","9am",288.97478,4946.97309,89.44458
"002","9am",0,2139.78947,0
"003","9am",447.22288,1995.30208,0
"004","9am",0,1080.21526,0
"005","9am",103.20528,2903.50854,82.56422
"006","9am",0,1878.3361,0
"007","9am",0,736.19766,0
"008","9am",0,1245.34371,0
"009","9am",96.32493,2772.78186,0
"010","9am",0,1479.27568,0
"011","9am",0,1692.56659,0
"012","9am",0,227.05162,0
"013","9am",0,0,0
"014","9am",0,3811.71501,0
"015","9am",0,502.2657,0
"016","9am",0,701.7959,0
"017","9am",0,89.44458,0
"018","9am",0,963.24928,0
"019","9am",0,550.42816,0
"020","9am",0,419.70147,0
"021","9am",0,178.88915,0
"001","10am",309.61584,5029.53731,89.44458
"002","10am",0,2587.01235,0
"003","10am",447.22288,2098.50736,0
"004","10am",0,1121.49738,0
"005","10am",110.08563,3034.23523,0
"006","10am",0,1850.81469,0
"007","10am",0,798.12083,0
"008","10am",0,1210.94195,0
"009","10am",96.32493,2752.1408,96.32493
"010","10am",0,1603.12202,0
"011","10am",0,1726.96835,0
"012","10am",0,268.33373,0
"013","10am",0,0,0
"014","10am",0,3976.84346,0
"015","10am",0,502.2657,0
"016","10am",0,770.59942,0
"017","10am",0,89.44458,0
"018","10am",0,977.00998,0
"019","10am",0,605.47098,0
"020","10am",0,433.46218,0
"021","10am",0,144.48739,0
"001","11am",295.85514,4596.07514,0
"002","11am",0,2580.132,0
"003","11am",460.98358,1995.30208,0
"004","11am",0,1045.8135,0
"005","11am",110.08563,2800.30326,0
"006","11am",0,1747.60941,0
"007","11am",0,701.7959,0
"008","11am",0,1190.3009,0
"009","11am",89.44458,2483.80707,96.32493
"010","11am",0,1431.11322,0
"011","11am",0,1671.92554,0
"012","11am",0,288.97478,0
"013","11am",0,0,0
"014","11am",0,3811.71501,0
"015","11am",0,529.7871,0
"016","11am",0,667.39414,0
"017","11am",0,96.32493,0
"018","11am",0,935.72787,0
"019","11am",0,557.30851,0
"020","11am",0,454.10323,0
"021","11am",0,172.0088,0
"001","12am",357.7783,4485.9895,96.32493
"002","12am",0,2580.132,0
"003","12am",357.7783,1809.5326,0
"004","12am",0,1107.7367,0
"005","12am",110.0856,2814.064,96.32493
"006","12am",0,1713.2076,0
"007","12am",0,701.7959,0
"008","12am",0,1197.1812,0
"009","12am",116.966,2463.166,82.56422
"010","12am",0,1520.5578,0
"011","12am",0,1630.6434,0
"012","12am",0,233.932,0
"013","12am",0,0,0
"014","12am",0,3467.6974,0
"015","12am",0,598.5906,0
"016","12am",0,660.5138,0
"017","12am",0,110.0856,0
"018","12am",0,935.7279,0
"019","12am",0,516.0264,0
"020","12am",0,454.1032,0
"021","12am",0,123.8463,0
"001","1pm",399.06042,4912.57133,103.20528
"002","1pm",89.44458,2979.19242,0
"003","1pm",330.2569,2187.95194,0
"004","1pm",0,1190.3009,0
"005","1pm",103.20528,2958.55136,130.72669
"006","1pm",0,1912.73786,0
"007","1pm",0,749.95837,0
"008","1pm",0,1341.66864,0
"009","1pm",103.20528,2807.18362,89.44458
"010","1pm",0,1658.16483,0
"011","1pm",0,1795.77187,0
"012","1pm",0,385.29971,0
"013","1pm",0,0,0
"014","1pm",0,4059.40768,0
"015","1pm",0,653.63344,0
"016","1pm",0,743.07802,0
"017","1pm",0,96.32493,0
"018","1pm",0,1045.8135,0
"019","1pm",0,543.54781,0
"020","1pm",0,474.74429,0
"021","1pm",0,144.48739,0
"001","2pm",371.53901,4781.84464,96.32493
"002","2pm",110.08563,2710.85869,0
"003","2pm",316.49619,2077.8663,0
"004","2pm",0,1149.01878,0
"005","2pm",103.20528,2786.54256,96.32493
"006","2pm",0,1850.81469,0
"007","2pm",0,708.67626,0
"008","2pm",0,1300.38653,0
"009","2pm",82.56422,2703.97834,96.32493
"010","2pm",0,1630.64342,0
"011","2pm",0,1671.92554,82.56422
"012","2pm",0,344.0176,0
"013","2pm",0,0,0
"014","2pm",0,3914.92029,0
"015","2pm",0,639.87274,0
"016","2pm",0,674.2745,0
"017","2pm",0,89.44458,0
"018","2pm",0,970.12963,0
"019","2pm",0,557.30851,0
"020","2pm",0,481.62464,0
"021","2pm",0,116.96598,0
"001","3pm",240.81232,4121.3308,96.32493
"002","3pm",0,1995.3021,0
"003","3pm",247.69267,1733.8487,0
"004","3pm",0,977.01,0
"005","3pm",0,2504.4481,0
"006","3pm",0,1589.3613,0
"007","3pm",0,646.7531,0
"008","3pm",0,1025.1724,0
"009","3pm",0,2359.9607,103.20528
"010","3pm",0,1382.9508,0
"011","3pm",0,1410.4722,0
"012","3pm",0,302.7355,0
"013","3pm",0,0,0
"014","3pm",82.56422,3185.603,0
"015","3pm",0,495.3853,0
"016","3pm",0,591.7103,0
"017","3pm",0,0,0
"018","3pm",0,784.3601,0
"019","3pm",0,419.7015,0
"020","3pm",0,405.9408,0
"021","3pm",0,116.966,0
"001","4pm",110.0856,2119.1484,0
"002","4pm",0,1369.19,0
"003","4pm",0,1204.0616,0
"004","4pm",0,584.8299,0
"005","4pm",0,1300.3865,0
"006","4pm",0,839.4029,0
"007","4pm",0,295.8551,0
"008","4pm",0,495.3853,0
"009","4pm",0,1265.9848,0
"010","4pm",0,653.6334,0
"011","4pm",0,894.4458,0
"012","4pm",0,158.2481,0
"013","4pm",0,0,0
"014","4pm",0,1933.3789,0
"015","4pm",0,309.6158,0
"016","4pm",0,233.932,0
"017","4pm",0,0,0
"018","4pm",0,405.9408,0
"019","4pm",0,227.0516,0
"020","4pm",0,254.573,0
"021","4pm",0,0,0
"001","5pm",0,1314.14723,0
"002","5pm",0,880.68506,0
"003","5pm",0,729.31731,0
"004","5pm",0,288.97478,0
"005","5pm",0,701.7959,0
"006","5pm",0,564.18886,0
"007","5pm",0,240.81232,0
"008","5pm",0,227.05162,0
"009","5pm",0,674.2745,0
"010","5pm",0,426.58182,0
"011","5pm",0,701.7959,0
"012","5pm",0,96.32493,0
"013","5pm",0,0,0
"014","5pm",0,763.71907,0
"015","5pm",0,151.36774,0
"016","5pm",0,172.0088,0
"017","5pm",0,0,0
"018","5pm",0,295.85514,0
"019","5pm",0,165.12845,0
"020","5pm",0,144.48739,0
"021","5pm",0,0,0
"001","6pm",0,1286.62582,0
"002","6pm",0,921.96717,0
"003","6pm",0,756.83872,0
"004","6pm",0,330.2569,0
"005","6pm",0,880.68506,0
"006","6pm",0,543.54781,0
"007","6pm",0,323.37654,0
"008","6pm",0,344.0176,0
"009","6pm",0,825.64224,0
"010","6pm",0,474.74429,0
"011","6pm",0,777.47978,0
"012","6pm",0,151.36774,0
"013","6pm",0,0,0
"014","6pm",0,825.64224,0
"015","6pm",0,178.88915,0
"016","6pm",0,247.69267,0
"017","6pm",0,0,0
"018","6pm",0,316.49619,0
"019","6pm",0,220.17126,0
"020","6pm",0,144.48739,0
"021","6pm",0,82.56422,0
"001","7pm",0,1176.54019,0
"002","7pm",0,963.24928,0
"003","7pm",0,688.0352,0
"004","7pm",0,350.89795,0
"005","7pm",0,942.60822,0
"006","7pm",0,433.46218,0
"007","7pm",0,247.69267,0
"008","7pm",0,268.33373,0
"009","7pm",0,811.88154,0
"010","7pm",0,467.86394,0
"011","7pm",0,805.00118,0
"012","7pm",0,158.2481,0
"013","7pm",0,0,0
"014","7pm",0,667.39414,0
"015","7pm",0,178.88915,0
"016","7pm",0,275.21408,0
"017","7pm",0,0,0
"018","7pm",0,302.73549,0
"019","7pm",0,233.93197,0
"020","7pm",0,151.36774,0
"021","7pm",0,82.56422,0
"001","8pm",0,921.96717,0
"002","8pm",0,529.7871,0
"003","8pm",0,536.66746,0
"004","8pm",0,261.45338,0
"005","8pm",0,701.7959,0
"006","8pm",0,392.18006,0
"007","8pm",0,220.17126,0
"008","8pm",0,268.33373,0
"009","8pm",0,736.19766,0
"010","8pm",0,364.65866,0
"011","8pm",0,667.39414,0
"012","8pm",0,137.60704,0
"013","8pm",0,0,0
"014","8pm",0,488.50499,0
"015","8pm",0,158.2481,0
"016","8pm",0,233.93197,0
"017","8pm",0,0,0
"018","8pm",0,213.29091,0
"019","8pm",0,199.53021,0
"020","8pm",0,130.72669,0
"021","8pm",0,82.56422,0
"001","9pm",0,509.146,0
"002","9pm",0,227.0516,0
"003","9pm",0,220.1713,0
"004","9pm",0,192.6499,0
"005","9pm",0,392.1801,0
"006","9pm",0,247.6927,0
"007","9pm",0,110.0856,0
"008","9pm",0,130.7267,0
