"district","hour","sex1","sex2"
"001","4am",50.2849,49.7151
"002","4am",45.96774,54.03226
"003","4am",45.98425,54.01575
"004","4am",46.39889,53.60111
"005","4am",47.02886,52.97114
"006","4am",49.28775,50.71225
"007","4am",49.57143,50.42857
"008","4am",48.72825,51.27175
"009","4am",50.59761,49.40239
"010","4am",46.14221,53.85779
"011","4am",48.64479,51.35521
"012","4am",48.27586,51.72414
"013","4am",52.40848,47.59152
"014","4am",51.37845,48.62155
"015","4am",47.36842,52.63158
"016","4am",48.96552,51.03448
"017","4am",49.54683,50.45317
"018","4am",48.4127,51.5873
"019","4am",44.61078,55.38922
"020","4am",50.71895,49.28105
"021","4am",50.4451,49.5549
"001","5am",50.28249,49.71751
"002","5am",45.99359,54.00641
"003","5am",45.91195,54.08805
"004","5am",46.95291,53.04709
"005","5am",46.95946,53.04054
"006","5am",49.43343,50.56657
"007","5am",49.05109,50.94891
"008","5am",48.38275,51.61725
"009","5am",50.33113,49.66887
"010","5am",46.35258,53.64742
"011","5am",48.48485,51.51515
"012","5am",47.98331,52.01669
"013","5am",51.28713,48.71287
"014","5am",51.82482,48.17518
"015","5am",46.76056,53.23944
"016","5am",48.61496,51.38504
"017","5am",48.75776,51.24224
"018","5am",48.46871,51.53129
"019","5am",43.99399,56.00601
"020","5am",50.40107,49.59893
"021","5am",49.46565,50.53435
"001","6am",48.07437,51.92563
"002","6am",45.41213,54.58787
"003","6am",46.31902,53.68098
"004","6am",47.55927,52.44073
"005","6am",45.75163,54.24837
"006","6am",51.46444,48.53556
"007","6am",48.78049,51.21951
"008","6am",47.61273,52.38727
"009","6am",50.2681,49.7319
"010","6am",44.70046,55.29954
"011","6am",46.91729,53.08271
"012","6am",46.4497,53.5503
"013","6am",50.52632,49.47368
"014","6am",55.70621,44.29379
"015","6am",44.91654,55.08346
"016","6am",46.86567,53.13433
"017","6am",46.9697,53.0303
"018","6am",49.59459,50.40541
"019","6am",42.63323,57.36677
"020","6am",49.85251,50.14749
"021","6am",48.19079,51.80921
"001","7am",44.15094,55.84906
"002","7am",44.11765,55.88235
"003","7am",45.04644,54.95356
"004","7am",49.67638,50.32362
"005","7am",43.40879,56.59121
"006","7am",52.46132,47.53868
"007","7am",47.89916,52.10084
"008","7am",48.14264,51.85736
"009","7am",51.86567,48.13433
"010","7am",40.83458,59.16542
"011","7am",45.48193,54.51807
"012","7am",45.4219,54.5781
"013","7am",50.83933,49.16067
"014","7am",59.85915,40.14085
"015","7am",45.13761,54.86239
"016","7am",46.14065,53.85935
"017","7am",47.34774,52.65226
"018","7am",51.16279,48.83721
"019","7am",41.63763,58.36237
"020","7am",49.42717,50.57283
"021","7am",49.41406,50.58594
"001","8am",43.91667,56.08333
"002","8am",42.70517,57.29483
"003","8am",43.3936,56.6064
"004","8am",52.15889,47.84111
"005","8am",41.86603,58.13397
"006","8am",53.38129,46.61871
"007","8am",47.7314,52.2686
"008","8am",48.02632,51.97368
"009","8am",51.56794,48.43206
"010","8am",40.14493,59.85507
"011","8am",43.77682,56.22318
"012","8am",47.43326,52.56674
"013","8am",51.41388,48.58612
"014","8am",60.53946,39.46054
"015","8am",45.11719,54.88281
"016","8am",46.05505,53.94495
"017","8am",47.70833,52.29167
"018","8am",51.34328,48.65672
"019","8am",41.23134,58.76866
"020","8am",51.22807,48.77193
"021","8am",50.10352,49.89648
"001","9am",44.38157,55.61843
"002","9am",41.73442,58.26558
"003","9am",43.78307,56.21693
"004","9am",52.24417,47.75583
"005","9am",41.42693,58.57307
"006","9am",53.41246,46.58754
"007","9am",47.61905,52.38095
"008","9am",47.68212,52.31788
"009","9am",51.24434,48.75566
"010","9am",39.76084,60.23916
"011","9am",43.6214,56.3786
"012","9am",47.56637,52.43363
"013","9am",51.89189,48.10811
"014","9am",60.83576,39.16424
"015","9am",44.53608,55.46392
"016","9am",45.00942,54.99058
"017","9am",48.00885,51.99115
"018","9am",51.90259,48.09741
"019","9am",40.86444,59.13556
"020","9am",51.45985,48.54015
"021","9am",50.76253,49.23747
"001","10am",44.15794,55.84206
"002","10am",39.94943,60.05057
"003","10am",42.93263,57.06737
"004","10am",52.39787,47.60213
"005","10am",42.50871,57.49129
"006","10am",54.01235,45.98765
"007","10am",47.21689,52.78311
"008","10am",48.23529,51.76471
"009","10am",52.58918,47.41082
"010","10am",40.20772,59.79228
"011","10am",43.03448,56.96552
"012","10am",48.58388,51.41612
