"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",44.44444,11.680912,3.561254,34.33048,5.982906
"002","4am",36.29032,6.129032,1.774194,52.09677,3.709677
"003","4am",43.77953,7.716535,2.519685,40.47244,5.511811
"004","4am",45.29086,13.019391,2.216066,34.48753,4.98615
"005","4am",41.93548,6.621392,5.602716,38.70968,7.13073
"006","4am",52.2792,11.538462,3.561254,26.92308,5.698006
"007","4am",47.85714,9,3,35.85714,4.285714
"008","4am",47.79116,11.111111,1.204819,34.27041,5.62249
"009","4am",52.19124,9.960159,2.788845,29.21647,5.843293
"010","4am",39.48563,8.320726,6.959153,37.82148,7.413011
"011","4am",46.50499,9.985735,3.851641,33.9515,5.706134
"012","4am",48.82759,10.758621,3.034483,31.44828,5.931034
"013","4am",46.82081,7.899807,2.504817,37.57225,5.202312
"014","4am",58.27068,9.899749,3.007519,22.93233,5.889724
"015","4am",50.69252,10.941828,3.462604,30.0554,4.847645
"016","4am",51.17241,8.689655,2.758621,32.68966,4.689655
"017","4am",55.13595,8.308157,2.114804,28.24773,6.193353
"018","4am",44.70899,8.862434,4.365079,34.92063,7.142857
"019","4am",46.55689,7.634731,3.892216,36.82635,5.08982
"020","4am",51.63399,8.75817,5.882353,25.09804,8.627451
"021","4am",47.92285,7.27003,4.005935,35.45994,5.341246
"001","5am",44.77401,11.581921,3.531073,34.18079,5.932203
"002","5am",36.69872,6.089744,1.762821,51.76282,3.685897
"003","5am",43.71069,7.704403,2.515723,40.56604,5.503145
"004","5am",45.42936,13.019391,2.216066,34.48753,4.847645
"005","5am",41.89189,6.925676,5.574324,38.51351,7.094595
"006","5am",52.69122,11.473088,3.541076,26.77054,5.524079
"007","5am",46.71533,9.19708,3.065693,36.64234,4.379562
"008","5am",47.43935,11.185984,1.212938,34.50135,5.660377
"009","5am",52.18543,9.933775,2.913907,29.13907,5.827815
"010","5am",39.20973,8.358663,6.990881,37.99392,7.446809
"011","5am",46.03175,9.95671,3.896104,34.34343,5.772006
"012","5am",48.53964,10.709318,3.059805,31.71071,5.980529
"013","5am",45.34653,8.118812,2.574257,38.61386,5.346535
"014","5am",59.48905,9.610706,2.919708,22.26277,5.717762
"015","5am",50.14085,11.126761,3.521127,30.28169,4.929577
"016","5am",51.10803,8.725762,2.631579,32.82548,4.709141
"017","5am",54.03727,8.385093,2.173913,29.03727,6.36646
