"district","hour","rev5","rev1","rev2","rev3","rev4"
"002","6am",17.26283,13.84137,24.72784,27.68274,16.485226
"003","6am",18.40491,13.03681,26.07362,29.60123,12.883436
"004","6am",13.38912,15.3417,24.54672,33.61227,13.110181
"005","6am",19.44444,35.13072,22.54902,15.52288,7.352941
"006","6am",15.3417,16.7364,24.82566,28.17294,14.923291
"007","6am",16.0061,12.04268,27.7439,31.09756,13.109756
"008","6am",12.86472,6.6313,22.81167,33.42175,24.270557
"009","6am",18.36461,14.87936,26.9437,27.07775,12.734584
"010","6am",19.04762,30.56836,27.64977,16.58986,6.144393
"011","6am",15.03759,20.15038,30.22556,21.95489,12.631579
"012","6am",13.7574,14.05325,30.6213,31.06509,10.502959
"013","6am",17.47368,13.89474,36.21053,24.21053,8.210526
"014","6am",14.23729,13.33333,25.87571,31.63842,14.915254
"015","6am",13.96055,14.87102,29.2868,31.10774,10.7739
"016","6am",14.1791,12.83582,34.62687,28.0597,10.298507
"017","6am",16.32997,11.27946,35.69024,25.08418,11.616162
"018","6am",12.02703,13.64865,33.24324,30.67568,10.405405
"019","6am",14.89028,16.9279,27.74295,29.9373,10.501567
"020","6am",12.68437,18.28909,33.03835,25.36873,10.619469
"021","6am",13.65132,19.73684,33.88158,26.64474,6.085526
"001","7am",17.54717,13.113208,21.98113,28.39623,18.962264
"002","7am",16.99346,15.522876,25.81699,27.45098,14.215686
"003","7am",16.87307,15.325077,26.93498,29.25697,11.609907
"004","7am",14.07767,16.343042,29.28803,29.12621,11.165049
"005","7am",18.3755,27.430093,21.83755,22.10386,10.252996
"006","7am",15.18987,16.315049,22.08158,26.72293,19.690577
"007","7am",17.31092,12.941176,29.07563,28.40336,12.268908
"008","7am",13.67013,7.429421,26.15156,33.43239,19.316493
"009","7am",16.54229,15.174129,26.36816,28.9801,12.935323
"010","7am",18.77794,27.57079,25.48435,19.37407,8.792846
"011","7am",15.96386,20.481928,29.66867,22.74096,11.144578
"012","7am",14.54219,16.157989,31.23878,29.62298,8.438061
"013","7am",17.98561,14.868106,36.93046,22.06235,8.153477
"014","7am",14.48692,11.267606,27.8672,31.79074,14.587525
"015","7am",14.86239,18.53211,28.07339,29.72477,8.807339
"016","7am",15.43739,14.751286,33.44768,26.75815,9.605489
"017","7am",18.07466,11.984283,36.7387,22.78978,10.412574
"018","7am",12.93605,15.406977,32.41279,28.48837,10.755814
"019","7am",15.33101,17.595819,28.04878,28.74564,10.278746
"020","7am",12.11129,20.458265,32.40589,25.36825,9.656301
"021","7am",14.25781,21.484375,35.15625,24.21875,4.882812
"001","8am",16.83333,12.583333,22.41667,30.16667,18
"002","8am",15.19757,16.413374,26.8997,28.26748,13.221884
"003","8am",16.55076,14.047288,28.09458,30.18081,11.126565
"004","8am",13.98964,16.580311,28.67012,28.84283,11.917098
"005","8am",18.18182,23.803828,22.48804,23.08612,12.440191
"006","8am",15.2518,15.683453,22.58993,27.19424,19.280576
"007","8am",17.78584,13.793103,30.67151,27.94918,9.800363
"008","8am",13.65132,8.717105,27.96053,31.57895,18.092105
"009","8am",16.60859,14.285714,26.59698,29.26829,13.240418
"010","8am",19.42029,26.956522,23.91304,19.85507,9.855072
"011","8am",16.45207,19.599428,28.89843,24.46352,10.586552
"012","8am",13.96304,17.453799,32.23819,27.31006,9.034908
"013","8am",17.48072,15.424165,37.01799,22.62211,7.455013
"014","8am",14.38561,11.488511,28.07193,31.06893,14.985015
"015","8am",15.625,19.53125,27.92969,28.90625,8.007812
"016","8am",15.04587,16.330275,32.47706,25.13761,11.009174
"017","8am",17.91667,12.916667,36.875,22.08333,10.208333
"018","8am",13.58209,15.671642,33.13433,25.67164,11.940299
"019","8am",15.48507,18.283582,26.49254,29.85075,9.88806
"020","8am",11.75439,21.22807,32.63158,24.73684,9.649123
"021","8am",14.07867,20.496894,34.57557,25.67288,5.175983
"001","9am",16.97656,12.449475,22.15036,30.31528,18.108327
"002","9am",15.85366,15.04065,27.77778,29.40379,11.924119
"003","9am",16.66667,14.153439,27.91005,30.68783,10.582011
"004","9am",12.92639,17.235189,29.26391,29.26391,11.310592
"005","9am",18.18182,22.554661,23.59033,22.66974,13.003452
"006","9am",16.02374,15.578635,22.25519,27.00297,19.139466
"007","9am",17.90476,14.285714,29.14286,27.61905,11.047619
"008","9am",13.74172,9.437086,27.31788,30.96026,18.543046
"009","9am",16.40271,14.253394,27.48869,29.0724,12.782805
"010","9am",19.43199,26.008969,24.81315,19.73094,10.014948
"011","9am",16.46091,19.615912,30.04115,23.73114,10.150892
"012","9am",14.60177,18.141593,31.19469,26.99115,9.070796
"013","9am",17.83784,15.945946,36.75676,22.16216,7.297297
"014","9am",15.4519,11.467444,28.37707,30.3207,14.382896
"015","9am",16.28866,20.206186,27.21649,27.83505,8.453608
"016","9am",14.87759,15.630885,32.76836,25.80038,10.922787
"017","9am",17.47788,12.610619,37.83186,21.46018,10.619469
"018","9am",13.0898,16.286149,32.87671,25.72298,12.024353
"019","9am",14.53831,19.253438,26.12967,30.05894,10.019646
"020","9am",11.49635,21.167883,31.93431,25.36496,10.036496
"021","9am",13.94336,20.479303,35.29412,24.8366,5.446623
"001","10am",17.00242,12.81225,22.07897,30.13699,17.96938
"002","10am",16.30847,16.05563,27.8129,28.31858,11.504425
"003","10am",17.43725,14.92734,27.87318,29.32629,10.435931
"004","10am",14.56483,17.22913,27.17584,29.30728,11.722913
"005","10am",17.18931,23.34495,24.04181,22.88037,12.543554
"006","10am",15.27778,16.35802,21.91358,27.46914,18.981481
"007","10am",17.85029,14.01152,29.94242,27.25528,10.940499
"008","10am",14.45378,10.2521,26.38655,30.7563,18.151261
"009","10am",15.5351,14.38435,27.27273,29.34407,13.463751
"010","10am",18.9911,26.11276,24.92582,20.32641,9.643917
"011","10am",16.82759,19.72414,29.65517,23.31034,10.482759
"012","10am",14.37908,17.86492,31.37255,27.01525,9.368192
"013","10am",18.15642,15.36313,37.43017,21.78771,7.26257
"014","10am",15.47958,10.35138,29.05983,30.38936,14.719848
"015","10am",15.18987,18.77637,28.27004,30.16878,7.594937
"016","10am",14.89362,16.24758,32.88201,25.33849,10.638298
"017","10am",17.3516,12.32877,38.35616,21.00457,10.958904
"018","10am",13.125,16.5625,32.34375,25.78125,12.1875
"019","10am",14.39689,18.8716,26.45914,30.54475,9.727626
"020","10am",12.21805,20.30075,32.14286,25.37594,9.962406
"021","10am",13.95881,19.90847,35.46911,25.40046,5.263158
"001","11am",17.44681,12.59574,22.29787,29.95745,17.702128
"002","11am",16.10905,17.22429,26.14622,28.3767,12.143742
"003","11am",17.07953,15.90613,25.81486,29.72621,11.473272
"004","11am",13.91304,17.91304,26.6087,29.56522,12
"005","11am",17.67554,22.88136,23.12349,23.12349,13.196126
"006","11am",16.56535,16.41337,20.51672,27.65957,18.844985
"007","11am",16.22137,13.35878,30.53435,29.19847,10.687023
"008","11am",14.92063,9.52381,25.87302,31.11111,18.571429
"009","11am",15.90643,14.50292,28.18713,28.65497,12.748538
"010","11am",19.17178,27.45399,24.3865,19.47853,9.509202
"011","11am",15.82538,19.78172,30.8322,22.64666,10.914052
"012","11am",14.94505,18.24176,30.98901,26.59341,9.230769
"013","11am",18.23204,15.74586,38.12155,21.54696,6.353591
"014","11am",15.5106,11.079,29.28709,29.76879,14.354528
"015","11am",14.97976,17.40891,30.5668,29.1498,7.894737
"016","11am",14.45312,16.01562,33.78906,26.5625,9.179688
"017","11am",17.55196,12.00924,38.33718,21.70901,10.39261
"018","11am",13.29212,16.22875,31.06646,27.04791,12.36476
"019","11am",14.50382,17.74809,27.48092,30.72519,9.541985
"020","11am",12.22628,20.07299,32.11679,25.72993,9.854015
"021","11am",14.47661,19.15367,35.63474,24.94432,5.790646
"001","12am",17.2117,11.876076,22.89157,30.46472,17.555938
"002","12am",16.22642,16.226415,25.78616,28.55346,13.207547
"003","12am",18.18182,14.738292,27.41047,29.06336,10.606061
"004","12am",14.33447,17.064846,27.4744,30.37543,10.750853
"005","12am",17.69596,24.109264,22.56532,23.04038,12.589074
"006","12am",16.03053,16.335878,21.67939,27.32824,18.625954
"007","12am",17.13222,12.849162,30.1676,28.67784,11.173184
"008","12am",14.46741,9.538951,25.27822,31.63752,19.077901
"009","12am",16.48873,14.116251,28.46975,28.2325,12.692764
"010","12am",19.64018,26.836582,24.58771,19.04048,9.895052
"011","12am",15.27027,19.594595,30.81081,23.37838,10.945946
"012","12am",14.70588,18.325792,32.57919,26.0181,8.371041
"013","12am",17.87709,15.363128,37.98883,21.78771,6.98324
"014","12am",14.8374,11.890244,28.35366,29.87805,15.04065
"015","12am",15.45988,18.590998,29.5499,28.18004,8.219178
"016","12am",13.67188,15.234375,34.96094,27.53906,8.59375
"017","12am",17.30337,12.58427,37.30337,22.92135,9.88764
"018","12am",13.82488,15.514593,30.87558,27.18894,12.596006
"019","12am",14.12214,18.129771,28.62595,29.00763,10.114504
"020","12am",11.98569,19.856887,32.20036,25.76029,10.19678
"021","12am",14.18919,20.495495,34.90991,25,5.405405
"001","1pm",16.91297,12.39737,22.9064,30.62397,17.159278
"002","1pm",18.05054,15.6438,26.35379,28.51986,11.43201
"003","1pm",15.98415,16.38045,28.26948,28.66579,10.700132
"004","1pm",14.00359,17.23519,29.26391,29.26391,10.233393
"005","1pm",17.29858,23.10427,22.74882,23.34123,13.507109
"006","1pm",18.19527,15.53254,19.67456,27.36686,19.230769
"007","1pm",17.65914,13.34702,31.82752,26.48871,10.677618
"008","1pm",13.62126,11.46179,26.9103,30.06645,17.940199
"009","1pm",15.26196,14.3508,28.4738,29.15718,12.756264
"010","1pm",18.78788,25.60606,25.45455,20.45455,9.69697
"011","1pm",16.57609,19.56522,29.07609,23.6413,11.141304
"012","1pm",15.33181,16.93364,32.72311,25.62929,9.382151
"013","1pm",18.88889,15.55556,37.5,21.11111,6.944444
"014","1pm",14.04175,11.3852,28.74763,29.50664,16.318786
"015","1pm",14.28571,19.59184,29.59184,28.36735,8.163265
"016","1pm",13.43874,15.61265,33.99209,27.0751,9.881423
"017","1pm",17.24942,13.75291,36.36364,23.31002,9.324009
"018","1pm",13.97516,15.06211,30.90062,27.17391,12.888199
"019","1pm",13.55236,18.89117,27.72074,29.77413,10.061602
"020","1pm",11.83971,20.40073,32.78689,24.77231,10.200364
"021","1pm",13.95881,21.05263,34.55378,24.71396,5.720824
"001","2pm",16.66667,12.02322,22.88557,30.76285,17.661692
"002","2pm",17.75,15.75,25.375,29.5,11.625
"003","2pm",17.18121,15.97315,28.32215,27.91946,10.604027
"004","2pm",14.4385,16.22103,28.16399,29.41176,11.764706
"005","2pm",17.35437,24.3932,22.08738,23.42233,12.742718
"006","2pm",17.13031,16.25183,20.4978,26.64714,19.472914
"007","2pm",17.87819,12.77014,30.84479,26.91552,11.591356
"008","2pm",13.12292,10.299,27.74086,30.7309,18.106312
"009","2pm",16.95108,13.99317,27.41752,29.35154,12.286689
"010","2pm",18.78698,25.44379,25.59172,20.11834,10.059172
"011","2pm",15.51481,20.3103,29.05501,24.11848,11.00141
"012","2pm",15.80135,18.28442,32.50564,25.28217,8.126411
"013","2pm",17.89474,15,38.42105,20.52632,8.157895
"014","2pm",13.90476,10.95238,28,31.42857,15.714286
"015","2pm",13.4,19,29.4,29.6,8.6
"016","2pm",13.86139,16.0396,35.0495,24.9505,10.09901
"017","2pm",17.24138,12.87356,37.70115,23.21839,8.965517
"018","2pm",13.57254,15.28861,31.82527,27.30109,12.01248
"019","2pm",13.64522,18.51852,28.8499,28.8499,10.136452
"020","2pm",11.92171,20.10676,32.38434,24.91103,10.676157
"021","2pm",14.03118,20.71269,34.52116,24.94432,5.790646
"001","3pm",17.94872,12.90893,21.66225,29.53139,17.948718
"002","3pm",17.54875,14.345404,26.04457,29.66574,12.395543
"003","3pm",17.60563,16.197183,28.02817,27.1831,10.985915
"004","3pm",14.23786,15.745394,26.96817,31.49079,11.557789
"005","3pm",17.94554,23.762376,24.75248,22.0297,11.509901
"006","3pm",16.39824,16.398243,21.66911,26.79356,18.740849
"007","3pm",17.08633,12.410072,30.7554,28.23741,11.510791
"008","3pm",13.32237,8.552632,27.63158,31.90789,18.585526
"009","3pm",17.22158,14.23651,26.52124,28.01378,14.006889
"010","3pm",17.80415,27.448071,24.48071,19.88131,10.385757
"011","3pm",16.06887,20.373027,29.26829,24.1033,10.186514
"012","3pm",14.49275,17.391304,34.36853,25.46584,8.281573
"013","3pm",17.89216,14.460784,37.5,22.30392,7.843137
"014","3pm",13.91391,11.211211,29.22923,29.92993,15.715716
"015","3pm",13.39623,17.924528,28.67925,31.32075,8.679245
"016","3pm",13.39286,16.25,33.03571,26.96429,10.357143
"017","3pm",17.4946,12.311015,37.58099,23.32613,9.287257
"018","3pm",13.10241,15.210843,30.87349,28.16265,12.650602
"019","3pm",14.12429,19.20904,28.24859,29.37853,9.039548
"020","3pm",12.69297,19.382504,32.76158,24.69983,10.463122
"021","3pm",15.02146,19.742489,34.54936,24.8927,5.793991
"001","4pm",20.15945,15.831435,21.18451,24.71526,18.109339
"002","4pm",15.84853,15.568022,24.26367,30.15428,14.165498
"003","4pm",18.40943,13.254786,26.9514,30.33873,11.045655
"004","4pm",14.08882,14.701378,26.49311,32.00613,12.710567
"005","4pm",19.79769,29.768786,21.82081,19.50867,9.104046
"006","4pm",15.15152,17.121212,24.54545,28.93939,14.242424
"007","4pm",15.80699,10.482529,28.95175,31.2812,13.477537
"008","4pm",13.18681,8.320251,23.54788,32.81005,22.135008
"009","4pm",17.78607,13.681592,26.86567,27.73632,13.930348
"010","4pm",18.94061,30.337079,25.36116,18.29856,7.0626
"011","4pm",15.56802,21.037868,30.29453,20.61711,12.482468
"012","4pm",13.73239,15.316901,32.57042,30.10563,8.274648
"013","4pm",17.4946,13.174946,36.2851,24.62203,8.423326
"014","4pm",13.62637,11.758242,27.36264,31.0989,16.153846
"015","4pm",13.73534,15.745394,29.31323,30.82077,10.38526
"016","4pm",13.87479,14.720812,34.17936,26.39594,10.829103
"017","4pm",16.38734,11.731844,37.61639,24.20857,10.055866
"018","4pm",13.27434,14.896755,31.85841,28.76106,11.20944
"019","4pm",14.16235,18.134715,28.3247,29.70639,9.671848
"020","4pm",12.38095,18.571429,33.1746,24.60317,11.269841
"021","4pm",14.52206,19.117647,34.92647,26.10294,5.330882
"001","5pm",20.27708,17.506297,21.66247,22.92191,17.632242
"002","5pm",16.52299,14.367816,23.27586,29.02299,16.810345
"003","5pm",16.94402,13.313162,26.9289,30.55976,12.25416
"004","5pm",13.50954,14.831131,24.22907,34.80176,12.628488
"005","5pm",18.42105,33.436533,23.06502,15.94427,9.133127
"006","5pm",15.50725,17.101449,24.34783,29.56522,13.478261
"007","5pm",16.93038,10.126582,29.11392,30.6962,13.132911
"008","5pm",11.93353,8.459215,22.65861,33.38369,23.564955
"009","5pm",18.32884,14.016173,26.01078,28.30189,13.342318
"010","5pm",19.29012,30.401235,26.38889,16.97531,6.944444
"011","5pm",14.05405,19.459459,30.40541,21.48649,14.594595
"012","5pm",13.98714,14.14791,32.9582,30.06431,8.842444
"013","5pm",18.02935,12.997904,35.84906,24.10901,9.014675
"014","5pm",14.77273,13.131313,25.50505,30.68182,15.909091
"015","5pm",13.81988,13.975155,29.03727,31.52174,11.645963
"016","5pm",14.46154,13.076923,32.92308,28.30769,11.230769
"017","5pm",16.75579,11.586453,36.18538,25.31194,10.160428
"018","5pm",12.26819,14.407989,33.23823,29.10128,10.984308
"019","5pm",15.21036,17.63754,27.34628,30.09709,9.708738
"020","5pm",12.90801,17.507418,33.38279,25.37092,10.830861
"021","5pm",14.07035,18.425461,34.67337,26.46566,6.365159
"001","6pm",20.20202,17.550505,21.59091,23.23232,17.424242
"002","6pm",17.14697,13.544669,23.91931,28.96254,16.426513
"003","6pm",16.13394,14.459665,25.41857,30.89802,13.089802
"004","6pm",13.81872,14.710253,24.51709,34.17533,12.778603
"005","6pm",17.94872,31.825038,23.9819,16.28959,9.954751
"006","6pm",15.06456,16.642755,24.24677,30.41607,13.629842
"007","6pm",16.30769,11.076923,28.15385,30.61538,13.846154
"008","6pm",12.5,7.886905,22.91667,33.48214,23.214286
"009","6pm",18.7251,14.077025,25.49801,28.02125,13.678619
"010","6pm",18.60465,31.007752,26.51163,17.51938,6.356589
"011","6pm",13.51351,19.324324,30.94595,22.02703,14.189189
"012","6pm",15.18578,13.893376,32.95638,28.43296,9.531502
"013","6pm",17.65957,13.191489,36.38298,23.82979,8.93617
"014","6pm",15.11335,13.853904,25.18892,31.10831,14.735516
"015","6pm",13.74622,14.501511,29.15408,31.26888,11.329305
"016","6pm",14.52599,13.149847,33.63914,27.98165,10.703364
"017","6pm",16.69596,11.42355,35.85237,24.78032,11.247803
"018","6pm",12.05674,14.326241,32.48227,29.78723,11.347518
"019","6pm",14.8265,17.507886,27.60252,29.653,10.410095
"020","6pm",12.88433,17.27672,33.67496,24.89019,11.273792
"021","6pm",14.21569,18.627451,33.98693,26.79739,6.372549
"001","7pm",19.0781,17.285531,21.12676,23.4315,19.078105
"002","7pm",16.42857,14,23.14286,28.71429,17.714286
"003","7pm",17.2043,15.053763,25.65284,29.49309,12.596006
"004","7pm",13.97059,15.294118,25,33.67647,12.058824
"005","7pm",17.70833,30.952381,24.10714,18.30357,8.928571
"006","7pm",14.11765,17.205882,25.73529,29.55882,13.382353
"007","7pm",15.96244,11.580595,28.482,30.04695,13.928013
"008","7pm",12.98507,8.059701,21.79104,33.28358,23.880597
"009","7pm",19.76744,13.307494,25.1938,28.03618,13.69509
"010","7pm",18.09955,30.467572,26.39517,18.09955,6.93816
"011","7pm",14.17219,19.072848,31.25828,21.8543,13.642384
"012","7pm",14.89699,13.946117,32.32964,28.52615,10.301109
"013","7pm",17.47368,13.263158,36,24,9.263158
"014","7pm",15.73604,13.451777,25.63452,31.72589,13.451777
"015","7pm",13.70482,14.608434,28.91566,31.4759,11.295181
"016","7pm",14.90964,13.253012,33.43373,27.86145,10.542169
"017","7pm",16.32653,11.394558,35.37415,24.82993,12.07483
"018","7pm",11.80654,14.366999,32.57468,30.15647,11.095306
"019","7pm",14.84375,17.65625,27.1875,29.375,10.9375
"020","7pm",12.9927,16.934307,33.43066,25.10949,11.532847
"021","7pm",14.44992,18.062397,34.15435,26.92939,6.403941
"001","8pm",19.31217,17.328042,21.42857,23.14815,18.783069
"002","8pm",16.94915,13.867488,23.26656,28.35131,17.565485
"003","8pm",16.79627,14.307932,25.81649,30.63764,12.44168
"004","8pm",13.86861,15.182482,24.23358,33.86861,12.846715
"005","8pm",17.85714,33.074534,23.29193,16.77019,9.006211
"006","8pm",15.02146,17.453505,24.8927,28.75536,13.876967
"007","8pm",15.95092,11.042945,28.68098,30.82822,13.496933
"008","8pm",13.21839,7.758621,21.55172,33.47701,23.994253
"009","8pm",18.91551,13.240858,25.34678,27.99496,14.501892
"010","8pm",17.76417,30.93415,26.49311,18.37672,6.431853
"011","8pm",14.17004,19.163293,30.63428,21.7274,14.304993
"012","8pm",14.61187,13.850837,31.81126,28.91933,10.806697
"013","8pm",17.5,13.125,36.25,23.95833,9.166667
"014","8pm",15.5527,13.624679,25.70694,31.36247,13.753213
"015","8pm",13.63636,14.369501,28.44575,31.67155,11.876833
"016","8pm",15.54559,13.452915,32.58595,27.65321,10.762332
"017","8pm",16.30252,11.428571,35.29412,25.37815,11.596639
"018","8pm",11.81435,14.064698,32.3488,30.94233,10.829817
"019","8pm",14.35115,17.709924,28.39695,28.39695,11.145038
"020","8pm",13.07471,16.954023,33.90805,24.42529,11.637931
"021","8pm",14.82085,18.078176,34.52769,26.38436,6.188925
"001","9pm",21.31837,18.092567,20.0561,21.87938,18.653576
"002","9pm",16.85393,14.125201,24.39807,27.60835,17.014446
"003","9pm",16.58615,14.170692,25.7649,31.0789,12.399356
"004","9pm",13.88499,15.007013,23.98317,33.80084,13.323983
"005","9pm",17.85714,34.577922,23.21429,16.3961,7.954545
"006","9pm",14.98559,17.579251,24.78386,28.67435,13.976945
"007","9pm",16.36364,10.454545,28.93939,30.90909,13.333333
"008","9pm",12.53561,7.549858,21.79487,33.04843,25.071225
"009","9pm",18.57143,13.376623,25.45455,28.83117,13.766234
"010","9pm",17.4772,31.155015,27.35562,17.62918,6.382979
"011","9pm",14.99312,19.257221,30.3989,21.5956,13.755158
"012","9pm",14.28571,13.254786,31.36966,30.04418,11.045655
"013","9pm",17.10262,13.078471,36.2173,24.34608,9.255533
"014","9pm",15.46392,13.273196,25,31.70103,14.561856
"015","9pm",13.36207,14.08046,28.44828,32.04023,12.068966
"016","9pm",14.8688,13.411079,33.38192,27.40525,10.932945
"017","9pm",16.33663,11.551155,35.47855,25.24752,11.386139
"018","9pm",11.49584,14.127424,32.40997,30.19391,11.772853
"019","9pm",14.73684,16.992481,27.96992,29.47368,10.827068
"020","9pm",12.8169,17.183099,32.95775,25.07042,11.971831
"021","9pm",14.59627,17.857143,34.00621,27.17391,6.36646
"001","10pm",22.17454,18.168813,20.31474,21.31617,18.025751
"002","10pm",16.07143,14.285714,24.83766,27.27273,17.532468
"003","10pm",17.1521,13.915858,25.72816,30.58252,12.621359
"004","10pm",13.7834,15.33052,23.0661,33.89592,13.924051
"005","10pm",18.48739,35.630252,23.02521,15.12605,7.731092
"006","10pm",14.82014,18.129496,24.46043,28.77698,13.81295
"007","10pm",16.01208,10.876133,29.00302,30.96677,13.141994
"008","10pm",12.65823,7.594937,21.94093,33.05204,24.753868
"009","10pm",18.19372,13.219895,26.3089,28.14136,14.136126
"010","10pm",17.42424,31.212121,27.27273,17.27273,6.818182
"011","10pm",15.14727,19.495091,29.87377,21.31837,14.165498
"012","10pm",14.16185,13.150289,30.78035,30.78035,11.127168
"013","10pm",17.52988,13.14741,35.85657,24.30279,9.163347
"014","10pm",15.64885,13.358779,24.93639,31.42494,14.631043
"015","10pm",13.01273,14.144272,28.85431,31.96605,12.022631
"016","10pm",15.60284,12.624113,33.61702,27.37589,10.780142
"017","10pm",16.12378,11.400651,35.34202,25.7329,11.400651
"018","10pm",11.08033,13.98892,32.40997,30.60942,11.911357
"019","10pm",15.14243,16.941529,28.03598,29.53523,10.344828
"020","10pm",12.83124,17.015342,33.19386,25.1046,11.854951
"021","10pm",14.45967,17.503805,34.24658,27.54947,6.240487
"001","11pm",23.02158,18.417266,20,21.00719,17.553957
"002","11pm",16.66667,13.861386,24.58746,27.22772,17.656766
"003","11pm",17.01445,13.804173,25.52167,30.65811,13.001605
"004","11pm",13.60449,15.147265,23.28191,33.94109,14.025245
"005","11pm",18.78173,35.871404,22.84264,14.89002,7.614213
"006","11pm",14.69741,18.15562,24.35159,28.81844,13.976945
"007","11pm",15.58824,10.735294,28.67647,31.32353,13.676471
"008","11pm",12.51739,7.371349,22.11405,32.40612,25.591099
"009","11pm",18.3727,13.385827,26.50919,27.82152,13.910761
"010","11pm",17.71957,30.970724,28.19723,16.79507,6.317411
"011","11pm",15.28571,20.142857,30,21.71429,12.857143
"012","11pm",13.77331,13.342898,30.55954,31.13343,11.190818
"013","11pm",17.62376,13.069307,35.84158,24.35644,9.108911
"014","11pm",15.42416,13.624679,24.55013,31.87661,14.524422
"015","11pm",12.93463,13.908206,29.20723,32.12796,11.821975
"016","11pm",15.50498,12.517781,33.00142,28.16501,10.810811
"017","11pm",16.05136,11.235955,35.313,25.36116,12.038523
"018","11pm",10.88154,13.911846,32.50689,30.99174,11.707989
"019","11pm",14.9925,16.941529,28.48576,29.23538,10.344828
"020","11pm",12.63736,16.758242,33.51648,25.13736,11.950549
"021","11pm",14.35045,17.975831,33.83686,27.34139,6.495468
"001","12pm",22.89855,18.550725,20.28986,21.01449,17.246377
"002","12pm",16.83007,14.052288,24.6732,26.96078,17.48366
"003","12pm",17.46795,13.461538,25.48077,30.44872,13.141026
"004","12pm",13.56643,15.244755,23.21678,33.98601,13.986014
"005","12pm",18.77133,36.006826,22.69625,15.01706,7.508532
"006","12pm",14.67626,18.273381,24.31655,28.77698,13.956835
"007","12pm",15.4185,10.71953,28.63436,31.42438,13.803231
"008","12pm",12.48266,7.350902,22.0527,32.31623,25.797503
"009","12pm",18.51852,13.359788,26.5873,27.77778,13.756614
"010","12pm",17.87365,30.970724,28.04314,16.79507,6.317411
"011","12pm",15.18625,20.200573,30.08596,21.3467,13.180516
"012","12pm",13.73391,13.304721,30.61516,31.18741,11.158798
"013","12pm",17.51969,12.992126,35.82677,24.6063,9.055118
"014","12pm",15.38462,13.717949,24.48718,31.92308,14.487179
"015","12pm",12.93463,14.047288,29.06815,32.12796,11.821975
"016","12pm",15.52707,12.393162,33.04843,28.20513,10.826211
"017","12pm",16.10845,11.164274,35.24721,25.35885,12.121212
"018","12pm",10.86657,13.755158,32.59972,31.08666,11.691884
"019","12pm",14.93213,16.892911,28.50679,29.26094,10.40724
"020","12pm",12.62003,16.735254,33.33333,25.24005,12.071331
"021","12pm",14.35045,17.824773,33.98792,27.34139,6.495468
"001","1am",22.81977,18.60465,20.20349,21.07558,17.296512
"002","1am",16.83007,14.05229,24.6732,26.96078,17.48366
"003","1am",17.46795,13.46154,25.48077,30.44872,13.141026
