"district","hour","act1","act2","act3","act4","act5"
"001","4am",96.32493,0,0,0,0
"002","4am",0,0,0,0,0
"003","4am",0,0,0,0,0
"004","4am",0,0,0,0,0
"005","4am",0,0,0,0,0
"006","4am",0,0,0,0,0
"007","4am",0,0,0,0,0
"008","4am",0,0,0,0,0
"009","4am",0,0,0,0,0
"010","4am",0,0,0,0,0
"011","4am",0,0,0,0,0
"012","4am",0,0,0,0,0
"013","4am",0,0,0,0,0
"014","4am",0,137.607,0,0,0
"015","4am",0,0,0,0,0
"016","4am",0,0,0,0,0
"017","4am",0,0,0,0,0
"018","4am",0,0,0,0,0
"019","4am",0,0,0,0,0
"020","4am",0,0,0,0,0
"021","4am",0,0,0,0,0
"001","5am",96.32493,130.72669,0,0,0
"002","5am",0,0,0,0,0
"003","5am",0,103.20528,0,0,0
"004","5am",0,96.32493,0,0,0
"005","5am",0,0,0,0,0
"006","5am",0,206.41056,0,0,0
"007","5am",0,0,0,0,0
"008","5am",0,0,0,0,0
"009","5am",0,130.72669,0,0,0
"010","5am",0,0,0,0,0
"011","5am",0,0,0,0,0
"012","5am",0,0,0,0,0
"013","5am",0,0,0,0,0
"014","5am",0,385.29971,0,0,0
"015","5am",0,0,0,0,0
"016","5am",0,0,0,0,0
"017","5am",0,0,0,0,0
"018","5am",0,0,0,0,0
"019","5am",0,0,0,0,0
"020","5am",0,0,0,0,0
"021","5am",0,0,0,0,0
"001","6am",89.44458,474.7443,0,0,103.2053
"002","6am",0,220.1713,0,0,0
"003","6am",0,240.8123,0,0,0
"004","6am",0,316.4962,0,0,0
"005","6am",0,323.3765,0,0,0
"006","6am",0,667.3941,0,0,0
"007","6am",0,144.4874,0,0,0
"008","6am",0,350.898,0,0,0
"009","6am",0,399.0604,0,0,0
"010","6am",0,199.5302,0,0,0
"011","6am",0,151.3677,0,0,0
"012","6am",0,0,0,0,0
"013","6am",0,0,0,0,0
"014","6am",0,1231.583,0,0,0
"015","6am",0,0,0,0,0
"016","6am",0,0,0,0,0
"017","6am",0,0,0,0,0
"018","6am",0,302.7355,0,0,0
"019","6am",0,123.8463,0,0,0
"020","6am",0,151.3677,0,0,0
"021","6am",0,0,0,0,0
"001","7am",0,2091.627,928.8475,0,302.73549
"002","7am",0,612.3513,0,0,82.56422
"003","7am",0,667.3941,323.3765,0,0
"004","7am",0,701.7959,0,0,0
"005","7am",0,1589.3613,123.8463,0,103.20528
"006","7am",0,1431.1132,0,0,0
"007","7am",0,399.0604,0,0,0
"008","7am",0,729.3173,151.3677,0,0
"009","7am",0,1293.5062,344.0176,0,0
"010","7am",0,846.2833,0,0,0
"011","7am",0,646.7531,0,0,0
"012","7am",0,165.1284,0,0,0
"013","7am",0,0,0,0,0
"014","7am",0,2841.5854,0,0,0
"015","7am",0,247.6927,0,0,0
"016","7am",0,302.7355,0,0,0
"017","7am",0,0,0,0,0
"018","7am",0,591.7103,0,0,0
"019","7am",0,330.2569,0,0,0
"020","7am",0,247.6927,0,0,0
"021","7am",0,0,0,0,0
"001","8am",0,2738.3801,1389.8311,0,495.38534
"002","8am",0,963.24928,0,233.93197,185.7695
"003","8am",0,1128.37773,577.9496,89.44458,151.36774
"004","8am",0,860.044,0,0,0
"005","8am",0,2311.79827,158.2481,0,185.7695
"006","8am",0,1713.20765,0,0,137.60704
"007","8am",0,495.38534,110.0856,0,0
"008","8am",0,866.92435,192.6499,0,0
"009","8am",0,1644.40413,619.2317,89.44458,158.2481
"010","8am",0,1155.89914,0,0,213.29091
"011","8am",0,1045.8135,0,0,213.29091
"012","8am",0,206.41056,0,0,0
"013","8am",0,0,0,0,0
"014","8am",0,3206.24403,0,158.2481,0
"015","8am",0,344.0176,0,0,0
"016","8am",0,419.70147,0,0,0
"017","8am",0,0,0,0,0
"018","8am",0,715.55661,0,0,0
"019","8am",0,405.94077,0,0,96.32493
"020","8am",0,316.49619,0,0,0
"021","8am",0,89.44458,0,0,0
"001","9am",0,2862.22643,1568.7203,0,646.7531
"002","9am",0,1135.25808,0,763.7191,247.6927
"003","9am",0,1224.70266,619.2317,282.0944,302.7355
"004","9am",0,921.96717,0,0,103.2053
