"hour";"001";"050";"100";"120";"140";"180";"200";"240";"260";"300";"350";"360";"400";"425";"450";"500";"560";"600";"625";"650";"700";"750";"800";"820";"840";"845"
"min";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762";"4.35630689206762"
"max";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272";"72.799137621272"
"4am";"16.296296";"14.002863";"11.314476";"10.470219";"11.364309";"12.581628";"10.981237";" 9.951776";"10.158928";" 9.864019";" 7.553551";" 7.600000";"13.606341";"12.421442";" 7.292540";" 9.290709";" 7.276119";"17.811159";"12.995896";"21.322537";"14.229025";" 9.169884";"10.086682";"12.536729";"11.845103";"14.857745"
"5am";"15.818432";"13.972864";"11.288964";"10.675932";"11.431090";"12.609075";"10.954280";" 9.803922";"10.140845";" 9.806508";" 7.638889";" 7.653061";"13.738441";"12.429591";" 7.325383";" 9.302326";" 6.896552";"17.021277";"13.013699";"21.438263";"14.031052";" 8.756219";"10.128102";"12.663317";"11.741835";"15.066964"
"6am";"13.279133";"13.553287";"11.167728";"10.392157";"11.475410";"12.302839";"10.744811";" 9.860936";"10.433950";" 9.478788";" 7.180851";" 7.858770";"14.064698";"12.388302";" 7.346189";" 9.159079";" 7.053942";"16.789668";"13.127591";"21.645022";"14.100186";" 8.813928";" 9.952810";"12.897727";"11.528384";"14.285714"
"7am";"14.107884";"13.421419";"10.879025";"10.461339";"11.351204";"11.764706";"10.803491";" 9.243697";"10.510806";" 8.975445";" 6.803797";" 8.333333";"12.393888";"11.921182";" 7.446809";" 9.229391";" 8.111380";"16.041397";"12.188100";"19.963370";"13.936782";" 8.990148";" 9.532710";"12.828736";"11.964108";"12.774725"
"8am";"15.091628";"13.567493";"10.630631";"10.235732";"11.005038";"11.455451";"10.954479";" 9.452736";"10.030090";" 9.348966";" 6.724138";" 7.750760";"12.871287";"11.549296";" 8.013544";" 9.838610";" 8.010681";"15.338645";"12.440191";"16.849015";"13.766435";" 9.175532";" 9.397944";"12.371839";"11.038961";"12.724758"
"9am";"15.247074";"13.007401";"10.626703";"10.128913";"10.946052";"11.590146";"11.158676";" 9.599332";"10.249494";" 9.778481";" 6.525573";" 7.849294";"12.711864";"11.547479";" 7.565012";" 9.794629";" 8.089261";"15.099715";"12.441315";"16.704805";"13.859790";"10.249307";" 9.563107";"12.534626";"10.665138";"12.711864"
"10am";"15.203762";"13.040585";"10.296128";"10.460772";"11.071061";"11.880046";"11.198208";" 9.850374";"10.000000";" 9.878904";" 6.727273";" 7.903226";"13.707865";"11.680572";" 7.393939";" 9.958638";" 7.771261";"15.217391";"12.366836";"16.473318";"13.938412";"10.556348";" 9.479825";"12.784091";"10.885167";"12.834979"
"11am";"15.149645";"12.949329";"10.472371";"10.679012";"11.361310";"11.917098";"11.473597";"10.286188";" 9.858681";"10.083227";" 6.813996";" 7.903226";"13.698630";"11.602871";" 8.062575";" 9.804550";" 7.971014";"15.215399";"12.326870";"16.355140";"13.859790";"10.473458";" 9.211776";"12.800566";"11.442193";"12.693935"
"12am";"15.332720";"13.017751";"10.244989";"10.387216";"11.301284";"12.377097";"11.322314";"10.110974";"10.036925";"10.124561";" 6.554307";" 7.865169";"12.854031";"11.659726";" 7.579462";" 9.641611";" 8.211144";"14.588859";"12.511333";"16.317016";"13.893376";" 9.544160";" 9.411765";"12.447552";"11.703360";"12.500000"
"1pm";"15.384615";"12.981275";"10.666667";"10.374463";"11.144503";"12.607450";"11.336254";"10.334967";" 9.973316";" 9.798362";" 6.554307";" 8.038585";"12.987013";"11.781946";" 7.551766";" 9.615385";" 8.421053";"14.604811";"12.715995";"15.962441";"13.719270";" 9.759547";" 9.608209";"12.900976";"11.995386";"12.551160"
"2pm";"15.688659";"12.957866";"10.650371";"10.180012";"11.296758";"12.832109";"11.523546";"10.461285";" 9.864283";" 9.934600";" 6.505576";" 8.333333";"13.146552";"11.516534";" 7.393939";" 9.479264";" 8.888889";"14.852321";"12.749350";"15.898618";"13.675214";"10.084034";" 9.937050";"12.233677";"11.877828";"12.702703"
"3pm";"16.316695";"13.239130";"10.792656";"10.575720";"11.222076";"12.566278";"11.254296";"10.279570";"10.280066";" 9.742539";" 6.132879";" 7.761194";"12.692308";"11.521972";" 7.264472";" 9.433962";" 8.599168";"14.825307";"12.539900";"17.067834";"14.057751";" 9.973046";" 9.521681";"11.737089";"11.868132";"13.454075"
"4pm";"16.267465";"13.563586";"10.405157";"10.389610";"11.095265";"12.711864";"10.667875";"10.263275";"10.614152";"10.161418";" 6.804734";" 7.901907";"13.651316";"11.894484";" 7.331976";" 9.204191";" 8.849558";"14.614344";"12.862488";"20.222635";"14.642857";" 9.554140";" 9.733333";"11.753494";"11.666667";"14.943960"
"5pm";"16.495601";"13.405203";"10.990991";"10.449735";"11.278195";"13.391137";"10.731244";"10.874490";"10.137170";" 9.850314";" 7.250342";" 7.535885";"14.132104";"12.276975";" 7.086614";" 8.992122";" 8.041958";"14.606742";"13.000000";"21.126761";"14.775017";" 9.681228";"10.262009";"11.968881";"11.724806";"14.616322"
"6pm";"17.483108";"13.495628";"10.731707";"10.596026";"11.489362";"13.483685";"11.090284";"10.782045";"10.220441";" 9.656805";" 7.493540";" 7.407407";"14.174455";"12.287960";" 6.936416";" 8.864488";" 7.888889";"15.336134";"13.174526";"21.166667";"14.694149";" 9.584296";"10.189983";"12.222222";"11.647727";"14.720195"
"7pm";"17.262970";"13.428158";"10.556038";"10.673783";"11.248838";"13.224724";"11.029879";"10.779281";"10.362173";" 9.753231";" 7.692308";" 8.022599";"14.392804";"12.239902";" 6.621881";" 8.894167";" 7.758621";"17.062635";"12.956649";"20.880914";"14.595661";" 9.728507";"10.217391";"12.068966";"11.655874";"14.716526"
"8pm";"17.567568";"13.380453";"10.741234";"10.898283";"11.346633";"13.006193";"10.961538";"10.408745";"10.328638";" 9.835305";" 7.371007";" 7.955801";"14.078374";"12.470120";" 6.610009";" 8.918357";" 7.756813";"17.248908";"13.064833";"20.820189";"14.331414";" 9.581498";"10.189678";"12.541620";"11.535049";"14.761905"
"9pm";"17.951542";"13.824770";"10.936094";"10.726183";"11.275126";"12.879141";"10.671810";"10.483871";"10.111223";" 9.954338";" 7.500000";" 7.934783";"14.088398";"12.431800";" 6.883721";" 8.893485";" 7.581967";"17.477876";"13.078071";"20.852359";"14.339152";" 9.452202";" 9.973868";"12.704471";"11.392405";"14.668219"
"10pm";"17.206983";"14.048338";"10.750777";"10.408432";"11.244473";"12.869004";"10.910265";"10.410831";"10.167224";"10.033822";" 7.494145";" 7.733051";"14.423077";"12.385671";" 6.951872";" 8.963002";" 7.517310";"17.824074";"13.214990";"20.346320";"14.585834";" 9.420290";"10.149893";"12.298072";"11.798210";"15.279361"
"11pm";"16.978610";"14.099348";"10.733216";"10.684039";"11.194969";"12.834718";"10.953608";"10.083256";"10.258964";"10.035682";" 7.281001";" 8.141962";"14.403292";"12.383090";" 7.105263";" 9.015544";" 7.563851";"17.605634";"13.433560";"20.637119";"14.402332";" 9.466264";"10.222589";"12.607161";"11.746522";"15.144766"
"12pm";"16.893733";"13.994975";"10.752212";"10.697978";"11.173886";"12.830014";"10.982659";"10.064635";"10.222370";"10.015615";" 7.256236";" 8.125000";"14.383562";"12.346140";" 7.111501";" 9.055527";" 7.556428";"17.605634";"13.440860";"20.850480";"14.476744";" 9.201213";"10.177906";"12.650602";"11.800766";"15.427303"
