"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232"
"max";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398";"7738.398"
"4am";"1782.629";"1170.979";"2688.620";"3188.814";"1737.487";"3623.943";"1275.310";"6045.690";"1941.329";"2245.024";"3556.345";"2186.013";"3603.899";"2486.120";"2965.535";"3397.047";"1466.333";"2644.938";"2411.555"
"5am";"1819.024";"1170.979";"2487.501";"3292.669";"1702.406";"3908.333";"1275.310";"6085.420";"1941.329";"2276.812";"3556.345";"2186.013";"3578.940";"2467.372";"2965.535";"3397.868";"1374.491";"2505.138";"2426.125"
"6am";"1863.929";"1062.610";"2440.096";"3302.092";"1761.429";"3727.301";"1275.310";"5793.201";"1941.329";"2290.739";"3556.345";"2094.909";"3351.089";"3126.180";"2822.663";"3356.878";"1303.211";"2420.695";"2341.903"
"7am";"1752.981";"1170.286";"2320.454";"3314.892";"1775.909";"4444.418";"1549.246";"4779.596";"1802.053";"2764.260";"2950.239";"1750.641";"3646.299";"3057.677";"2069.985";"2947.248";"1710.107";"2108.276";"2126.244"
"8am";"2249.266";"1101.938";"2091.593";"2960.298";"1504.802";"7135.340";"1760.010";"4264.807";"1587.383";"3037.063";"2945.682";"1253.218";"3466.227";"2991.562";"1704.786";"2596.051";"1477.110";"1640.970";"2153.694"
"9am";"2499.029";"1071.547";"2020.320";"3055.280";"1357.128";"7597.043";"1824.709";"4135.229";"1467.930";"3048.975";"2870.999";"1374.768";"3038.442";"2847.214";"1604.335";"3095.076";"1393.966";"1587.995";"2197.242"
"10am";"2572.287";" 905.798";"2014.647";"2901.930";"1576.609";"7393.576";"1737.537";"3928.254";"1394.399";"3118.009";"2796.799";"1439.019";"3054.537";"2768.282";"1571.966";"3566.284";"1365.330";"1663.908";"2272.330"
"11am";"2550.156";" 970.400";"2404.453";"2887.700";"1447.114";"7294.020";"1539.273";"4144.727";"1395.594";"3290.607";"2679.574";"1380.923";"3176.760";"2974.554";"1472.293";"2922.154";"1363.881";"1752.860";"2372.770"
"12am";"2441.354";"1157.471";"2432.039";"3110.223";"1592.544";"6322.990";"1600.518";"5272.621";"1498.928";"3044.670";"2902.137";"1449.381";"3180.149";"2881.436";"1539.111";"2711.760";" 777.704";"1871.286";"2299.068"
"1pm";"2392.754";"1215.293";"2462.575";"2722.632";"1727.155";"6769.978";"1678.733";"4103.027";"1471.840";"3356.990";"2339.452";"1189.078";"3015.326";"3130.414";"1454.000";"2396.812";"1422.247";"2035.809";"2609.184"
"2pm";"2331.380";"1187.569";"1969.086";"1982.144";"1720.323";"6844.920";"1820.268";"4071.499";"1193.924";"3365.988";"2425.312";"1013.933";"3201.117";"2742.974";"1784.505";"3011.588";"1452.173";"1783.978";"2842.830"
"3pm";"2301.636";"1222.533";"2295.344";"2176.445";"1606.344";"7738.398";"1566.011";"3936.422";"1202.021";"3140.964";"2259.334";"1207.223";"3203.712";"1991.617";"1617.151";"2890.657";"1430.241";"1687.546";"2528.086"
"4pm";"2345.005";"1217.943";"2310.579";"2764.705";"1671.851";"6417.009";"1665.003";"4290.166";"1322.121";"2929.458";"2338.688";"1240.675";"3751.304";"2134.359";"1509.935";"2964.455";"1385.104";"1721.935";"2650.483"
"5pm";"1669.673";"1302.931";"2226.052";"3089.502";"1634.890";"5051.738";"1515.490";"4456.103";"1547.013";"2631.467";"2820.811";"1537.024";"3758.202";"2319.693";"2013.417";"3402.445";"1863.699";"2053.291";"2800.792"
"6pm";"1652.549";"1262.053";"2893.657";"3439.584";"1675.959";"3820.696";"1306.669";"5585.565";"1814.448";"2363.477";"2681.589";"1895.116";"3577.034";"2586.355";"2426.085";"3434.337";"1313.041";"2607.910";"2707.091"
"7pm";"1770.944";"1383.310";"2783.770";"3486.176";"1792.915";"3344.783";"1074.119";"6088.035";"2157.889";"2617.307";"2784.800";"1905.913";"3520.175";"2717.870";"2758.017";"3270.914";"1299.732";"2671.707";"2515.501"
"8pm";"1874.948";"1362.811";"2742.651";"3175.531";"1713.581";"4055.598";"1265.759";"6263.041";"1999.440";"2407.998";"3029.712";"2095.885";"3527.712";"2605.020";"2828.490";"3331.767";"1339.220";"2535.677";"2287.147"
"9pm";"1794.265";"1203.690";"2821.641";"3006.882";"1768.717";"3498.727";"1325.411";"6335.813";"2048.478";"2438.743";"3314.896";"2054.612";"3576.131";"2496.384";"2893.165";"3226.536";"1367.700";"2526.675";"2929.593"
"10pm";"1808.820";"1190.146";"2798.603";"3232.176";"1718.108";"3713.903";"1235.031";"6395.693";"1989.975";"2418.415";"3394.220";"2028.234";"3583.592";"2510.962";"2965.535";"3271.368";"1366.102";"2515.910";"2476.823"
"11pm";"1536.175";"1219.615";"2798.603";"3270.277";"1732.569";"3613.213";"1264.957";"6529.986";"1974.175";"2356.170";"3423.026";"2090.944";"3604.309";"2549.475";"2965.535";"3351.100";"1406.809";"2567.915";"2504.481"
"12pm";"1579.371";"1219.615";"2832.096";"3270.277";"1732.569";"3566.358";"1458.642";"6529.986";"1974.175";"2150.443";"3423.026";"2090.944";"3603.899";"2549.475";"2965.535";"3351.100";"1426.603";"2614.770";"2504.481"
"1am";"1579.371";"1219.615";"2832.096";"3270.277";"1732.569";"3459.496";"1525.774";"6529.986";"1951.137";"2150.443";"3511.303";"2090.944";"3603.899";"2549.475";"2965.535";"3351.100";"1466.333";"2644.938";"2497.351"
"2am";"1579.371";"1219.615";"2808.923";"3270.277";"1732.569";"3671.717";"1349.973";"6529.986";"1914.717";"2173.616";"3550.054";"2090.944";"3603.899";"2510.724";"2965.535";"3351.100";"1466.333";"2644.938";"2497.351"
"3am";"1793.198";"1219.615";"2808.923";"3270.277";"1732.569";"3457.890";"1349.973";"6529.986";"1914.717";"2173.616";"3550.054";"2090.944";"3603.899";"2510.724";"2965.535";"3351.100";"1466.333";"2644.938";"2497.351"
