"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618";"93.7964773843618"
"4am";" 6.239633";"10.451362";" 4.072607";" 4.854693";" 5.569700";" 3.449855";"18.536495";"28.501728";"12.170016";" 5.950891";"10.301776";"20.792178";"24.066625";" 6.691367";" 8.092856";" 6.867598";" 3.379487";" 9.243538";" 7.676427";" 6.076110";" 3.232769";" 4.273367";" 0.000000";" 2.240103";" 3.203607";" 2.292066";" 3.896963";" 3.752437";" 7.889268";" 1.380129";" 8.211667"
"5am";" 5.763526";"10.772264";" 4.069807";" 4.902666";" 5.702758";" 3.449855";"18.172979";"29.162165";"12.590030";" 5.968946";"10.643728";"20.485752";"22.838020";" 6.240483";" 8.000720";" 6.974577";" 3.350419";" 9.042737";" 6.856013";" 5.496361";" 3.369260";" 4.276692";" 0.000000";" 2.219549";" 3.292417";" 2.387678";" 3.934091";" 3.866160";" 8.018076";" 0.000000";" 8.211667"
"6am";" 5.2173411";"10.1362795";" 4.0286735";" 6.2961830";" 5.7134838";" 2.5372313";"17.1451441";"26.5302320";"12.2260729";" 5.2314148";" 9.1731275";"18.6086463";"22.4668762";"10.2050379";" 7.7291417";" 6.3466601";" 3.3273184";" 9.6197307";" 5.9069118";" 5.3073755";" 3.8704357";" 4.3724245";" 0.0000000";" 1.6750719";" 1.9233016";" 2.5282489";" 3.6700341";" 3.8632195";" 8.1341672";" 0.5485899";" 8.4014971"
"7am";" 5.4810926";" 8.6868378";"13.9093293";" 6.1553161";"11.3490674";" 0.0000000";"12.1610369";"22.5664701";"14.4427254";" 5.8240578";" 7.5008416";"13.9357207";"11.1761972";"14.0391229";" 5.3035070";" 2.6421924";" 5.0075249";" 7.9344412";" 6.7475660";" 5.9674977";" 1.9869761";" 5.4450316";" 0.0000000";" 0.0000000";" 0.0000000";" 0.8260296";" 2.6384306";" 1.2874544";" 5.2724661";" 0.5691243";" 4.2864207"
"8am";" 3.9951103";" 9.3865977";"16.2738465";"10.8672104";"11.6453715";" 1.7389329";"11.7357904";"16.8009203";"10.8755535";"10.1491056";" 6.3296128";"12.6231843";" 9.5445873";"13.3117323";" 3.6711370";" 2.0633139";" 5.4384958";" 3.6263555";"10.2383183";" 5.9814258";" 0.4108093";" 9.1358990";" 0.0000000";" 0.0000000";" 0.0000000";" 0.9204278";" 2.0504521";" 1.8212359";" 4.3218949";" 0.6626698";" 1.3422672"
"9am";" 5.1967795";"11.3725249";"17.1326387";"11.6128965";"12.6375801";" 1.9447007";"10.5836273";"16.1859612";"10.8587755";"10.1213355";" 7.0906540";"11.0721951";" 6.1703678";"12.1906698";" 2.9147572";" 2.1373416";" 2.8466039";" 3.1691999";"11.6303124";" 5.4636596";" 0.4402790";"10.5086060";" 0.0000000";" 0.0000000";" 0.0000000";" 3.2753892";" 2.5768609";" 1.7710711";" 3.3726344";" 0.6552116";" 0.0000000"
"10am";" 9.8857375";"10.0393464";"16.4185838";"12.0046811";"11.7136623";" 1.8856713";"10.0945688";"18.0942741";" 9.5846711";"11.1555975";" 8.1668170";"11.0013433";" 5.8193269";"13.0313877";" 2.9542911";" 2.2460588";" 2.8989609";" 2.0865896";"10.8528291";" 4.9628946";" 0.4744428";" 9.9992444";" 0.0000000";" 0.0000000";" 0.0000000";" 2.0023908";" 0.8367981";" 1.8236200";" 3.1040807";" 0.6956732";" 0.0000000"
"11am";" 7.0533017";"12.7192148";"17.5421202";"10.4206764";"10.9713216";" 1.8341924";"10.9872747";"22.2235988";" 9.7316224";" 8.2039257";" 6.9080875";"10.1931282";" 8.8005742";"14.5454761";" 6.2955403";" 2.1145013";" 4.5119823";" 8.1008412";"11.8471754";" 5.0614439";" 0.4052734";" 8.5817281";" 0.0000000";" 0.0000000";" 0.0000000";" 2.1003991";" 0.7804864";" 1.7514870";" 4.9407136";" 0.6718105";" 0.7670218"
