"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"101","4am",139.6899,414.4492,916.4858,1207.629,1785.0758
"102","4am",516.6347,248.4854,2655.276,4961.449,1913.9199
"103","4am",769.2308,3896.7911,2472.7709,4221.49,3147.9463
"104","4am",1120.7428,967.5209,4331.5539,4935.573,1561.2474
"105","4am",1434.5877,764.189,2380.4929,1872.76,1602.8564
"106","4am",1063.8703,1152.4497,2450.4679,4288.503,4472.4233
"107","4am",2366.2243,766.396,3027.9658,5574.403,3007.9102
"108","4am",2024.6378,3846.0985,2818.8157,2054.513,1001.8258
"109","4am",2041.2774,2327.8065,2170.246,2941.026,2180.1563
"110","4am",2986.1926,4989.5881,2668.0136,1413.815,673.6124
"111","4am",379.3479,814.7155,1873.9139,1741.162,607.2829
"112","4am",1119.3585,2729.6022,4889.5657,3184.643,1072.6783
"113","4am",1674.9585,4271.9161,3138.1472,1480.186,154.8925
"114","4am",494.2531,2196.135,3034.3368,3120.789,1133.7629
"115","4am",788.4112,1827.1638,2039.2476,2496.089,1575.5079
"116","4am",1170.3831,2004.3658,3141.2318,3239.16,3097.6523
"117","4am",1622.8238,3892.9161,5141.9683,3277.581,2102.6649
"118","4am",1015.9612,3564.0414,4845.8755,4978.808,2744.4046
"119","4am",1148.0972,3851.0304,6966.1262,5712.293,4395.605
"120","4am",993.4655,1194.8122,1695.1023,2634.192,2568.3057
"121","4am",2200.3163,5259.9629,3946.3609,5588.803,2361.1464
"122","4am",1037.8806,6110.0294,4620.3738,2127.829,1218.7575
"123","4am",1188.8045,2171.5035,2877.7054,5482.682,1431.9532
"124","4am",1718.1536,3412.3456,3447.9801,5635.004,2529.363
"125","4am",1134.833,4071.5233,4875.1803,2861.251,2416.8697
"126","4am",953.441,1669.7347,5683.6341,5522.354,1418.7861
"127","4am",849.5542,3695.7636,3895.7552,3421.326,1636.7587
"128","4am",181.5182,3118.8596,5041.6179,3243.509,1668.3645
"129","4am",2909.4235,5724.8231,4034.5903,2125.663,1224.7339
"130","4am",3010.5754,4427.6374,3878.6786,2530.958,653.8433
"131","4am",1242.9481,7323.5641,7657.832,4564.989,2078.9707
"132","4am",2261.1292,6260.4849,4716.5577,6858.145,530.9834
"133","4am",1231.5783,4296.1839,5756.0796,3521.254,804.488
"134","4am",1127.0698,4371.001,3322.9231,2263.82,600.519
"135","4am",2108.4469,7227.3259,5600.2495,3761.583,207.7389
"136","4am",1447.4164,6114.0096,4103.2177,3998.819,1149.0252
"137","4am",1396.0934,6381.8657,3844.3771,2492.123,1404.9449
"138","4am",614.6102,4351.6284,4298.0503,2988.321,908.3168
"139","4am",1914.0662,7486.5966,3622.6983,2227.166,129.2309
"140","4am",3031.1811,4029.6447,5692.4651,4610.733,754.1891
"141","4am",1674.0277,983.2204,4674.6561,6594.423,3736.5178
"142","4am",2480.1694,5377.7976,3968.8996,1150.065,422.7457
"143","4am",4027.3893,4949.562,4704.583,1916.481,354.0177
"144","4am",1288.2951,5241.0689,2583.8601,582.631,581.1254
"145","4am",2904.4129,2559.5879,3383.4714,1481.926,593.577
"146","4am",1679.7481,5728.5559,4491.4076,3552.143,760.6424
"147","4am",2915.6939,4026.5693,2085.1491,1095.675,668.2329
