"district","hour","resarea1","resarea2","resarea3"
"101","4am",2.7681436,1.4067597,95.8250967
"102","4am",0,0.9474867,99.0525133
"103","4am",0,1.1172714,98.8827286
"104","4am",0,0,100
"105","4am",0,1.0878692,98.9121308
"106","4am",0,3.3876372,96.6123628
"107","4am",0,2.5214532,97.4785468
"108","4am",0,2.279039,97.720961
"109","4am",0,0.6240584,99.3759416
"110","4am",0,1.7576609,98.2423391
"111","4am",0,3.6499438,96.3500562
"112","4am",0.4853094,0,99.5146906
"113","4am",0,0,100
"114","4am",0,1.0924988,98.9075012
"115","4am",0,100,0
"116","4am",0,100,0
"117","4am",0,98.8255254,1.1744746
"118","4am",0,100,0
"119","4am",0,100,0
"120","4am",0,100,0
"121","4am",0,100,0
"122","4am",0,100,0
"123","4am",0,100,0
"124","4am",0,98.7814614,1.2185386
"125","4am",0,100,0
"126","4am",0,100,0
"127","4am",0,100,0
"128","4am",0,100,0
"129","4am",0,100,0
"130","4am",0,99.4513117,0.5486883
"131","4am",0,100,0
"132","4am",0,100,0
"133","4am",98.9213295,0.5612261,0.5174444
"134","4am",100,0,0
"135","4am",0,99.020619,0.979381
"136","4am",0,99.266526,0.733474
"137","4am",0,100,0
"138","4am",0,100,0
"139","4am",0,100,0
"140","4am",0,100,0
"141","4am",0,100,0
"142","4am",0,100,0
"143","4am",0,100,0
"144","4am",0,100,0
"145","4am",0,100,0
"146","4am",0,100,0
"147","4am",0,98.0807014,1.9192986
"148","4am",0,100,0
"149","4am",0,99.6386855,0.3613145
"150","4am",0,100,0
"151","4am",0,100,0
"152","4am",0,100,0
"153","4am",0,100,0
"154","4am",0,100,0
"155","4am",0,100,0
"156","4am",0,99.30219,0.69781
"157","4am",0,100,0
"101","5am",2.7232887,3.1728081,94.1039032
"102","5am",0,3.1917606,96.8082394
"103","5am",0,1.5160289,98.4839711
"104","5am",0,0,100
"105","5am",0,0,100
"106","5am",0,5.1334448,94.8665552
"107","5am",0,2.5579716,97.4420284
"108","5am",0,2.3109779,97.6890221
"109","5am",0,1.8549804,98.1450196
"110","5am",0.4795711,2.4682666,97.0521623
"111","5am",0,3.6427655,96.3572345
"112","5am",0.4843216,0,99.5156784
"113","5am",0,1.4821906,98.5178094
"114","5am",0,1.7330911,98.2669089
"115","5am",0,100,0
"116","5am",0,100,0
"117","5am",0,98.807677,1.192323
"118","5am",0,100,0
"119","5am",0,99.3932689,0.6067311
"120","5am",0,100,0
"121","5am",0,100,0
"122","5am",0.7387674,99.2612326,0
"123","5am",0,100,0
"124","5am",0,98.4752408,1.5247592
"125","5am",0,100,0
"126","5am",0,100,0
"127","5am",0,100,0
"128","5am",0.7704136,99.2295864,0
"129","5am",0,100,0
"130","5am",0,99.4308458,0.5691542
"131","5am",0,98.985127,1.014873
"132","5am",0,100,0
"133","5am",98.9039314,0.5702782,0.5257904
"134","5am",100,0,0
"135","5am",0,99.0324642,0.9675358
"136","5am",0,99.266526,0.733474
"137","5am",0,100,0
"138","5am",0,100,0
"139","5am",0,100,0
"140","5am",0,99.2707873,0.7292127
"141","5am",0,99.7512998,0.2487002
"142","5am",0,100,0
"143","5am",0,100,0
"144","5am",0,100,0
"145","5am",0,100,0
"146","5am",0,99.3446401,0.6553599
"147","5am",0,98.0782145,1.9217855
"148","5am",0,100,0
"149","5am",0,99.6325857,0.3674143
"150","5am",0,100,0
"151","5am",0,100,0
"152","5am",0,100,0
"153","5am",0,100,0
"154","5am",0,100,0
"155","5am",0,100,0
"156","5am",0,99.2980227,0.7019773
"157","5am",0,100,0
"101","6am",2.5989099,6.4145011,90.986589
"102","6am",0.9572524,1.7290796,97.313668
"103","6am",0,1.5426648,98.4573352
"104","6am",0,0.548042,99.451958
"105","6am",0,0.9421364,99.0578636
"106","6am",0,5.2087147,94.7912853
"107","6am",0,4.6495311,95.3504689
"108","6am",0,6.6592425,93.3407575
"109","6am",0.6883423,3.5604684,95.7511893
"110","6am",1.8117432,8.2516222,89.9366346
"111","6am",0,8.8765373,91.1234627
"112","6am",0.4870005,1.3204511,98.1925485
"113","6am",0,1.5266119,98.4733881
"114","6am",0,6.0405769,93.9594231
"115","6am",0,99.0929534,0.9070466
"116","6am",0,100,0
"117","6am",0,100,0
"118","6am",0,99.2546551,0.7453449
"119","6am",0,98.1995996,1.8004004
"120","6am",0,100,0
"121","6am",0.6332691,99.003078,0.3636528
"122","6am",0.764707,99.235293,0
"123","6am",0,100,0
"124","6am",0,97.9404154,2.0595846
"125","6am",0,98.0233125,1.9766875
"126","6am",0,100,0
"127","6am",0,100,0
"128","6am",0.8029579,99.1970421,0
"129","6am",0,99.4538239,0.5461761
"130","6am",0,98.7908097,1.2091903
"131","6am",0,98.155355,1.844645
"132","6am",0.4149172,99.5850828,0
"133","6am",97.148332,0.6069334,2.2447346
"134","6am",100,0,0
"135","6am",0,99.0197103,0.9802897
"136","6am",0,99.2250476,0.7749524
"137","6am",0,99.3804302,0.6195698
"138","6am",0,100,0
"139","6am",0,100,0
"140","6am",0,99.2764712,0.7235288
"141","6am",0,99.7421902,0.2578098
"142","6am",0,100,0
"143","6am",0,100,0
"144","6am",0,100,0
"145","6am",0,98.1674559,1.8325441
"146","6am",0.4366038,98.8897302,0.673666
"147","6am",0,97.7311514,2.2688486
"148","6am",0,99.1102794,0.8897206
"149","6am",0,99.6322134,0.3677866
"150","6am",0.7078727,99.1067514,0.1853759
"151","6am",0,100,0
"152","6am",0,100,0
"153","6am",0,100,0
"154","6am",0,100,0
"155","6am",0,100,0
"156","6am",0,99.2755062,0.7244938
"157","6am",0,100,0
"101","7am",2.2749697,25.473009,72.2520216
"102","7am",1.8007262,14.66877,83.5305035
"103","7am",0,11.252389,88.7476106
"104","7am",0,12.146377,87.8536231
"105","7am",0,7.710371,92.2896289
"106","7am",0.4892244,17.137378,82.3733975
"107","7am",0,9.054849,90.9451506
"108","7am",0,9.208818,90.7911821
