"district","hour","mode1","mode2","mode3"
"101","4am",1835.1064,1263.272,4355.7005
"102","4am",2252.5366,3719.07,6728.1535
"103","4am",2734.561,4210.202,7720.4643
"104","4am",3971.2705,6177.839,5914.3011
"105","4am",1693.8883,2997.906,8287.3678
"106","4am",2261.0855,4501.119,8042.6852
"107","4am",2424.9113,6431.754,5534.3139
"108","4am",3476.7222,3328.529,4014.3874
"109","4am",3850.4222,4122.173,5384.9601
"110","4am",2807.1518,4583.534,3968.1688
"111","4am",1686.1317,1997.789,1161.2588
"112","4am",2750.872,7156.235,2056.1751
"113","4am",1466.0744,4353.07,3183.2849
"114","4am",1638.6853,6117.642,1341.152
"115","4am",1201.9302,5063.723,2162.0944
"116","4am",658.4218,7997.331,2488.3848
"117","4am",1078.2546,8670.024,3585.6151
"118","4am",2458.0428,8252.354,5035.1067
"119","4am",3228.0239,10544.762,6455.2889
"120","4am",390.7835,6769.488,1148.6707
"121","4am",1997.9151,12512.398,2343.2752
"122","4am",3208.1373,7617.314,4444.8793
"123","4am",1633.2899,7362.993,2604.294
"124","4am",1717.8729,10523.103,3084.4826
"125","4am",5018.171,7165.18,6613.9128
"126","4am",1513.9236,9065.547,2720.3915
"127","4am",1717.4018,6051.43,3517.3109
"128","4am",1537.6479,8886.997,1576.8488
"129","4am",784.5281,8970.892,3164.2868
"130","4am",1776.3383,7242.213,4217.8502
"131","4am",1254.0615,14143.539,4423.6005
"132","4am",1887.4008,12659.314,2954.3353
"133","4am",615.4433,11176.696,1737.421
"134","4am",287.925,8507.929,1531.3039
"135","4am",1663.9528,8540.343,4958.4828
"136","4am",667.5712,11160.175,2951.9049
"137","4am",836.8822,10154.99,2755.3056
"138","4am",865.6242,8805.853,1788.0428
"139","4am",828.1074,9109.088,2854.1076
"140","4am",435.9837,13185.342,2311.4999
"141","4am",481.9845,14308.562,946.7252
"142","4am",1237.5902,7903.337,2599.9725
"143","4am",1936.15,9232.467,3213.2312
"144","4am",793.1856,5744.474,2173.2363
"145","4am",1099.8445,4465.577,3905.4041
"146","4am",1312.8286,9423.032,3952.503
"147","4am",2292.1682,3678.92,3899.4745
"148","4am",1524.2522,5694.067,3762.8146
"149","4am",1725.2431,6682.332,4484.9354
"150","4am",2401.6465,8015.083,3584.678
"151","4am",2159.9421,5714.447,3813.189
"152","4am",1084.6707,11001.445,2502.813
"153","4am",725.7703,7530.959,2678.479
"154","4am",713.8566,16375.857,1961.3094
"155","4am",1511.3574,10549.266,1217.1592
"156","4am",883.5009,9379.905,2815.6959
"157","4am",828.3258,9419.1,2375.9934
"101","5am",2101.7435,1233.236,4255.2743
"102","5am",2395.6136,3805.128,6728.1535
"103","5am",2734.561,4389.993,7720.4643
"104","5am",3971.2705,6074.614,5914.3011
"105","5am",1585.312,2997.906,8395.9441
"106","5am",2443.5389,4629.05,8143.7251
"107","5am",2424.9113,6197.38,5534.3139
"108","5am",3292.9363,3328.529,4014.3874
"109","5am",3719.2979,4306.627,5249.2937
