"district","hour","educmen1","educmen2","educmen3","educmen4"
"101","4am",1.0798109,12.39899,33.55751,52.96369
"102","4am",0.9569882,19.59938,31.870055,47.57358
"103","4am",9.4658669,23.72911,29.316888,37.488138
"104","4am",0,24.23789,27.252966,48.509149
"105","4am",10.2603556,16.84117,34.112648,38.785824
"106","4am",0,15.39706,23.784366,60.818576
"107","4am",1.1184322,27.02992,34.960378,36.891268
"108","4am",15.0847027,51.27959,21.289883,12.345825
"109","4am",5.122615,37.62525,22.175684,35.076449
"110","4am",32.5913271,39.41277,13.241304,14.754598
"111","4am",7.4532034,35.36775,21.004253,36.17479
"112","4am",5.4284751,45.79306,27.841674,20.936786
"113","4am",28.3269436,48.82003,16.241617,6.611407
"114","4am",7.6333788,37.77091,28.465308,26.130402
"115","4am",7.7824101,32.43161,30.451583,29.334399
"116","4am",13.6932296,25.97058,17.394287,42.941907
"117","4am",6.83588,51.70783,20.659705,20.796585
"118","4am",11.5806463,26.77031,31.822177,29.826863
"119","4am",6.1124705,39.46469,28.922063,25.500776
"120","4am",10.5212281,28.65361,21.787115,39.03805
"121","4am",19.0964485,38.19751,22.29125,20.414793
"122","4am",7.6900657,50.90081,23.293177,18.115942
"123","4am",13.0435293,28.77783,18.496283,39.682358
"124","4am",10.2358041,21.93238,34.826965,33.004848
"125","4am",5.6888144,44.27012,22.796112,27.244949
"126","4am",11.5097934,36.09575,33.716082,18.678376
"127","4am",11.3560539,46.7745,19.400251,22.469194
"128","4am",3.4928985,41.49873,26.182633,28.825742
"129","4am",20.4322648,43.9334,19.05792,16.576412
"130","4am",21.7043246,44.32538,23.030308,10.939982
"131","4am",8.7707423,50.64809,19.72072,20.860452
"132","4am",6.4686938,61.78723,18.919037,12.825041
"133","4am",12.6717867,46.34142,29.265002,11.721797
"134","4am",19.1423725,49.17182,21.903419,9.782389
"135","4am",12.612394,57.93041,21.217798,8.239395
"136","4am",14.7863021,50.30785,24.591781,10.314069
"137","4am",14.8569763,39.72673,26.631617,18.784677
"138","4am",12.4849933,50.29993,26.299814,10.915265
"139","4am",18.072223,55.71172,19.469237,6.746823
"140","4am",6.2549037,55.1111,30.515519,8.118473
"141","4am",8.540863,34.08293,24.795849,32.580361
"142","4am",23.0437096,53.98529,16.906745,6.064253
"143","4am",18.6992597,56.15202,21.559512,3.589208
"144","4am",12.0018033,57.88981,25.429927,4.67846
"145","4am",9.6008606,64.78977,16.11814,9.491234
"146","4am",18.2460437,42.79835,23.445212,15.510393
"147","4am",21.9240807,43.01687,25.659609,9.399446
"148","4am",31.6094268,45.42418,14.474935,8.491462
"149","4am",23.3066057,58.48221,14.818392,3.392795
"150","4am",14.9428357,50.8843,20.211361,13.961499
"151","4am",18.3570201,63.14418,4.145664,14.353135
"152","4am",15.9991994,67.19651,12.313068,4.491218
"153","4am",20.3063322,59.13505,17.199247,3.359371
"154","4am",9.3440816,50.41156,31.191314,9.053041
"155","4am",9.6607691,50.4868,21.392661,18.459771
"156","4am",12.7860275,34.83879,17.687533,34.687654
"157","4am",19.0191263,31.05031,26.263667,23.666895
"101","5am",1.0330117,18.72084,29.577916,50.668235
"102","5am",0.9361539,21.34976,31.17622,46.537869
"103","5am",9.348133,23.96364,29.666355,37.02187
"104","5am",0,24.43517,26.660841,48.903989
"105","5am",10.4639102,17.17528,32.805513,39.555293
"106","5am",0,17.35293,23.234512,59.412554
"107","5am",1.1364996,27.46657,33.909716,37.487217
"108","5am",15.3265097,50.4986,21.631159,12.543728
"109","5am",5.1593028,35.5741,23.938928,35.327664
"110","5am",33.2027619,37.73193,13.506466,15.55884
"111","5am",7.4377868,35.50144,20.960807,36.099965
"112","5am",5.4169299,45.90835,27.782461,20.892258
"113","5am",28.609473,48.30957,16.403609,6.677348
"114","5am",8.338336,37.65693,27.648494,26.356237
"115","5am",7.2453777,31.30962,31.296592,30.148407
"116","5am",13.4467156,26.62425,17.760196,42.16884
"117","5am",6.2927712,52.34002,20.97367,20.39354
"118","5am",11.5027766,28.1183,30.752618,29.626303
"119","5am",6.0339973,40.24186,28.550755,25.173392
"120","5am",10.3464307,29.83894,21.425149,38.38948
"121","5am",19.5038873,37.85215,21.793599,20.850359
"122","5am",7.8977099,49.57506,23.922131,18.605102
"123","5am",13.1958802,27.94594,18.712323,40.145856
"124","5am",10.2031384,22.18152,34.715821,32.899519
"125","5am",5.80755,43.10694,23.271907,27.813599
"126","5am",11.5097934,36.09575,33.716082,18.678376
"127","5am",11.3560539,46.7745,19.400251,22.469194
"128","5am",3.4675888,41.97321,25.94233,28.616869
"129","5am",20.5983516,43.69683,19.63681,16.068004
"130","5am",22.5698598,42.73315,23.320737,11.376252
"131","5am",8.6850772,49.43401,20.542978,21.337938
"132","5am",6.9007531,61.64441,18.746654,12.708184
"133","5am",12.8761728,46.85053,28.362433,11.91086
"134","5am",19.5585105,48.64318,22.37958,9.418726
"135","5am",12.4598523,58.43923,20.961178,8.139742
"136","5am",14.7863021,50.30785,24.591781,10.314069
"137","5am",14.9631326,39.29606,26.821905,18.918898
"138","5am",12.7090109,51.20246,26.187754,9.90078
"139","5am",18.1980512,55.40336,19.604792,6.793798
"140","5am",6.0939424,55.01882,30.136226,8.751013
"141","5am",8.9019467,33.80822,24.550122,32.739708
"142","5am",22.4488168,54.47003,16.987817,6.093332
"143","5am",18.7669356,56.92532,20.705548,3.602198
"144","5am",11.2089787,59.13865,24.922507,4.729868
"145","5am",8.9497423,65.60229,15.831657,9.616314
"146","5am",18.5118225,43.05671,22.461726,15.969737
"147","5am",23.0440578,42.53349,25.009873,9.412584
"148","5am",30.9110015,44.76021,16.024946,8.303839
"149","5am",23.0736005,59.03424,14.442086,3.450074
"150","5am",14.9428357,50.8843,20.211361,13.961499
"151","5am",18.4365996,62.98441,4.163635,14.415357
"152","5am",16.3895371,66.88426,12.255851,4.470348
"153","5am",20.1586489,58.70497,17.801438,3.334939
"154","5am",9.5764183,52.22653,28.918912,9.278141
"155","5am",9.6607691,50.4868,21.392661,18.459771
"156","5am",11.5848826,35.52291,17.99487,34.897336
"157","5am",18.8200363,29.9996,27.761206,23.419153
"101","6am",0.9500508,22.78604,32.45159,43.812322
"102","6am",3.8029599,18.77082,32.08186,45.34436
