"district","hour","cs1","cs2","cs3","cs4","cs5"
"101","4am",102.7045,295.0103,724.4214,978.813,1999.5256
"102","4am",361.52658,103.269,2496.3522,3671.166,2730.5657
"103","4am",421.00006,2977.4255,2640.4116,4092.903,3447.8506
"104","4am",517.81925,799.784,3352.8774,5033.614,2778.4154
"105","4am",845.85532,689.4155,1414.2389,1898.195,2588.7967
"106","4am",541.89201,1014.0224,1911.0871,4251.941,4756.5381
"107","4am",799.31039,689.8316,3009.4392,4866.788,4202.9348
"108","4am",1173.75993,2704.5545,2951.6037,2354.842,1444.3619
"109","4am",893.44371,1867.1787,2326.6823,3075.655,2655.4348
"110","4am",1605.51013,4182.9274,3453.0299,1741.477,990.6815
"111","4am",154.15989,624.6911,1456.2974,1412.039,1056.5922
"112","4am",540.34137,2161.6222,3683.8067,3034.036,2038.4436
"113","4am",597.91545,3547.6011,3409.0915,2273.079,224.4749
"114","4am",236.96249,1540.3326,2365.7671,3220.545,1349.7372
"115","4am",370.41235,1091.0541,1706.8259,2416.198,2366.2021
"116","4am",450.47584,818.7294,2576.6289,4024.685,3834.2674
"117","4am",611.93574,2500.8816,4529.5624,4054.415,3297.5807
"118","4am",491.7407,2580.2625,3688.2402,4737.796,4903.8927
"119","4am",366.002,2396.3922,5603.6372,5528.648,4846.7786
"120","4am",392.59197,660.504,1534.7383,2229.307,3589.3
"121","4am",867.54062,3366.8774,3758.8485,6379.679,3368.9055
"122","4am",439.76002,4010.6844,4461.2811,2666.557,2008.2551
"123","4am",471.98274,1691.6417,2453.1337,4031.731,3102.3707
"124","4am",693.86365,2197.0044,2564.1207,5071.893,3694.3685
"125","4am",478.3244,2132.3764,4273.642,3842.471,2718.283
"126","4am",554.50563,986.8621,3861.1765,4848.563,3051.7525
"127","4am",247.45309,2330.8237,4271.9532,3383.131,2022.3664
"128","4am",90.75908,1923.0107,4088.7935,2594.525,3120.5575
"129","4am",1718.99412,3125.471,5020.6134,2851.989,2185.9764
"130","4am",1042.30453,3405.9753,4327.215,3454.754,1162.0511
"131","4am",547.1281,4320.5299,6023.3457,4879.349,4972.2361
"132","4am",1393.8784,3485.5594,4940.2178,6467.033,2350.8775
"133","4am",695.4068,2693.637,4724.8017,4428.241,1955.8405
"134","4am",599.97867,2869.803,3928.1607,2690.425,1058.6073
"135","4am",1140.0492,5089.9638,6651.3092,4009.125,911.2378
"136","4am",714.82619,3544.8335,3814.8919,5338.625,2175.4396
"137","4am",379.7462,4375.9017,2765.8947,4041.6,2611.7178
"138","4am",316.24489,2716.4251,3886.2339,3689.608,1509.4814
"139","4am",1072.91429,4057.8706,4636.4384,2571.841,1425.9286
"140","4am",1375.99602,2326.2202,6086.788,4502.725,2896.6851
"141","4am",591.43916,1498.9788,2044.9553,5126.247,6160.1536
"142","4am",1351.94219,4366.6019,3709.537,2381.051,545.9757
"143","4am",1837.81055,3956.7528,4449.8865,2798.697,892.1169
"144","4am",816.52027,3215.9275,2915.6105,1396.72,730.6843
"145","4am",1282.95098,2360.3127,3445.8413,1928.375,971.5796
"146","4am",856.22471,3111.1971,5075.5382,3132.22,2028.0579
"147","4am",1678.02847,3252.879,2797.4698,1056.528,1010.7413
"148","4am",1308.55829,4085.6383,2891.7771,1507.491,582.2887
"149","4am",2076.98026,3994.6764,3877.9572,2715.841,696.4286
"150","4am",1271.03741,3223.7858,4148.782,3802.465,1466.1536
"151","4am",1281.29405,3873.4134,3303.2808,1387.373,1216.8852
"152","4am",551.85393,5036.1385,5107.2835,3440.542,1067.6532
"153","4am",842.34062,3914.7755,4249.8225,2132.128,897.4702
"154","4am",859.1768,3324.7735,6458.8288,6815.318,1483.6548
"155","4am",1304.0473,2343.0131,2495.2496,3942.918,2594.1845
