"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"101","4am",47.57845,334.6339,1438.846,2222.2702
"102","4am",98.52926,1668.1632,2650.848,4945.3385
"103","4am",1094.35391,3055.682,3285.174,5911.6494
"104","4am",0,2763.3771,2521.406,6913.0654
"105","4am",579.23308,1107.6512,1911.425,3838.192
"106","4am",0,1669.5782,2460.878,8032.8579
"107","4am",82.44467,2941.3717,4272.006,6107.8666
"108","4am",992.99905,4887.8163,2561.017,2029.8694
"109","4am",593.14148,2863.3188,2562.522,4636.1503
"110","4am",2429.17038,5155.0787,2423.308,1966.0682
"111","4am",285.24427,1409.7713,1095.391,1832.6341
"112","4am",346.05226,3727.7373,3773.15,3495.7937
"113","4am",1921.90768,4392.1069,2687.696,975.5928
"114","4am",626.12749,2658.0945,2664.665,2764.4575
"115","4am",414.16124,2216.1843,2128.966,3041.8343
"116","4am",873.64714,2531.5925,2527.767,5771.7793
"117","4am",625.25551,6010.0098,3844.557,4358.944
"118","4am",1116.31426,4018.014,4663.272,6401.1758
"119","4am",999.768,5922.7195,6237.063,5581.9082
"120","4am",592.74888,2394.5883,1774.283,3644.8214
"121","4am",2559.71509,5940.5229,4134.622,5032.075
"122","4am",728.33102,5735.0576,3434.7,3588.9493
"123","4am",1348.33444,3048.7984,2241.329,5022.3876
"124","4am",785.20047,3249.8261,4048.456,5870.0131
"125","4am",612.04998,4263.3117,3219.835,4668.988
"126","4am",957.41089,4065.9282,4570.821,3708.699
"127","4am",895.59251,5095.0029,3088.301,3099.9792
"128","4am",462.9442,4245.7294,2753.804,4355.1674
"129","4am",1470.65489,6709.4988,3176.795,3339.5963
"130","4am",1702.31645,5285.8533,3916.905,2357.3923
"131","4am",1191.1059,8295.3389,5835.17,5420.9739
"132","4am",1115.0299,9040.7074,4432.36,4049.4686
"133","4am",1269.84542,5531.344,4034.468,3520.8964
"134","4am",1131.86849,4647.3199,3510.58,1739.6738
"135","4am",1572.7749,9151.7114,4734.113,2343.0859
"136","4am",2007.75638,5710.5891,4715.764,3154.5061
"137","4am",1904.29218,4311.9711,3864.261,4094.336
"138","4am",1135.64396,4868.4324,4170.247,1943.6699
"139","4am",2653.06081,5587.989,3382.433,2141.5101
"140","4am",904.99017,6632.3011,6360.349,3290.7742
"141","4am",857.74318,4071.1395,3497.501,7311.6998
"142","4am",2163.08279,5990.4731,3155.506,1046.0461
"143","4am",2251.26688,6036.1201,4125.355,1450.4521
"144","4am",793.27336,4916.3868,2213.171,1092.1435
"145","4am",953.40033,5487.0242,1910.311,1496.4514
"146","4am",1585.31925,5580.6559,3824.185,3088.2529
"147","4am",1669.04425,4368.2566,2501.819,1202.0501
"148","4am",2147.03442,4142.417,3009.325,1076.9772
"149","4am",2327.47346,6934.0945,3205.81,741.1027
"150","4am",1196.30164,6332.6633,3688.056,2695.2038
"151","4am",1263.93563,6275.519,1559.109,1871.1511
"152","4am",1886.05136,9131.1504,2818.097,1368.172
"153","4am",1682.28822,6508.3332,2638.537,1207.3783
"154","4am",1717.8295,7798.0468,6796.283,2474.9146
"155","4am",821.38662,5024.7381,2548.809,4162.0053
"156","4am",1387.07221,4448.462,2784.202,5271.0502
"157","4am",1697.49076,4274.5416,4013.145,4079.5203
"101","5am",47.57845,650.5559,1322.54,2222.2702
"102","5am",98.52926,1811.2402,2736.906,4945.3385
"103","5am",1094.35391,3132.2475,3388.399,5911.6494
"104","5am",0,2763.3771,2418.181,6913.0654
"105","5am",579.23308,1107.6512,1911.425,3838.192
"106","5am",0,1979.9629,2460.878,8032.8579
"107","5am",82.44467,2941.3717,4272.006,5873.4932
"108","5am",992.99905,4704.0304,2561.017,2029.8694
"109","5am",593.14148,2596.5281,2746.976,4636.1503
"110","5am",2429.17038,4852.6259,2425.401,2031.9806
"111","5am",285.24427,1323.8212,1192.568,1832.6341
"112","5am",346.05226,3755.4355,3773.15,3495.7937
"113","5am",1921.90768,4286.2418,2687.696,975.5928
"114","5am",689.34715,2711.6973,2462.334,2764.4575
"115","5am",350.94158,2139.6189,2128.966,2948.6413
"116","5am",873.64714,2676.0576,2615.261,5771.7793
"117","5am",625.25551,5883.531,3844.557,4245.3431
"118","5am",1116.31426,4275.5747,4519.054,6401.1758
"119","5am",999.768,6209.7847,6237.063,5581.9082
"120","5am",592.74888,2548.0893,1774.283,3644.8214
"121","5am",2559.71509,5720.6144,3950.169,5032.075
"122","5am",728.33102,5340.2781,3434.7,3588.9493
"123","5am",1348.33444,2983.0043,2155.271,5022.3876
"124","5am",785.20047,3303.4289,4048.456,5870.0131
"125","5am",612.04998,4142.6524,3040.386,4668.988
"126","5am",957.41089,4065.9282,4570.821,3708.699
"127","5am",895.59251,5095.0029,3088.301,3099.9792
"128","5am",462.9442,4349.2218,2660.259,4441.9594
"129","5am",1470.65489,6481.5071,3089.866,3182.2731
"130","5am",1702.31645,4821.4966,3916.905,2270.6003
"131","5am",1191.1059,8311.1113,5653.262,5812.6705
"132","5am",1115.0299,9048.4752,4614.268,4049.4686
"133","5am",1269.84542,5494.7318,3823.306,3520.8964
"134","5am",1131.86849,4464.6086,3510.58,1673.7614
"135","5am",1572.7749,9169.4094,4947.866,2343.0859
"136","5am",2007.75638,5710.5891,4715.764,3154.5061
"137","5am",1904.29218,4201.8684,3864.261,4094.336
"138","5am",1135.64396,4868.4324,4094.747,1943.6699
"139","5am",2653.06081,5481.6476,3382.433,2141.5101
"140","5am",904.99017,6809.7663,6504.962,3290.7742
"141","5am",776.98785,4130.2394,3432.404,7311.6998
"142","5am",2163.08279,6021.2282,3060.803,1046.0461
"143","5am",2251.26688,6032.0275,4071.923,1450.4521
"144","5am",699.82787,4978.3055,2133.656,1092.1435
"145","5am",870.4682,5303.1705,2036.554,1496.4514
"146","5am",1585.31925,5393.4259,3694.488,2938.8545
"147","5am",1785.84085,4379.0961,2359.196,1202.0501
"148","5am",2147.03442,4142.417,3358.613,1011.5599
"149","5am",2327.47346,6868.673,3017.495,741.1027
"150","5am",1196.30164,6332.6633,3688.056,2695.2038
"151","5am",1263.93563,6220.8481,1559.109,1871.1511
"152","5am",1966.80669,9131.1504,2818.097,1368.172
"153","5am",1682.28822,6508.3332,2732.695,1207.3783
"154","5am",1717.8295,7916.7282,6152.055,2474.9146
"155","5am",821.38662,5024.7381,2548.809,4162.0053
"156","5am",1270.27561,4522.4973,2732.454,5271.0502
"157","5am",1697.49076,4163.3727,4284.676,4079.5203
"101","6am",47.57845,929.4343,1472.8916,2187.4103
"102","6am",98.52926,1768.0729,2727.8162,4672.1528
"103","6am",1094.35391,3267.9242,3441.5974,5512.4653
"104","6am",0,2595.1064,2185.8744,6698.7387
"105","6am",579.23308,1238.7987,1911.4252,3563.0818
"106","6am",0,1629.8808,2460.8779,8032.8579
"107","6am",82.44467,3147.1982,3858.4921,5762.4012
"108","6am",992.99905,4810.7814,2743.4704,2093.2537
"109","6am",593.14148,2373.0519,2786.3007,4746.9763
"110","6am",2429.17038,5108.4965,2679.0436,2386.3818
"111","6am",285.24427,1523.6649,998.9792,2042.0346
"112","6am",279.53661,3829.4563,3679.3765,3593.9924
"113","6am",1845.63787,4025.9504,2711.2203,979.7776
"114","6am",765.61696,3080.303,2462.3338,2879.4553
"115","6am",350.94158,1990.6926,2100.076,2815.9266
"116","6am",873.64714,2747.5835,2527.7673,5430.5321
"117","6am",625.25551,5567.0272,3607.3016,4107.4746
"118","6am",1359.19446,4238.9016,4371.5721,6561.5361
"119","6am",756.8878,6444.6838,5815.159,5493.3677
"120","6am",592.74888,2548.0893,1880.9028,3738.885
"121","6am",2594.34904,5507.854,4184.1568,4513.0938
"122","6am",728.33102,5173.2299,3434.6999,3224.1517
"123","6am",1348.33444,3142.1917,2140.5277,5022.3876
"124","6am",785.20047,3599.4009,4898.8238,5627.425
"125","6am",612.04998,4489.987,2941.9859,4739.8857
"126","6am",957.41089,4065.9282,4127.3458,3595.799
"127","6am",895.59251,4728.2849,3234.3203,3004.7295
"128","6am",462.9442,4216.6515,2337.333,4352.9947
"129","6am",1470.65489,6253.6101,3067.925,3008.4155
"130","6am",1702.31645,4595.0239,3822.2227,2227.1442
"131","6am",1191.1059,8436.3923,5541.6809,5924.0549
"132","6am",1115.0299,8795.8585,4614.2683,3892.9541
"133","6am",1269.84542,4921.7221,3709.3658,3554.2862
"134","6am",1016.03739,3987.0956,3120.6384,1588.7505
"135","6am",1572.7749,9204.9693,4633.1035,2481.7917
"136","6am",1921.88969,5502.3403,4481.3922,2911.7981
"137","6am",1904.29218,4010.8609,3991.8037,3536.1011
"138","6am",1135.64396,4710.3667,3767.0629,1854.5537
"139","6am",2653.06081,5070.5892,3065.0943,2141.5101
"140","6am",904.99017,6903.8356,6592.8816,3254.8781
"141","6am",776.98785,3719.5533,3549.5565,6978.4858
"142","6am",2163.08279,5927.1589,3142.7361,947.6338
"143","6am",1994.91311,5968.9949,4295.4747,1450.4521
"144","6am",884.11227,4978.3055,1870.587,1031.6551
"145","6am",870.4682,5283.9273,2244.6649,1437.5104
"146","6am",1585.31925,5231.8443,3356.9817,2853.3667
"147","6am",1785.84085,4541.9732,2600.4148,1202.0501
"148","6am",2147.03442,4138.3877,3271.4015,1011.5599
"149","6am",2200.34216,6926.1119,3071.9721,741.1027
"150","6am",1244.85756,6379.8299,3892.733,2649.4508
