"district","hour","cs1","cs2","cs3","cs4","cs5"
"101","4am",7.0203914,6.532831,14.712216,17.4674,54.26716
"102","4am",8.1343881,2.497669,21.695338,28.30862,39.363988
"103","4am",3.2892337,4.612222,31.993062,25.96609,34.139398
"104","4am",5.5450023,14.602111,26.859209,24.03429,28.959383
"105","4am",3.1762752,12.086773,21.615598,24.43707,38.684282
"106","4am",1.9143486,15.861729,25.009663,29.13394,28.08032
"107","4am",3.8719406,4.209818,23.940189,21.39011,46.58794
"108","4am",7.6602429,14.468063,33.471507,18.82919,25.571
"109","4am",12.5960128,23.443204,47.910815,10.39064,5.659333
"110","4am",6.7142179,9.778794,40.797517,22.06862,20.640855
"111","4am",8.9683706,17.885792,39.034208,17.39465,16.716975
"112","4am",5.7096276,25.594094,32.087342,16.30863,20.300307
"113","4am",4.045507,13.02588,33.915853,28.79037,20.222391
"114","4am",22.0151032,33.537791,29.075451,12.21118,3.160471
"115","4am",3.158663,20.632901,30.791613,27.78044,17.636382
"116","4am",5.7193987,18.67164,31.513016,26.16872,17.927226
"117","4am",10.1622185,22.313716,35.269975,22.23891,10.015185
"118","4am",5.2908827,15.742987,21.404059,41.35869,16.203381
"119","4am",5.1471134,7.954821,18.673573,30.02302,38.201472
"120","4am",3.5024616,6.378015,21.889966,35.15878,33.070776
"121","4am",2.8515449,16.415799,28.840433,27.07741,24.814815
"122","4am",4.2355575,13.113646,30.922056,23.93778,27.790963
"123","4am",6.0068897,23.056558,33.594339,21.36567,15.976547
"124","4am",8.6090217,24.083801,35.018756,22.1922,10.096223
"125","4am",7.7519222,38.642535,37.533655,14.61627,1.455617
"126","4am",13.7676646,18.320173,29.611076,24.4504,13.850684
"127","4am",5.3025845,13.968691,27.480159,24.15163,29.096938
"128","4am",6.1130286,16.251991,47.156495,15.60054,14.877941
"129","4am",22.1567852,13.15096,34.872567,21.18626,8.633426
"130","4am",6.096062,23.49476,32.164218,21.49622,16.748742
"131","4am",7.0600063,16.770354,17.8233,33.40686,24.93948
"132","4am",8.7641657,26.616604,25.94619,24.55781,14.115231
"133","4am",3.009703,3.669363,19.885932,31.72182,41.713177
"134","4am",3.3082646,17.891502,30.187588,31.05374,17.558907
"135","4am",3.8831488,12.962759,28.710108,34.71621,19.727774
"136","4am",8.5078899,1.827502,9.602645,39.2895,40.77246
"137","4am",7.7149451,11.762908,37.283641,27.5919,15.646605
"138","4am",4.6488284,7.998712,21.682595,39.58523,26.084636
"139","4am",8.4441989,17.453817,35.318704,21.78239,17.000887
"140","4am",4.7549837,17.659033,15.828289,29.65696,32.100731
"141","4am",7.3360946,10.832531,26.673513,32.31064,22.847219
"142","4am",5.0048201,13.820136,26.035789,31.07126,24.067995
"143","4am",3.1177423,15.002751,33.944135,27.66726,20.268115
"201","4am",3.978856,29.644091,29.836453,25.19679,11.343811
"202","4am",4.7393697,28.165686,26.19087,31.36201,9.542064
"203","4am",5.4424715,22.742021,21.262982,37.4758,13.076723
"204","4am",6.3475469,33.046299,21.969252,31.76149,6.875413
"205","4am",3.2574572,33.542895,29.181282,30.17062,3.847749
"301","4am",2.5361988,8.974173,13.327892,33.37,41.791735
"302","4am",6.4258676,7.071871,12.046448,24.23826,50.217554
"303","4am",4.0562991,7.241542,11.46672,33.17264,44.0628
"304","4am",5.1053966,15.612957,33.108693,28.18142,17.991532
"305","4am",2.8368658,7.441912,19.944334,31.47027,38.306614
"306","4am",4.435287,15.712543,22.294597,44.41822,13.139351
"307","4am",3.3996463,13.654892,22.726616,22.7125,37.506348
"308","4am",2.2834337,10.733132,14.933063,47.58907,24.4613
