"district","hour","cs1","cs2","cs3","cs4","cs5"
"101","4am",556.752,518.086,1166.752,1385.252,4303.656
"102","4am",941.024,288.942,2509.818,3274.873,4553.81
"103","4am",229.254,321.464,2229.862,1809.792,2379.458
"104","4am",433.858,1142.514,2101.547,1880.517,2265.871
"105","4am",268.335,1021.103,1826.108,2064.469,3268.088
"106","4am",132.136,1094.84,1726.267,2010.941,1938.216
"107","4am",159.999,173.961,989.273,883.897,1925.139
"108","4am",438.673,828.531,1916.786,1078.276,1464.354
"109","4am",779.34,1450.477,2964.336,642.889,350.154
"110","4am",646.582,941.702,3928.818,2125.217,1987.723
"111","4am",594.614,1185.85,2588.016,1153.287,1108.356
"112","4am",587.59,2633.943,3302.177,1678.356,2089.148
"113","4am",410.519,1321.805,3441.621,2921.511,2052.073
"114","4am",338.174,515.174,446.628,187.576,48.548
"115","4am",294.254,1922.115,2868.478,2587.964,1642.966
"116","4am",850.848,2777.692,4688.043,3892.997,2666.949
"117","4am",227.941,500.502,791.114,498.824,224.643
"118","4am",297.553,885.367,1203.739,2325.964,911.259
"119","4am",342.502,529.334,1242.587,1997.808,2542.023
"120","4am",305.094,555.579,1906.801,3062.627,2880.744
"121","4am",49.163,283.022,497.233,466.837,427.828
"122","4am",148.067,458.428,1080.976,836.819,971.519
"123","4am",505.389,1939.861,2826.456,1797.598,1344.185
"124","4am",223.208,624.426,907.939,575.382,261.767
"125","4am",148.449,740.003,718.768,279.901,27.875
"126","4am",879.759,1170.666,1892.159,1562.39,885.064
"127","4am",426.285,1122.97,2209.183,1941.596,2339.159
"128","4am",165.633,440.349,1277.709,422.698,403.119
"129","4am",954.694,566.65,1502.593,912.876,371.998
"130","4am",227.192,875.618,1198.717,801.135,624.203
"131","4am",529.997,1258.956,1338.001,2507.864,1872.215
"132","4am",569.672,1730.083,1686.506,1596.261,917.492
"133","4am",120.733,147.195,797.716,1272.508,1673.307
"134","4am",256.827,1388.952,2343.521,2410.762,1363.132
"135","4am",314.679,1050.464,2326.583,2813.3,1598.681
"136","4am",349.803,75.138,394.814,1615.393,1676.365
"137","4am",373.759,569.867,1806.247,1336.72,758.017
"138","4am",95.543,164.39,445.622,813.558,536.093
"139","4am",641.896,1326.773,2684.794,1655.815,1292.343
"140","4am",266.176,988.523,886.041,1660.147,1796.945
"141","4am",182.236,269.091,662.597,802.629,567.548
"142","4am",275.622,761.093,1433.825,1711.135,1325.456
"143","4am",203.364,978.599,2214.107,1804.679,1322.048
"201","4am",541.534,4034.648,4060.829,3429.357,1543.926
"202","4am",231.562,1376.154,1279.666,1532.324,466.218
"203","4am",545.896,2281.092,2132.74,3758.934,1311.634
"204","4am",343.095,1786.205,1187.473,1716.759,371.627
"205","4am",511.284,5264.826,4580.236,4735.52,603.935
"301","4am",168.078,594.733,883.261,2211.484,2769.606
"302","4am",202.195,222.522,379.051,762.676,1580.135
"303","4am",322.192,575.196,910.802,2634.904,3499.91
"304","4am",403.935,1235.285,2619.534,2229.692,1423.476
"305","4am",234.385,614.859,1647.823,2600.109,3164.935
"306","4am",189.893,672.719,954.524,1901.728,562.55
"307","4am",101.614,408.139,679.289,678.867,1121.049
"308","4am",111.248,522.914,727.533,2318.521,1191.745
"309","4am",423.168,766.877,778.702,1061.408,517.974
"310","4am",171.23,587.115,798.234,1452.073,893.332
"311","4am",17.83,97.687,343.319,527.54,627.457
"312","4am",130.775,745.413,756.951,960.143,808.144
"313","4am",233.352,1435.457,1328.623,1251.212,1169.669
"314","4am",233.797,1130.311,1401.484,2256.109,916.639
"401","4am",100.284,282.149,688.306,1113.836,911.343
"402","4am",226.145,1149.749,932.79,1137.288,709.487
"403","4am",287.74,2609.297,2948.842,3003.718,1606.053
"501","4am",377.461,1629.151,2113.017,2880.12,781.595
"502","4am",58.03,213.452,357.927,581.424,307.54
"503","4am",91.704,505.385,544.346,285.787,99.126
"504","4am",174.967,551.431,828.621,1689.573,616.825
"505","4am",70.793,213.486,443.117,1327.636,846.842
"506","4am",97.72,240.56,358.418,817.598,529.94
"507","4am",75.875,384.402,663.438,669.103,399.092
"508","4am",183.344,591.685,886.013,812.866,444.029
"509","4am",79.286,323.892,390.012,610.228,625.066
"510","4am",71.419,612.371,784.676,1543.371,607.596
"511","4am",128.722,665.11,583.645,1352.735,579.491
"512","4am",161.08,1227.352,1626.285,2945.892,1288.583
"513","4am",176.515,1348.169,1811.863,1840.446,600.419
"514","4am",59.827,240.483,314.724,398.45,118.119
"515","4am",322.913,1237.881,1450.295,1633.226,690.747
"516","4am",156.659,1363.903,1087.915,926.257,699.821
"517","4am",174.875,416.603,713.217,1513.207,753.623
"518","4am",30.385,1193.349,1013.814,1236.076,216.286
"519","4am",28.961,163.653,308.587,708.41,225.594
"601","4am",222.686,2340.798,3064.707,3317.282,395.69
"602","4am",467.752,2436.601,2210.455,2146.444,437.381
"603","4am",433.831,2995.671,3292.213,4420.25,1288.395
"701","4am",180.174,888.249,2212.366,2672.309,2265.373
"801","4am",159.526,680.881,1197.788,1288.163,408.945
"802","4am",155.602,617.494,775.42,611.677,367.927
"803","4am",639.842,1926.504,3572.666,2071.437,711.898
"804","4am",85.782,530.262,1171.773,1510.913,345.342
"805","4am",141.874,1023.475,1292.533,1537.033,180.58
"806","4am",337.7,1928.287,2219.364,2641.95,759.557
"901","4am",96.176,259.458,381.51,659.197,795.714
"902","4am",37.461,182.916,270.778,461.524,182.243
"903","4am",103.34,1928.942,2562.79,1312.304,684.456
"101","5am",556.752,578.981,1040.051,1385.252,4303.656
"102","5am",941.024,288.942,2509.818,3115.26,4553.81
"103","5am",229.254,321.464,2256.677,1809.792,2391.654
"104","5am",433.858,1142.514,2146.931,1790.254,2147.972
"105","5am",268.335,961.764,1826.108,2123.808,3268.088
"106","5am",132.136,1172.05,1726.267,1950.897,2032.516
"107","5am",159.999,173.961,989.273,869.861,1862.247
"108","5am",438.673,873.031,1916.786,1233.032,1405.437
"109","5am",779.34,1420.695,2878.045,606.741,350.154
"110","5am",646.582,941.702,3973.116,2125.217,1987.723
"111","5am",594.614,1185.85,2593.821,1100.61,1108.356
"112","5am",587.59,2677.475,3392.757,1689.469,2089.148
"113","5am",410.519,1336.024,3500.715,2899.224,2052.073
"114","5am",338.174,493.522,436.233,187.576,36.352
"115","5am",294.254,1861.436,2868.478,2523.471,1642.966
"116","5am",850.848,2771.15,4827.282,3892.997,2666.949
"117","5am",227.941,472.064,791.114,498.824,224.643
"118","5am",297.553,897.267,1158.355,2325.964,911.259
"119","5am",342.502,529.334,1242.587,2071.888,2542.023
"120","5am",305.094,542.522,1906.801,3178.64,2880.744
"121","5am",49.163,283.022,497.233,479.342,427.828
"122","5am",148.067,458.428,1126.287,825.706,971.519
"123","5am",505.389,1793.94,2826.456,1797.598,1242.28
"124","5am",223.208,510.643,907.939,645.438,261.767
"125","5am",148.449,715.49,706.008,299.288,27.875
"126","5am",879.759,1170.666,1892.159,1514.648,885.064
"127","5am",426.285,1195.366,2167.901,1941.596,2339.159
"128","5am",165.633,412.666,1212.375,408.038,403.119
"129","5am",954.694,644.013,1466.805,927.536,320.113
"130","5am",227.192,836.81,1221.708,801.135,624.203
"131","5am",529.997,1299.538,1338.001,2534.649,1872.215
"132","5am",569.672,1770.904,1656.868,1618.548,917.492
"133","5am",120.733,147.195,797.716,1272.508,1673.307
"134","5am",256.827,1388.952,2277.565,2410.762,1376.225
"135","5am",314.679,1138.415,2396.437,2901.995,1598.681
"136","5am",349.803,75.138,394.814,1615.393,1640.962
"137","5am",373.759,569.867,1806.247,1287.157,758.017
"138","5am",95.543,150.949,445.622,813.558,536.093
"139","5am",641.896,1301.822,2684.794,1609.227,1292.343
"140","5am",266.176,988.523,886.041,1660.147,1751.748
"141","5am",182.236,360.435,662.597,802.629,567.548
"142","5am",275.622,761.093,1468.786,1647.086,1325.456
"143","5am",203.364,920.306,2146.78,1804.679,1322.048
"201","5am",541.534,4130.57,4148.168,3429.357,1416.237
"202","5am",231.562,1251.942,1279.666,1532.324,466.218
"203","5am",545.896,2240.879,2158.911,3609.686,1311.634
"204","5am",343.095,1760.034,1161.302,1716.759,371.627
"205","5am",511.284,5093.609,4492.897,4648.181,603.935
"301","5am",168.078,554.637,883.261,2211.484,2716.974
"302","5am",202.195,222.522,379.051,762.676,1580.135
"303","5am",322.192,575.196,910.802,2494.374,3499.91
"304","5am",403.935,1168.651,2643.128,2208.431,1366.035
"305","5am",234.385,636.993,1647.823,2499.069,3275.008
"306","5am",189.893,657.534,894.228,1865.548,562.55
"307","5am",101.614,408.139,679.289,678.867,1121.049
"308","5am",111.248,522.914,727.533,2279.893,1161.351
"309","5am",423.168,782.062,814.206,1061.408,517.974
"310","5am",171.23,612.066,798.234,1452.073,893.332
"311","5am",17.83,97.687,343.319,527.54,627.457
"312","5am",130.775,745.413,756.951,960.143,774.017
"313","5am",233.352,1435.457,1328.623,1220.037,1098.385
"314","5am",233.797,1130.311,1365.98,2256.109,916.639
"401","5am",100.284,282.149,688.306,1087.051,911.343
"402","5am",226.145,1149.749,932.79,1103.294,709.487
"403","5am",287.74,2609.297,2948.842,3037.712,1657.938
"501","5am",377.461,1651.897,2125.173,2953.674,824.451
"502","5am",58.03,200.776,333.615,571.119,280.531
"503","5am",91.704,481.227,544.346,273.282,99.126
"504","5am",174.967,591.708,844.74,1689.573,693.185
"505","5am",70.793,213.486,443.117,1268.436,846.842
"506","5am",97.72,240.56,358.418,817.598,529.94
"507","5am",75.875,368.283,647.319,669.103,385.999
"508","5am",183.344,541.302,886.013,787.725,444.029
"509","5am",79.286,323.892,390.012,610.228,625.066
"510","5am",71.419,612.371,784.676,1543.371,607.596
"511","5am",128.722,665.11,583.645,1368.437,536.635
"512","5am",161.08,1227.352,1626.285,2937.463,1288.583
"513","5am",176.515,1317.696,1811.863,1840.446,600.419
"514","5am",59.827,233.46,314.724,398.45,118.119
"515","5am",322.913,1250.965,1502.43,1633.226,690.747
"516","5am",156.659,1345.125,1087.915,887.629,640.165
"517","5am",174.875,371.062,686.79,1464.729,753.623
"518","5am",30.385,1162.964,948.479,1236.076,216.286
"519","5am",28.961,150.569,294.374,708.41,225.594
"601","5am",222.686,2249.454,3012.572,3265.147,395.69
"602","5am",467.752,2436.601,2231.21,2084.248,437.381
"603","5am",433.831,2995.671,3292.213,4472.385,1288.395
"701","5am",180.174,888.249,2212.366,2672.309,2265.373
"801","5am",159.526,680.881,1197.788,1258.242,408.945
"802","5am",155.602,617.494,775.42,589.278,367.927
"803","5am",639.842,1926.504,3572.666,2093.836,711.898
"804","5am",85.782,530.262,1135.292,1474.432,345.342
"805","5am",141.874,1023.475,1292.533,1512.385,180.58
"806","5am",337.7,1874.05,2219.364,2590.234,759.557
"901","5am",96.176,247.558,381.51,659.197,795.714
"902","5am",37.461,174.037,270.778,451.463,182.243
"903","5am",103.34,1928.942,2511.12,1312.304,684.456
"101","6am",556.752,328.836,1225.001,1343.27,4360.083
"102","6am",941.024,524.163,2599.768,3082.968,4619.566
"103","6am",229.254,353.297,2385.722,1804.093,2391.654
"104","6am",433.858,1050.514,2259.392,1786.941,1997.772
"105","6am",268.335,761.812,1824.888,2218.548,3268.088
"106","6am",132.136,1215.381,1638.055,1895.557,2294.164
"107","6am",159.999,173.961,989.273,878.727,1862.247
"108","6am",438.673,873.031,1976.262,1041.388,1346.52
"109","6am",779.34,1739.966,2821.614,570.593,350.154
"110","6am",646.582,1002.255,3785.626,2125.217,2073.134
"111","6am",594.614,1128.928,2606.581,1156.235,1108.356
"112","6am",587.59,2908.964,3514.933,1961.133,2104.815
"113","6am",410.519,1305.768,3724.789,2861.791,2071.024
"114","6am",338.174,593.316,412.939,166.786,36.352
"115","6am",294.254,1661.104,2887.342,2299.596,1441.416
"116","6am",850.848,2779.487,4894.902,3797.5,2601.457
"117","6am",227.941,450.889,780.747,480.108,224.643
"118","6am",297.553,782.503,1139.949,2226.171,911.259
"119","6am",342.502,621.245,1624.417,2539.168,2500.027
"120","6am",305.094,619.127,2052.449,3123.888,3145.494
"121","6am",49.163,247.999,449.13,497.597,427.828
"122","6am",148.067,554.974,981.875,807.175,958.475
"123","6am",505.389,1669.09,2937.972,1761.843,1242.28
"124","6am",223.208,522.991,861.449,634.783,261.767
"125","6am",148.449,622.353,662.238,267.271,27.875
"126","6am",879.759,1153.134,1829.264,1550.828,837.322
"127","6am",426.285,1143.336,2169.528,1990.698,2245.887
"128","6am",165.633,597.078,1357.59,444.498,403.119
"129","6am",954.694,644.013,1399.208,863.918,320.113
"130","6am",227.192,856.993,1230.745,1008.477,643.461
"131","6am",571.039,1633.623,1358.997,2808.73,2096.899
"132","6am",528.63,1659.868,1728.567,1577.506,887.854
"133","6am",120.733,120.966,771.487,1329.812,1610.149
"134","6am",256.827,1234.238,2041.301,2405.661,1336.45
"135","6am",314.679,1274.557,2447.653,2927.891,1616.046
"136","6am",349.803,50.092,394.814,1488.626,1590.87
"137","6am",373.759,617.175,1794.22,1202.294,794.543
"138","6am",95.543,112.59,393.211,802.081,513.139
"139","6am",641.896,1261.954,2430.699,1619.55,1114.068
"140","6am",266.176,911.802,889.944,1572.472,1856.396
"141","6am",182.236,386.15,640.353,786.962,520.547
"142","6am",275.622,925.475,1431.032,1534.523,1255.126
"143","6am",203.364,855.511,2030.194,1719.38,1322.048
"201","6am",541.534,4107.635,4052.246,3111.434,1416.237
"202","6am",231.562,1178.174,1293.128,1447.508,409.692
"203","6am",545.896,1921.001,2090.373,3422.859,932.423
"204","6am",343.095,1653.011,1123.789,1632.336,266.597
"205","6am",511.284,4972.752,4240.169,4439.985,603.935
"301","6am",168.078,554.637,777.997,1950.63,2525.307
"302","6am",202.195,418.68,379.051,839.131,1557.447
"303","6am",322.192,581.242,789.526,2312.712,3347.699
"304","6am",403.935,1081.629,2519.053,2157.977,1289.178
"305","6am",234.385,614.885,1464.337,2615.569,3132.343
"306","6am",189.893,753.747,858.349,1778.203,483.171
"307","6am",101.614,462.965,752.519,608.726,1067.399
