"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312";"5029.537312"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"130.7267";"  0.0000";"206.4106";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"8am";"227.05162";"  0.00000";"405.94077";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"9am";"288.97478";"  0.00000";"447.22288";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"10am";"309.61584";"  0.00000";"447.22288";"  0.00000";"110.08563";"  0.00000";"  0.00000";"  0.00000";" 96.32493";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"11am";"295.85514";"  0.00000";"460.98358";"  0.00000";"110.08563";"  0.00000";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"12am";"357.7783";"  0.0000";"357.7783";"  0.0000";"110.0856";"  0.0000";"  0.0000";"  0.0000";"116.9660";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"1pm";"399.06042";" 89.44458";"330.25690";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"2pm";"371.53901";"110.08563";"316.49619";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"3pm";"240.81232";"  0.00000";"247.69267";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"4pm";"110.0856";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"5pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"10pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
