"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137";"138";"139";"140";"141";"142";"143";"201";"202";"203";"204";"205";"301";"302";"303";"304";"305";"306";"307";"308";"309";"310";"311";"312";"313";"314";"401";"402";"403";"501";"502";"503";"504";"505";"506";"507";"508";"509";"510";"511";"512";"513";"514";"515";"516";"517";"518";"519";"601";"602";"603";"701";"801";"802";"803";"804";"805";"806";"901";"902";"903"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853";"7793.853"
"4am";"1022.845";"1496.792";" 494.292";" 614.384";" 446.352";" 264.272";" 411.567";" 808.084";"1192.297";"1003.766";"1036.544";"1431.384";"1112.251";" 718.619";" 588.508";"1699.427";" 518.719";" 474.032";" 688.878";" 566.767";"  89.463";" 229.581";"1011.710";" 391.384";" 414.337";"1635.741";" 777.092";" 351.603";"1941.146";" 519.018";"1302.824";"1125.838";" 362.199";" 499.549";" 818.585";" 643.062";" 560.939";" 177.645";"1289.056";" 524.330";" 354.862";" 734.217";" 406.728";"1210.757";" 533.112";"1105.576";" 620.362";"1788.947";" 300.902";" 404.390";" 619.066";" 915.407";" 621.914";" 364.445";" 258.683";" 186.336";" 810.533";" 394.712";"   0.000";" 354.841";" 570.889";" 411.317";" 245.210";" 484.061";" 896.331";" 692.491";" 108.558";" 196.768";" 397.177";" 122.671";" 202.720";" 175.253";" 406.552";" 181.458";" 118.505";" 282.261";" 322.160";" 275.572";" 139.090";" 575.020";" 281.414";" 253.866";"  60.770";"  60.715";" 445.372";" 870.729";"1040.888";" 270.952";" 385.454";" 356.002";"1098.215";" 136.510";" 240.466";" 602.106";" 363.166";"  51.418";" 206.680"
"5am";"1083.740";"1496.792";" 494.292";" 614.384";" 446.352";" 264.272";" 411.567";" 808.084";"1192.297";"1018.426";"1036.544";"1428.880";"1199.137";" 708.224";" 588.508";"1699.427";" 518.719";" 474.032";" 688.878";" 566.767";"  89.463";" 229.581";"1011.710";" 391.384";" 414.337";"1635.741";" 777.092";" 336.943";"1853.473";" 519.018";"1315.723";"1038.952";" 362.199";" 535.337";" 751.148";" 607.659";" 560.939";" 177.645";"1289.056";" 524.330";" 354.862";" 734.217";" 406.728";"1210.757";" 533.112";"1131.747";" 594.191";"1788.947";" 300.902";" 404.390";" 619.066";" 915.407";" 621.914";" 364.445";" 258.683";" 186.336";" 810.533";" 394.712";"   0.000";" 354.841";" 570.889";" 411.317";" 245.210";" 484.061";" 948.216";" 692.491";" 108.558";" 183.604";" 410.341";" 122.671";" 202.720";" 175.253";" 406.552";" 181.458";" 118.505";" 282.261";" 322.160";" 275.572";" 139.090";" 575.020";" 281.414";" 253.866";"  60.770";"  67.257";" 445.372";" 870.729";"1040.888";" 270.952";" 352.253";" 356.002";"1098.215";" 136.510";" 240.466";" 602.106";" 363.166";"  51.418";" 206.680"
"6am";" 924.880";"1507.187";" 444.155";" 614.384";" 446.352";" 299.675";" 411.567";" 808.084";"1192.297";"1018.426";"1072.610";"1391.582";"1209.923";" 697.829";" 670.224";"1588.809";" 518.719";" 474.032";" 688.878";" 595.370";"  76.383";" 245.117";" 913.148";" 364.735";" 401.577";"1582.694";" 813.173";" 336.943";"1853.473";" 462.470";"1453.164";" 956.868";" 330.620";" 535.337";" 751.148";" 607.659";" 560.939";" 177.645";"1289.056";" 437.776";" 354.862";" 742.287";" 406.728";"1210.757";" 504.822";"1131.747";" 547.134";"1788.947";" 300.902";" 577.860";" 570.304";" 838.550";" 647.872";" 475.063";" 234.701";" 209.024";" 798.652";" 350.623";"   0.000";" 422.521";" 503.209";" 411.317";" 245.210";" 484.061";" 875.075";" 694.458";" 108.558";" 171.099";" 394.249";" 122.671";" 175.380";" 175.253";" 370.486";" 181.458";"  71.419";" 282.261";" 322.160";" 322.590";" 122.950";" 581.587";" 234.396";" 253.866";"  60.770";"  67.257";" 393.237";" 870.729";"1040.888";" 270.952";" 352.253";" 311.204";"1098.215";" 136.510";" 240.466";" 602.106";" 352.998";"  51.418";" 206.680"
"7am";" 913.644";"1632.751";" 564.799";" 614.384";" 446.352";" 393.050";" 298.543";" 634.696";"1045.090";"1249.063";" 906.348";"1570.602";"1360.566";" 595.779";" 731.702";"1621.750";" 464.127";" 420.619";" 953.169";" 608.700";"  62.243";" 422.109";" 932.821";" 322.115";" 431.454";"1632.123";" 824.286";" 349.949";"1601.319";" 404.054";"1410.338";" 874.992";" 241.466";" 479.895";" 785.400";" 547.210";" 477.793";" 141.602";"1281.332";" 765.635";" 302.545";" 496.005";" 406.728";"1590.796";" 450.652";"1180.866";" 458.139";"1536.219";" 220.710";" 555.172";" 570.304";" 838.550";" 436.381";" 460.078";" 171.755";" 170.396";" 755.062";" 263.833";"   0.000";" 324.974";" 585.538";" 411.317";" 250.705";" 330.616";" 848.124";" 850.831";"  95.450";" 143.151";" 378.157";" 109.197";" 120.700";" 125.564";" 370.486";" 135.854";"  71.419";" 254.318";" 332.638";" 356.268";"  97.595";" 581.587";" 234.396";" 253.866";"  60.770";" 119.392";" 393.237";" 957.615";"1040.888";" 270.952";" 352.253";" 292.175";"1098.215";" 136.510";" 240.466";" 602.106";" 310.595";"  51.418";" 206.680"
"8am";" 920.043";"1782.963";" 754.350";" 679.646";" 550.448";" 797.084";" 235.651";" 679.196";"1097.027";"1489.355";" 724.046";"1199.588";"1122.970";" 550.833";" 680.803";"1545.969";" 437.577";" 498.751";" 984.757";"1104.784";"  62.243";" 490.531";"1049.166";" 289.146";" 406.491";"1497.946";" 895.097";" 361.446";"1247.128";" 425.932";"1504.262";" 846.405";" 209.887";" 482.570";" 751.905";" 460.608";" 444.210";" 141.602";"1185.537";" 716.873";" 302.545";" 454.149";" 348.435";"1590.796";" 450.652";"1113.940";" 405.451";"1536.219";" 266.567";" 538.558";" 496.224";" 832.055";" 539.467";" 460.078";" 125.596";" 170.396";" 696.496";" 263.833";"   0.000";" 255.873";" 613.388";" 411.317";" 205.027";" 352.667";" 843.428";" 869.368";"  70.186";" 189.295";" 516.649";" 125.982";" 109.210";"  59.090";" 334.420";"  90.250";"  71.419";" 236.120";" 279.147";" 488.676";"  90.572";" 540.798";" 335.973";" 229.627";"  60.770";" 112.850";" 434.026";" 957.615";"1040.888";" 270.952";" 368.259";" 273.146";"1122.863";" 136.510";" 215.818";" 602.106";" 213.890";"  51.418";" 206.680"
"9am";"1139.666";"1465.899";" 817.240";" 782.315";" 771.387";" 699.587";" 265.907";" 799.029";" 912.003";"1208.186";" 525.352";"1226.512";"1225.308";" 455.379";" 769.957";"1545.969";" 442.997";" 374.239";" 899.417";"1428.875";" 139.962";" 552.702";"1063.928";" 267.836";" 420.989";"1517.476";" 756.689";" 721.523";"1226.883";" 418.043";"1505.502";" 947.864";" 120.733";" 518.919";" 650.637";" 423.834";" 477.793";"  95.543";" 970.332";" 863.011";" 329.063";" 416.395";" 394.997";"1590.796";" 450.652";"1112.861";" 446.240";"1536.219";" 266.567";" 516.553";" 521.542";" 815.107";" 565.565";" 460.078";"  94.123";" 170.396";" 637.921";" 238.882";"   0.000";" 283.723";" 647.015";" 433.366";" 178.242";" 454.085";" 742.010";" 875.851";"  59.881";" 176.790";" 529.577";"  87.578";" 109.210";"  75.875";" 280.476";"  90.250";"  71.419";" 246.501";" 307.249";" 488.676";"  90.572";" 500.009";" 335.973";" 205.388";"  60.770";" 112.850";" 329.756";" 957.615";"1047.430";" 270.952";" 298.416";" 235.088";"1160.921";" 136.510";" 215.818";" 602.106";" 213.890";"  68.203";" 206.680"
"10am";"1132.570";"1446.260";" 628.789";" 852.621";" 701.229";" 636.368";" 235.651";" 622.278";" 912.003";"1475.163";" 702.484";"1295.689";"1332.114";" 503.691";" 699.888";"1595.695";" 452.486";" 374.239";" 994.650";"1571.798";" 139.962";" 600.265";"1166.365";" 211.549";" 433.921";"1270.595";" 856.351";" 889.299";"1290.368";" 468.519";"1386.244";" 767.761";" 120.733";" 656.288";" 784.790";" 335.113";" 512.072";"  38.007";"1189.460";" 789.942";" 302.545";" 416.395";" 348.435";"1590.796";" 450.652";" 888.989";" 447.389";"1536.219";" 266.567";" 493.865";" 521.542";" 738.250";" 642.422";" 460.078";"  94.123";" 170.396";" 573.220";" 238.882";"   0.000";" 283.723";" 647.015";" 433.366";" 178.242";" 425.971";" 665.531";" 943.814";"  70.186";"  85.636";" 561.683";"  90.282";" 109.210";"  75.875";" 305.786";"  90.250";"  71.419";" 211.857";" 253.758";" 458.512";"  90.572";" 540.798";" 283.285";" 229.627";"  60.770";" 112.850";" 329.756";"1042.049";" 916.419";" 270.952";" 321.697";" 254.117";"1191.188";" 136.510";" 166.522";" 602.106";" 161.319";"  68.203";" 206.680"
"11am";"1342.842";"1390.352";" 666.087";" 750.550";" 655.613";" 760.365";" 235.651";" 629.713";"1014.651";"1321.458";" 687.874";"1421.326";"1281.672";" 549.735";" 657.788";"1422.556";" 474.733";" 427.652";" 927.357";"1428.432";" 148.825";" 515.759";"1079.534";" 266.832";" 497.812";"1312.366";" 860.335";" 621.307";"1311.191";" 443.638";"1547.222";" 904.477";" 209.887";" 531.553";" 512.931";" 412.106";" 444.210";" 131.586";"1319.720";" 627.719";" 269.439";" 416.395";" 348.435";"1590.796";" 450.652";" 934.276";" 473.560";"1536.219";" 266.567";" 501.935";" 447.462";" 815.107";" 534.092";" 475.063";" 125.596";" 170.396";" 616.810";" 263.833";"   0.000";" 269.237";" 514.254";" 411.317";" 178.242";" 349.147";" 736.260";" 836.635";"  70.186";" 162.202";" 396.872";" 112.136";" 109.210";"  92.660";" 429.270";"  90.250";"  94.962";" 289.739";" 307.249";" 471.891";"  90.572";" 550.133";" 271.333";" 253.866";"  60.770";"  96.973";" 329.756";" 911.038";"1047.430";" 270.952";" 321.697";" 273.146";"1147.511";" 136.510";" 166.522";" 602.106";" 161.319";"  68.203";" 206.680"
"12am";"1213.261";" 993.660";" 607.665";" 725.673";" 531.781";" 741.741";" 384.123";" 548.981";"1140.977";"1315.579";" 695.640";"1441.425";"1221.993";" 546.210";" 714.263";"1222.585";" 358.131";" 427.652";" 882.397";"1070.573";" 162.965";" 458.250";"1099.236";" 370.074";" 509.565";"1336.348";" 876.626";" 630.695";"1584.177";" 440.106";"1431.520";" 937.380";" 299.041";" 645.747";" 591.593";" 460.344";" 489.050";" 120.109";"1283.475";" 509.148";" 321.756";" 583.878";" 508.048";"1590.796";" 450.652";"1164.690";" 447.389";"1536.219";" 300.887";" 489.788";" 608.932";" 815.107";" 560.857";" 475.063";" 125.596";" 170.396";" 616.810";" 219.744";"   0.000";" 269.237";" 471.553";" 411.317";" 222.884";" 416.620";" 792.849";" 852.968";"  83.294";" 128.563";" 427.552";"  92.412";" 109.210";"  92.660";" 406.552";" 112.968";"  88.204";" 289.739";" 368.144";" 410.996";"  90.572";" 540.798";" 283.285";" 205.924";"  60.770";" 106.308";" 329.756";" 911.038";"1040.888";" 270.952";" 272.490";" 273.146";"1098.215";" 136.510";" 240.466";" 518.732";" 258.024";"  68.203";" 206.680"
