"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866";"0.966020042080866"
"max";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369";"58.6944102813369"
"4am";"15.93251";"22.72192";"32.20614";"23.64595";"19.01497";"35.72870";"34.69216";"33.01201";"23.03815";"29.04237";"44.83928";"25.98007";"41.96164";"32.41420";"28.76270";"22.22020";"18.99301";"23.30534";"20.26402";"30.07962";"32.83948";"34.51292";"19.53034";"36.43714";"29.05653";"19.22689";"27.84602";"32.56989";"25.54715";"26.79590";"18.44892";"23.29527";"20.97953";"22.85517";"14.88098";"20.60150";"16.78863";"30.25053";"37.18798";"18.27041";"25.44609";"18.56703";"20.80035";"10.97092";"35.55023";"33.59879";"27.40251";"31.89091";"29.55028";"27.55601";"20.11318";"23.67790"
"5am";"15.385301";"21.447043";"32.241981";"23.989696";"18.241366";"38.692418";"35.313759";"32.697353";"22.421249";"28.385079";"43.879817";"25.585962";"41.086308";"33.025011";"29.108611";"21.947113";"18.241798";"23.162413";"19.990291";"29.419060";"33.178516";"32.795511";"19.990890";"38.063637";"27.981703";"19.725763";"28.310933";"32.861721";"25.182832";"26.496114";"17.431418";"22.967336";"19.614944";"23.056533";"14.880977";"20.428510";"16.788633";"29.787554";"39.586865";"17.351466";"25.050962";"17.172844";"20.911939";" 9.549116";"36.026263";"32.345221";"27.890201";"32.830195";"30.661119";"29.371205";"20.260460";"23.908296"
"6am";"13.572888";"20.821488";"35.090068";"23.082640";"17.779377";"39.529922";"35.109528";"32.550770";"23.904431";"30.218957";"46.710786";"24.885691";"42.683934";"32.841354";"29.005986";"22.138710";"18.730321";"24.741281";"19.016677";"28.884119";"32.321648";"31.840519";"26.166379";"35.807950";"26.448027";"17.934015";"26.687845";"37.455310";"24.044675";"26.736143";"12.759774";"20.173793";"18.857844";"21.142904";"18.020873";"18.264908";"15.462505";"33.273876";"40.095317";"16.387295";"25.280824";"17.135948";"21.485444";" 8.274267";"37.100879";"30.116715";"28.274704";"32.815720";"30.065141";"29.542699";"19.600569";"24.205214"
"7am";"11.323375";"18.375565";"37.547954";"22.786149";"18.176855";"37.837852";"33.614453";"31.903062";"20.768452";"28.521891";"44.083472";"24.610623";"43.895329";"34.666758";"30.451495";"22.210510";"19.560578";"30.054542";"22.965420";"28.082246";"37.428005";"29.496545";"26.011861";"36.133907";"26.957164";"19.089496";"29.901366";"38.295754";"21.682987";"26.542887";"12.702934";"21.942127";"18.697714";"21.349317";"17.082377";"14.738157";"15.267298";"32.485784";"40.959310";"18.014660";"21.745189";"16.060723";"23.524690";" 9.463068";"38.897305";"33.197125";"31.216806";"33.462215";"28.336005";"28.774717";"18.435933";"25.508946"
"8am";"13.39274";"18.61867";"40.11836";"23.49141";"15.69535";"31.77960";"27.77935";"28.91500";"19.82005";"29.73139";"40.34315";"24.24489";"44.72875";"35.99175";"27.46537";"28.10625";"20.87253";"33.59186";"23.73087";"28.80356";"35.83315";"27.02641";"30.12807";"39.35235";"28.15298";"21.06708";"31.23230";"37.55691";"23.14711";"27.04507";"11.17201";"21.84851";"19.85327";"19.64483";"17.87216";"18.46144";"16.99695";"34.65979";"35.75253";"17.98577";"24.13706";"13.70744";"23.46951";"10.70831";"41.19338";"36.01043";"29.79810";"30.48239";"29.78337";"31.26046";"21.02433";"25.49752"
"9am";"13.18155";"22.03823";"41.55823";"23.57916";"16.81638";"31.91719";"26.57699";"28.28965";"20.02413";"30.66521";"41.02430";"23.56977";"42.46376";"36.49487";"27.82158";"29.35386";"20.15087";"32.93118";"24.51800";"28.10539";"38.31969";"27.76161";"38.43831";"36.33134";"29.65242";"15.39988";"29.83914";"32.70146";"23.35543";"25.63940";"10.30772";"23.01812";"25.36576";"19.28652";"17.57932";"19.63820";"17.55397";"35.08994";"34.16343";"18.47906";"24.00351";"15.73828";"24.75017";"13.27568";"43.08534";"35.58050";"30.40327";"30.23273";"29.00693";"31.41039";"19.84229";"25.91230"
"10am";"14.52065";"20.94284";"41.29743";"22.63266";"15.33330";"33.34582";"26.24035";"28.03447";"21.84122";"28.72574";"35.86889";"24.33108";"42.53758";"36.11767";"28.32183";"29.16649";"20.31695";"33.83585";"24.13926";"27.77033";"34.45302";"28.91071";"38.38679";"36.48489";"27.90598";"15.32065";"34.83749";"35.81892";"24.90616";"26.26002";"12.15252";"21.44141";"20.84301";"20.19920";"18.41296";"16.76699";"14.50580";"34.83201";"35.70535";"17.92005";"26.47460";"14.93269";"24.33108";"13.81244";"41.77299";"39.30748";"31.39021";"30.32966";"26.29673";"30.68697";"23.19652";"29.54614"
"11am";"14.25109";"18.93884";"37.57455";"23.04756";"16.03264";"33.38280";"28.05959";"29.95346";"19.83627";"28.85679";"38.09771";"24.78011";"43.13373";"37.46864";"29.04186";"25.99579";"20.10462";"31.55295";"24.62293";"31.18227";"30.62455";"28.30518";"35.31209";"37.23992";"28.50056";"17.89915";"32.92661";"34.75274";"24.39760";"23.41197";"14.82394";"22.66152";"23.15817";"21.58161";"15.07828";"19.47252";"14.29706";"33.85678";"37.06038";"17.21066";"25.96806";"15.85619";"22.65081";"11.52369";"42.80934";"38.81934";"30.07479";"31.49504";"28.96090";"31.09818";"22.67821";"27.08099"
"12am";"13.53890";"16.20224";"39.70082";"26.18574";"17.26462";"33.73688";"26.77643";"32.68726";"19.20776";"29.47068";"41.95001";"24.46885";"44.70294";"37.74673";"28.52603";"27.70902";"18.93461";"29.77533";"23.25630";"30.12551";"32.75210";"30.31994";"31.31035";"38.91553";"27.45874";"19.47956";"32.05093";"33.09100";"20.17090";"20.62085";"17.82966";"22.92964";"21.54351";"22.05895";"18.17403";"18.32576";"15.55675";"30.88404";"39.31093";"17.88764";"25.80159";"15.61594";"20.37103";"10.04340";"45.73464";"33.07961";"31.15684";"30.25088";"31.29255";"30.22690";"23.91146";"23.07767"
"1pm";"14.81616";"18.78575";"40.54660";"23.80599";"17.53844";"29.67748";"26.84381";"32.44723";"17.28437";"31.01368";"40.64682";"23.43564";"45.20155";"34.74850";"29.46212";"27.88372";"20.23396";"30.93549";"26.67424";"31.28407";"37.48201";"26.93954";"32.07045";"34.72045";"28.89287";"17.26505";"31.30850";"37.69633";"18.10020";"19.55953";"14.55253";"25.45985";"23.96488";"20.65054";"22.43648";"16.38227";"16.52452";"33.58076";"37.53508";"19.44810";"25.38544";"17.15468";"21.77278";"11.30538";"42.74423";"33.99831";"33.40679";"32.24491";"30.51545";"30.12238";"29.61934";"23.10707"
"2pm";"17.57215";"21.18804";"39.22260";"24.80085";"17.47358";"28.68077";"25.57229";"32.27920";"17.22847";"26.36636";"40.32894";"23.61306";"39.53756";"32.04677";"30.92977";"28.60517";"19.77547";"30.37130";"26.47964";"30.65046";"36.32349";"28.94499";"32.38645";"37.01627";"27.82282";"16.68943";"31.73622";"39.09349";"21.56068";"22.96535";"12.64281";"24.01616";"26.73009";"19.59359";"23.61047";"16.96534";"17.82647";"33.93389";"36.07973";"18.12906";"22.35174";"22.07373";"19.91848";"14.94621";"42.01136";"35.87234";"33.99226";"32.25575";"31.25847";"29.30563";"30.51315";"22.53982"
"3pm";"17.35839";"21.17039";"36.14263";"22.48346";"19.33682";"29.57952";"24.68656";"33.94661";"15.64598";"31.21723";"42.16561";"22.29063";"40.60649";"33.81025";"30.36819";"25.91484";"23.49924";"30.78500";"25.97685";"30.24663";"36.47504";"28.84758";"31.27754";"36.88297";"28.96250";"16.77147";"34.45597";"38.07860";"20.61431";"20.39329";"13.38410";"24.62664";"25.46215";"21.66392";"25.27453";"14.46415";"19.61771";"32.24635";"34.79104";"22.34909";"27.01364";"17.96037";"19.21731";"12.73065";"44.33141";"34.90710";"35.95011";"33.32433";"31.72191";"29.23351";"26.91707";"21.34679"
"4pm";"16.96255";"19.77491";"37.31000";"21.63880";"19.71680";"32.56804";"26.33261";"33.85384";"19.35526";"32.22596";"40.60840";"23.04573";"40.01699";"31.95084";"30.32588";"23.84778";"22.83126";"27.38561";"23.22137";"27.45858";"38.38854";"31.87490";"29.00472";"34.18428";"28.85089";"20.88886";"36.64157";"34.89385";"25.23592";"24.29858";"15.77763";"25.90406";"26.09509";"21.68935";"22.70963";"19.10804";"23.61726";"34.59106";"31.95446";"24.68470";"25.90591";"18.46955";"21.11427";"16.29813";"44.00620";"34.88105";"30.00165";"31.80642";"29.67735";"33.27436";"25.54818";"20.54554"
"5pm";"17.53229";"18.41899";"35.31956";"22.10429";"18.99449";"35.23190";"32.71035";"32.43354";"22.70069";"30.37223";"38.54774";"30.27593";"40.28817";"33.88120";"28.70994";"24.50550";"20.83099";"24.46014";"20.91208";"25.72790";"35.93477";"35.40833";"25.73794";"37.83762";"30.06062";"20.33031";"35.53516";"30.13134";"27.12191";"23.17691";"16.93766";"26.30577";"25.27647";"22.49960";"20.01645";"19.75464";"19.61083";"31.83965";"35.03252";"20.65793";"29.95248";"18.52933";"21.16650";"12.22422";"41.61748";"33.27440";"28.50973";"33.04144";"31.42474";"30.15322";"22.53724";"24.45090"
"6pm";"16.69961";"21.01869";"35.59241";"24.36314";"17.26004";"33.36563";"29.52706";"34.32904";"22.42471";"30.00032";"40.75576";"29.18883";"39.76469";"31.90216";"28.86822";"23.78440";"22.63897";"23.88575";"23.93765";"29.04779";"34.89932";"31.95110";"19.59100";"39.78676";"29.46201";"19.32478";"29.39752";"32.53075";"26.38796";"23.67044";"16.67557";"26.58565";"21.55292";"20.87767";"20.66152";"21.45159";"20.46184";"31.76926";"34.20322";"19.27930";"27.85897";"21.40992";"19.04428";"14.21114";"38.05544";"30.98485";"29.20731";"35.40959";"30.74622";"29.48387";"22.04710";"24.74037"
"7pm";"16.95775";"26.22431";"34.33746";"24.04846";"17.53061";"35.83780";"31.30853";"36.72237";"22.78096";"27.56534";"43.10181";"28.48068";"39.37868";"32.27597";"28.75524";"22.57672";"21.46990";"22.78623";"23.81990";"30.17811";"33.38782";"31.51331";"19.55277";"39.66693";"29.28916";"20.72948";"28.30613";"31.50403";"26.81546";"23.82757";"15.05621";"22.56703";"22.02198";"20.64974";"18.28096";"20.37734";"20.31267";"31.68752";"34.59283";"21.42917";"27.75616";"19.60329";"19.87733";"12.74924";"36.07061";"30.71796";"27.85707";"34.95687";"30.98376";"27.92723";"21.07432";"23.49031"
