"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765";"4499.39765"
"4am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0"
"5am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2500.0831";" 694.6338";"1259.7803";"   0.0000";" 777.9605";"1201.1638";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"   0.0000";"   0.0000";" 908.7908";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 859.0371";"   0.0000";"4020.8637";"1337.3161";"1860.2105";"   0.0000";"1210.2752";"2159.6992";"   0.0000";"1186.9482";"   0.0000";"   0.0000";" 992.1553";"   0.0000";"   0.0000";"   0.0000";" 644.2433";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"   0.0000";"   0.0000";"1071.1002";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1334.8432";"   0.0000";"4488.1114";"1510.4695";"2389.8755";"   0.0000";"1305.9449";"2795.2843";"   0.0000";"1338.0718";"   0.0000";"1063.0845";"1336.4795";"   0.0000";"   0.0000";"   0.0000";" 793.8725";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 950.8384"
"10am";"   0.0000";"   0.0000";"1146.6228";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1148.4458";"   0.0000";"4474.0701";"1693.3736";"3072.7803";"   0.0000";"1371.6816";"3436.1251";"   0.0000";"1287.9967";"1417.5479";"1055.9881";"1473.2454";"   0.0000";"   0.0000";"   0.0000";" 777.3414";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1202.4940"
"11am";"   0.0000";"   0.0000";"1251.8492";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 963.5015";"   0.0000";"4026.2662";"1786.6448";"2089.6753";"   0.0000";"1380.4529";"3018.9922";"   0.0000";"1150.7599";"1419.8825";" 995.5392";"1593.0845";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 970.4971"
"12am";"   0.0000";"   0.0000";"1180.8858";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1280.7526";"   0.0000";"3289.3380";"1804.7884";"1730.9937";"   0.0000";"1238.1104";"2411.7396";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 816.3037";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 831.0911"
"1pm";"   0.0000";"   0.0000";"1070.2020";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1285.9179";"   0.0000";"3780.3583";"1440.1618";"1881.0265";"   0.0000";"1388.3204";"3581.2948";"   0.0000";" 995.4333";"1435.4951";" 897.3142";"1094.3959";"   0.0000";"   0.0000";"   0.0000";" 663.5321";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 814.5022"
"2pm";"   0.0000";"   0.0000";"1316.6997";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1026.0010";"   0.0000";"4083.7127";"1705.8891";"2080.6832";"   0.0000";"1477.4469";"4211.8114";"   0.0000";" 978.9013";"1517.0363";"   0.0000";"1311.6453";"   0.0000";"   0.0000";"   0.0000";" 742.0085";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 855.4641"
"3pm";"   0.0000";"   0.0000";"1238.8510";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 929.2115";"   0.0000";"3740.1440";"1495.0883";"2195.3710";"1096.1732";"1377.9790";"4499.3976";"   0.0000";"1058.2809";"1517.0363";" 946.8301";"2160.5130";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1107.7877"
"4pm";"   0.0000";"   0.0000";"1025.4270";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1136.6665";"   0.0000";"3005.4213";"1314.5183";"1992.8052";"   0.0000";"1389.6500";"3234.3131";"   0.0000";" 876.3258";"   0.0000";"   0.0000";"1309.9345";"   0.0000";"   0.0000";"   0.0000";" 621.9983";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 806.4880"
"5pm";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1234.3975";"   0.0000";"1515.9565";" 825.8911";"1741.6109";"   0.0000";" 760.5377";"2442.3943";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 895.1000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1040.9078"
