"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"5pm";"220.17126";"137.60704";" 96.32493";"192.64986";"172.00880";"144.48739";" 13.76070";" 27.52141";" 82.56422";"130.72669";" 82.56422";" 20.64106";" 13.76070";" 68.80352";"158.24810";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
"6pm";"206.41056";"137.60704";" 68.80352";"206.41056";"172.00880";"144.48739";" 20.64106";" 27.52141";" 75.68387";"123.84634";" 82.56422";" 27.52141";" 13.76070";" 75.68387";"158.24810";"165.12845";" 13.76070";"110.08563";" 48.16246";" 20.64106";" 27.52141"
"7pm";"199.53021";"130.72669";" 75.68387";"220.17126";"151.36774";"144.48739";" 13.76070";" 20.64106";" 75.68387";"130.72669";" 89.44458";" 20.64106";" 13.76070";" 55.04282";"158.24810";"165.12845";" 13.76070";"123.84634";" 34.40176";" 20.64106";" 27.52141"
"8pm";"165.12845";"116.96598";" 75.68387";"213.29091";"137.60704";"151.36774";" 20.64106";" 27.52141";" 75.68387";"123.84634";" 89.44458";" 20.64106";" 13.76070";" 55.04282";"172.00880";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
"9pm";"158.24810";"123.84634";" 89.44458";"213.29091";"123.84634";"144.48739";" 13.76070";" 27.52141";" 75.68387";"110.08563";" 96.32493";" 27.52141";" 13.76070";" 61.92317";"178.88915";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
"10pm";"158.24810";"123.84634";" 89.44458";"206.41056";"116.96598";"144.48739";" 13.76070";" 41.28211";" 61.92317";"110.08563";" 89.44458";" 27.52141";" 13.76070";" 41.28211";"178.88915";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
"11pm";"158.24810";"123.84634";" 89.44458";"206.41056";"116.96598";"137.60704";" 13.76070";" 41.28211";" 68.80352";"103.20528";"103.20528";" 27.52141";" 13.76070";" 41.28211";"178.88915";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
"12pm";"158.24810";"123.84634";" 89.44458";"206.41056";"116.96598";"137.60704";" 13.76070";" 41.28211";" 68.80352";"110.08563";"103.20528";" 27.52141";" 13.76070";" 41.28211";"178.88915";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
"1am";"151.36774";"123.84634";" 89.44458";"206.41056";"116.96598";"137.60704";" 13.76070";" 41.28211";" 68.80352";"110.08563";"103.20528";" 27.52141";" 13.76070";" 41.28211";"178.88915";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
"2am";"151.36774";"123.84634";" 89.44458";"206.41056";"116.96598";"137.60704";" 13.76070";" 41.28211";" 68.80352";"110.08563";"103.20528";" 27.52141";" 13.76070";" 41.28211";"178.88915";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
"3am";"151.36774";"123.84634";" 89.44458";"206.41056";"116.96598";"137.60704";" 13.76070";" 41.28211";" 68.80352";"110.08563";"103.20528";" 27.52141";" 13.76070";" 41.28211";"178.88915";"172.00880";" 13.76070";"130.72669";" 41.28211";" 20.64106";" 27.52141"
