"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419"
"max";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433"
"4am";"26.17116";"19.41010";"20.41709";"17.23906";"17.47643";"18.51799";"22.22767";"16.40563";"16.97296";"21.06683";"15.54008";"15.65722";"18.92291";"17.92872";"30.34627";"15.81717";"24.80644";"29.32588"
"5am";"25.59525";"19.41010";"19.89833";"17.28273";"17.59730";"18.52001";"22.35960";"17.35575";"17.08367";"20.96925";"15.76135";"16.06721";"18.92291";"17.99872";"30.84601";"15.21453";"24.95741";"29.65125"
"6am";"25.49685";"18.99739";"20.56092";"17.90828";"17.81553";"19.38223";"22.59716";"16.76398";"16.50205";"19.72590";"14.42354";"16.63331";"18.41383";"15.31834";"31.23720";"15.20041";"24.94790";"30.60275"
"7am";"29.09048";"17.89307";"19.38094";"16.72363";"17.96379";"14.88349";"23.45311";"18.55748";"13.09752";"17.11368";"16.46778";"16.92924";"18.35804";"13.97775";"32.65107";"16.50174";"27.46580";"29.95037"
"8am";"26.674527";"13.408600";"20.459256";"17.198801";"19.865107";"14.868954";"23.154626";"19.854258";" 9.538111";"18.312048";"17.867772";"20.701046";"18.943116";"15.824793";"37.460402";"15.237725";"22.193567";"25.628196"
"9am";"27.125444";"15.686563";"20.051381";"17.970102";"21.172580";"17.148642";"23.023788";"18.810915";" 7.844577";"15.861015";"17.094416";"21.117790";"18.430734";"15.786156";"35.188429";"14.679445";"25.321191";"21.784474"
"10am";"26.860487";"16.679528";"21.644294";"16.831647";"14.925184";"18.555652";"21.143283";"22.168118";" 9.381255";"14.821033";"14.560180";"19.110345";"19.366620";"14.526419";"38.979975";"13.448390";"23.339515";"21.050023"
"11am";"27.06675";"17.39680";"22.72091";"16.23093";"19.31814";"16.06878";"21.64295";"18.47916";"10.33764";"16.77948";"14.31298";"19.03282";"18.50241";"13.58896";"37.15830";"13.52041";"24.49377";"20.20224"
"12am";"29.18798";"14.64934";"23.02096";"14.46144";"16.80690";"19.03787";"21.47691";"19.14971";"12.08791";"16.87329";"14.45645";"16.89711";"19.20043";"12.57603";"34.23197";"13.51730";"24.34660";"21.95135"
"1pm";"25.20164";"17.15621";"21.00426";"16.99924";"20.23601";"16.94232";"21.60773";"17.91242";"11.07914";"16.53716";"16.94895";"19.21847";"17.08036";"13.78163";"38.22211";"14.98273";"21.74631";"21.49672"
"2pm";"26.69093";"16.25882";"19.44153";"16.66362";"22.65423";"16.96661";"21.95780";"18.06357";"12.75289";"15.57058";"18.96749";"16.38082";"18.24223";"14.22211";"39.99981";"14.38548";"21.05367";"21.93020"
"3pm";"24.49218";"15.67184";"19.35288";"17.02748";"20.03086";"15.12091";"23.92305";"18.66386";"11.90613";"16.13872";"19.97130";"17.14827";"19.26135";"13.50552";"40.24951";"13.63674";"17.82177";"25.62621"
"4pm";"24.78756";"15.56884";"20.27474";"16.39801";"23.70387";"18.05569";"21.71746";"18.15711";"13.22958";"15.77939";"20.00274";"14.39969";"18.53243";"14.98777";"41.09659";"10.19040";"19.17645";"24.41813"
"5pm";"24.29476";"13.88009";"21.49570";"16.94969";"20.30937";"19.61036";"23.23787";"16.84606";"13.56042";"21.11310";"15.22225";"16.63650";"18.04606";"13.81996";"31.93225";"13.10212";"18.36085";"24.04998"
"6pm";"26.89451";"14.82528";"18.36405";"18.12614";"19.79209";"18.83021";"22.79411";"18.38463";"14.64016";"23.39562";"17.56990";"14.97487";"16.63371";"18.38631";"30.92132";"12.54457";"22.91977";"27.94378"
"7pm";"29.43170";"17.10601";"18.26648";"16.09132";"17.05468";"20.43511";"21.26682";"18.27519";"16.61990";"22.63970";"14.86293";"15.11586";"18.11263";"17.03720";"30.60162";"14.13074";"22.18378";"33.56791"
"8pm";"28.54433";"19.00937";"18.08350";"16.39228";"16.61037";"19.74407";"19.11775";"19.61096";"16.01798";"21.30473";"17.00370";"17.00324";"18.61822";"16.41373";"30.23154";"15.75762";"22.24441";"31.81248"
"9pm";"26.33217";"20.77608";"19.20113";"16.57319";"16.68670";"19.47647";"18.94909";"19.35169";"15.94888";"21.78673";"16.76441";"16.74994";"18.80542";"16.49278";"30.86582";"15.32740";"22.72903";"31.09619"
