"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575"
"4am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0";"0";" 0";"0"
"5am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"898.4859";"  0.0000";"0";"  0.0000";"  0.0000";"669.7438";"649.7800";"0";"  0.0000";"0";"  0.0000";"  0.0000";"0";"0";"  0.0000";"  0.0000";"  0.0000";"0"
"6am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"1405.5663";"   0.0000";"0";"   0.0000";"   0.0000";" 898.9811";" 847.2513";"0";"   0.0000";"0";"   0.0000";"   0.0000";"0";"0";"   0.0000";"   0.0000";"   0.0000";"0"
"7am";" 439.3919";"   0.0000";"1783.7852";" 663.7474";" 541.4835";"   0.0000";" 721.5532";"   0.0000";" 742.8415";" 658.6307";" 586.4383";"   0.0000";"   0.0000";"3338.2564";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1646.4136";"2689.6688";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 942.7577";"   0.0000";"1005.3727";"   0.0000"
"8am";"1734.2474";" 909.5521";"3361.2836";"1236.5631";" 765.6359";"   0.0000";"1380.9550";" 737.2111";"1119.2766";" 897.6215";" 941.4426";"   0.0000";"   0.0000";"5801.6465";"   0.0000";"   0.0000";" 540.8768";"   0.0000";"2231.0158";"5143.9891";"   0.0000";" 788.8233";"   0.0000";" 723.9378";"   0.0000";"   0.0000";"   0.0000";"1197.1061";"   0.0000";"1258.8568";"   0.0000"
"9am";"1969.9884";"1023.0953";"3410.5435";"1431.6509";" 849.1475";"   0.0000";"1453.8104";" 796.6330";"1263.3571";" 966.7290";"1198.7881";"   0.0000";"   0.0000";"5978.3756";"   0.0000";"   0.0000";" 571.9929";"   0.0000";"2127.7989";"6227.7711";"   0.0000";" 846.7857";"   0.0000";" 759.9059";"   0.0000";"   0.0000";"   0.0000";"1306.7419";"   0.0000";"1821.8770";"   0.0000"
"10am";"2093.3748";" 995.3696";"3314.1925";"1348.7005";" 868.9547";" 526.0591";"1417.2934";" 862.1169";"1249.0883";" 994.4760";"1347.1428";" 691.2489";"   0.0000";"6127.7935";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2259.9291";"6568.7238";"   0.0000";" 830.0016";"   0.0000";" 759.9059";"   0.0000";"   0.0000";"   0.0000";"1250.9476";"   0.0000";"1732.9250";"   0.0000"
"11am";"2097.2037";" 856.7977";"3262.3760";"1393.2797";" 811.1172";"   0.0000";"1397.9608";" 723.0654";"1071.0854";" 798.8782";"1130.6362";" 558.3729";"   0.0000";"6318.6124";"   0.0000";"   0.0000";" 605.8034";"   0.0000";"2095.6832";"6860.2858";"   0.0000";" 812.4460";"   0.0000";" 695.4593";"   0.0000";"   0.0000";"   0.0000";"1079.6758";"   0.0000";"1395.4924";"   0.0000"
"12am";"1700.9000";"   0.0000";"2576.2428";" 947.5936";" 461.9042";"   0.0000";"1065.0200";"   0.0000";" 822.9980";"   0.0000";" 984.5928";"   0.0000";"   0.0000";"5116.2188";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1397.5483";"5634.0546";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 964.0500";"   0.0000";"1181.3983";"   0.0000"
