"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883";"6531.47883"
"4am";" 127.2677";" 176.7373";" 559.1155";" 427.8578";" 805.2452";" 880.5610";" 270.9850";" 995.7206";" 467.5143";" 861.7276";" 494.2242";" 587.2923";" 567.6816";" 719.0327";" 688.4050";" 582.9376";"1125.1885";" 404.7239";" 148.8659";" 523.7110";" 859.7175";" 323.1549";" 612.5401";"1263.0109";"1015.9383";" 726.4126";" 300.3053";" 557.7222";" 598.3676";" 281.9349";" 616.5054";" 444.1137";" 365.5442";" 396.5186";" 386.2353";"1060.7647";"1255.3486";" 386.6842";" 825.9862";"1212.0381";" 320.8133"
"5am";" 127.2677";" 176.7373";" 559.1155";" 427.8578";" 805.2452";" 880.5610";" 270.9850";" 995.7206";" 467.5143";" 861.7276";" 494.2242";" 587.2923";" 567.6816";" 719.0327";" 688.4050";" 582.9376";"1125.1885";" 404.7239";" 148.8659";" 523.7110";" 859.7175";" 323.1549";" 612.5401";"1263.0109";"1015.9383";" 726.4126";" 300.3053";" 557.7222";" 598.3676";" 281.9349";" 616.5054";" 444.1137";" 365.5442";" 396.5186";" 386.2353";"1060.7647";"1216.8439";" 386.6842";" 825.9862";"1212.0381";" 320.8133"
"6am";" 127.2677";" 176.7373";" 559.1155";" 427.8578";" 814.2070";" 880.5610";" 270.9850";" 995.7206";" 467.5143";" 861.7276";" 494.2242";" 587.2923";" 567.6816";" 719.0327";" 688.4050";" 582.9376";"1125.1885";" 404.7239";" 148.8659";" 523.7110";" 859.7175";" 314.1931";" 612.5401";"1263.0109";" 937.9520";" 726.4126";" 300.3053";" 557.7222";" 676.3539";" 281.9349";" 616.5054";" 444.1137";" 365.5442";" 366.3355";" 386.2353";"1060.7647";"1216.8439";" 386.6842";" 825.9862";"1212.0381";" 320.8133"
"7am";" 148.4976";" 176.7373";" 559.1155";" 461.6269";" 814.2070";" 835.5425";" 249.7550";" 995.7206";" 467.5143";" 861.7276";" 494.2242";" 587.2923";" 655.0796";" 719.0327";" 688.4050";" 582.9376";"1000.7244";" 404.7239";" 148.8659";" 425.2996";" 859.7175";" 314.1931";" 612.5401";"1263.0109";"1015.9383";" 726.4126";" 300.3053";" 523.9531";" 598.3676";" 281.9349";" 646.6884";" 444.1137";" 365.5442";" 336.1524";" 386.2353";"1060.7647";"1216.8439";" 386.6842";" 825.9862";"1212.0381";" 320.8133"
"8am";" 127.2677";" 122.5067";" 559.1155";" 461.6269";" 727.8705";" 657.5560";" 436.2315";" 995.7206";" 514.4059";" 796.8565";" 528.2480";" 587.2923";" 860.1540";" 820.1639";" 481.9196";" 489.1543";" 966.4002";" 404.7239";" 148.8659";" 476.5495";"1005.7415";" 304.7937";" 580.7483";"1263.0109";"1045.3915";" 696.9595";" 300.3053";" 433.2048";" 598.3676";" 167.7027";" 616.5054";" 526.8140";" 414.5929";" 310.6717";" 270.0740";"1060.7647";"1242.8511";" 347.7599";" 825.9862";"1215.5738";" 320.8133"
"9am";" 267.7804";" 233.5792";" 500.0671";" 524.3533";" 804.4008";" 896.6126";" 246.5624";"1034.2253";" 412.1860";" 823.0242";" 571.1887";" 555.5385";" 986.2166";" 679.2212";" 501.3404";" 577.0461";" 894.9641";" 345.3016";" 148.8659";" 417.9292";"1144.7541";" 331.4870";" 480.7105";"1222.1442";"1015.9383";" 709.2929";" 244.0024";" 390.4776";" 598.3676";" 140.5387";" 658.0628";" 429.5928";" 280.4265";" 340.8548";" 270.0740";"1001.3064";"1302.3094";" 308.8356";" 825.9862";"1215.5738";" 281.9576"
"10am";" 320.1343";" 169.7045";" 588.9978";" 382.3441";" 880.8671";" 939.6327";" 225.5277";"1010.3747";" 415.4902";" 836.3372";" 620.0667";" 533.7319";" 939.0670";" 647.8691";" 532.4232";" 501.6385";" 873.4953";" 404.7239";" 116.5335";" 476.5495";"1091.1423";" 315.7929";" 516.0022";"1176.6434";"1015.9383";" 646.1945";" 273.2231";" 424.2466";" 535.7413";" 281.9349";" 678.5455";" 379.4404";" 235.5992";" 396.5186";" 328.2296";" 961.9008";"1296.4275";" 347.7599";" 825.9862";"1187.2821";" 323.5151"
"11am";" 133.0930";" 277.8685";" 592.5210";" 405.4524";" 915.5992";" 726.8125";" 283.6985";"1010.3747";" 393.6877";" 861.7276";" 491.7323";" 587.2923";" 901.1643";" 716.9243";" 532.4289";" 632.3492";"1037.7905";" 404.7239";" 116.5335";" 523.7110";" 985.7352";" 332.1150";" 514.1966";"1176.6434";"1015.9383";" 671.4171";" 309.0523";" 347.4955";" 598.3676";" 281.9349";" 627.9185";" 396.5457";" 356.5161";" 376.4192";" 306.7769";"1009.4210";"1264.4659";" 347.7599";" 899.8128";"1132.3179";" 362.3707"
"12am";"  66.74217";" 176.73734";" 559.11553";" 405.45239";" 906.63741";" 835.54245";" 269.85442";"1010.37466";" 540.02155";" 861.72756";" 533.14849";" 587.29234";" 798.67450";" 747.39695";" 665.29669";" 603.87746";"1037.79055";" 404.72387";" 116.53351";" 523.71098";" 859.71746";" 341.07683";" 585.21877";"1186.04277";"1015.93834";" 694.25526";" 358.38212";" 404.21996";" 598.36756";" 330.56315";" 663.31120";" 422.77073";" 307.46742";" 376.41918";" 286.81664";"1126.30593";"1076.29733";" 347.75987";" 758.82462";"1158.13085";" 320.81329"
"1pm";" 423.5851";" 144.3704";" 645.2970";" 336.8304";" 749.7206";" 835.5425";" 259.5379";"1010.3747";" 425.2710";" 790.0346";" 647.0803";" 608.6353";" 900.1121";" 770.6713";" 627.3403";" 663.0638";" 956.2930";" 467.4503";" 116.5335";" 425.2996";" 816.2911";" 305.5674";" 498.3612";"1186.0428";"1015.9383";" 683.1978";" 335.2677";" 404.2200";" 565.5500";" 330.5632";" 679.8951";" 559.0042";" 307.4674";" 375.1663";" 249.4747";"1154.5264";" 984.5398";" 347.7599";" 758.8246";"1016.4547";" 320.8133"
"2pm";" 625.0859";" 198.1530";" 698.8575";" 242.5999";" 701.8097";" 872.6412";" 183.2446";"1010.3747";" 487.9975";" 725.1636";" 746.1497";" 620.1691";" 869.7246";" 682.3027";" 620.9202";" 706.4198";" 997.0418";" 363.9586";" 116.5335";" 425.2996";" 918.3439";" 288.9062";" 448.5493";"1042.7400";" 864.2183";" 665.0619";" 277.1909";" 502.9723";" 565.5500";" 301.7090";" 679.8951";" 518.2555";" 365.5442";" 375.1663";" 215.3619";" 997.9528";"1051.2649";" 347.7599";" 713.6099";"1016.4547";" 320.8133"
"3pm";" 638.7213";" 176.7373";" 490.5489";" 288.1136";" 777.6590";" 771.5100";" 288.3835";"1020.2722";" 361.8517";" 923.0023";" 674.4568";" 555.0748";" 904.5433";" 651.8301";" 581.9516";" 660.1784";"1017.4300";" 503.0441";" 148.8659";" 366.6792";" 947.2180";" 287.3064";" 492.4434";" 992.4739";" 864.2183";" 641.9475";" 251.2498";" 536.7414";" 565.5500";" 301.7090";" 606.6926";" 750.3832";" 414.5998";" 357.9237";" 252.7039";" 997.9528";"1114.8021";" 358.0809";" 787.4279";" 961.4905";" 320.8133"
"4pm";" 506.0444";" 176.7373";" 559.1155";" 333.6273";" 901.3058";" 927.4527";" 204.6602";"1248.2072";" 440.9651";" 726.6127";" 669.8098";" 587.2923";" 742.1402";" 602.5960";" 689.9446";" 564.0379";" 971.4944";" 433.3271";" 148.8659";" 425.2996";" 822.8941";" 274.7388";" 578.8502";"1036.7073";" 825.8269";" 674.1049";" 209.3499";" 459.9903";" 598.3676";" 320.2424";" 705.1399";" 498.1959";" 414.5998";" 396.5186";" 204.7888";"1068.3554";"1218.9209";" 261.6171";" 797.7489";"1049.4531";" 394.0158"
"5pm";" 182.7695";" 224.6482";" 498.9066";" 326.5257";" 861.9836";" 812.1035";" 223.8459";"1022.4661";" 458.6648";" 861.7276";" 556.9506";" 587.2923";" 726.7226";" 820.1639";" 706.4973";" 598.4453";" 932.5596";" 404.7239";" 148.8659";" 425.2996";" 905.3125";" 274.7388";" 562.6560";"1176.6434";" 859.9657";" 765.2380";" 262.9111";" 536.7414";" 598.3676";" 293.0783";" 716.0500";" 438.1031";" 451.6659";" 355.7971";" 325.3770";"1016.6409";"1255.3486";" 300.7425";" 758.8246";"1139.5308";" 320.8133"
"6pm";" 183.0860";" 224.6482";" 559.1155";" 326.5257";" 801.4581";" 734.4112";" 223.8459";" 995.7206";" 540.0216";" 861.7276";" 443.3952";" 638.1213";" 551.6180";" 820.1639";" 746.5489";" 569.9294";"1127.4603";" 404.7239";" 148.8659";" 523.7110";" 786.2437";" 299.8322";" 580.7483";"1308.5246";"1015.9383";" 797.0298";" 289.7190";" 515.8676";" 576.1702";" 321.9325";" 713.6286";" 440.5245";" 365.5442";" 396.5186";" 359.4897";"1016.6409";"1300.3672";" 386.6842";" 758.8246";"1072.9061";" 320.8133"
"7pm";" 122.5605";" 176.7373";" 559.1155";" 326.5257";" 754.5083";" 896.0679";" 229.2465";" 995.7206";" 540.0216";" 840.7715";" 539.7379";" 587.2923";" 531.1164";" 719.0327";" 716.9209";" 606.4946";"1088.1224";" 404.7239";" 148.8659";" 523.7110";" 940.7426";" 290.5000";" 612.5401";"1263.0109";"1015.9383";" 765.2380";" 311.9666";" 515.8676";" 539.1041";" 321.9325";" 636.5656";" 468.3411";" 365.5442";" 396.5186";" 359.4897";"1060.7647";"1300.3672";" 386.6842";" 758.8246";"1139.5308";" 320.8133"
"8pm";"  66.74217";" 176.73734";" 580.09637";" 427.85780";" 754.50832";" 896.06793";" 247.12020";" 995.72057";" 467.51428";" 840.77152";" 494.22419";" 587.29234";" 531.11638";" 719.03275";" 746.54888";" 606.49461";"1125.18851";" 404.72387";" 148.86590";" 523.71098";" 940.74261";" 290.49999";" 612.54013";"1263.01093";"1015.93834";" 765.23801";" 311.96663";" 536.74138";" 598.36756";" 321.93248";" 616.50535";" 464.17398";" 365.54423";" 396.51857";" 359.48972";"1060.76468";"1300.36715";" 386.68417";" 758.82462";"1284.54537";" 320.81329"
