"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228";"2.73992801186228"
"max";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893";"55.5795011012893"
"4am";"10.296597";" 8.892242";" 9.990310";"16.854831";" 9.455700";"13.929983";"15.485887";" 9.738427";" 5.728169";" 8.950772";"15.956703";"10.735729";"11.148407";" 8.050710";" 8.284446"
"5am";"10.220612";" 8.892242";"10.030237";"16.552682";" 9.492432";"13.598142";"13.760042";" 9.701126";" 5.830895";" 9.239570";"16.088992";"10.817528";"13.125065";" 8.050710";" 8.346379"
"6am";"10.456974";" 8.875232";" 9.423603";"14.697900";" 9.039685";"13.962424";"15.451739";" 9.893705";" 6.175614";" 9.462738";"16.203262";"11.593391";"13.035114";" 7.926042";" 8.346379"
"7am";" 8.001531";" 9.085124";"10.245251";"13.354357";"10.737581";"13.986595";"14.473362";"10.620727";" 8.390295";"10.662177";"15.737165";"12.344255";"14.622582";" 9.691383";" 8.818972"
"8am";" 6.818980";" 6.770942";" 8.836847";"16.483098";" 9.309748";"16.116735";"17.342866";"13.287539";"11.221938";"11.001736";"15.951970";"13.465093";"17.107992";"12.357524";"12.560342"
"9am";" 7.463027";" 5.501384";" 8.777992";"16.554225";" 8.657648";"15.237195";"17.845689";"13.089219";"11.957455";" 9.948704";"18.130406";"14.825969";"17.925607";"11.752024";"12.299799"
"10am";" 8.025970";" 4.634802";" 8.035046";"14.472495";"10.456695";"16.349890";"16.270704";"11.615666";"13.108954";"12.137422";"19.683660";"15.169474";"18.953858";"11.622707";"13.808845"
"11am";" 6.627599";" 6.167849";" 9.975893";"14.041253";"10.319787";"15.117417";"17.216435";"11.766200";"10.225570";"11.621936";"20.686111";"14.054504";"17.291434";"12.593110";"13.785235"
"12am";" 6.661678";" 8.293529";"10.488689";"13.582184";"11.908212";"15.728565";"17.714734";"10.142566";" 8.791270";"10.563583";"19.563024";"11.801447";"16.917954";" 9.036571";"12.355363"
"1pm";" 9.220678";" 6.480257";" 9.075551";"14.126206";"12.721670";"15.142851";"15.987075";"11.616867";"10.092696";"13.821368";"16.735121";"14.277277";"15.900278";"10.990997";"11.753952"
"2pm";" 8.121292";" 5.226183";"10.027960";"17.233291";"11.243102";"16.839135";"14.531720";"12.867084";"10.772585";"14.619418";"20.435582";"14.347138";"15.761316";" 9.231974";"11.318101"
"3pm";" 7.939595";" 7.006858";" 9.993110";"15.518123";"12.705931";"16.145798";"16.344597";"12.603888";" 9.543039";"14.928779";"19.300850";"13.207984";"14.461740";" 5.976323";"13.846863"
"4pm";" 8.448759";" 7.036603";" 9.410015";"15.021677";"12.403596";"16.897147";"18.011831";"12.897573";" 9.875396";"12.370294";"18.492346";"13.967989";"16.344372";" 5.413332";"10.785582"
"5pm";" 7.797621";" 7.747123";" 9.940180";"14.721651";" 9.810748";"17.659777";"18.439698";"10.623691";" 8.700683";"11.672886";"17.949570";"12.354935";"16.407309";" 7.403072";" 9.810074"
"6pm";" 9.476251";" 8.816023";"10.493155";"14.792268";" 9.983820";"13.696152";"18.558032";" 9.339691";" 6.281276";" 9.135220";"19.667569";"12.847643";"11.876851";" 6.734545";" 9.993337"
"7pm";" 9.753037";" 8.545718";"10.402015";"17.281131";"10.339781";"12.545236";"16.373102";" 9.382810";" 6.322214";" 8.410330";"19.151541";"11.801313";"11.143557";" 7.779497";" 8.896367"
"8pm";"10.195906";" 8.431475";" 9.628788";"17.622687";" 9.963865";"13.578134";"16.286502";" 9.127762";" 6.245667";" 8.480408";"19.478124";"11.552741";"10.953712";" 7.496239";" 8.954362"
"9pm";" 9.871260";" 8.025251";" 9.762756";"17.370290";" 9.841509";"13.267184";"17.971128";" 9.932717";" 6.010989";" 8.475504";"19.117503";"11.142233";"10.768177";" 8.067955";" 8.837691"
"10pm";"10.047477";" 8.060114";" 9.782634";"17.324551";" 9.925199";"13.641288";"17.232284";"10.214575";" 5.944218";" 8.402620";"18.690113";"10.711333";"11.401864";" 8.147206";" 8.550750"
"11pm";"10.380053";" 8.419921";" 9.765987";"17.741079";" 9.739578";"13.622216";"16.395172";" 9.926130";" 5.904451";" 8.227801";"18.265079";"10.570532";"11.480653";" 8.265498";" 8.200820"
"12pm";"10.544960";" 8.419921";" 9.832505";"17.927993";" 9.739578";"13.646392";"16.328772";" 9.876989";" 5.739898";" 7.791416";"18.581086";"10.570532";"11.285920";" 8.265498";" 8.147603"
"1am";"10.105629";" 8.847745";"10.096573";"17.677935";" 9.739578";"13.583222";"15.642185";" 9.876989";" 5.700128";" 7.791416";"18.581086";"10.570532";"11.285920";" 8.243756";" 8.147603"
"2am";"10.072476";" 8.847745";"10.096573";"17.677935";" 9.739578";"13.583222";"15.581305";" 9.826048";" 5.700128";" 7.791416";"18.581086";"10.570532";"11.285920";" 8.243756";" 8.147603"
"3am";"10.072476";" 8.847745";" 9.688450";"17.677935";" 9.739578";"13.583222";"15.581305";" 9.924674";" 5.700128";" 8.532444";"18.581086";"10.570532";"11.285920";" 8.243756";" 8.147603"
