"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31";"9991.31"
"4am";"1044.070";"1725.862";"1695.858";"1550.101";"2350.989";"1211.189";"1660.744";"2358.881";" 357.043";"1465.812";"2027.682";"1573.689";"1432.621";" 555.216";"2238.630";"2813.511";"1216.798";"1569.731";"2819.952";" 906.313";"2170.711";" 561.462";" 113.973";"2513.406";"2830.336";"2263.268";"2156.370";"1797.237";"2068.798";" 681.673";" 419.910";"1591.489";" 487.446";" 459.937";"1403.758";" 744.939";"1004.151";"1114.514";"2913.957";" 981.292";" 198.362";" 175.034";" 790.877";" 645.238";"1393.800";"1881.627";"1529.977";"1673.669";"2067.917";" 564.578";"1285.384";" 730.679";" 785.542";" 394.477";"1578.338";"6041.227";"3620.517";"2463.615";" 944.525";" 972.210";"2988.736";"1049.375";"3076.935";" 577.207";"1472.716";"2631.648";" 406.945";"1568.771";"   0.000";NA;"   0.000";NA;NA;"1204.438";"4097.267";"3775.758";"2689.798";"2094.972";" 973.861";" 159.174";"   0.000";" 129.172";"2248.704";" 697.247";"1909.956";" 541.929";" 399.437";"2499.352";" 366.226";"1335.520";"1639.005";"2431.039";" 572.573";" 911.057";"1679.972";" 881.868";"1516.408";"1710.350";"2172.331";"1800.955";NA;NA;"   0.000";"3022.732"
"5am";"1044.070";"1725.862";"1798.272";"1550.101";"2350.989";"1158.682";"1620.549";"2358.881";" 357.043";"1465.812";"1909.648";"1573.689";"1432.621";" 555.216";"2238.630";"2813.511";"1216.798";"1569.731";"2819.952";" 906.313";"2170.711";" 693.713";" 113.973";"2513.406";"2781.537";"2263.268";"2156.370";"1749.662";"2068.798";" 681.673";" 419.910";"1591.489";" 487.446";" 459.937";"1414.460";" 744.939";" 871.900";"1114.514";"2913.957";" 924.553";" 198.362";" 175.034";" 725.336";" 645.238";"1393.800";"1881.627";"1529.977";"1673.669";"2067.917";" 564.578";"1285.384";" 730.679";" 698.834";" 394.477";"1618.533";"6041.227";"3620.517";"2463.615";" 944.525";" 972.210";"2988.736";"1049.375";"3076.935";" 564.591";"1412.085";"2631.648";" 406.945";"1568.771";"   0.000";NA;"   0.000";NA;NA;"1171.756";"4097.267";"3775.758";"2689.798";"2094.972";" 973.861";" 159.174";"   0.000";" 129.172";"2248.704";" 657.669";"1909.956";" 541.929";" 399.437";"2414.303";" 366.226";"1335.520";"1639.005";"2431.039";" 572.573";" 911.057";"1679.972";" 805.286";"1605.606";"1710.350";"2172.331";"1800.955";NA;NA;"   0.000";"3022.732"
"6am";" 981.723";"1725.862";"1798.272";"1613.439";"2199.234";"1286.783";"1554.759";"2358.881";" 398.253";"1465.812";"1790.990";"1573.689";"1375.349";" 497.236";"2500.271";"2925.251";"1207.065";"1515.504";"2819.952";" 793.992";"2170.711";" 698.485";" 129.299";"2513.406";"2542.171";"2316.848";"2230.145";"1749.662";"1921.626";" 663.380";" 378.618";"1539.323";" 487.446";" 423.006";"1353.901";" 744.939";" 871.900";"1035.449";"2968.184";" 875.919";" 145.078";" 175.034";" 399.992";" 548.512";"1279.246";"1881.627";"1448.306";"1777.634";"2000.898";" 564.578";"1285.384";" 779.313";" 666.622";" 361.888";"1671.817";"5726.830";"3516.552";"2468.463";" 944.525";" 878.356";"2765.196";"1049.375";"2993.646";" 527.035";"1412.085";"2776.325";" 406.945";"1407.377";"   0.000";NA;"   0.000";NA;NA;"1120.307";"3850.076";"3775.758";"2639.325";"2094.972";" 973.861";" 121.262";"   0.000";" 129.172";"2248.704";" 657.669";"1909.956";" 504.029";" 399.437";"2313.459";" 332.331";"1335.520";"1590.967";"2431.039";" 572.573";" 911.057";"1587.627";"1039.146";"1605.606";"1636.487";"2096.325";"1734.534";NA;"   0.000";"   0.000";"2864.878"
"7am";"1191.208";"1725.602";"1623.102";"1424.373";"1856.362";"1739.193";"2516.340";"1830.845";"1454.872";"1334.270";"1530.737";"1282.083";"1222.929";" 437.929";"3195.494";"2423.392";"1004.330";"1264.916";"1991.609";" 759.694";"2326.066";" 882.462";" 271.610";"2335.791";"1795.874";"1544.557";"1833.928";"1441.935";"1779.314";" 810.602";" 976.419";" 949.402";" 337.723";" 371.732";"1731.954";" 748.510";" 565.155";"1126.073";"2675.287";" 420.852";" 317.364";" 175.034";" 362.420";" 435.244";"1112.752";"2059.323";"1439.508";"1810.668";"1487.947";" 556.423";"1115.448";" 684.542";" 579.914";" 298.313";"1778.661";"5441.165";"2471.401";"1982.580";" 925.667";" 731.767";"2061.544";"1065.402";"2385.827";" 673.416";"1370.560";"3367.313";" 383.446";"1780.522";"   0.000";"  47.575";"   0.000";NA;"   0.000";" 901.175";"2335.080";"4637.847";"2581.336";"1819.996";" 821.196";" 196.350";"   0.000";" 111.886";"1884.446";" 584.837";"2316.751";" 417.775";" 869.504";"2047.529";" 497.773";"1175.415";" 925.900";"2064.187";" 519.525";" 838.093";"1498.720";" 557.892";"1851.952";"1629.033";"2175.708";"2009.753";"  39.722";"   0.000";"   0.000";"2675.914"
"8am";"1484.954";"2716.209";"2243.047";"1327.762";"1989.923";"2068.405";"3159.648";"1531.011";"1697.365";"1294.415";"1208.310";" 929.233";"1457.825";" 687.704";"3087.170";"1919.278";" 987.682";" 787.671";"1405.429";"1196.318";"2212.128";"1114.888";" 451.316";"2449.824";"1112.979";"1619.579";"1749.582";"1220.128";"1392.715";"1057.639";"1667.214";" 736.059";" 330.266";" 342.438";"2407.801";" 649.996";" 659.897";"1364.964";"2728.512";" 400.710";" 452.799";" 136.016";" 515.661";" 234.373";"1314.623";" 526.824";"1598.670";"2143.894";"1755.966";" 407.222";"1056.445";" 684.542";" 597.856";" 209.561";"1725.402";"5009.591";"1667.096";"2599.759";" 956.550";" 569.732";"2141.258";"1311.668";"1483.390";" 252.480";" 846.644";"3033.921";" 425.071";"1773.821";"   0.000";"  47.575";"   0.000";NA;"   0.000";" 616.679";"1774.118";"8297.069";"2491.193";"1568.182";" 966.776";" 196.350";"   0.000";" 111.886";"1986.747";" 437.025";"1930.552";" 478.934";"1174.877";"1833.681";" 603.940";"1143.870";" 763.083";"1848.537";" 467.740";"1276.055";" 740.633";" 975.867";"1962.509";"1796.193";"2234.751";"2112.345";"  90.049";"   0.000";"   0.000";"2039.505"
"9am";"1473.555";"3480.201";"2114.443";"1607.101";"2048.144";"2152.728";"3521.811";"1545.045";"1698.447";"1275.634";" 958.514";" 860.635";"1370.819";" 592.385";"3091.256";"1480.320";" 778.024";" 696.940";"1145.175";"1223.125";"2241.360";"1213.590";" 573.182";"2759.154";" 945.953";"1565.999";"1846.899";"1044.169";"1294.665";"1070.577";"2087.076";" 518.643";" 289.626";" 291.164";"2612.325";" 586.841";" 717.351";"1499.469";"2870.482";" 391.680";" 717.004";" 214.119";" 450.120";" 234.373";"1437.219";" 909.109";"1788.174";"2298.205";"1183.854";" 327.864";"1122.303";" 733.176";" 529.090";" 209.561";"1721.749";"4921.593";"1448.024";"2831.449";" 956.550";" 569.732";"2187.706";"1529.016";"1122.757";" 237.203";" 628.721";"2971.529";" 563.872";"2101.513";"   0.000";"  47.575";" 125.937";"   0.000";"   0.000";" 522.402";"1705.860";"9991.310";"2473.956";"1682.539";"1035.539";" 196.350";"   0.000";" 111.886";"1986.747";" 320.281";"1844.224";" 457.711";"1192.423";"1979.201";" 665.288";" 898.381";" 763.083";"2354.687";" 218.528";"1158.198";" 740.633";"1125.906";"1950.959";"1673.374";"1891.993";"2051.063";"  90.049";"   0.000";"   0.000";"2343.702"
"10am";"1413.636";"3429.114";"2528.749";"1758.908";"2552.827";"2200.451";"3673.290";"1568.281";"1741.808";"1209.161";" 992.619";" 972.088";"1060.816";" 759.275";"2853.116";"1486.907";" 832.251";" 393.138";"1187.918";"1168.544";"2116.828";"1164.948";" 540.691";"2354.456";"1156.110";"1179.446";"1754.776";"1003.128";"1281.331";" 990.585";"1895.921";" 706.811";" 214.521";" 361.907";"2614.780";" 713.124";" 655.417";"1596.341";"2577.360";" 339.502";" 806.148";" 333.039";" 450.120";" 108.793";"1309.865";" 977.745";"1951.146";"2359.097";"1097.370";" 327.864";"1084.083";" 733.176";" 410.170";" 182.625";"1848.523";"4287.165";"1410.539";"2841.169";" 994.770";" 637.913";"2186.901";"1347.453";"1333.331";" 237.203";" 697.877";"2947.944";" 479.545";"1977.834";"   0.000";"  47.575";" 125.937";"   0.000";"   0.000";" 453.776";"1861.630";"9988.501";"2592.527";"2050.449";" 979.001";" 196.350";"   0.000";" 111.886";"1986.747";" 280.703";"1812.457";" 700.718";"1073.819";"2141.208";" 681.926";"1003.620";" 681.294";"2032.590";" 165.480";"1113.982";" 829.540";" 920.642";"1950.959";"1449.927";"1327.829";"2927.699";"  90.049";"   0.000";"   0.000";"2396.444"
"11am";"1710.317";"3177.631";"2566.601";"1691.320";"2231.268";"2351.999";"3526.075";"1599.793";"1745.007";"1143.898";"1066.378";" 978.961";"1370.486";" 742.669";"3094.073";"1317.884";" 894.973";" 737.893";" 917.070";"1115.031";"2219.611";"1202.607";" 484.725";"2397.795";"1331.430";" 972.590";"1791.360";"1047.558";"1200.973";"1245.926";"2019.051";" 644.378";" 207.161";" 226.884";"2775.353";" 492.535";" 709.384";"1605.180";"2766.349";" 462.661";" 831.912";" 214.119";" 450.120";" 167.599";"1377.914";" 755.736";"1515.142";"2253.443";"1532.017";" 380.042";" 737.590";" 600.286";" 442.382";" 209.561";"1898.450";"4989.422";"1106.421";"2860.995";"1088.266";" 544.059";"2037.662";"1076.550";"1406.546";" 237.203";" 931.006";"2861.870";" 294.730";"2018.019";"   0.000";"  47.575";" 125.937";"   0.000";"   0.000";" 425.956";"1769.395";"9617.369";"2393.714";"2033.378";" 873.733";" 196.350";"   0.000";" 111.886";"1813.207";" 280.703";"1792.720";" 667.062";"1102.730";"1865.287";" 798.981";"1074.857";" 681.294";"2001.207";" 327.520";"1060.934";" 651.726";" 990.207";"1950.959";"1319.867";"1786.262";"2500.184";"  90.049";"   0.000";"   0.000";"2225.149"
