"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329"
"4am";"51.953241";"20.409033";"15.844109";"13.002689";"12.910514";"28.590332";" 8.313146";"12.884457";"11.318912";"12.948379";"11.306218";" 9.531949";"13.823486";"10.530094";" 8.540322";"12.690009";" 8.696468";"13.486204";"10.735425"
"5am";"51.121714";"20.492736";"15.711889";"12.826886";"13.026673";"27.363681";" 8.313146";"13.248301";"11.423980";"12.754398";"11.497387";" 9.804590";"13.971114";"10.321557";" 8.488350";"13.471726";" 7.915354";"13.853265";"10.790142"
"6am";"49.719147";"21.173176";"16.331656";"13.018082";"12.916526";"22.084821";" 8.223864";"13.557882";"11.206035";"11.453158";"11.497387";"10.108450";"14.407926";"17.974888";" 9.509711";"13.630592";" 8.227353";"13.436470";"10.981411"
"7am";"48.866723";" 8.769730";"18.895921";"10.773385";"26.729166";"29.714931";" 8.445504";" 9.670866";"16.038602";" 8.342307";"12.744716";" 3.933521";" 5.908893";"13.796876";" 7.483175";" 8.081982";" 3.924902";" 6.314726";" 6.137978"
"8am";"43.265203";" 8.300019";"24.858666";"12.783263";"29.560265";"25.856316";"13.773347";" 8.149322";"17.653248";" 9.496282";"12.487592";" 2.161633";" 6.267721";"16.389198";" 6.158984";" 4.397687";" 4.550854";" 7.695141";" 4.612170"
"9am";"41.263486";" 7.803532";"25.164961";"10.688520";"30.310696";"26.159480";"14.105372";" 9.017400";"15.318641";" 9.007331";"10.937993";" 2.099955";" 7.032405";"17.295610";" 6.428905";" 5.784549";" 3.378104";" 5.843610";" 4.561669"
"10am";"42.890111";" 8.929631";"26.099061";" 8.855012";"28.681284";"26.153339";"14.776391";" 9.293239";"16.185129";" 8.719121";"11.652214";" 1.850898";" 6.630124";"18.100654";" 7.899254";" 5.374497";" 3.644723";" 5.544352";" 4.487165"
"11am";"43.594378";" 9.114965";"23.845215";"11.270085";"27.915098";"24.720410";"13.480841";"11.835804";"11.583688";"14.269395";"10.332816";" 1.956146";" 6.774899";"16.613885";" 6.774533";" 7.042891";" 5.190214";" 5.745407";" 4.485696"
"12am";"40.696913";"19.182571";"24.081411";" 8.475705";"29.189774";"25.960814";"11.087811";" 8.185350";"14.097178";"14.840994";" 7.430317";" 1.363048";" 8.713449";"17.128364";" 7.608384";" 7.842811";" 8.319286";" 6.022636";" 6.815834"
"1pm";"39.260196";"13.808388";"23.850325";" 9.956428";"29.092118";"21.776812";"22.422783";" 9.848672";"17.852405";"12.153983";" 8.474440";" 3.016490";" 9.538312";"14.830495";" 6.648865";" 8.989826";" 6.164909";" 8.036312";" 6.155259"
"2pm";"40.543170";"13.015808";"26.255180";" 7.240718";"27.297402";"24.825714";" 9.057424";" 9.179629";"17.038749";" 9.925364";" 9.736458";" 6.760158";" 6.572629";"17.845809";" 6.831761";" 8.139293";"11.192513";" 7.322230";" 8.925072"
"3pm";"38.904365";"13.997180";"25.178608";" 9.633490";"23.990940";"27.420924";" 9.052636";" 9.740122";"14.648023";" 7.953142";" 6.444007";" 7.411735";" 9.998172";" 9.118009";" 5.993384";"10.403197";"11.250199";" 6.885598";" 9.695875"
"4pm";"41.966418";"12.458050";"21.908174";"18.354413";"15.353200";"26.212626";" 8.779128";"16.629318";"10.793182";" 5.555734";" 5.543351";"12.195514";" 9.888085";"10.248717";" 7.818810";"12.581450";" 9.303273";" 9.454107";" 7.707017"
"5pm";"41.880972";"12.816557";"18.029929";"16.777651";"11.410675";"26.490602";"17.358888";"17.296767";"12.193129";" 4.534409";" 9.585838";"16.684694";" 7.384311";"10.672562";"15.575851";"12.421440";" 5.796486";" 9.103202";" 9.138634"
"6pm";"47.888108";"18.791889";"16.752723";"17.654349";" 8.689571";"25.493009";"14.900663";"12.291465";"13.945035";" 6.974313";"10.234320";"19.412687";" 9.607496";"11.439540";"13.763937";"12.110929";"10.624365";"14.319407";"11.006426"
