"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155";"3597.155"
"4am";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0"
"7am";"   0.000";"   0.000";"   0.000";" 571.031";"   0.000";"1490.285";"   0.000";"   0.000";"   0.000";" 868.392";"   0.000";"   0.000";" 572.587";" 706.013";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"1061.520";"   0.000";" 424.117";" 730.850";"   0.000";"2928.538";" 671.504";"   0.000";"   0.000";" 974.305";"   0.000";"   0.000";" 768.204";" 808.234";"   0.000";"   0.000";"   0.000";"   0.000";" 730.612"
"9am";"1186.891";"   0.000";" 505.607";" 862.135";"   0.000";"3443.007";" 768.076";"   0.000";"   0.000";"1079.332";"   0.000";"   0.000";" 749.113";" 828.303";"   0.000";" 850.218";"   0.000";"   0.000";" 908.904"
"10am";"1218.916";"   0.000";" 509.939";" 992.554";"   0.000";"3570.093";" 693.068";"   0.000";"   0.000";"1322.943";"   0.000";"   0.000";" 826.550";" 957.866";"   0.000";" 881.517";"   0.000";"   0.000";" 817.041"
"11am";"1236.659";"   0.000";" 509.939";" 764.351";"   0.000";"3186.521";" 760.841";"   0.000";"   0.000";"1414.964";"   0.000";"   0.000";" 642.612";" 885.570";"   0.000";" 553.843";"   0.000";"   0.000";" 783.974"
"12am";" 969.886";"   0.000";"   0.000";" 694.423";"   0.000";"2857.296";" 450.827";"   0.000";"   0.000";"1083.841";"   0.000";"   0.000";" 515.472";" 694.477";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"1pm";"1244.121";"   0.000";"   0.000";" 931.414";"   0.000";"2998.210";"1484.351";"   0.000";"   0.000";"1264.025";"   0.000";"   0.000";" 707.503";" 678.789";"   0.000";"   0.000";"   0.000";"   0.000";" 699.702"
"2pm";"1317.719";"   0.000";" 355.395";" 612.492";" 673.974";"2829.887";" 677.116";"   0.000";"   0.000";"1352.106";"   0.000";"   0.000";" 717.833";" 597.573";"   0.000";" 922.098";"   0.000";"   0.000";" 792.599"
"3pm";"1167.567";"   0.000";" 349.424";" 722.064";"   0.000";"2888.869";" 567.118";"   0.000";"   0.000";"1015.694";"   0.000";"   0.000";" 748.936";" 544.256";"   0.000";" 906.238";"   0.000";"   0.000";" 820.878"
"4pm";"1090.504";"   0.000";"   0.000";"   0.000";"   0.000";"2541.575";" 652.871";" 348.625";"   0.000";"1038.853";"   0.000";"   0.000";" 827.584";" 504.235";"   0.000";" 682.473";"   0.000";"   0.000";" 661.088"
"5pm";" 676.661";"   0.000";"   0.000";"   0.000";"   0.000";"1555.898";"   0.000";" 307.684";"   0.000";" 737.382";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 625.703";"   0.000";"   0.000";"   0.000"
"6pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"768.677";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"428.930";"  0.000";"  0.000";"  0.000"
"7pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"920.888";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"721.215";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"9pm";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"827.65";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00"
"10pm";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"11pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"12pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";"0";" 0"
"1am";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";"0";"0";" 0";"0";" 0";"0";"0";" 0"
"2am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";"0";"0";" 0"
"3am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";"0";"0";" 0"
