"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907";"43.2907"
"max";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176";"19130.8176"
"4am";" 113.5175";" 249.4184";" 259.1999";" 148.5542";" 341.2106";" 622.9124";" 663.7687";"1205.5380";" 668.5397";"1092.4302";" 809.6480";" 709.2195";" 296.2683";" 288.7136";"1713.2617";" 652.9471";"  81.4719";" 153.2348";"1187.8915";" 677.0832";"1112.3338";" 227.4560";" 442.2368";" 370.3618";" 740.7792";" 170.8460";"1927.1669";" 204.5066";" 285.2308";" 900.7873";" 221.9598";" 228.1419";" 472.5797";" 283.0926";"  72.6727";" 825.1626";" 124.0664";"1404.0095";" 447.9121";"1586.7112";"1608.4419";" 535.9621";"2050.2854";" 229.5075";" 524.2883";" 192.4842";" 301.7810";" 146.4175";" 502.4262";"1915.1138";" 961.7218";" 451.1874";"1553.0966";"2090.3289";" 412.6490";" 573.0142";"1330.0935";" 977.4561";"1178.3976";" 642.8084";"1197.8991";" 600.2703";" 363.1951";"1519.8312";" 911.0947";" 370.7448"
"5am";" 113.5175";" 249.4184";" 259.1999";" 148.5542";" 341.2106";" 622.9124";" 619.3335";"1205.5380";" 668.5397";"1092.4302";" 809.6480";" 709.2195";" 296.2683";" 288.7136";"1713.2617";" 652.9471";"  81.4719";" 153.2348";"1187.8915";" 677.0832";"1112.3338";" 227.4560";" 442.2368";" 370.3618";" 740.7792";" 215.2812";"1927.1669";" 204.5066";" 285.2308";" 900.7873";" 221.9598";" 228.1419";" 472.5797";" 283.0926";" 240.8208";" 825.1626";" 124.0664";"1404.0095";" 447.9121";"1586.7112";"1608.4419";" 535.9621";"2050.2854";" 229.5075";" 524.2883";" 192.4842";" 301.7810";" 146.4175";" 502.4262";"1915.1138";" 961.7218";" 451.1874";"1553.0966";"2090.3289";" 412.6490";" 573.0142";"1263.7560";" 977.4561";"1178.3976";" 642.8084";"1029.7510";" 600.2703";" 363.1951";"1519.8312";" 911.0947";" 370.7448"
"6am";"  44.0683";" 249.4184";" 259.1999";" 218.0034";" 341.2106";" 622.9124";" 549.2982";"1365.3282";" 668.5397";"1092.4302";" 809.6480";" 709.2195";" 296.2683";" 254.1962";"1538.6252";" 652.9471";"  81.4719";" 153.2348";"1153.1649";" 677.0832";"1112.3338";" 227.4560";" 442.2368";" 370.3618";" 885.9299";" 249.7986";"1957.5986";" 204.5066";" 285.2308";" 900.7873";" 221.9598";" 228.1419";" 472.5797";" 232.8179";" 421.5660";" 825.1626";" 124.0664";"1404.0095";" 447.9121";"1586.7112";"1498.3482";" 479.3664";"1869.5402";" 229.5075";" 524.2883";" 192.4842";" 301.7810";" 146.4175";" 443.9057";"1637.3218";" 733.4902";" 451.1874";"1553.0966";"2090.3289";" 412.6490";" 573.0142";"1263.7560";" 977.4561";"1178.3976";" 642.8084";"1029.7510";" 600.2703";" 363.1951";"1519.8312";" 911.0947";" 370.7448"
"7am";"  44.0683";" 382.6433";" 259.1999";" 213.2052";" 422.7119";" 622.9124";" 549.2982";"1379.9886";" 696.7405";"1092.4302";" 809.6480";" 631.1354";" 296.2683";" 364.2899";"1538.6252";" 588.2961";"  81.4719";" 212.0975";"1153.1649";" 677.0832";"1054.0188";" 227.4560";" 558.5070";" 431.8310";" 974.4051";" 215.6294";"1882.8942";" 204.5066";" 285.2308";" 934.9565";" 275.0415";" 228.1419";" 658.6850";" 232.8179";" 298.4983";" 825.1626";" 124.0664";"1217.9042";" 458.2128";"1586.7112";"1684.6626";" 479.3664";"1460.5659";" 229.5075";" 579.0771";" 192.4842";" 301.7810";" 146.4175";" 408.1020";"1738.6083";" 645.0150";" 451.1874";"1553.0966";"2090.3289";" 342.2419";" 573.0142";"1263.7560";" 977.4561";" 963.4183";" 525.2851";" 926.7759";" 781.0155";" 363.1951";"1519.8312";" 981.1300";" 551.4900"
"8am";" 178.1685";" 588.7354";" 259.1999";" 213.2052";" 422.7119";" 763.3090";" 549.2982";"1310.5394";" 597.0762";"1092.4302";" 888.6655";" 673.8940";" 389.7210";" 329.7725";"1353.1108";" 397.0237";" 305.5208";" 212.0975";"1012.7683";" 677.0832";" 988.0370";" 159.1979";" 594.3107";" 352.8135";" 931.6465";" 215.6294";"1803.4235";" 272.7647";" 256.2187";" 891.0093";" 320.9430";" 347.9793";"1083.0223";" 232.8179";" 298.4983";" 825.1626";" 124.0664";"1174.5844";" 458.2128";"1586.7112";"1684.6626";" 479.3664";"1279.8207";" 183.6060";" 682.8109";" 192.4842";" 301.7810";" 146.4175";" 478.7707";"1738.6083";" 645.0150";" 451.1874";"1448.4413";"2090.3289";" 342.2419";" 573.0142";" 713.2367";" 857.6187";" 963.4183";" 525.2851";" 926.7759";" 676.8779";" 363.1951";"1519.8312";" 981.1300";" 551.4900"
"9am";" 380.1726";" 716.1083";" 304.5195";" 368.7964";" 295.7668";" 601.0383";" 496.3703";"1387.5283";" 597.0762";"1144.3350";" 872.4786";" 566.4395";" 366.3036";" 329.7725";"1303.9458";" 267.7217";" 305.5208";" 277.5730";" 975.1179";" 677.0832";"1038.3117";" 159.1979";" 594.3107";" 352.8135";" 817.3086";" 181.4602";"1731.5147";" 219.2698";" 428.6812";"1073.4699";" 275.0415";" 152.0946";"1202.8597";" 121.7412";" 298.4983";" 771.3182";" 231.8779";"1174.5844";" 575.2086";"1586.7112";"1854.9264";" 479.3664";"1441.7367";" 291.1031";" 682.8109";" 192.4842";" 301.7810";" 146.4175";" 651.5911";"1554.8884";" 429.3920";" 451.1874";"1448.4413";"2196.9781";" 271.8348";" 525.8674";" 551.5119";" 857.6187";" 963.4183";" 525.2851";" 720.8257";" 860.5978";" 330.1055";"1349.1154";" 981.1300";" 427.9084"
"10am";" 236.8010";" 804.8560";" 339.0369";" 706.3261";" 295.7668";" 622.9124";" 258.2010";"1413.0798";" 597.0762";"1079.1467";" 677.9449";" 471.7761";" 296.2683";" 219.6788";"1096.9620";" 397.0237";" 305.5208";" 212.0975";"1098.5486";" 677.0832";"1016.4418";" 159.1979";" 594.3107";" 299.7318";" 874.8611";" 147.2910";"1852.7221";" 175.2479";" 400.3418";"1073.4699";" 275.0415";" 228.1419";"1083.0223";" 174.8229";" 332.6675";" 771.3182";" 296.9170";"1211.3068";" 614.3071";"1586.7112";"1760.9207";" 408.4219";"1366.6740";" 291.1031";" 682.8109";" 367.8020";" 301.7810";" 146.4175";" 666.1657";"1671.0632";" 537.2035";" 451.1874";"1456.2318";"1962.6346";" 342.2419";" 740.8467";" 713.2367";" 802.1383";" 894.8330";" 642.8084";" 720.8257";" 898.7442";" 291.9591";"1337.3706";" 981.1300";" 551.4900"
"11am";" 178.1685";" 865.2708";" 470.4855";" 343.6890";" 202.7489";" 716.3651";" 390.9582";"1147.9275";" 597.0762";"1164.7021";" 795.4897";" 551.8817";" 296.2683";" 329.7725";"1173.3344";" 397.0237";" 202.5457";" 310.3714";"1242.2270";" 677.0832";" 882.8387";" 159.1979";" 594.3107";" 352.8135";" 902.1107";" 215.6294";"1927.4265";" 175.2479";" 329.2527";" 818.4464";" 275.0415";" 228.1419";"1128.3419";"  60.8020";" 298.4983";" 638.1220";" 124.0664";"1174.5844";" 562.3504";"1586.7112";"1674.4023";" 480.9848";"1460.5659";" 338.2499";" 682.8109";" 312.3216";" 301.7810";" 146.4175";" 747.2787";"1738.6083";" 752.8265";" 375.8195";"1448.4413";"1924.0005";" 342.2419";" 693.6999";" 794.0991";" 857.6187";" 894.8330";" 797.6173";"1029.7510";" 709.9675";" 330.1055";"1337.3706";" 981.1300";" 551.4900"
