"variable","CODE_SEC","RES_SEC","W_IND"
"h7","001","002",198.068
"h7","001","003",33.903
"h7","001","004",28.558
"h7","001","005",11.049
"h7","001","006",26.817
"h7","001","007",67.464
"h7","001","009",46.106
"h7","001","010",60.747
"h7","001","011",22.187
"h7","001","012",235.643
"h7","001","013",51.414
"h7","001","017",192.056
"h7","001","018",22.82
"h8","001","002",223.955
"h8","001","003",120.397
"h8","001","004",28.558
"h8","001","005",77.213
"h8","001","006",93.24
"h8","001","007",107.818
"h8","001","008",32.539
"h8","001","009",46.106
"h8","001","010",74.749
"h8","001","011",149.23
"h8","001","012",253.697
"h8","001","013",51.414
"h8","001","018",22.82
"h8","003","004",51.343
"h8","003","005",39.541
"h8","003","006",76.429
"h8","003","008",102.404
"h8","003","009",18.303
"h8","003","012",44.78
"h8","003","015",31.244
"h8","003","016",24.398
"h8","003","018",17.115
"h9","001","002",223.955
"h9","001","003",120.397
"h9","001","004",63.061
"h9","001","005",57.659
"h9","001","006",130.065
"h9","001","007",107.818
"h9","001","008",32.539
"h9","001","009",46.106
"h9","001","010",74.749
"h9","001","011",180.511
"h9","001","012",253.697
"h9","001","013",82.807
"h9","001","018",22.82
"h9","003","002",30.337
"h9","003","004",51.343
"h9","003","005",39.541
"h9","003","006",76.429
"h9","003","008",102.404
"h9","003","009",18.303
"h9","003","012",44.78
"h9","003","015",31.244
"h9","003","016",24.398
"h9","003","018",17.115
"h10","001","002",223.955
"h10","001","003",120.397
"h10","001","004",28.558
"h10","001","005",57.659
"h10","001","006",93.24
"h10","001","007",67.464
"h10","001","008",32.539
"h10","001","009",46.106
"h10","001","010",74.749
"h10","001","011",180.511
"h10","001","012",253.697
"h10","001","013",82.807
"h10","001","018",22.82
"h10","003","002",32.043
"h10","003","004",51.343
"h10","003","005",39.541
"h10","003","006",48.03
"h10","003","008",102.404
"h10","003","009",18.303
"h10","003","012",44.78
"h10","003","015",31.244
"h10","003","016",24.398
"h10","003","018",17.115
"h11","001","002",98.389
"h11","001","003",120.397
"h11","001","004",28.558
"h11","001","005",46.61
"h11","001","006",132.272
"h11","001","007",67.464
"h11","001","008",32.539
"h11","001","009",70.021
"h11","001","010",74.749
"h11","001","011",180.511
"h11","001","012",253.697
"h11","001","013",105.271
"h11","001","018",22.82
"h12","001","002",98.389
"h12","001","004",28.558
"h12","001","005",84.949
"h12","001","006",38.024
"h12","001","007",67.464
"h12","001","008",68.055
"h12","001","009",20.918
"h12","001","010",74.749
"h12","001","011",149.23
"h12","001","012",235.643
"h12","001","013",105.271
"h12","001","018",22.82
"h13","001","002",73.974
"h13","001","003",23.661
"h13","001","004",28.558
"h13","001","005",26.747
"h13","001","006",64.841
"h13","001","007",77.121
"h13","001","008",68.055
"h13","001","009",20.918
"h13","001","010",97.458
"h13","001","011",22.187
"h13","001","012",273.06
"h13","001","013",51.414
"h13","001","018",22.82
"h14","001","002",92.668
"h14","001","003",62.833
"h14","001","004",28.558
"h14","001","005",26.747
"h14","001","006",64.841
"h14","001","007",77.121
"h14","001","008",68.055
"h14","001","009",20.918
"h14","001","010",97.458
"h14","001","011",22.187
"h14","001","012",263.212
"h14","001","013",51.414
"h14","001","018",22.82
"h15","001","002",104.311
"h15","001","003",62.833
"h15","001","004",28.558
"h15","001","005",26.747
"h15","001","006",64.841
"h15","001","007",122.546
"h15","001","008",68.055
"h15","001","009",39.221
"h15","001","010",97.458
"h15","001","011",22.187
"h15","001","012",196.102
"h15","001","013",51.414
"h15","001","016",24.398
"h15","001","018",35.336
"h16","001","002",56.224
"h16","001","003",62.833
"h16","001","004",28.558
"h16","001","005",26.747
"h16","001","006",26.817
"h16","001","007",77.121
"h16","001","008",63.971
"h16","001","009",39.221
"h16","001","010",74.749
"h16","001","011",81.994
"h16","001","012",196.102
"h16","001","014",33.96
