"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079"
"4am";"2426.7079";"1296.6693";"1053.9887";"1418.6042";"1235.1646";"1527.5624";" 336.9968";"1778.9616";"2283.3134";"2085.1690";" 783.3720";"1258.5575";"1066.6931";" 789.5769";" 534.5479";" 534.0988";"1212.2502";"1030.6469";"1893.3310";"1190.9120";" 720.4853";" 242.3950";" 298.3544";" 552.5163";" 902.6211";"1199.1667";" 680.3513";"1151.4955";"1854.7761";" 777.9932";"1529.5811";" 825.1143";"1044.5771";" 896.1490";"1041.5552";" 771.1970";"1235.4874";" 496.4904";"2280.7621";"1142.4655";"2065.2885"
"5am";"2426.7079";"1350.7938";"1033.1004";"1300.8579";"1163.3094";"1466.0076";" 336.9968";"1724.8371";"2595.5655";"2130.3837";" 735.8128";"1512.8726";"1076.3953";" 775.9678";" 534.5479";" 502.3562";"1253.7103";"1050.8759";"1893.3310";"1190.9120";" 720.4853";" 242.3950";" 298.3544";" 552.5163";" 754.5117";"1111.6368";" 680.3513";"1151.4955";"1879.1293";" 729.2869";"1564.6001";" 825.1143";"1044.5771";" 828.8299";" 914.9767";" 809.0748";"1235.4874";" 395.5541";"2119.3577";"1014.5020";"1956.5476"
"6am";"2293.2240";"1227.7518";"1015.2176";"1276.5652";"1153.4134";"1319.8782";" 336.9968";"1538.8586";"2551.4845";"2070.0071";" 781.1644";"1606.7923";" 919.7452";" 685.2644";" 460.9303";" 502.3562";"1212.9615";"1041.6962";"1893.3310";" 946.8354";" 660.7272";" 230.7337";" 298.3544";" 552.5163";" 754.5117";"1079.8251";" 505.9058";"1208.2200";"1773.2512";" 846.4474";"1439.0667";" 825.1143";"1044.5771";" 828.8299";" 875.9951";" 755.5901";"1250.9679";" 422.8147";"2119.3577";" 952.6267";"1863.4644"
"7am";"2033.4528";"2242.0145";" 839.5146";"1250.2444";"1694.1117";" 976.7788";" 423.8827";"1022.0112";"2488.3581";"2042.3090";" 921.1950";"1449.4193";" 926.3808";" 516.1028";" 285.8173";" 330.3457";"1105.8259";" 956.5365";"1051.1252";" 621.9856";" 894.3928";" 202.9908";" 265.9550";" 601.6251";" 537.1747";" 771.6889";" 343.7191";" 873.5194";"1583.5488";" 657.8154";"1474.2755";" 635.4969";"1019.7375";" 557.1986";" 666.3656";" 708.3899";"1006.0470";" 383.1741";"1894.4454";" 886.0681";"1710.3350"
"8am";"2862.8300";"2648.0807";" 733.0251";"1180.4563";"1742.0321";" 953.4251";" 355.3983";" 884.7371";"2214.6747";"2126.6144";"1163.1732";"1423.0935";"1130.7718";" 507.9835";" 340.1952";" 409.0340";"1100.1201";" 895.8502";" 460.9492";" 568.0918";"1071.1847";" 144.6315";" 256.9932";" 601.6251";" 455.4682";" 490.5354";" 271.4321";" 664.9194";"1626.8211";" 557.4103";"1711.8953";" 772.4898";" 745.3580";" 491.4512";" 521.2339";" 679.8930";"1291.3580";" 501.8517";"1731.7433";" 939.9561";"1211.1391"
"9am";"3260.2513";"2785.4914";" 775.1379";"1128.4781";"1563.9602";" 765.7556";" 308.8496";" 723.4264";"1927.4748";"2069.3069";"1069.8646";"1279.8826";"1430.9599";" 578.2273";" 303.3432";" 341.4721";"1138.3559";" 865.5060";" 475.6791";" 664.4283";"1248.9435";" 124.9047";" 346.7649";" 555.3875";" 475.7234";" 571.3425";" 226.0701";" 710.3851";"1491.7487";" 549.6276";"1500.8407";" 831.6364";" 654.9861";" 491.4512";" 434.9778";" 707.0025";"1312.5562";" 501.8517";"1663.8997";" 987.3789";"1155.2922"
"10am";"3294.3340";"2612.5539";" 862.1366";"1074.1948";"1483.8927";" 794.9627";" 480.6676";" 799.6196";"1994.8025";"2074.4093";"1174.1871";"1245.8726";"1767.8128";" 507.4148";" 389.3612";" 406.1181";"1030.2859";" 865.5060";" 447.6407";" 664.4283";"1285.4564";" 156.2928";" 301.1409";" 432.3987";" 434.2633";" 544.1784";" 226.0701";" 710.3851";"1508.4989";" 550.2799";"1600.8383";" 733.6356";" 530.2845";" 471.9580";" 434.9778";" 751.5738";"1114.6220";" 501.8517";"1627.3609";" 987.3789";"1042.7147"
"11am";"2854.7508";"2657.2955";" 620.0884";"1136.9212";"1738.7113";" 884.3783";" 336.0940";" 926.7527";"1908.6329";"2204.8808";"1184.2838";"1353.7378";"1647.8296";" 402.6913";" 307.0093";" 379.6716";"1006.6991";" 947.9608";" 514.4463";" 664.4283";"1231.8780";" 156.2928";" 172.6789";" 524.3138";" 475.7234";" 544.1784";" 268.0543";" 754.0532";"1408.1764";" 619.6782";"1536.6816";" 655.4886";" 602.6672";" 510.9395";" 455.1429";" 657.1207";"1135.2465";" 388.7281";"1820.0765";" 824.2020";"1119.5386"
