"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095";"5625.63095"
"4am";"1157.6450";"1952.3697";"2338.4718";"1081.6727";"1671.9362";"1853.3219";"1314.1722";" 587.7127";"2167.1386";"1475.0542";"1921.8263";" 800.4121";" 408.3133";" 956.9118";" 983.3944";"1291.5878";"1280.6051";"1077.0265";"1332.3248";"1393.7400";"1751.7087";"2302.7912";"1746.4314";"2141.4074";"2121.6356";"2363.2490";"2762.1094";"1542.9038";"3289.7803";"3146.4034";"1950.2462"
"5am";"1143.1840";"1952.3697";"2317.7141";"1081.6727";"1571.0501";"1853.3219";"1323.4957";" 587.7127";"2040.7795";"1446.7517";"1761.6073";" 755.1206";" 387.0299";"1065.2673";"1052.6859";"1291.5878";"1204.9909";"1018.2393";"1474.7327";"1699.5224";"1699.8433";"2368.9527";"1663.7625";"2141.4074";"2018.2622";"2316.0402";"2762.1094";"1501.7676";"3289.7803";"3181.3424";"1950.2462"
"6am";"1143.1840";"2070.5174";"2290.1747";"1081.6727";"1445.4650";"1853.3219";"1345.9731";" 587.7127";"2040.8069";"1286.8758";"1748.5141";" 692.0303";" 387.0299";"1219.5188";" 983.0058";"1219.7304";"1215.2395";" 950.5703";"1422.5755";"1745.6027";"1331.5203";"2408.8229";"1663.7625";"2141.4074";"1774.8761";"2283.9013";"2693.7155";"1607.3268";"3289.7803";"3120.2448";"1950.2462"
"7am";"1159.9155";"2088.3714";"2386.1465";"1398.1732";"1516.2078";"1569.5877";"1199.0001";" 621.8434";"1936.7305";"1481.0621";"1816.1447";" 787.6823";" 451.1037";"1754.4000";" 872.9713";"1065.9761";" 937.7726";" 548.3600";"1540.0740";"2377.5774";" 838.7815";"1846.0917";"1327.6291";"1873.2841";"1505.8592";"1761.5623";"2103.1382";"1606.0730";"2188.2443";"2903.8243";"1861.5347"
"8am";"1534.6652";"2052.7349";"2580.6058";"1441.1574";"1449.3637";"1327.3379";"1598.5536";" 734.9504";"1695.2219";"1413.5216";"1757.4773";" 913.1628";" 430.5255";"2554.6215";" 865.2869";" 860.6412";" 684.5013";" 438.9185";"1672.3023";"3514.9797";" 836.2478";"1565.7186";"1150.4820";"1743.1329";"1129.7698";"1713.3044";"1470.1338";"1454.8939";"1867.3189";"2438.0610";"1760.2454"
"9am";"1768.4141";"1927.0951";"2852.3762";"1489.9088";"1392.0761";"1187.1862";"1593.3352";" 739.8260";"1645.5282";"1391.9818";"1905.1776";" 933.7468";" 287.5345";"2587.4267";" 785.7237";" 941.5757";" 680.1271";" 420.1486";"1539.1561";"4694.2100";" 713.5907";"1236.7093";"1154.3695";"1412.2122";" 904.5629";"1402.3725";" 970.2482";"1447.4887";"1505.3158";"2264.5666";"1837.0127"
"10am";"1994.9597";"2026.9004";"2863.7998";"1341.7926";"1225.2154";"1159.6262";"1425.4268";" 779.5790";"1272.7507";"1050.9961";"1926.8293";"1007.2277";" 392.1676";"2490.0394";" 713.8672";" 833.1047";" 590.7900";" 535.4498";"1819.0597";"5413.1812";" 650.9967";"1328.6376";"1170.0481";"1444.3387";" 901.2673";"1361.2320";"1061.7017";"1303.2490";"1600.4612";"2255.9645";"1646.2213"
"11am";"1774.8983";"1993.5110";"2741.6183";"1324.5168";"1086.9774";"1132.3507";"1357.4565";" 697.4461";"1489.9148";"1225.0014";"1785.9423";" 962.3856";" 475.0536";"2556.1082";" 542.9459";" 783.6153";" 774.7456";" 557.7886";"1679.9116";"5083.9111";" 829.5820";"1420.5145";"1286.9374";"1288.2688";" 913.6894";"1466.1382";"1063.2984";"1640.2458";"1670.8002";"2333.1054";"1600.8520"
"12am";"1839.1238";"1857.4348";"2274.6301";"1194.7332";"1032.9024";"1106.3834";"1473.0089";" 729.1289";"1674.8573";"1297.8979";"1974.3531";" 990.8388";" 433.0763";"2279.4533";" 681.4311";" 950.1722";" 992.1133";" 568.1473";"1646.9287";"4374.1000";" 970.2539";"1387.0491";"1318.6882";"1315.2388";"1137.9039";"1505.3268";"1325.1366";"1631.9998";"1835.2881";"2410.9537";"1766.4454"
"1pm";"1601.7999";"1593.1622";"2368.4043";"1603.5973";" 940.0780";"1223.6782";"1303.8683";" 632.7986";"1991.9688";"1190.7887";"1845.8041";" 993.8881";" 366.8847";"2582.2796";" 614.0332";" 859.3757";" 952.9809";" 510.8741";"1535.4398";"4812.4772";" 825.0766";"1558.8843";"1275.5633";"1315.2388";"1078.1616";"1420.1243";"1159.2341";"1633.9829";"1675.6410";"2234.9423";"1766.4454"
"2pm";"1812.6233";"1772.0266";"2701.3698";"1583.9464";" 942.8572";" 888.7836";"1268.2010";" 617.1105";"1818.6023";"1129.6291";"1947.7091";" 926.0814";" 358.3753";"2342.5934";" 716.0487";" 894.8545";" 721.5446";" 522.5585";"1812.0694";"5037.2456";" 688.1760";"1546.2011";"1201.4649";"1062.7195";"1258.3705";"1594.4326";"1052.9803";"1498.9809";"1810.2511";"2282.0970";"1754.6609"
"3pm";"1806.9395";"1590.3186";"2450.3961";"1392.6913";"1002.3330";" 952.5922";"1535.2963";" 626.2170";"1966.8474";"1084.8968";"1934.2775";" 768.0212";" 465.1915";"2166.5106";" 794.6014";" 796.6512";" 550.8568";" 467.6448";"1505.2529";"5274.4848";" 725.5628";"1501.8438";"1241.6485";"1105.5156";"1153.3226";"1624.3532";" 980.8964";"1414.6101";"1971.4750";"2556.5507";"1800.9828"
"4pm";"1607.3898";"1510.5713";"2526.9362";"1363.2902";" 980.3490";" 958.5179";"1565.0497";" 594.5629";"1929.6249";"1118.4784";"1873.9665";" 705.5546";" 434.8961";"1732.6906";" 806.8298";" 749.3822";" 773.3753";" 411.8472";"1493.7857";"4411.6494";" 823.5835";"1498.4628";"1473.5387";"1217.6381";"1232.2279";"1808.6164";"1338.1957";"1367.9035";"2307.9172";"3128.3509";"1874.7070"
"5pm";"1276.1943";"1779.9893";"2260.1288";"1381.9497";"1435.8822";"1467.0143";"1739.5932";" 491.3871";"1842.6853";"1167.7601";"1739.6027";" 768.4431";" 302.8503";"1481.9869";" 801.9709";" 782.7625";" 927.8917";" 547.8528";"1305.6320";"3459.3664";"1245.3718";"1897.9240";"1700.4981";"1610.2945";"1840.9886";"2171.2151";"2124.5286";"1433.3075";"2480.6470";"2970.8155";"1950.2462"
"6pm";"1456.9051";"1685.5364";"2124.2359";"1045.6505";"1661.0507";"1694.6841";"1680.7243";" 564.6824";"2387.7583";"1282.5424";"1752.1187";" 663.8074";" 454.2655";"1033.3545";" 762.8728";" 998.4936";"1099.8019";" 779.8839";"1478.3118";"2267.1477";"1501.1746";"2545.2800";"1789.7016";"1743.6967";"1868.8903";"2351.5279";"2455.7859";"1671.1189";"3147.0411";"3130.8221";"1950.2462"
"7pm";"1226.5696";"1944.1060";"2135.7243";"1046.9560";"1840.6895";"1759.7346";"1355.8708";" 626.5496";"2015.7351";"1378.4095";"1884.4499";" 884.3227";" 454.6223";" 885.9806";" 955.0015";"1062.4677";"1159.5215";"1029.4526";"1459.7182";"1917.1027";"1779.5407";"2494.4130";"1726.9977";"1787.9702";"2002.9652";"2428.1416";"2452.2057";"1582.4409";"3246.0988";"3231.3952";"2023.9705"
"8pm";"1170.9737";"1897.9475";"2156.7424";" 988.6178";"1840.2393";"1889.7680";"1428.9446";" 530.2193";"2175.1209";"1435.0841";"1823.4294";" 828.5362";" 426.7042";" 844.5664";" 971.2052";"1117.9190";"1223.0819";"1026.8560";"1528.1179";"1641.3061";"1766.0783";"2555.4447";"1726.9977";"1854.0277";"2077.0651";"2570.1933";"2842.0894";"1434.7658";"3246.0988";"3344.3067";"2023.9705"
"9pm";"1209.6415";"2068.0491";"2100.0090";"1115.4012";"1796.4825";"1939.0727";"1283.4650";" 552.7736";"2175.1209";"1350.8664";"1923.9712";" 828.5362";" 408.3133";" 618.1552";" 971.2052";"1150.6125";"1305.5764";" 988.1882";"1283.7423";"1670.3507";"1891.3959";"2463.6537";"1726.9977";"1945.8187";"2077.0651";"2570.1933";"2825.3364";"1503.7756";"3186.2613";"3344.3067";"2023.9705"
"10pm";"1171.4733";"2049.3061";"2274.4388";"1182.0138";"1837.4049";"1898.3976";"1314.1722";" 552.7736";"2229.3719";"1406.6968";"1991.9796";" 828.5362";" 408.3133";" 810.9583";" 988.9699";"1168.3140";"1315.5441";" 988.1882";"1118.0573";"1658.3415";"1891.3959";"2297.6575";"1555.0296";"1945.8187";"2077.0651";"2622.0086";"2778.4563";"1629.8750";"3221.4151";"3396.9419";"2023.9705"
"11pm";"1132.8055";"2020.7271";"2289.2063";"1182.0138";"1816.8209";"1898.3976";"1314.1722";" 552.7736";"2229.3719";"1406.6968";"1991.9796";" 828.5362";" 408.3133";" 831.5424";" 983.3944";"1191.7569";"1357.6366";"1054.0199";"1146.6363";"1417.6178";"1891.3959";"2297.6575";"1646.9058";"2009.0594";"2077.0651";"2559.3046";"2778.4563";"1629.8750";"3221.4151";"3271.5061";"2023.9705"
"12pm";"1132.8055";"2020.7271";"2289.2063";"1081.6727";"1816.8209";"1898.3976";"1314.1722";" 552.7736";"2229.3719";"1406.6968";"2018.6073";" 828.5362";" 408.3133";" 831.5424";" 983.3944";"1291.5878";"1357.6366";"1054.0199";"1246.9774";"1417.6178";"1891.3959";"2363.8229";"1646.9058";"2009.0594";"2077.0651";"2559.3046";"2903.8921";"1629.8750";"3142.7001";"3244.8784";"2023.9705"
"1am";"1132.8055";"2020.7271";"2267.6917";"1081.6727";"1775.8984";"1898.3976";"1314.1722";" 552.7736";"2270.2943";"1406.6968";"2018.6073";" 828.5362";" 408.3133";" 853.0569";" 983.3944";"1291.5878";"1357.6366";"1054.0199";"1246.9774";"1417.6178";"1891.3959";"2363.8229";"1646.9058";"2009.0594";"2077.0651";"2559.3046";"2903.8921";"1629.8750";"3297.4224";"3244.8784";"2023.9705"
"2am";"1132.8055";"2020.7271";"2267.6917";"1081.6727";"1775.8984";"1898.3976";"1314.1722";" 552.7736";"2212.0463";"1406.6968";"2018.6073";" 828.5362";" 408.3133";" 853.0569";" 983.3944";"1291.5878";"1357.6366";"1054.0199";"1246.9774";"1417.6178";"1891.3959";"2363.8229";"1646.9058";"2067.3075";"2077.0651";"2559.3046";"2903.8921";"1629.8750";"3297.4224";"3244.8784";"2023.9705"
"3am";"1132.8055";"1952.3697";"2267.6917";"1081.6727";"1775.8984";"1898.3976";"1314.1722";" 552.7736";"2212.0463";"1475.0542";"2018.6073";" 828.5362";" 408.3133";" 853.0569";" 983.3944";"1291.5878";"1357.6366";"1054.0199";"1246.9774";"1417.6178";"1891.3959";"2363.8229";"1646.9058";"2067.3075";"2077.0651";"2559.3046";"2903.8921";"1629.8750";"3297.4224";"3244.8784";"2023.9705"
