"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"25.667999";"34.418322";"17.526478";"25.627494";"30.333307";"16.804322";"22.278738";"25.452405";" 6.187073";"35.232198";"27.934375";"23.157289";"12.675582";" 9.749183";"27.726708";"39.890802";"23.770493";"25.451621";"30.299288";"15.822142";"38.456371";"11.204507";" 1.487052";"32.908641";"35.648547";"28.179969";"26.875473";"28.506798";"26.992795";"13.005783";" 4.846467";"21.407667";" 8.640201";"12.604156";"18.894042";" 8.483163";"13.307326";"23.367092";"35.885808";"18.601398";" 2.889758";" 3.892719";" 8.566950";"12.170664";"19.783273";"18.508086";"21.563103";"22.043804";"20.227130";" 5.747289";"13.898948";" 8.491370";" 7.556805";" 8.578964";"12.136043";"47.319003";"30.457565";"28.288225";"12.423980";" 9.182263";"27.515403";"24.835944";"26.278490";"28.928143";"16.338452";"26.286800";"40.815027";"25.304150";" 0.000000";NA;" 0.000000";NA;NA;"40.708517";"32.204061";"43.852850";"42.936434";"12.280386";"13.069125";"78.637064";" 0.000000";" 5.439465";"16.179835";"22.997039";"24.720993";"16.570224";" 6.348821";"26.344200";" 8.637622";"16.740379";"16.244011";"16.925012";" 9.592597";" 6.973488";"17.339685";" 5.428220";"12.961595";"24.008851";"39.921870";"25.757984";NA;NA;" 0.000000";"21.190457"
"5am";"26.166768";"32.959457";"18.390265";"25.230884";"30.333541";"15.865486";"21.495626";"25.623322";" 6.129103";"35.575181";"26.586342";"23.157289";"12.843842";" 9.335595";"27.922635";"39.453055";"23.788254";"25.313277";"30.409421";"15.946088";"38.754966";"13.667899";" 1.504667";"33.406391";"35.826756";"28.369227";"26.752337";"27.963202";"26.992795";"12.928936";" 4.873540";"21.407667";" 8.806749";"12.733022";"18.736145";" 8.496526";"12.070632";"22.904087";"35.885808";"17.666767";" 2.931992";" 3.892719";" 7.980779";"12.282712";"19.783273";"18.771453";"21.814196";"21.809206";"20.098887";" 5.841618";"13.797228";" 8.331998";" 7.076142";" 8.578964";"12.022048";"47.319003";"30.465308";"28.386959";"12.572680";" 9.298975";"27.591338";"23.194724";"27.258941";"28.475909";"15.969303";"25.980174";"40.678269";"24.905448";" 0.000000";NA;" 0.000000";NA;NA;"40.304770";"32.092773";"44.158986";"43.542255";"12.341822";"13.144111";"78.637064";" 0.000000";" 5.572959";"16.335174";"21.871907";"25.426868";"16.901310";" 6.246324";"25.893934";" 8.235218";"16.666918";"16.713312";"17.129287";" 9.884708";" 7.027165";"17.500275";" 5.003477";"13.227244";"23.589896";"39.300774";"25.628796";NA;NA;" 0.000000";"21.190457"
"6am";"24.497143";"30.648847";"18.626386";"27.090569";"28.364348";"17.126614";"20.851811";"26.046247";" 7.286463";"35.504685";"25.340048";"23.733863";"12.764269";" 8.805400";"29.340917";"40.662479";"23.304901";"24.900595";"30.409421";"14.952484";"40.206438";"13.569967";" 1.929158";"34.263856";"33.947861";"30.697979";"27.081638";"27.963202";"26.318708";"12.654302";" 4.416995";"21.556733";" 9.170362";"12.777271";"16.483812";" 8.171503";"12.051395";"22.391141";"36.392286";"16.653709";" 2.205979";" 4.238030";" 4.996020";"11.153576";"18.838555";"19.182371";"21.653425";"23.447070";"20.235865";" 6.259314";"14.434223";" 8.901653";" 6.993438";" 7.741733";"12.935197";"47.818467";"30.330564";"29.252581";"12.702095";" 8.612402";"26.376345";"22.431429";"28.643334";"28.300403";"15.801920";"27.382658";"40.678269";"22.592265";" 0.000000";NA;" 0.000000";NA;NA;"40.189290";"31.345473";"43.424399";"42.993732";"12.633285";"13.087621";"73.713709";" 0.000000";" 6.101103";"16.975469";"22.328439";"25.364366";"16.407119";" 6.886058";"24.987525";" 7.191655";"16.485966";"16.646952";"17.737468";" 9.976069";" 7.401086";"16.698954";" 6.393736";"13.443512";"22.240785";"38.261451";"23.894286";NA;" 0.000000";" 0.000000";"20.601257"
"7am";"25.124970";"28.228953";"17.428754";"24.496833";"25.963526";"22.140602";"25.434224";"23.688720";"19.432668";"27.430342";"23.159292";"20.383688";"12.557373";" 8.118497";"32.371857";"37.811624";"20.408980";"22.346732";"27.329258";"13.887380";"40.682637";"18.374282";" 4.218846";"30.576590";"27.606975";"27.278260";"27.675983";"25.726586";"27.284936";"13.678235";"10.441840";"15.379100";" 7.823348";"14.335340";"17.547908";" 9.106855";" 8.251853";"22.353611";"32.654526";" 9.866993";" 5.681612";" 4.641979";" 5.217403";"10.247454";"19.116468";"23.144939";"20.047342";"24.948379";"15.828749";" 6.999478";"13.091072";" 8.954568";" 7.117204";" 6.775077";"13.731272";"47.080003";"26.270411";"25.522971";"11.831087";" 7.688929";"21.060912";"19.259935";"26.434353";"29.796707";"17.712386";"28.702360";"31.747659";"24.179759";" 0.000000";"22.743244";" 0.000000";NA;" 0.000000";"40.477633";"23.018947";"41.748401";"46.236588";"13.802934";"11.669357";"81.951818";" 0.000000";" 5.623568";"16.273529";"21.538276";"27.275276";"14.187575";"14.032001";"26.823631";"11.077988";"15.186236";"12.315689";"15.704703";"10.768353";" 7.912075";"17.229582";" 3.360392";"15.052505";"19.429180";"35.745880";"24.894945";"36.010081";" 0.000000";" 0.000000";"19.693331"
"8am";"29.043226";"25.554692";"19.247775";"22.531884";"28.275852";"22.393786";"29.717966";"19.724678";"23.160450";"27.265922";"19.640866";"17.551558";"14.369268";"12.986603";"30.082260";"33.009694";"20.145313";"16.581741";"25.721577";"19.832871";"37.787690";"20.533849";" 6.651439";"30.938973";"20.168268";"30.294169";"26.744044";"26.469988";"24.812196";"16.787220";"15.789810";"14.031070";" 7.800907";"15.599953";"18.483845";" 8.704456";"10.128511";"24.455966";"33.660782";"10.349736";" 7.762678";" 3.873897";" 7.397905";" 6.671696";"21.214361";" 8.696152";"22.793182";"25.404760";"18.331835";" 6.530633";"12.666303";" 9.945127";" 7.994314";" 5.052286";"12.835935";"46.287919";"20.521999";"31.394897";"10.113263";" 7.327767";"22.867311";"19.832137";"20.394858";"14.640986";"11.986634";"25.883599";"31.980448";"22.198074";" 0.000000";"26.940326";" 0.000000";NA;" 0.000000";"34.875517";"20.412487";"49.214024";"40.049718";"12.005148";"15.551288";"75.210002";" 0.000000";" 6.037094";"18.422597";"16.585313";"23.027809";"17.621485";"17.475854";"26.213051";"11.838829";"15.900791";"10.624948";"13.898139";"11.167921";"11.703759";"10.833717";" 5.916870";"15.583110";"18.628296";"34.493536";"20.931303";"56.058144";" 0.000000";" 0.000000";"16.267965"
"9am";"25.582970";"25.786999";"18.845757";"24.658523";"26.500903";"21.616561";"30.760047";"19.300397";"21.676099";"27.464375";"17.267710";"16.956010";"14.938721";"11.550697";"28.480769";"28.326799";"15.392983";"15.878809";"22.605193";"22.699700";"37.135133";"23.861300";" 8.354060";"33.223742";"17.616096";"32.258894";"29.230967";"23.526460";"25.668902";"16.945937";"18.971583";"11.988791";" 7.087909";"14.596311";"17.508885";" 9.309611";" 9.995816";"25.685238";"34.090146";"10.382238";"10.648137";" 6.291136";" 6.997689";" 7.956758";"24.876424";"14.251676";"27.221648";"25.607012";"13.035417";" 5.557315";"13.856990";"11.095762";" 7.128917";" 5.088513";"12.125993";"44.951030";"20.760132";"33.109059";" 9.726482";" 7.239880";"23.551057";"17.738291";"19.173018";"17.223732";"10.212984";"26.238143";"40.813266";"21.899347";" 0.000000";"20.199468";"35.443063";" 0.000000";" 0.000000";"32.530069";"23.669058";"50.926333";"39.528525";"12.607742";"16.843099";"62.163420";" 0.000000";" 6.344535";"19.762714";"11.550611";"22.166900";"14.704450";"17.878117";"25.611687";"12.374748";"13.271717";"10.653593";"17.507421";" 6.390479";"11.126475";"11.648686";" 6.758598";"16.178112";"16.605283";"34.605144";"16.881266";"27.095607";" 0.000000";" 0.000000";"17.734412"
"10am";"22.257172";"21.718094";"21.955556";"26.923690";"33.205644";"22.045596";"29.822729";"18.094664";"23.688522";"26.167326";"17.566168";"18.343945";"12.139759";"12.817773";"27.365405";"27.827274";"17.354500";"10.217807";"24.591648";"21.875534";"36.554955";"24.747301";" 7.945470";"29.756654";"21.006848";"27.556725";"29.449023";"22.542516";"28.281363";"15.490106";"17.799247";"16.428002";" 5.505554";"18.756614";"17.354912";"11.916458";" 9.578199";"23.109190";"32.119133";" 9.601977";"11.755869";" 9.684393";" 8.186462";" 4.036443";"23.635974";"15.389392";"28.961726";"26.158703";"12.276994";" 5.824532";"13.902111";"11.757965";" 6.256409";" 4.718379";"13.103903";"41.987630";"20.724285";"34.644870";" 9.742221";" 7.999517";"23.960516";"15.663372";"20.128732";"19.126559";"11.001312";"27.100140";"37.597572";"19.135400";" 0.000000";"15.037915";"19.560386";" 0.000000";" 0.000000";"28.940553";"25.956275";"49.721275";"41.956195";"15.598184";"15.650209";"62.163420";" 0.000000";" 6.811933";"20.116140";"11.367739";"22.508336";"18.538690";"16.744151";"27.439779";"11.773995";"13.532531";" 9.784204";"15.877797";" 4.847506";"11.080190";"12.347596";" 5.793355";"15.968724";"14.665460";"27.511197";"22.070772";"27.095607";" 0.000000";" 0.000000";"18.376546"
"11am";"24.731636";"21.543338";"21.785826";"25.656413";"30.428362";"23.307184";"29.878436";"18.652280";"22.473227";"25.941242";"18.922929";"18.329219";"15.416646";"13.070657";"30.277931";"25.001930";"18.601461";"17.210549";"18.130800";"19.501817";"38.858260";"22.915975";" 7.252873";"29.995692";"22.376106";"22.770383";"29.663975";"26.005785";"25.162955";"19.709622";"18.328232";"14.061612";" 5.588688";"11.760084";"19.073485";" 7.664787";"11.866151";"22.616400";"34.300010";"13.327052";"13.233916";" 6.183019";" 7.280592";" 6.413594";"24.976359";"13.459687";"23.660308";"25.053895";"17.634107";" 6.303471";"10.148787";"10.183342";" 6.124596";" 5.966236";"13.139741";"44.579736";"14.887386";"32.349980";"10.427790";" 7.061869";"22.557457";"14.867339";"20.998151";"17.850314";"13.170566";"24.600605";"24.938422";"20.490317";" 0.000000";"17.007593";"19.560386";" 0.000000";" 0.000000";"27.765874";"22.986992";"49.344478";"40.264675";"15.620635";"14.662757";"62.163420";" 0.000000";" 6.711540";"18.128651";"11.418196";"22.122683";"18.808620";"17.059505";"25.415891";"12.802788";"15.651574";" 9.596425";"14.701336";" 9.036378";"10.807609";" 9.575601";" 5.938352";"16.326595";"13.864449";"31.012015";"20.927823";"27.181075";" 0.000000";" 0.000000";"17.042682"
