"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624";"80.9900927784624"
"4am";"12.864953";" 2.267354";"14.286179";" 3.921143";"17.854968";"16.391079";"14.208935";"20.262309";" 3.857898";" 8.096239";"10.930640";" 9.265380";"20.858140";"17.641108";"23.725766";"41.805493";"13.182710";"12.850099";"14.108496";" 8.615025";"22.209550";"29.771238";"15.400402";"21.906815";" 8.687454";"23.425222";"14.971374";" 8.132244";"18.947355";"27.117841";"14.364677";"13.096700";"18.019234";"12.457504";"17.411744";"20.191488";"32.418928";"11.802973";"27.162760";"40.329645";"13.787003"
"5am";"12.743794";" 2.257714";"14.230832";" 4.115168";"18.128152";"16.834454";"13.995587";"21.125381";" 3.698474";" 8.264346";"10.843736";" 8.831667";"18.787530";"18.091161";"23.486999";"43.381835";"12.985442";"13.120406";"14.379103";" 8.780290";"22.311405";"29.756198";"16.146082";"22.547060";" 9.039064";"23.973771";"15.409936";" 8.491234";"18.130518";"28.511926";"14.113290";"12.985973";"18.294849";"12.638535";"17.716830";"19.937398";"32.896176";"12.432650";"26.795507";"40.934496";"14.006271"
"6am";"11.963500";" 2.361233";"13.939722";" 4.219908";"18.436437";"16.555447";"13.723633";"20.997714";" 4.174230";" 9.621330";"11.323494";" 8.704330";"19.285496";"19.004978";"24.137722";"43.020081";"13.744467";"13.810254";"14.182173";" 9.001131";"23.293474";"29.246450";"17.913958";"23.978159";" 9.722112";"25.587778";"17.486547";" 7.561335";"18.592616";"27.046287";"16.686217";"10.299487";"17.255919";"10.578438";"19.162754";"21.423761";"32.390335";"13.107650";"25.490923";"39.142231";"14.982933"
"7am";"11.339391";" 3.968828";"15.270027";" 5.437143";"18.365352";"18.520866";"11.573053";"23.663600";" 5.651643";"10.123945";"11.869517";" 9.844245";"19.601940";"20.010699";"23.928087";"48.614964";"14.956185";"15.201109";"19.231738";" 8.084567";"20.190602";"29.883101";"19.987777";"23.959651";"11.111449";"27.874018";"21.582892";" 8.412970";"18.369559";"29.073230";"15.348531";"12.557819";"20.486979";"10.003190";"20.912704";"22.877855";"32.917098";"16.653240";"26.387754";"40.350725";"16.305768"
"8am";" 9.977076";" 4.309993";"16.766291";" 5.674423";"16.489393";"18.563860";"13.351867";"25.350545";" 6.554392";"10.103903";"10.230687";"11.127061";"19.789383";"21.355251";"24.359240";"46.248208";"14.933302";"15.705970";"22.898934";"11.374706";"18.044536";"28.805016";"17.478077";"23.826259";"11.881329";"29.463311";"23.300969";" 9.418340";"16.741392";"32.858608";"15.128235";"10.887192";"22.682811";"13.428155";"22.678206";"22.623828";"28.917582";"16.600512";"25.893916";"40.292054";"18.519820"
"9am";"11.103814";" 4.060621";"16.161584";" 6.854145";"16.383733";"21.067226";"13.785213";"24.963313";" 6.489154";" 9.817838";" 9.821124";"11.438263";"19.899329";"15.787433";"24.598479";"44.098393";"14.497534";"15.172265";"22.093638";"10.028766";"16.733076";"28.084022";"17.014769";"24.474608";"11.123240";"30.392539";"23.529145";"10.147368";"15.190013";"31.352350";"15.659874";" 9.974735";"25.011810";"17.595748";"22.669333";"23.777805";"29.794813";"16.592565";"27.335636";"41.035466";"17.339359"
"10am";"11.250888";" 5.127501";"16.568903";" 5.239034";"16.482549";"22.418514";"13.870159";"24.891965";" 6.393286";"11.207618";" 8.453243";"10.715681";"20.851506";"17.263665";"24.247384";"43.701901";"16.269450";"15.572839";"22.937717";" 9.581093";"16.428874";"27.645294";"20.518367";"25.708271";"10.898328";"27.825569";"20.918139";" 8.483113";"14.635669";"30.117783";"15.997328";"10.675155";"24.683741";"16.609699";"24.297130";"24.284218";"31.165191";"16.498813";"27.320072";"40.158307";"17.020855"
"11am";"10.344158";" 6.840888";"20.189957";" 6.601609";"16.707706";"19.040502";"12.020100";"23.772217";" 5.612234";"11.875976";"10.177668";" 8.910790";"17.867268";"22.326563";"28.916273";"43.184769";"16.900219";"14.822685";"23.462614";" 9.348860";"17.758571";"28.100932";"19.387852";"25.964910";"10.904157";"26.908843";"19.561843";" 8.622894";"18.019458";"31.866068";"14.993938";"13.187087";"22.178119";"13.690650";"23.194751";"24.287262";"30.837328";"16.015655";"27.176074";"41.070963";"17.993298"
