"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272";"28448.3272"
"4am";" 2389.8586";" 6478.4914";" 8802.0921";" 4564.6381";" 4135.0662";" 2548.8582";" 1951.3658";" 3111.9269";" 1917.8433";" 2478.5386";" 3741.4473";" 1937.1220";" 3531.1536";"  759.3525";" 1877.1487";" 4698.8832";" 1421.4511";"  660.5203";"  831.8385";" 1338.9261";"  731.7476";" 1750.4519";" 3651.9249";"11541.6917";"  391.8083";"  437.5294";" 1220.2458";" 1063.5591";" 1802.1335";" 2079.8165";" 1122.8716";" 1131.3653";"  688.1490";" 1634.9460";"  586.5593";" 2294.2842";" 1258.3164";"  337.1826";"  701.0796";"  708.2967";" 1097.4708";"  680.6644";" 1385.7933";"  911.4290";" 1250.7272";" 2570.0730";" 2968.0043";"  571.4544";"  517.9546";" 2064.8585";" 1777.9724";"  833.1842";" 1079.0504";" 2082.0011";" 1857.7596";"  821.7167";" 2832.7867";"  999.9684";" 1652.2902";"  611.2217";" 1109.6872";" 1487.4825";"  672.7788";"  832.0311";"  782.6405";"  541.9350"
"5am";" 2389.8586";" 6478.4914";" 8802.0921";" 4564.6381";" 4135.0662";" 2548.8582";" 1951.3658";" 3111.9269";" 1917.8433";" 2478.5386";" 3741.4473";" 1937.1220";" 3531.1536";"  759.3525";" 1783.6960";" 4698.8832";" 1421.4511";"  660.5203";"  831.8385";" 1338.9261";"  731.7476";" 1686.7799";" 3651.9249";"11541.6917";"  391.8083";"  437.5294";" 1220.2458";" 1157.0118";" 1802.1335";" 2079.8165";" 1122.8716";" 1195.0373";"  688.1490";" 1634.9460";"  586.5593";" 2294.2842";" 1258.3164";"  337.1826";"  701.0796";"  708.2967";" 1190.6280";"  680.6644";" 1292.6361";"  911.4290";" 1250.7272";" 2570.0730";" 2968.0043";"  571.4544";"  517.9546";" 2209.2606";" 1777.9724";"  833.1842";" 1079.0504";" 1937.5990";" 1857.7596";"  821.7167";" 2832.7867";"  999.9684";" 1652.2902";"  611.2217";" 1109.6872";" 1487.4825";"  672.7788";"  832.0311";"  782.6405";"  541.9350"
"6am";" 2389.8586";" 6531.1882";" 8765.8248";" 4564.6381";" 3949.0304";" 2456.9367";" 2064.1603";" 3111.9269";" 1689.5089";" 2478.5386";" 3741.4473";" 2018.3058";" 3531.1536";"  724.8351";" 1632.8533";" 4759.7769";" 1373.5983";"  625.1486";"  831.8385";" 1223.0569";"  731.7476";" 1686.7799";" 3664.1336";"11635.4423";"  391.8083";"  372.6730";" 1220.2458";" 1204.4789";" 1802.1335";" 2116.0838";" 1122.8716";" 1139.4224";"  641.3259";" 1634.9460";"  586.5593";" 1936.7469";" 1134.2500";"  461.2490";"  586.0492";"  648.6206";" 1102.7435";"  680.6644";" 1105.5870";"  911.4290";" 1127.9313";" 2379.9149";" 2824.9648";"  571.4544";"  517.9546";" 1501.0119";" 1295.8506";"  526.5198";"  773.3948";" 1484.9625";" 1219.3478";"  664.6329";" 2832.7867";"  883.5700";" 1353.9081";"  493.6984";" 1109.6872";" 1474.5752";"  552.0365";"  615.9634";"  666.0287";"  385.0364"
"7am";" 2320.6710";"12074.7347";" 7028.8206";" 4084.8992";" 3314.1902";" 2235.5578";" 2401.3353";" 2686.3196";" 2333.8521";" 1590.8683";" 2825.2655";" 1379.6854";" 3264.2883";"  770.5255";"  877.7549";" 5845.8011";" 1010.2790";"  274.7369";"  607.8927";" 2361.2954";" 1422.5167";" 1225.0349";" 3318.5040";"16400.4584";"  431.9539";"  209.2445";"  472.0796";" 2959.0618";" 2057.3582";" 2940.1730";"  806.0806";" 1193.7740";" 1452.5357";"  981.3973";" 1883.5668";"  749.6977";" 1748.7204";"  517.1478";"  230.0608";"  361.9196";"  286.7363";"  255.2958";"  368.5290";"  559.3467";"  376.6434";" 1515.2564";" 2921.4111";"  315.6481";"  413.8520";"  495.5669";"  411.6710";"  221.8779";"  638.9021";" 1813.8299";"  807.5016";"  191.1897";" 1080.8888";"  391.9877";"  458.1030";"  122.1462";"  575.7406";" 1235.4922";"  150.3857";"  340.9051";"  351.6913";"  385.0364"
"8am";" 2808.5757";"14072.9263";" 5805.2363";" 4067.2312";" 2768.5601";" 1941.8037";" 2609.0140";" 2353.8300";" 2922.1315";" 1279.9093";" 2149.7963";" 1154.1303";" 3760.6896";"  634.7963";"  714.6433";" 5420.6032";" 1683.6857";"  203.9935";" 1089.6297";" 2445.8002";" 2335.0057";" 1000.9203";" 3325.8676";"19063.5241";"  447.8102";"  175.0753";"  494.5410";" 6937.3363";" 2750.4806";" 3043.1022";"  483.1402";" 1290.3729";" 1615.2638";"  867.7746";" 1949.0924";"  683.7017";" 2076.0478";"  946.4930";"  115.0304";"  430.4495";"  198.8518";"  173.2841";"  274.6371";"  589.3763";"  447.9074";" 1660.4426";" 3357.9084";"  315.6481";"  496.3182";"  623.6625";"  411.6710";"  147.9186";"  556.4359";" 1720.2583";"  481.2705";"  279.0742";"  517.3667";"  424.5465";"  358.6423";"  122.1462";"  575.7406";"  902.3400";"  150.3857";"  340.9051";"  293.3854";"  280.7759"
"9am";" 2546.2751";"16461.5424";" 5081.1937";" 3795.3841";" 2574.1227";" 1642.5441";" 2479.6279";" 1331.5302";" 2805.8657";" 1111.3200";" 1527.6679";"  925.8204";" 3588.9031";"  634.7963";"  546.3386";" 4974.1284";" 1790.6418";"  314.6145";" 1089.6297";" 2305.6822";" 2436.5617";"  866.7523";" 3416.6508";"20201.0569";"  447.8102";"  175.0753";"  576.9760";" 8195.4668";" 2890.5822";" 3460.0232";"  407.7113";" 1352.3675";" 1615.2638";"  781.9937";" 2036.7451";"  769.6317";" 2076.0478";"  946.4930";"  115.0304";"  370.7734";"  238.1971";"   73.7123";"  368.5290";"  589.3763";"  379.9003";" 1779.2862";" 3415.3940";"  315.6481";"  539.5320";"  623.6625";"  411.6710";"  147.9186";"  403.6081";" 1873.0861";"  364.4314";"  369.3309";"  411.2928";"  424.5465";"  407.8711";"  122.1462";"  469.3764";"  902.3400";"   29.6434";"  340.9051";"   94.5732";"  280.7759"
"10am";" 2495.7645";"16941.4335";" 5435.2580";" 3811.6297";" 2510.1298";" 1550.6226";" 2459.3785";" 1225.1181";" 2358.1883";" 1176.5083";" 1352.4669";"  706.8380";" 3435.4128";"  549.6200";"  546.3386";" 4801.3671";" 1731.2035";"  245.9161";"  952.7313";" 2412.0943";" 2486.6457";"  798.4942";" 3594.7507";"20675.7767";"  447.8102";"  175.0753";"  669.0754";" 9420.4049";" 2890.5822";" 3521.6106";"  407.7113";" 1369.5242";" 1625.4827";"  795.6192";" 2197.1085";"  769.6317";" 2227.5702";"  946.4930";"  115.0304";"  370.7734";"  238.1971";"   73.7123";"  462.4209";"  539.2923";"  438.2407";" 2192.6194";" 3188.1104";"  222.6665";"  850.7785";"  799.2449";"  411.6710";"  147.9186";"  403.6081";" 1496.9229";"  364.4314";"  322.1841";"  411.2928";"  312.7105";"  407.8711";"    0.0000";"  363.0122";"  902.3400";"   62.7330";"  340.9051";"   94.5732";"  357.7648"
"11am";" 2470.7151";"16040.5295";" 5604.5308";" 3827.1540";" 2716.4104";" 1745.3732";" 2494.0329";" 1466.9472";" 2587.4643";" 1111.3200";" 1760.9708";"  622.8116";" 3309.9378";"  549.6200";"  627.5224";" 4583.9434";" 1725.1731";"  279.2428";"  880.8921";" 2309.7306";" 2486.6457";"  798.4942";" 3625.4881";"20388.9440";"  490.5688";"  175.0753";"  647.0543";" 9370.2424";" 2876.3820";" 3461.9345";"  407.7113";" 1269.6628";" 1561.0016";"  898.4731";" 1877.4850";"  769.6317";" 2076.0478";"  946.4930";"  115.0304";"  522.8663";"  315.6909";"   73.7123";"  462.4209";"  539.2923";"  370.2336";" 2073.2129";" 3203.6916";"  152.8234";"  886.5822";"  799.2449";"  483.5102";"  147.9186";"  403.6081";" 1496.9229";"  364.4314";"  231.9274";"  411.2928";"  312.7105";"  339.2858";"    0.0000";"  363.0122";"  902.3400";"   62.7330";"  340.9051";"   94.5732";"  357.7648"
