"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079";"7568.789079"
"4am";"1632.653";"2243.241";"2540.773";"2892.969";"4543.541";"3726.300";"2691.379";"5083.989";"4921.264";"5454.684";"3421.341";"6263.234";"4556.734";"3317.446";"3397.620";"1720.001";"5986.541";"4880.895";"2059.924";"5383.061";"6103.449";"1187.894";"2456.229";"4934.039";"6235.501";"3721.041";"2416.689";"4557.140";"3594.560";"1881.832";"4984.524";"3247.183";"4630.903";"2703.588";"2670.335";"5319.715";"3222.129";"3131.714";"3013.548";"4159.707";"2825.519"
"5am";"1693.030";"2210.874";"2585.286";"2735.512";"4503.067";"3726.300";"2597.467";"4773.783";"4986.911";"5224.485";"3509.455";"6446.339";"4809.176";"3207.000";"3337.355";"1673.110";"6076.069";"5516.617";"1958.691";"5232.018";"6063.011";"1188.959";"2320.509";"4798.815";"6079.528";"3653.681";"2306.158";"4268.633";"3895.365";"1741.691";"5091.830";"3289.354";"4517.283";"2703.588";"2462.496";"5278.433";"3183.624";"3017.242";"3093.734";"4018.031";"2830.514"
"6am";"1861.987";"2217.355";"2738.967";"2677.436";"4309.346";"3523.061";"2514.271";"4889.639";"4866.871";"4983.699";"3247.988";"6212.803";"4810.014";"3063.890";"3097.527";"1586.679";"5633.418";"5471.068";"2064.311";"5282.915";"5751.009";"1130.946";"2303.212";"4224.264";"5551.675";"3322.171";"2051.382";"3954.751";"3670.095";"1709.398";"4992.185";"3342.825";"4417.009";"2458.035";"2403.329";"4871.363";"3107.955";"2782.053";"2975.801";"3945.912";"2554.222"
"7am";"2739.7425";"4053.3290";"2942.1505";"3665.1956";"4343.2593";"3691.3168";"2315.5842";"3883.2712";"4816.4004";"4692.2240";"3153.4462";"6189.5913";"4734.4259";"2878.5999";"3092.8629";"1388.5330";"5242.0171";"4858.1555";"1834.0881";"4337.5633";"6488.5412";" 961.9753";"2182.0538";"3808.4850";"4895.5935";"2941.4829";"1705.9761";"3245.6930";"3545.6198";"1546.9064";"5410.6796";"2974.4473";"3603.0289";"2156.9015";"2091.8641";"4567.2810";"3481.5381";"2746.5903";"2599.8373";"3509.9460";"2084.4988"
"8am";"4469.5791";"4181.1648";"3185.2772";"3777.4623";"4663.8886";"3605.6367";"2341.4920";"3748.0239";"4321.0197";"4987.3324";"3371.3929";"5610.5608";"5189.7311";"2766.3335";"2647.6903";"1314.1325";"5107.3602";"4626.7010";"1831.5290";"3949.9589";"6347.7255";" 881.3334";"2582.5231";"3838.0211";"4355.9922";"2840.3414";"1545.5889";"3185.2826";"3558.1912";"1322.2986";"5185.1501";"3126.4975";"3374.5087";"1859.1346";"1800.2091";"4365.5747";"3962.4281";"2442.9621";"2589.6865";"3333.6366";"2155.9738"
"9am";"5153.1222";"4388.9047";"3348.5673";"3600.3773";"4599.2522";"3788.0101";"2132.5164";"3827.2783";"4335.1901";"5270.7401";"3890.3509";"5529.8837";"5658.6139";"2522.9868";"2509.3191";"1486.9517";"4547.1860";"4183.6182";"1832.7720";"3976.0014";"7360.8729";" 906.5485";"2247.4018";"3478.4747";"4428.4522";"2406.0683";"1412.9968";"2823.8091";"3740.9960";"1331.3679";"5109.0426";"3180.2800";"3149.2667";"1798.7685";"1653.2705";"4004.4093";"3887.5606";"2282.4005";"2507.8265";"3230.8391";"2082.1823"
"10am";"5266.8994";"4443.7397";"3105.6618";"3597.4843";"4519.9863";"3651.9348";"1954.0822";"3989.5025";"4111.2423";"4783.5893";"4062.0141";"5417.9063";"5979.9468";"2534.2187";"2546.6016";"1317.2836";"4574.3848";"4319.7775";"1805.5534";"4225.3045";"7452.6333";" 842.3749";"2224.4384";"3199.1902";"4403.5977";"2618.4542";"1433.9776";"2736.9784";"3663.0041";"1421.2469";"4786.4986";"3247.9339";"3146.4570";"1911.9321";"1800.8321";"3771.9200";"3706.9579";"2405.6552";"2348.5464";"3368.0292";"2230.3392"
"11am";"5056.6458";"4459.3016";"2824.0548";"3553.1820";"4292.7114";"3601.7035";"2185.7254";"3863.1460";"4539.2839";"5098.8365";"3741.2117";"5762.6550";"5731.4781";"2491.1147";"2436.5201";"1474.5428";"4941.4586";"4549.7443";"1677.2328";"4376.2798";"6743.2325";" 928.4388";"2409.4506";"3342.6226";"4359.2087";"2774.9839";"1657.1257";"2692.1652";"3704.5867";"1249.6731";"5085.5902";"3000.1372";"3484.2987";"2016.9153";"1879.1475";"4102.5607";"3411.2123";"2540.9211";"2436.1260";"3342.1995";"2166.3943"
