"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419";"0.587241434243419"
"max";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433";"55.6734483609433"
"4am";" 4.372605";" 5.053070";" 2.083923";" 4.841599";" 2.330141";" 4.773061";" 4.400008";" 5.893714";" 5.721219";"10.388906";" 3.019721";" 9.701457";" 4.616536";" 9.371695";" 3.303623";" 4.064267";" 4.596627";" 2.209095"
"5am";" 4.276385";" 5.053070";" 2.030975";" 4.853863";" 2.346256";" 4.773582";" 4.426124";" 6.235044";" 5.758538";"10.340788";" 3.062718";" 9.785032";" 4.616536";" 9.260441";" 3.358028";" 4.062598";" 4.624602";" 2.233605"
"6am";"4.072700";"5.254474";"2.027137";"4.925540";"2.375354";"4.995823";"4.560984";"6.186186";"5.760640";"9.727640";"3.133505";"9.715578";"4.486320";"9.674916";"3.473881";"4.445763";"4.987722";"2.352317"
"7am";" 3.433820";" 4.814983";" 1.891571";" 4.944982";" 2.603082";" 4.547719";" 5.366994";" 6.873274";" 5.585257";" 8.662790";" 3.772322";"10.937081";" 5.525438";" 9.363633";" 3.246781";" 4.934094";" 5.310691";" 2.864215"
"8am";" 2.211205";" 5.386064";" 1.585320";" 5.239070";" 2.813170";" 4.520767";" 6.328147";" 7.128171";" 3.837220";" 9.490184";" 3.459436";"10.754409";" 4.425502";" 8.086992";" 5.556244";" 5.975444";" 6.692826";" 4.002868"
"9am";" 3.687959";" 5.027911";" 2.260695";" 4.619234";" 2.971110";" 4.171421";" 8.231131";" 6.634259";" 5.189629";" 9.589648";" 3.601989";"10.041243";" 4.693231";" 8.167405";" 5.788328";" 4.930937";" 4.400693";" 4.031410"
"10am";" 3.256927";" 5.498346";" 1.428740";" 6.684589";" 1.728078";" 3.588863";" 9.178983";" 5.625250";" 4.179575";"12.074719";" 3.726239";" 9.355548";" 3.342158";" 8.600635";" 6.133672";" 5.348813";" 4.382554";" 4.574853"
"11am";" 4.221779";" 5.144802";" 1.573083";" 5.812835";" 1.667924";" 2.644143";" 6.918971";" 7.705466";" 4.581616";"11.113412";" 4.068220";" 9.410212";" 3.103899";" 8.855571";" 6.011389";" 5.207437";" 4.585286";" 3.919799"
"12am";" 3.148830";" 4.696164";" 1.775442";" 6.273381";" 1.543617";" 3.577926";" 5.582392";" 6.633992";" 5.079023";"11.646872";" 3.913948";"11.143389";" 2.945081";" 8.546081";" 5.174722";" 5.270222";" 5.218445";" 3.527778"
"1pm";" 3.365032";" 4.658300";" 1.631832";" 6.375981";" 1.853659";" 2.903702";" 4.711170";" 7.027438";" 4.594305";"10.577558";" 4.268225";"10.048707";" 3.770340";" 8.527529";" 5.478596";" 5.802030";" 5.486970";" 4.018335"
"2pm";"3.728141";"4.858345";"2.430523";"6.744198";"2.148105";"2.605454";"4.837733";"7.377239";"4.677492";"9.362546";"3.014481";"9.832596";"3.563797";"8.652867";"3.896987";"5.728808";"6.194884";"3.560988"
"3pm";" 3.4439976";" 5.8106819";" 0.5872414";" 5.5257158";" 7.5953408";" 2.5831459";" 3.7901345";" 6.4584901";" 4.9304801";"11.9337897";" 2.9633598";"10.3642877";" 4.2686713";" 6.5667432";" 2.6032941";" 5.4306325";" 7.9620220";" 4.5563925"
"4pm";"3.818050";"4.263930";"1.825800";"6.256646";"2.032609";"3.985271";"3.650380";"7.014715";"5.156130";"8.593327";"4.086922";"9.523585";"5.757541";"8.262908";"4.222298";"4.448909";"4.917808";"3.661279"
"5pm";"4.488944";"8.123060";"1.802638";"4.960195";"1.935127";"4.166664";"4.078933";"6.735814";"6.071719";"8.405886";"3.789151";"9.335586";"5.150030";"7.619739";"3.373015";"5.404424";"3.995988";"2.894991"
"6pm";"3.912977";"8.035686";"1.824859";"4.460297";"1.669127";"4.681323";"3.581808";"6.738063";"5.884975";"8.373802";"3.215745";"9.743123";"5.085389";"8.393285";"2.813794";"4.655785";"4.634503";"2.116251"
"7pm";" 3.959918";" 7.830301";" 1.788701";" 3.661415";" 2.813318";" 5.072885";" 4.508456";" 6.276847";" 6.032178";" 9.152427";" 3.127350";"10.318079";" 4.238843";" 9.305961";" 2.677596";" 4.323842";" 4.373498";" 2.313539"
