"district","hour","mode1","mode2","mode3"
"001","4am",3093.85505,6196.06,7540.2576
"002","4am",3108.90432,4508.725,11862.3329
"003","4am",1716.33265,4113.311,6247.9104
"004","4am",1954.6848,3791.628,2715.518
"005","4am",2832.37115,3617.136,7783.7299
"006","4am",712.44936,3883.33,1787.6273
"007","4am",1994.91043,1722.446,2148.5798
"008","4am",3312.14732,7338.379,6675.9724
"009","4am",2951.015,6240.701,4102.2716
"010","4am",4580.99833,4537.275,5133.7933
"011","4am",3356.28061,3639.369,4367.4524
"012","4am",2160.05989,3536.634,3317.7503
"021","4am",432.99524,4305.828,1546.7194
"022","4am",362.58989,5294.726,1258.9382
"023","4am",1235.07777,8083.776,2090.3787
"024","4am",873.00408,8937.236,2678.9033
"025","4am",862.45386,3982.86,2420.024
"026","4am",528.95063,3780.091,1001.9584
"027","4am",218.29483,3860.861,899.0073
"028","4am",711.45022,6041.922,2069.3411
"029","4am",886.15982,5769.983,2711.4752
"030","4am",368.60169,4475.224,998.7554
"031","4am",2239.37787,6993.688,2626.902
"032","4am",868.31231,4452.85,2378.9204
"033","4am",586.37746,3760.778,602.8041
"034","4am",685.47957,3124.614,1721.3925
"035","4am",237.16587,3588.994,1299.7843
"036","4am",1453.1321,14583.283,4364.4863
"037","4am",1416.91839,5204.731,731.6224
"038","4am",924.89639,5751.989,756.3884
"041","4am",121.17492,3035.019,1080.1305
"042","4am",497.40884,7491.718,716.6396
"043","4am",653.53592,6989.53,1301.9486
"044","4am",553.96278,3618.289,1446.2191
"045","4am",416.98848,3842.219,1097.1352
"046","4am",448.18834,8176.945,2622.5986
"047","4am",944.78398,7415.098,4170.5281
"048","4am",682.86819,10029.884,3114.822
"049","4am",384.4356,11461.279,2335.3734
"050","4am",236.04471,7365.037,3099.8748
"051","4am",591.86582,3464.216,450.4353
"052","4am",896.9149,11931.127,3334.1869
"053","4am",959.89386,13261.205,4230.7179
"054","4am",35.37058,4384.825,2231.1685
"055","4am",585.20668,8263.444,3033.6516
"056","4am",351.76185,9660.194,1483.4691
"057","4am",873.99932,12500.655,2616.0909
"058","4am",447.29108,8743.242,3160.2887
"059","4am",1345.62093,9566.353,5215.504
"060","4am",652.55432,10961.671,2549.2429
"061","4am",661.6629,5410.819,2107.7788
"062","4am",731.98457,9095.592,1794.1087
"063","4am",1231.5653,10217.736,5148.8364
"064","4am",635.903,9573.497,4992.6264
"065","4am",1017.36268,8732.438,9345.3011
"066","4am",202.15253,8669.111,1825.44
"067","4am",390.5196,10135.184,2843.0894
"068","4am",474.21568,9550.613,3655.5499
"069","4am",111.50988,4864.736,985.4402
"070","4am",109.7556,5042.888,2115.7251
"071","4am",229.68479,3160.275,1171.5607
"072","4am",99.42692,5656.281,1325.4864
"073","4am",304.2584,13058.206,6212.6173
"074","4am",180.71747,4124.934,968.8702
"075","4am",326.38979,3908.475,1472.0471
"081","4am",971.88147,7846.126,2108.9129
"082","4am",222.3936,18683.367,6521.7973
"083","4am",419.62687,8252.146,2283.99
"001","5am",2992.89535,6196.06,7540.2576
"002","5am",3209.86402,4306.786,11961.2314
"003","5am",1716.33265,4113.311,6247.9104
