"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",8886.113,4582.2213,520.94446,3677.1616,681.19438
"002","4am",9062.868,7208.0783,1905.41294,4072.5739,619.42172
"003","4am",6769.762,2296.3406,1786.312,3079.2516,187.0758
"004","4am",5221.059,1360.1262,937.65667,1864.884,388.20313
"005","4am",4817.382,5488.4751,1715.59862,3121.906,102.84575
"006","4am",3536.433,1650.4267,840.82293,899.0338,278.05136
"007","4am",2574.956,1082.745,1285.88579,1454.4317,259.19735
"008","4am",8507.576,4874.4251,2798.40813,3362.1039,117.7867
"009","4am",7188.707,2408.6327,1425.6797,2650.6077,1085.46019
"010","4am",6564.432,2709.5907,2991.11514,3289.1501,645.91168
"011","4am",6144.08,2355.7545,1296.89449,3048.0354,303.1466
"012","4am",4409.662,1414.5504,1374.89547,2184.7154,553.27448
"021","4am",3887.13,805.7154,406.89873,1923.5691,0
"022","4am",4400.015,807.6216,0,2106.8843,334.70333
"023","4am",7373.902,1877.7857,562.86999,2993.3955,309.3734
"024","4am",6907.868,2338.9189,519.17206,3778.988,353.87477
"025","4am",4591.327,981.841,565.5845,1852.1468,314.04969
"026","4am",3188.675,484.6564,382.80046,1524.1431,203.60184
"027","4am",3446.709,407.7631,375.29265,1227.7738,131.32708
"028","4am",5692.92,737.3933,885.41294,2076.2405,119.6917
"029","4am",5906.068,1209.0848,976.30683,2442.2876,0
"030","4am",3670.249,725.2265,457.93872,1459.1694,51.57464
"031","4am",7189.01,2240.1097,710.23895,3091.749,643.38023
"032","4am",5324.069,758.2515,991.4847,1214.9507,569.71662
"033","4am",2972.643,673.9174,192.42048,1446.558,78.7042
"034","4am",3546.197,354.2953,416.69023,1431.9872,136.34505
"035","4am",2741.273,496.9627,387.66118,1886.9616,270.57688
"036","4am",13264.518,3073.8991,522.43017,5416.9404,501.3175
"037","4am",4849.255,866.8928,235.96155,1565.1553,189.49547
"038","4am",4927.741,1000.8645,391.87034,1782.355,0
"041","4am",2599.668,245.7072,180.62074,1540.8643,144.04361
"042","4am",5825.956,798.8277,585.51115,2394.5762,38.323
"043","4am",5968.943,855.379,414.78552,1810.8312,272.59158
"044","4am",3637.887,818.4474,510.22444,1153.5461,0
"045","4am",3084.055,911.1827,126.27624,1356.5456,0
"046","4am",7094.6,632.9773,1589.10767,3253.6178,293.6
"047","4am",7881.195,803.5207,844.48099,3701.3272,654.66682
"048","4am",8784.601,985.5416,667.7624,5216.3456,0
"049","4am",11098.684,1159.0162,374.6368,2476.6289,114.7229
"050","4am",8350.374,370.0965,636.82934,3060.9812,63.48058
"051","4am",3009.647,710.9322,214.63078,959.3405,96.17992
"052","4am",9638.289,1311.2804,2386.9669,4540.5923,626.36145
"053","4am",12251.364,1348.9736,1613.2396,6706.5531,129.2418
