"district","hour","resarea1","resarea2","resarea3"
"001","4am",0.8201007,0.7616421,98.4182572
"002","4am",3.0343291,0.8886306,96.0770403
"003","4am",0,0.2704716,99.7295284
"004","4am",1.6716477,0.5818908,97.7464615
"005","4am",0.1941547,0.7932055,99.0126397
"006","4am",0,0,100
"007","4am",0,0.9479708,99.0520292
"008","4am",0.8123667,0.702139,98.4854943
"009","4am",0.4949689,0,99.5050311
"010","4am",1.8045963,0,98.1954037
"011","4am",0.6709933,0,99.3290067
"012","4am",0,1.5928515,98.4071485
"021","4am",2.3910432,97.6089568,0
"022","4am",97.8513939,0,2.1486061
"023","4am",100,0,0
"024","4am",3.2786924,95.5455016,1.1758059
"025","4am",0.6688397,96.5831915,2.7479689
"026","4am",100,0,0
"027","4am",100,0,0
"028","4am",100,0,0
"029","4am",97.7197426,0,2.2802574
"030","4am",7.4666221,89.4909945,3.0423834
"031","4am",0,100,0
"032","4am",3.0026361,96.9973639,0
"033","4am",100,0,0
"034","4am",97.8234685,0,2.1765315
"035","4am",98.9656966,1.0343034,0
"036","4am",99.7305449,0,0.2694551
"037","4am",1.4872951,98.5127049,0
"038","4am",100,0,0
"041","4am",2.7404688,97.2595312,0
"042","4am",97.9789837,1.0267962,0.9942201
"043","4am",100,0,0
"044","4am",100,0,0
"045","4am",100,0,0
"046","4am",100,0,0
"047","4am",4.5174317,94.1229985,1.3595698
"048","4am",100,0,0
"049","4am",99.509462,0,0.490538
"050","4am",96.6351225,1.5956625,1.769215
"051","4am",100,0,0
"052","4am",100,0,0
"053","4am",100,0,0
"054","4am",11.5242427,88.4757573,0
"055","4am",99.4376855,0.5623145,0
"056","4am",99.0364921,0,0.9635079
"057","4am",100,0,0
"058","4am",99.7218976,0.2781024,0
"059","4am",100,0,0
"060","4am",100,0,0
"061","4am",100,0,0
"062","4am",99.4707427,0,0.5292573
"063","4am",0,100,0
"064","4am",1.741076,98.258924,0
"065","4am",2.9840696,97.0159304,0
"066","4am",98.8310661,1.1689339,0
"067","4am",100,0,0
"068","4am",100,0,0
"069","4am",100,0,0
"070","4am",100,0,0
"071","4am",100,0,0
"072","4am",100,0,0
"073","4am",3.4634064,96.5365936,0
"074","4am",98.7972754,1.2027246,0
"075","4am",95.4994671,4.5005329,0
"081","4am",100,0,0
"082","4am",99.3837139,0.6162861,0
"083","4am",100,0,0
"001","5am",0.8246047,0.765825,98.4095702
"002","5am",3.0346052,0.8887115,96.0766834
"003","5am",0,0.2704716,99.7295284
"004","5am",1.6599735,1.2761914,97.0638351
"005","5am",0.6583812,0.7908788,98.55074
"006","5am",0,0,100
"007","5am",0,0.9787293,99.0212707
"008","5am",1.0091982,0.6322822,98.3585195
"009","5am",0.4983607,0,99.5016393
"010","5am",1.8614079,0,98.1385921
"011","5am",0.6823839,0.1876763,99.1299397
"012","5am",0,1.5928515,98.4071485
"021","5am",6.2163643,92.2570716,1.526564
"022","5am",97.8184405,0,2.1815595
"023","5am",100,0,0
"024","5am",5.1832939,92.8774924,1.9392136
"025","5am",0.6682052,96.5864325,2.7453623
"026","5am",99.504755,0,0.495245
"027","5am",100,0,0
"028","5am",100,0,0
"029","5am",97.7346065,0,2.2653935
"030","5am",12.8444502,82.2239961,4.9315537
"031","5am",0.1757514,99.8242486,0
"032","5am",3.2930771,94.472557,2.2343659
"033","5am",100,0,0
"034","5am",97.8323041,0,2.1676959
"035","5am",98.9656966,1.0343034,0
"036","5am",99.730496,0,0.269504
"037","5am",1.4972937,98.5027063,0
"038","5am",100,0,0
"041","5am",7.542992,92.457008,0
"042","5am",97.9789837,1.0267962,0.9942201
"043","5am",100,0,0
"044","5am",100,0,0
"045","5am",100,0,0
"046","5am",100,0,0
"047","5am",5.9706852,92.678251,1.3510638
"048","5am",100,0,0
"049","5am",99.2688064,0,0.7311936
"050","5am",96.6672888,1.5804089,1.7523023
"051","5am",100,0,0
"052","5am",100,0,0
"053","5am",99.5144208,0.4855792,0
"054","5am",11.1675394,88.8324606,0
"055","5am",99.4322733,0.5677267,0
"056","5am",99.0269508,0,0.9730492
"057","5am",100,0,0
"058","5am",99.7186781,0.2813219,0
"059","5am",100,0,0
"060","5am",100,0,0
"061","5am",100,0,0
"062","5am",99.4731398,0,0.5268602
"063","5am",1.2400822,98.7599178,0
"064","5am",1.7149662,98.2850338,0
"065","5am",4.0881245,95.9118755,0
"066","5am",98.8265088,1.1734912,0
"067","5am",100,0,0
"068","5am",100,0,0
"069","5am",100,0,0
"070","5am",100,0,0
"071","5am",100,0,0
"072","5am",100,0,0
"073","5am",4.6207068,95.3792932,0
"074","5am",98.8062649,1.1937351,0
"075","5am",95.3857685,4.6142315,0
"081","5am",100,0,0
"082","5am",99.3875552,0.6124448,0
"083","5am",100,0,0
"001","6am",1.0180914,0.8033998,98.1785088
"002","6am",6.8846196,2.6872531,90.4281273
"003","6am",0.2510643,0.2753081,99.4736276
"004","6am",4.7848024,2.1093128,93.1058848
"005","6am",2.9237424,1.1826753,95.8935823
"006","6am",0.9271964,0,99.0728036
