"district","hour","sex1","sex2"
"001","4am",49.25776,50.74224
"002","4am",44.77038,55.22962
"003","4am",42.27306,57.72694
"004","4am",49.42436,50.57564
"005","4am",44.3113,55.6887
"006","4am",46.67733,53.32267
"007","4am",46.48982,53.51018
"008","4am",51.31757,48.68243
"009","4am",51.12594,48.87406
"010","4am",47.6871,52.3129
"011","4am",47.55233,52.44767
"012","4am",45.296,54.704
"021","4am",46.769,53.231
"022","4am",42.4944,57.5056
"023","4am",49.79284,50.20716
"024","4am",50.35727,49.64273
"025","4am",50.13746,49.86254
"026","4am",49.60947,50.39053
"027","4am",44.90778,55.09222
"028","4am",46.76404,53.23596
"029","4am",50.98161,49.01839
"030","4am",53.72143,46.27857
"031","4am",48.54569,51.45431
"032","4am",49.53165,50.46835
"033","4am",48.32854,51.67146
"034","4am",49.07141,50.92859
"035","4am",48.15479,51.84521
"036","4am",47.55159,52.44841
"037","4am",46.36712,53.63288
"038","4am",44.20216,55.79784
"041","4am",50.05227,49.94773
"042","4am",44.49207,55.50793
"043","4am",48.09268,51.90732
"044","4am",45.57459,54.42541
"045","4am",48.38778,51.61222
"046","4am",49.19283,50.80717
"047","4am",50.6219,49.3781
"048","4am",51.73465,48.26535
"049","4am",50.23873,49.76127
"050","4am",51.03384,48.96616
"051","4am",48.41805,51.58195
"052","4am",46.54614,53.45386
"053","4am",49.36281,50.63719
"054","4am",46.97656,53.02344
"055","4am",50.17267,49.82733
"056","4am",47.24079,52.75921
"057","4am",49.04291,50.95709
"058","4am",53.55444,46.44556
"059","4am",51.31283,48.68717
"060","4am",48.51304,51.48696
"061","4am",48.64777,51.35223
"062","4am",47.59973,52.40027
"063","4am",46.00323,53.99677
"064","4am",43.26592,56.73408
"065","4am",41.3713,58.6287
"066","4am",46.55479,53.44521
"067","4am",44.80526,55.19474
"068","4am",48.39866,51.60134
"069","4am",49.28333,50.71667
"070","4am",45.68201,54.31799
"071","4am",42.93537,57.06463
"072","4am",44.74007,55.25993
"073","4am",47.92767,52.07233
"074","4am",51.93537,48.06463
"075","4am",49.34617,50.65383
"081","4am",43.66898,56.33102
"082","4am",46.80563,53.19437
"083","4am",54.64363,45.35637
"001","5am",48.97908,51.02092
"002","5am",45.64849,54.35151
"003","5am",42.27306,57.72694
"004","5am",49.07919,50.92081
"005","5am",44.07171,55.92829
"006","5am",46.45445,53.54555
"007","5am",47.15243,52.84757
"008","5am",51.03138,48.96862
"009","5am",50.79103,49.20897
"010","5am",47.1307,52.8693
"011","5am",47.51705,52.48295
"012","5am",45.296,54.704
"021","5am",44.47454,55.52546
"022","5am",42.66489,57.33511
"023","5am",49.91602,50.08398
"024","5am",48.62321,51.37679
"025","5am",48.81095,51.18905
"026","5am",48.732,51.268
"027","5am",44.44316,55.55684
"028","5am",47.3438,52.6562
"029","5am",52.66068,47.33932
"030","5am",55.98755,44.01245
"031","5am",47.58651,52.41349
"032","5am",46.89068,53.10932
"033","5am",47.21407,52.78593
"034","5am",49.27816,50.72184
"035","5am",48.15479,51.84521
"036","5am",48.09386,51.90614
"037","5am",46.00657,53.99343
"038","5am",44.20216,55.79784
"041","5am",47.77645,52.22355
"042","5am",44.49207,55.50793
"043","5am",46.92838,53.07162
"044","5am",46.66205,53.33795
"045","5am",48.05646,51.94354
"046","5am",49.34865,50.65135
"047","5am",49.88707,50.11293
"048","5am",50.92959,49.07041
"049","5am",51.80591,48.19409
"050","5am",52.2137,47.7863
"051","5am",48.12102,51.87898
"052","5am",45.69947,54.30053
"053","5am",49.00552,50.99448
"054","5am",46.76279,53.23721
"055","5am",49.87357,50.12643
"056","5am",47.35287,52.64713
"057","5am",47.54431,52.45569
"058","5am",53.01674,46.98326
"059","5am",51.67473,48.32527
"060","5am",49.06455,50.93545
"061","5am",49.00093,50.99907
