"district","hour","act1","act2","act3","act4","act5"
"001","4am",18332.409,79.31643,0,0,72.27096
"002","4am",22263.514,429.34078,0,0,175.49986
"003","4am",13943.349,38.18719,0,0,137.206
"004","4am",9402.49,220.21419,67.73946,0,81.48539
"005","4am",15095.672,57.47921,0,0,93.05578
"006","4am",6921.699,51.90679,0,0,231.1622
"007","4am",6634.104,68.99978,0,0,0
"008","4am",19236.052,348.82546,0,0,0
"009","4am",14494.302,264.78583,0,0,0
"010","4am",15805.648,394.552,0,0,0
"011","4am",13055.927,44.2916,0,0,47.69307
"012","4am",9875.741,0,0,0,159.8521
"021","4am",6855.383,108.06241,0,0,59.86805
"022","4am",7484.873,0,0,0,164.3517
"023","4am",12963.55,153.77672,0,0,0
"024","4am",13290.424,688.42174,0,0,0
"025","4am",7723.059,353.67232,0,0,228.2174
"026","4am",5855.533,32.31651,0,0,0
"027","4am",5588.866,0,0,0,0
"028","4am",9437.091,134.89603,0,0,0
"029","4am",10443.623,178.8973,0,0,0
"030","4am",5897.065,608.60725,0,0,0
"031","4am",13997.866,168.20715,0,0,0
"032","4am",8385.914,472.55856,0,0,0
"033","4am",5332.977,31.2663,0,0,0
"034","4am",5659.066,226.44859,0,0,0
"035","4am",5688.385,95.05029,0,0,0
"036","4am",21998.346,780.75925,0,0,0
"037","4am",7629.021,186.56988,0,0,0
"038","4am",8142.293,0,0,0,0
"041","4am",4581.803,129.10085,0,0,0
"042","4am",9720.638,0,0,0,97.61504
"043","4am",9581.12,0,0,0,0
"044","4am",5933.952,0,0,0,186.1532
"045","4am",5429.38,109.36079,0,0,0
"046","4am",12745.498,118.4041,0,0,0
"047","4am",12972.356,1073.82193,0,0,0
"048","4am",14802.203,944.03516,0,0,43.48149
"049","4am",14532.673,691.0153,0,0,0
"050","4am",11820.675,561.07134,0,0,100.0157
"051","4am",4990.731,0,0,0,0
"052","4am",18150.993,352.49647,0,0,0
"053","4am",21574.461,474.9106,0,0,0
"054","4am",7197.309,546.06351,0,0,0
"055","4am",12794.301,242.0161,0,0,0
"056","4am",13009.65,0,0,0,0
"057","4am",16569.727,455.76381,0,0,48.16488
"058","4am",13363.875,558.31585,0,0,185.03873
"059","4am",17823.152,286.85117,0,0,0
"060","4am",15895.182,341.7979,0,0,0
"061","4am",9146.56,215.86633,0,0,0
"062","4am",13398.099,257.2712,0,0,51.61484
"063","4am",19435.613,243.3686,0,0,0
"064","4am",17219.036,432.6634,0,0,32.91987
"065","4am",19903.16,682.9297,0,0,126.10799
"066","4am",11726.348,138.6945,0,0,0
"067","4am",15370.635,153.8181,0,0,0
"068","4am",16312.461,0,0,0,0
"069","4am",7041.633,261.40647,0,0,0
"070","4am",8627.762,0,0,0,0
"071","4am",5375.236,99.33043,0,0,0
"072","4am",8073.364,0,0,0,0
"073","4am",20379.475,1406.02343,0,0,50.28703
"074","4am",5523.851,152.76119,0,0,75.41779
"075","4am",6263.034,155.88735,0,0,189.4542
"081","4am",12649.698,180.252,0,0,0
"082","4am",30083.52,474.5745,0,0,200.656
