"district","hour","age1","age2","age3","age4"
"001","4am",26.761549,19.090344,33.65107,20.49704
"002","4am",29.83694,24.851332,26.12521,19.18652
"003","4am",23.100634,25.843682,32.8947,18.160984
"004","4am",17.221546,25.014036,42.28945,15.474967
"005","4am",36.789696,20.65658,24.4221,18.131622
"006","4am",29.862655,13.162827,47.59366,9.38086
"007","4am",21.269862,14.399462,47.16118,17.169497
"008","4am",29.280804,19.6804,38.19762,12.841172
"009","4am",18.39437,19.433235,45.95657,16.215827
"010","4am",25.611988,21.582334,35.89553,16.91015
"011","4am",19.562219,10.964314,58.56666,10.906804
"012","4am",21.058261,18.100036,43.59853,17.243171
"021","4am",13.634427,11.749764,56.6831,17.932713
"022","4am",9.222557,16.705135,53.95117,20.121134
"023","4am",16.804806,13.919446,55.60012,13.675631
"024","4am",18.320765,20.515662,36.72959,24.433981
"025","4am",16.514428,11.144812,56.66308,15.677677
"026","4am",10.996729,12.480026,61.48455,15.038691
"027","4am",11.790532,10.24154,63.96381,14.004119
"028","4am",10.912662,14.742028,58.85455,15.490764
"029","4am",17.565304,12.377532,57.17291,12.884259
"030","4am",16.001858,12.972056,53.02587,18.000218
"031","4am",17.454375,12.601173,50.48635,19.458097
"032","4am",14.141215,25.221956,51.50513,9.131701
"033","4am",19.088201,5.050005,58.96517,16.896628
"034","4am",10.175216,14.515605,57.1199,18.189278
"035","4am",13.125262,12.392143,46.71389,27.768708
"036","4am",16.457454,17.455,47.63944,18.448111
"037","4am",12.938453,10.852296,61.54198,14.667275
"038","4am",15.626944,12.005357,55.78849,16.579208
"041","4am",7.865595,17.13672,47.06606,27.931625
"042","4am",18.650718,8.182535,61.43929,11.727455
"043","4am",8.927756,11.442568,67.05779,12.571885
"044","4am",13.373094,12.548231,58.83642,15.24226
"045","4am",16.996345,11.781722,55.24052,15.981409
"046","4am",9.167214,8.545157,68.4034,13.884226
"047","4am",12.240811,17.264043,48.39501,22.100131
"048","4am",9.605989,10.547235,54.00788,25.838897
"049","4am",11.090461,14.693538,60.5467,13.669295
"050","4am",3.378338,21.643167,54.76221,20.216285
"051","4am",14.245052,18.638916,54.59544,12.520586
"052","4am",15.105681,13.426347,50.29752,21.170449
"053","4am",8.506207,9.436403,61.02301,21.034376
"054","4am",15.287646,11.135882,50.53548,23.040991
"055","4am",10.932128,11.237127,55.24834,22.5824
"056","4am",13.795733,16.769527,52.90739,16.527347
"057","4am",12.651375,20.433722,50.76216,16.152746
"058","4am",11.583262,13.792836,55.62007,19.003834
"059","4am",13.793766,18.426582,49.37177,18.407885
"060","4am",10.802192,17.308613,49.80941,22.079785
"061","4am",14.687022,9.584508,56.37983,19.348638
"062","4am",8.635388,27.428092,47.13109,16.805432
"063","4am",12.107049,13.376248,40.20378,34.31292
"064","4am",5.156531,9.049665,45.65517,40.13863
"065","4am",5.015669,14.065112,47.06549,33.853731
"066","4am",8.736122,9.122366,58.31971,23.821799
"067","4am",7.516389,17.335298,47.23156,27.916758
"068","4am",9.107564,10.415281,55.63535,24.841803
"069","4am",11.123491,5.054761,61.50399,22.317756
"070","4am",4.593122,12.793846,59.69627,22.916765
"071","4am",9.286984,13.01654,48.41575,29.280727
"072","4am",14.785255,14.138421,48.24539,22.830929
"073","4am",8.723264,13.054437,49.70839,28.513913
"074","4am",11.080849,17.227407,47.33903,24.352717
"075","4am",13.90541,10.985307,61.64912,13.460159
"081","4am",13.239262,12.930534,52.38806,21.442145
"082","4am",11.137542,8.37834,52.17952,28.304601
"083","4am",6.953634,6.268075,60.1516,26.626692
"001","5am",26.908523,18.645988,33.83588,20.60961
"002","5am",29.839655,25.727624,25.24446,19.188266
"003","5am",23.100634,25.843682,32.8947,18.160984
"004","5am",17.101277,25.537711,41.99412,15.366895
"005","5am",36.681779,20.595987,24.6438,18.078435
"006","5am",29.987475,13.217845,47.37461,9.42007
"007","5am",21.959999,14.866677,45.44673,17.72659
"008","5am",29.59107,19.67802,37.89129,12.839619
"009","5am",18.520418,18.881152,46.27148,16.326946
"010","5am",25.327805,20.448101,36.78158,17.442509
"011","5am",19.894304,11.162429,57.85131,11.091956
"012","5am",21.058261,18.100036,43.59853,17.243171
"021","5am",14.145334,13.412577,55.97448,16.46761
"022","5am",9.364005,16.961344,53.24492,20.429735
"023","5am",17.045045,14.118436,54.96538,13.871136
"024","5am",18.065555,21.71646,36.12437,24.093613
"025","5am",16.498763,9.855291,57.98314,15.662806
"026","5am",10.692445,14.406495,60.2785,14.622564
"027","5am",12.069235,9.645985,63.94963,14.335147
"028","5am",10.94223,14.302264,59.22277,15.532735
"029","5am",19.890016,11.869031,55.44068,12.800272
"030","5am",17.478042,11.918677,54.06475,16.538534
"031","5am",17.407383,12.567247,50.61966,19.405711
"032","5am",13.860538,25.123243,52.06576,8.950454
"033","5am",19.499904,4.702068,58.53697,17.261062
"034","5am",10.13391,14.862628,56.88802,18.115439
"035","5am",13.125262,12.392143,46.71389,27.768708
"036","5am",16.46044,17.975439,47.11266,18.451458
"037","5am",13.025433,10.925252,61.28344,14.765878
"038","5am",15.626944,12.005357,55.78849,16.579208
"041","5am",7.576723,21.410528,44.10694,26.90581
"042","5am",18.650718,8.182535,61.43929,11.727455
"043","5am",9.128009,11.699229,66.31889,12.853876
"044","5am",13.69219,12.847644,57.85421,15.605956
"045","5am",16.080008,11.711437,57.08876,15.119792
"046","5am",9.077632,8.461654,68.71216,13.74855
"047","5am",12.164228,17.67839,48.19552,21.961864
"048","5am",9.85602,10.821766,52.81076,26.51145
"049","5am",10.925142,13.106586,62.50274,13.465534
"050","5am",3.346043,20.793674,55.83725,20.023029
"051","5am",14.327079,18.746245,54.33399,12.592683
"052","5am",15.344945,13.639011,49.51027,21.505774
"053","5am",7.375053,9.988565,61.45359,21.182793
"054","5am",15.349281,11.180778,50.33606,23.133884
"055","5am",11.037349,10.531731,55.63117,22.799754
"056","5am",13.932348,16.93559,52.44105,16.691012
"057","5am",13.183508,21.29319,48.69115,16.832151
"058","5am",11.71736,13.952514,55.10629,19.223838
"059","5am",13.691233,18.289612,49.7481,18.271053
"060","5am",10.924994,16.368561,50.37565,22.330793
"061","5am",14.586017,9.518595,56.67981,19.215575
"062","5am",8.596277,27.303866,47.37054,16.729317
"063","5am",12.231272,13.513494,39.59025,34.664984
"064","5am",5.079202,10.413591,44.97051,39.536696
"065","5am",5.009472,13.666392,47.51223,33.811905
"066","5am",8.770181,9.157932,58.15721,23.914673
"067","5am",7.584346,17.49203,46.75447,28.169159
"068","5am",9.300667,10.636111,54.69471,25.368512
"069","5am",11.123491,5.054761,61.50399,22.317756
"070","5am",4.635431,10.562269,61.67444,23.12786
"071","5am",9.455144,13.252232,47.48171,29.810916
"072","5am",15.157675,14.494549,46.94177,23.40601
"073","5am",8.701492,12.1055,50.75026,28.442745
"074","5am",10.998028,18.24623,46.58504,24.170699
"075","5am",14.256708,11.262833,60.68025,13.800209
"081","5am",13.44712,13.133545,51.64055,21.77879
"082","5am",11.068123,8.949408,51.85429,28.128181
"083","5am",6.967996,6.28102,60.0693,26.681685
"001","6am",28.228774,16.588553,33.56187,21.620808
"002","6am",28.013582,26.438904,28.13127,17.416248
"003","6am",24.378261,25.460769,31.67524,18.485734
"004","6am",15.733715,26.90902,42.13449,15.222779
"005","6am",35.790368,20.5093,25.65343,18.046904
"006","6am",30.272502,12.258118,47.95977,9.509607
"007","6am",22.880712,13.602432,45.04705,18.469811
"008","6am",29.736639,20.950838,36.50819,12.804337
"009","6am",18.823401,18.499548,45.59925,17.0778
"010","6am",25.905616,18.883781,37.37017,17.84043
"011","6am",20.715993,11.077586,57.19877,11.007649
"012","6am",20.328834,18.692402,43.69675,17.282016
"021","6am",15.083778,13.85249,54.68153,16.382205
"022","6am",9.739847,15.641308,54.40638,20.212464
"023","6am",17.720584,14.677986,53.18055,14.420885
"024","6am",18.710361,20.613621,37.7454,22.930621
"025","6am",15.594259,12.846718,56.75489,14.804131
"026","6am",10.613724,14.519249,60.35212,14.514909
"027","6am",11.308008,8.498834,65.14445,15.048712
"028","6am",11.000607,14.774824,58.60897,15.615603
"029","6am",19.765336,12.596975,54.91766,12.720034
"030","6am",16.888648,10.457445,57.19996,15.453946
"031","6am",16.207956,12.573684,51.80271,19.415651
"032","6am",12.049955,25.528465,53.3295,9.092076
"033","6am",18.363403,4.100522,59.64506,17.891013
"034","6am",8.215212,16.178627,57.28727,18.318893
"035","6am",13.458883,12.70713,45.35945,28.474539
"036","6am",17.740666,16.07876,46.5224,19.658173
"037","6am",13.368298,10.052976,60.72273,15.855996
"038","6am",12.278006,11.421984,58.90522,17.39479
"041","6am",7.741626,21.307427,41.88991,29.061034
"042","6am",17.610923,9.952302,60.66736,11.769417
"043","6am",7.186543,12.274713,67.05259,13.486158
"044","6am",12.774017,13.638977,57.01982,16.567182
"045","6am",16.853699,11.620189,55.67883,15.847281
"046","6am",8.434046,8.791987,68.48869,14.285277
"047","6am",12.133503,17.106177,48.85393,21.906392
"048","6am",9.104761,11.311785,51.87154,27.711912
"049","6am",10.501132,13.428103,62.27491,13.795857
"050","6am",3.437419,21.702966,54.28978,20.569831
"051","6am",13.729117,19.646035,53.42774,13.197113
"052","6am",15.724925,13.976748,48.26001,22.038313
"053","6am",7.067676,10.326734,60.70564,21.899951
