"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106";"12751.106"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 981.650";"2374.460";"   0.000";"1641.199";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1139.476";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 969.436";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1041.890";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 651.732";"   0.000";"   0.000";"   0.000";"   0.000";"1133.832";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"1021.714";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1019.506";"   0.000";"1089.836";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1781.434";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"   0.000";" 748.298";"   0.000";"   0.000";"   0.000";"1210.717";"2855.890";"   0.000";"1990.245";"1124.342";"   0.000";"   0.000";"   0.000";"   0.000";"1463.594";"   0.000";"   0.000";"   0.000";"   0.000";"1086.815";" 961.706";"   0.000";"   0.000";"1215.796";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 749.227";"   0.000";"   0.000";"   0.000";"1243.777";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1474.327";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 817.779";"   0.000";"   0.000";"   0.000";"   0.000";"1462.663";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"1167.650";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1114.614";"   0.000";"1153.357";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2346.062";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"   0.000";" 748.298";"   0.000";"   0.000";"   0.000";"1460.028";"3096.066";"   0.000";"2334.109";"1124.342";"   0.000";"   0.000";"   0.000";"   0.000";"1496.591";"   0.000";"   0.000";"   0.000";"   0.000";"1155.068";"1225.200";"   0.000";"   0.000";"1263.477";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 883.726";"   0.000";"   0.000";"   0.000";"1492.865";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1474.327";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1011.558";"   0.000";"   0.000";"   0.000";"   0.000";"1531.526";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"1479.786";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1132.023";"   0.000";"1168.364";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2292.172";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"   0.000";" 748.298";"   0.000";"   0.000";"   0.000";"1398.465";"3013.603";"   0.000";"2404.852";"1124.342";"   0.000";"   0.000";"   0.000";"   0.000";"1496.591";"   0.000";"   0.000";"   0.000";"   0.000";"1309.881";"1388.927";"   0.000";"   0.000";"1313.673";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 655.022";" 928.771";"   0.000";"   0.000";"   0.000";"1516.747";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1612.350";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1011.558";"   0.000";"   0.000";"   0.000";"   0.000";"1531.526";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"1772.505";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1132.023";"   0.000";"1168.364";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2140.358";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"   0.000";" 748.298";"   0.000";"   0.000";"   0.000";"1378.439";"3013.603";"   0.000";"2347.224";"1173.141";"   0.000";"   0.000";"   0.000";"   0.000";"1496.591";"   0.000";"   0.000";"   0.000";"   0.000";"1377.108";"1430.303";"   0.000";"   0.000";"1178.408";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 603.122";" 990.334";"   0.000";"   0.000";"   0.000";"1553.386";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1612.350";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 876.491";"   0.000";"   0.000";"   0.000";"   0.000";"1531.526";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"1825.464";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1132.023";"   0.000";"1142.527";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2087.310";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
