"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"12am";"54.55471";"40.58372";"46.64576";"58.98417";"48.59854";"61.00055";"56.27233";"57.49834";"57.91637";"52.77229";"60.86322";"56.18063";"46.31608";"56.04671";"56.23504";"50.80696";"58.33693";"57.40024";"58.85741"
"1pm";"52.96837";"43.21376";"49.61233";"56.30670";"48.64180";"65.81557";"48.41046";"65.75989";"57.39515";"49.14445";"65.31467";"61.98446";"37.18513";"55.47397";"59.06188";"54.46890";"38.87221";"57.76124";"60.61244"
"2pm";"52.48862";"46.45958";"50.39159";"53.90174";"45.35808";"63.89739";"55.87977";"67.67826";"57.47938";"47.00044";"60.52633";"65.19886";"38.33242";"55.30576";"58.80446";"54.76362";"35.40583";"59.12022";"61.76083"
"3pm";"50.11012";"45.03424";"47.70837";"59.93023";"50.49598";"62.81759";"56.38020";"63.46997";"59.31685";"46.74491";"64.08295";"64.94961";"41.10017";"47.30680";"57.34554";"58.00830";"36.58829";"53.82731";"63.98487"
"4pm";"49.99896";"43.64207";"46.41598";"67.30348";"51.99014";"59.05478";"54.30637";"62.78471";"54.66840";"49.63666";"64.08660";"62.43311";"45.28076";"42.77240";"55.80268";"62.24769";"38.36438";"52.33320";"60.58367"
"5pm";"48.44186";"42.31461";"47.81912";"60.96657";"57.17799";"57.56471";"51.97254";"62.78695";"60.79015";"58.55526";"62.39826";"61.79806";"50.14781";"40.94477";"52.15086";"60.95862";"42.45826";"59.59605";"61.59375"
"6pm";"51.79889";"40.51184";"47.94922";"61.59277";"51.57295";"55.34799";"52.44533";"56.80758";"56.42990";"61.95948";"59.82599";"60.32089";"48.68389";"49.14245";"53.14725";"55.52220";"63.83509";"57.61171";"61.11967"
"7pm";"53.54114";"42.12827";"43.60367";"60.44408";"53.39914";"53.69834";"53.46019";"58.05017";"52.53378";"63.17036";"58.17741";"57.05384";"52.94868";"50.48662";"56.78026";"54.60379";"61.73560";"54.80382";"56.78452"
"8pm";"51.86658";"40.25861";"42.09453";"55.87383";"49.52482";"61.43603";"53.78926";"55.17769";"52.48780";"65.51969";"59.58581";"61.91457";"52.68605";"46.33734";"56.57062";"55.09874";"59.91229";"56.10961";"55.05722"
"9pm";"54.07318";"38.61659";"42.20607";"56.74335";"51.62717";"57.41694";"51.59757";"56.23541";"55.18916";"65.27242";"59.05254";"58.91587";"51.83310";"49.78076";"55.54786";"54.45347";"59.94331";"56.51314";"57.46831"
"10pm";"53.24917";"38.40349";"42.38201";"56.48411";"53.05206";"60.87687";"53.11158";"55.87455";"57.90484";"64.43907";"57.57783";"59.00415";"52.54333";"46.51584";"55.22375";"53.73422";"60.67704";"56.38721";"52.52245"
"11pm";"56.65313";"38.37344";"43.58632";"56.35701";"52.05806";"59.00118";"53.92331";"56.42376";"58.95284";"62.82099";"58.02462";"59.63742";"52.58362";"45.95800";"54.42319";"53.38071";"60.41271";"56.68843";"52.25587"
"12pm";"57.50756";"38.37344";"44.19605";"55.54548";"52.29878";"58.38566";"52.18297";"57.06135";"57.86648";"64.82256";"58.02462";"59.63742";"53.74813";"45.95800";"54.42319";"53.38071";"60.63959";"57.00619";"52.06621"
"1am";"58.89252";"38.37344";"44.19605";"55.54548";"52.29878";"59.32883";"51.48801";"57.06135";"58.17440";"64.82256";"57.45251";"59.41882";"52.40875";"45.78295";"55.45730";"53.09758";"59.94995";"56.33732";"52.13124"
"2am";"59.41631";"38.37344";"43.99750";"55.54548";"52.29878";"57.99403";"53.34860";"57.06135";"57.81958";"64.97790";"57.68096";"59.41882";"52.40875";"45.45926";"54.84801";"53.09758";"59.94995";"56.33732";"52.80069"
"3am";"57.23969";"36.09639";"43.99750";"55.54548";"52.29878";"60.98925";"53.34860";"57.06135";"57.81958";"64.97790";"57.68096";"59.41882";"52.40875";"45.45926";"54.84801";"53.09758";"59.94995";"56.33732";"52.80069"
